,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
0,1,1,Andrew Landry,53,71.43,21,15
1,2,2,Wes Roach,59,65.91,44,29
2,3,3,Sean O'Hair,89,63.49,63,40
3,4,4,Luke Guthrie,57,61.9,21,13
4,5,5,Ryan Palmer,86,61.36,44,27
5,T6,T6,Abraham Ancer,51,60.0,30,18
6,T6,T6,Billy Hurley III,66,60.0,40,24
7,T6,T6,Phil Mickelson,75,60.0,45,27
8,9,9,David Toms,62,59.38,32,19
9,10,10,Sung Kang,89,59.26,54,32
10,11,11,Jerry Kelly,76,59.09,44,26
11,12,12,Russell Knox,92,58.62,58,34
12,13,13,Brendon de Jonge,83,58.33,48,28
13,14,14,Patton Kizzire,93,58.0,50,29
14,15,15,Steven Bowditch,71,57.78,45,26
15,16,16,Rickie Fowler,80,57.45,47,27
16,17,17,Chad Campbell,90,57.14,56,32
17,18,18,Patrick Rodgers,89,56.36,55,31
18,19,19,Brian Harman,104,56.06,66,37
19,20,20,Colt Knost,90,55.88,34,19
20,T21,T21,Adam Hadwin,93,55.0,60,33
21,T21,T21,David Hearn,95,55.0,60,33
22,T21,T21,Dustin Johnson,87,55.0,40,22
23,T21,T21,Steve Marino,72,55.0,40,22
24,25,25,Brandt Snedeker,93,54.9,51,28
25,T26,T26,Kevin Chappell,93,54.84,62,34
26,T26,T26,Rhein Gibson,58,54.84,31,17
27,T28,T28,Fabián Gómez,82,54.69,64,35
28,T28,T28,Ben Martin,92,54.69,64,35
29,T30,T30,Alex Cejka,71,54.29,35,19
30,T30,T30,Martin Piller,59,54.29,35,19
31,32,32,Smylie Kaufman,91,54.17,48,26
32,33,33,Hunter Mahan,61,54.05,37,20
33,34,34,Tom Hoge,81,53.85,52,28
34,T35,T35,Scott Piercy,87,53.66,41,22
35,T35,T35,Webb Simpson,70,53.66,41,22
36,T37,T37,Jason Bohn,67,53.33,45,24
37,T37,T37,Bryce Molder,80,53.33,60,32
38,T37,T37,Justin Thomas,99,53.33,45,24
39,40,40,Patrick Reed,105,53.19,47,25
40,41,41,Anirban Lahiri,72,53.13,32,17
41,T42,T42,J.B. Holmes,77,53.06,49,26
42,T42,T42,Shawn Stefani,91,53.06,49,26
43,44,44,Spencer Levin,104,52.83,53,28
44,T45,T45,Justin Rose,65,52.78,36,19
45,T45,T45,Cameron Tringale,81,52.78,72,38
46,47,47,Derek Fathauer,94,52.63,57,30
47,48,48,Jason Dufner,105,52.54,59,31
48,49,49,Ben Crane,80,52.27,44,23
49,50,50,Aaron Baddeley,93,51.85,54,28
50,51,51,Charley Hoffman,91,51.79,56,29
51,T52,T52,Zac Blair,99,51.61,62,32
52,T52,T52,Kelly Kraft,63,51.61,31,16
53,T52,T52,Scott Langley,65,51.61,31,16
54,55,55,Carlos Ortiz,79,51.06,47,24
55,56,56,Stuart Appleby,71,50.98,51,26
56,57,57,Blayne Barber,84,50.79,63,32
57,T58,T58,Erik Compton,65,50.0,24,12
58,T58,T58,Graham DeLaet,70,50.0,52,26
59,T58,T58,Sergio Garcia,54,50.0,24,12
60,T58,T58,Danny Lee,93,50.0,50,25
61,T58,T58,Sam Saunders,69,50.0,38,19
62,63,63,Russell Henley,76,49.18,61,30
63,64,64,Brooks Koepka,75,49.09,55,27
