,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,Willy Wilcox,67,83.05,59,49
1,2,2,Aaron Baddeley,93,82.95,88,73
2,3,3,Jimmy Walker,85,82.28,79,65
3,4,4,Kevin Kisner,97,80.77,78,63
4,5,5,Anirban Lahiri,72,80.36,56,45
5,6,6,Troy Merritt,77,80.0,70,56
6,7,7,Carlos Ortiz,79,79.71,69,55
7,8,8,Martin Piller,59,79.63,54,43
8,T9,T9,Ben Crane,80,79.49,78,62
9,T9,T9,Jim Furyk,52,79.49,39,31
10,T11,T11,Jonas Blixt,79,79.17,72,57
11,T11,T11,Russell Henley,76,79.17,72,57
12,T11,T11,J.B. Holmes,77,79.17,72,57
13,14,14,Billy Horschel,73,79.1,67,53
14,15,15,Jamie Lovemark,91,78.81,118,93
15,16,16,Morgan Hoffmann,71,78.79,66,52
16,17,17,Phil Mickelson,75,78.69,61,48
17,18,18,Geoff Ogilvy,63,78.57,56,44
18,19,19,Retief Goosen,55,78.43,51,40
19,T20,T20,Andrew Landry,53,78.26,46,36
20,T20,T20,D.H. Lee,61,78.26,46,36
21,22,22,Hunter Mahan,61,77.78,63,49
22,23,23,Dustin Johnson,87,77.65,85,66
23,24,24,Jason Day,76,77.61,67,52
24,25,25,Brendan Steele,88,77.53,89,69
25,26,26,Thomas Aiken,70,77.27,66,51
26,27,27,John Senden,88,77.22,79,61
27,28,28,Freddie Jacobson,86,77.14,70,54
28,29,29,Sean O'Hair,89,76.92,91,70
29,30,30,Peter Malnati,85,76.83,82,63
30,31,31,Fabián Gómez,82,76.81,69,53
31,32,32,Marc Leishman,89,76.62,77,59
32,33,33,Daniel Summerhays,99,76.6,94,72
33,34,34,Scott Stallings,74,76.39,72,55
34,35,35,Ken Duke,58,76.0,50,38
35,36,36,Matt Kuchar,100,75.95,79,60
36,T37,T37,Mark Hubbard,101,75.86,87,66
37,T37,T37,Scott Piercy,87,75.86,58,44
38,T39,T39,Louis Oosthuizen,63,75.76,33,25
39,T39,T39,Scott Pinckney,87,75.76,66,50
40,41,41,Jhonattan Vegas,97,75.73,103,78
41,42,42,Martin Laird,82,75.71,70,53
42,43,43,Jordan Spieth,80,75.44,57,43
43,T44,T44,Bill Haas,86,75.36,69,52
44,T44,T44,Ryan Moore,86,75.36,69,52
45,46,46,Andrew Loupe,75,75.34,73,55
46,47,47,Blayne Barber,84,75.32,77,58
47,48,48,Chris Kirk,90,75.28,89,67
48,49,49,Brian Harman,104,75.22,113,85
49,T50,T50,Whee Kim,82,75.0,76,57
50,T50,T50,Colt Knost,90,75.0,68,51
51,T50,T50,Kelly Kraft,63,75.0,52,39
52,53,53,John Huh,86,74.68,79,59
53,54,54,Gary Woodland,95,74.65,71,53
54,55,55,Alex Cejka,71,74.51,51,38
55,56,56,Patton Kizzire,93,74.44,90,67
56,57,57,Jon Curran,99,74.39,82,61
57,58,58,Jerry Kelly,76,74.29,70,52
58,59,59,Will MacKenzie,84,74.24,66,49
59,60,60,Hudson Swafford,104,74.19,93,69
60,61,61,Mark Wilson,66,74.14,58,43
61,62,62,Steve Wheatcroft,85,74.03,77,57
62,63,63,Shane Lowry,57,74.0,50,37
63,T64,T64,Derek Fathauer,94,73.77,61,45
64,T64,T64,Bryce Molder,80,73.77,61,45
65,66,66,Steve Marino,72,73.61,72,53
66,T67,T67,Sung Kang,89,73.33,90,66
67,T67,T67,Scott Langley,65,73.33,45,33
68,69,69,Michael Kim,100,73.27,101,74
