,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
48,T47,T47,Spencer Levin,104,"23' 4""",20074.667,860
49,T47,T47,Shane Lowry,57,"23' 4""",8604.75,369
50,T47,T47,Steve Marino,72,"23' 4""",13183.083,565
51,T52,T52,K.J. Choi,73,"23' 3""",15318.417,658
52,T52,T52,Luke Donald,81,"23' 3""",14221.0,611
53,T52,T52,Rhein Gibson,58,"23' 3""",10712.583,460
54,T52,T52,Adam Hadwin,93,"23' 3""",20298.917,873
55,T52,T52,David Hearn,95,"23' 3""",19900.167,857
56,T52,T52,Jason Kokrak,89,"23' 3""",18643.917,802
57,T52,T52,Wes Roach,59,"23' 3""",10051.917,433
58,T59,T59,Steven Bowditch,71,"23' 2""",12021.333,519
59,T59,T59,Tony Finau,95,"23' 2""",18743.083,809
60,T59,T59,Marc Leishman,89,"23' 2""",15355.75,664
61,T59,T59,Cameron Smith,73,"23' 2""",10913.75,471
62,T63,T63,Jim Furyk,52,"23' 1""",11278.083,488
63,T63,T63,Andres Gonzales,80,"23' 1""",15544.5,674
64,T63,T63,Billy Hurley III,66,"23' 1""",13155.917,570
65,T63,T63,Russell Knox,92,"23' 1""",15373.083,667
66,T63,T63,Phil Mickelson,75,"23' 1""",13036.5,564
67,T63,T63,Louis Oosthuizen,63,"23' 1""",10459.583,453
68,T69,T69,Russell Henley,76,"23' 0""",16672.667,725
69,T69,T69,Luke List,79,"23' 0""",14427.333,628
70,T69,T69,Robert Streb,87,"23' 0""",16182.5,703
71,T69,T69,Harold Varner III,92,"23' 0""",18483.917,805
72,T69,T69,Camilo Villegas,83,"23' 0""",16383.417,712
73,T69,T69,Jimmy Walker,85,"23' 0""",15733.667,684
74,T75,T75,Jonas Blixt,79,"22' 11""",14532.5,634
75,T75,T75,James Hahn,85,"22' 11""",16841.333,734
76,T75,T75,Ben Martin,92,"22' 11""",18740.583,818
77,T75,T75,Seung-Yul Noh,85,"22' 11""",15962.0,696
78,T79,T79,Blayne Barber,84,"22' 10""",17613.0,771
79,T79,T79,Erik Compton,65,"22' 10""",11566.167,507
80,T79,T79,Ben Crane,80,"22' 10""",14949.5,654
81,T79,T79,Emiliano Grillo,93,"22' 10""",17596.667,770
82,T79,T79,Jim Herman,93,"22' 10""",16662.333,729
83,T79,T79,Jerry Kelly,76,"22' 10""",14555.417,638
84,T85,T85,Lucas Glover,75,"22' 9""",16553.917,728
85,T85,T85,Fabián Gómez,82,"22' 9""",16244.75,715
86,T85,T85,Mark Hubbard,101,"22' 9""",18949.25,832
87,T85,T85,Whee Kim,82,"22' 9""",15613.333,686
88,T85,T85,Si Woo Kim,113,"22' 9""",22395.25,984
89,T85,T85,Kelly Kraft,63,"22' 9""",10271.583,452
90,T85,T85,Hunter Mahan,61,"22' 9""",11349.0,498
91,T85,T85,Bryce Molder,80,"22' 9""",14398.0,633
92,T85,T85,Charl Schwartzel,73,"22' 9""",12672.167,558
93,T85,T85,David Toms,62,"22' 9""",12429.667,547
94,T95,T95,Scott Brown,88,"22' 8""",16266.75,717
95,T95,T95,Graham DeLaet,70,"22' 8""",13697.083,605
96,T95,T95,John Huh,86,"22' 8""",18375.75,810
97,T95,T95,Michael Kim,100,"22' 8""",18987.917,837
98,T95,T95,Kyle Reifers,115,"22' 8""",23230.167,1023
99,T100,T100,Chad Campbell,90,"22' 7""",18753.75,829
100,T100,T100,Andrew Landry,53,"22' 7""",7469.0,331
101,T100,T100,Peter Malnati,85,"22' 7""",16394.083,726
102,T100,T100,Scott Piercy,87,"22' 7""",15267.833,675
103,T100,T100,Brendan Steele,88,"22' 7""",16880.667,748
104,T100,T100,Cameron Tringale,81,"22' 7""",15956.417,706
105,T106,T106,Jason Gore,78,"22' 6""",13502.083,599
106,T106,T106,Zach Johnson,90,"22' 6""",16117.333,717
107,T106,T106,Smylie Kaufman,91,"22' 6""",16577.75,737
108,T106,T106,Brooks Koepka,75,"22' 6""",13191.833,587
109,T106,T106,Troy Merritt,77,"22' 6""",14688.083,652
110,T106,T106,Patrick Reed,105,"22' 6""",17046.167,758
111,T106,T106,Rory Sabbatini,57,"22' 6""",9118.583,406
112,T106,T106,Adam Scott,79,"22' 6""",12922.25,575
113,T106,T106,Shawn Stefani,91,"22' 6""",18402.833,818
114,T106,T106,Brian Stuard,66,"22' 6""",13331.417,593
115,T106,T106,Brendon Todd,66,"22' 6""",11259.5,501
116,T106,T106,Dawie van der Walt,72,"22' 6""",13686.25,609
117,T106,T106,Willy Wilcox,67,"22' 6""",13028.667,578
118,T119,T119,Stuart Appleby,71,"22' 5""",14114.75,629
119,T119,T119,Derek Fathauer,94,"22' 5""",16312.5,729
120,T119,T119,Luke Guthrie,57,"22' 5""",9858.25,439
121,T119,T119,Anirban Lahiri,72,"22' 5""",10790.667,482
122,T119,T119,Henrik Norlander,71,"22' 5""",12053.25,538
123,T119,T119,Sam Saunders,69,"22' 5""",11509.0,513
124,T125,T125,Daniel Berger,92,"22' 4""",17091.75,765
125,T125,T125,Roberto Castro,97,"22' 4""",21121.75,944
126,T125,T125,Chris Kirk,90,"22' 4""",16009.0,718
127,T125,T125,Ryan Moore,86,"22' 4""",14515.167,650
128,T125,T125,Rob Oppenheim,67,"22' 4""",11132.583,499
129,T125,T125,Jeff Overton,69,"22' 4""",12825.833,574
130,T125,T125,Ryan Palmer,86,"22' 4""",17302.583,774
131,T125,T125,Tim Wilkinson,72,"22' 4""",10892.75,488
132,T133,T133,Ángel Cabrera,62,"22' 3""",11062.083,497
133,T133,T133,Kevin Chappell,93,"22' 3""",17841.5,803
134,T133,T133,David Lingmerth,84,"22' 3""",13348.917,601
135,T133,T133,Graeme McDowell,63,"22' 3""",10494.583,471
136,T133,T133,Kevin Streelman,82,"22' 3""",15171.25,682
137,T133,T133,Nick Taylor,83,"22' 3""",15174.25,681
138,T139,T139,Ernie Els,66,"22' 2""",12243.5,552
139,T139,T139,Charley Hoffman,91,"22' 2""",15452.167,696
140,T139,T139,Hiroshi Iwata,85,"22' 2""",14386.833,650
141,T139,T139,D.H. Lee,61,"22' 2""",10321.75,465
142,T139,T139,Justin Rose,65,"22' 2""",11018.75,498
143,T144,T144,Tyler Aldridge,83,"22' 1""",15564.75,705
144,T144,T144,Matt Jones,83,"22' 1""",14535.417,658
145,T144,T144,Carlos Ortiz,79,"22' 1""",13923.417,630
146,T144,T144,Webb Simpson,70,"22' 1""",13207.917,598
147,T144,T144,Tyrone Van Aswegen,105,"22' 1""",19395.167,877
148,T149,T149,Keegan Bradley,82,"22' 0""",15114.917,686
149,T149,T149,Jason Dufner,105,"22' 0""",18409.167,836
150,T149,T149,Chesson Hadley,81,"22' 0""",14869.167,677
151,T149,T149,Padraig Harrington,54,"22' 0""",9681.583,440
152,T149,T149,Chris Stroud,82,"22' 0""",15785.833,717
153,T149,T149,Boo Weekley,83,"22' 0""",16267.167,740
154,T155,T155,Robert Allenby,51,"21' 11""",9916.5,452
155,T155,T155,Jason Bohn,67,"21' 11""",13473.667,614
156,T155,T155,Scott Stallings,74,"21' 11""",14024.833,641
157,T158,T158,Chad Collins,73,"21' 10""",14063.5,644
158,T158,T158,Geoff Ogilvy,63,"21' 10""",11456.583,525
159,T158,T158,Dicky Pride,55,"21' 10""",8505.583,390
160,T158,T158,Chez Reavie,90,"21' 10""",16718.25,766
161,T158,T158,Bubba Watson,72,"21' 10""",12228.083,559
162,T163,T163,Dustin Johnson,87,"21' 9""",12878.0,591
163,T163,T163,Kevin Na,96,"21' 9""",15449.333,710
164,T163,T163,Kyle Stanley,92,"21' 9""",17837.333,821
165,T163,T163,Justin Thomas,99,"21' 9""",17092.75,787
166,167,167,Vijay Singh,72,"21' 8""",14202.667,656
167,T168,T168,Danny Lee,93,"21' 7""",15193.0,703
168,T168,T168,Hideki Matsuyama,76,"21' 7""",12324.75,570
169,T168,T168,Francesco Molinari,64,"21' 7""",12734.75,591
170,T168,T168,Greg Owen,85,"21' 7""",15935.833,738
171,T168,T168,Vaughn Taylor,72,"21' 7""",15156.75,702
172,T168,T168,Michael Thompson,71,"21' 7""",11816.917,548
173,T174,T174,Abraham Ancer,51,"21' 6""",8591.583,400
174,T174,T174,Alex Cejka,71,"21' 6""",11324.0,527
175,T174,T174,Will MacKenzie,84,"21' 6""",14841.833,691
176,T177,T177,J.B. Holmes,77,"21' 2""",12277.75,580
177,T177,T177,George McNeill,51,"21' 2""",10249.5,485
178,T179,T179,Derek Ernst,59,"21' 1""",9330.167,443
179,T179,T179,D.A. Points,55,"21' 1""",8315.667,394
180,181,181,Rory McIlroy,69,"21' 0""",9833.25,469
181,182,182,Robert Garrigus,69,"20' 10""",11532.667,554
182,183,183,Tom Hoge,81,"20' 7""",12629.917,614
183,184,184,Rod Pampling,54,"20' 6""",7923.5830000000005,387
184,185,185,Ken Duke,58,"20' 5""",9574.5,469
