,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
111,T112,T112,Keegan Bradley,82,17.27,139,24
112,T112,T112,Robert Streb,87,17.27,139,24
113,T112,T112,Boo Weekley,83,17.27,139,24
114,T115,T115,Kevin Na,96,17.24,145,25
115,T115,T115,Adam Scott,79,17.24,116,20
116,117,117,Mark Wilson,66,17.2,93,16
117,118,118,Jason Gore,78,17.14,105,18
118,119,119,Padraig Harrington,54,16.92,65,11
119,120,120,Greg Owen,85,16.91,136,23
120,121,121,Scott Brown,88,16.89,148,25
121,122,122,Kyle Stanley,92,16.88,160,27
122,123,123,Whee Kim,82,16.8,125,21
123,124,124,Camilo Villegas,83,16.51,109,18
124,125,125,Brian Stuard,66,16.5,103,17
125,T126,T126,Rod Pampling,54,16.44,73,12
126,T126,T126,Dicky Pride,55,16.44,73,12
127,128,128,Charles Howell III,91,16.41,128,21
128,129,129,Ángel Cabrera,62,16.35,104,17
129,130,130,Brendan Steele,88,16.3,135,22
130,131,131,Andres Gonzales,80,16.28,129,21
131,132,132,Webb Simpson,70,16.22,111,18
132,133,133,Russell Henley,76,16.2,142,23
133,134,134,Kevin Chappell,93,16.18,136,22
134,135,135,Marc Leishman,89,16.15,130,21
135,136,136,George McNeill,51,16.13,93,15
136,137,137,Sung Kang,89,16.03,131,21
137,T138,T138,Branden Grace,63,16.0,75,12
138,T138,T138,Shane Lowry,57,16.0,75,12
139,T138,T138,Jeff Overton,69,16.0,100,16
140,141,141,Steven Bowditch,71,15.96,94,15
141,142,142,Nick Taylor,83,15.94,138,22
142,T143,T143,Ben Crane,80,15.79,133,21
143,T143,T143,Derek Fathauer,94,15.79,152,24
144,145,145,Anirban Lahiri,72,15.74,108,17
145,146,146,Kyle Reifers,115,15.68,185,29
146,147,147,Jason Dufner,105,15.59,186,29
147,148,148,Harold Varner III,92,15.58,154,24
148,T149,T149,Rickie Fowler,80,15.57,122,19
149,T149,T149,Dawie van der Walt,72,15.57,122,19
150,151,151,Michael Kim,100,15.54,148,23
151,T152,T152,Emiliano Grillo,93,15.53,161,25
152,T152,T152,Steve Marino,72,15.53,103,16
153,154,154,Troy Merritt,77,15.52,116,18
154,155,155,Stewart Cink,61,15.32,111,17
155,156,156,D.A. Points,55,15.29,85,13
156,157,157,Mark Hubbard,101,15.15,165,25
157,158,158,Vijay Singh,72,14.96,127,19
158,159,159,Jamie Lovemark,91,14.86,148,22
159,160,160,Retief Goosen,55,14.67,75,11
160,161,161,Ryan Palmer,86,14.65,157,23
161,162,162,Graeme McDowell,63,14.46,83,12
162,163,163,Billy Horschel,73,14.43,97,14
163,T164,T164,Roberto Castro,97,14.38,153,22
164,T164,T164,Scott Stallings,74,14.38,146,21
165,166,166,Alex Cejka,71,14.29,105,15
166,167,167,Thomas Aiken,70,14.13,92,13
167,168,168,Cameron Smith,73,14.1,78,11
168,169,169,Tyrone Van Aswegen,105,14.09,149,21
169,170,170,Gary Woodland,95,14.08,142,20
170,171,171,Jason Kokrak,89,14.0,150,21
171,172,172,Brendon de Jonge,83,13.64,110,15
172,173,173,Luke Donald,81,13.6,125,17
173,174,174,Jim Herman,93,13.53,133,18
174,175,175,Shawn Stefani,91,13.19,144,19
175,176,176,Jim Furyk,52,12.94,85,11
176,177,177,Derek Ernst,59,12.77,94,12
177,178,178,John Huh,86,12.42,161,20
178,179,179,Stuart Appleby,71,12.0,100,12
179,180,180,Jerry Kelly,76,11.54,104,12
180,181,181,Abraham Ancer,51,11.39,79,9
181,182,182,Kevin Streelman,82,10.83,120,13
182,183,183,Rory Sabbatini,57,10.61,66,7
183,184,184,Brett Stegmaier,87,10.57,123,13
184,185,185,Vaughn Taylor,72,10.0,150,15
