,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Ryan Moore,0.58,2,342
1,2,2,George McNeill,0.93,1,108
2,3,3,Scott Stallings,1.11,2,180
3,4,4,Steve Stricker,1.28,3,234
4,T5,T5,Derek Fathauer,1.39,5,360
5,T5,T5,Peter Malnati,1.39,3,216
6,T5,T5,Nick Taylor,1.39,4,288
7,T5,T5,Willy Wilcox,1.39,3,216
8,9,9,Scott Brown,1.46,5,342
9,T10,T10,Phil Mickelson,1.48,4,270
10,T10,T10,Bryce Molder,1.48,4,270
11,12,12,Padraig Harrington,1.52,3,198
12,13,13,Tim Wilkinson,1.59,4,252
13,T14,T14,Luke Guthrie,1.67,3,180
14,T14,T14,Graeme McDowell,1.67,3,180
15,T16,T16,Stuart Appleby,1.71,4,234
16,T16,T16,Jason Bohn,1.71,4,234
17,T16,T16,Ben Crane,1.71,4,234
18,T19,T19,Robert Allenby,1.85,1,54
19,T19,T19,Daniel Berger,1.85,7,378
20,T19,T19,Bronson Burgoon,1.85,5,270
21,T19,T19,Brendon de Jonge,1.85,4,216
22,T19,T19,Hiroshi Iwata,1.85,5,270
23,T19,T19,Louis Oosthuizen,1.85,4,216
24,T19,T19,Rod Pampling,1.85,3,162
25,T19,T19,Martin Piller,1.85,3,162
26,27,27,Adam Hadwin,1.94,7,360
27,T28,T28,Jason Day,1.96,6,306
28,T28,T28,Sung Kang,1.96,6,306
29,T28,T28,Chris Kirk,1.96,6,306
30,31,31,Russell Henley,1.98,5,252
31,32,32,Erik Compton,2.02,4,198
32,33,33,Kevin Kisner,2.12,8,378
33,34,34,David Toms,2.14,5,234
34,35,35,Aaron Baddeley,2.16,7,324
35,T36,T36,David Hearn,2.22,8,360
36,T36,T36,Morgan Hoffmann,2.22,4,180
37,T36,T36,Spencer Levin,2.22,8,360
38,T36,T36,Brendon Todd,2.22,2,90
39,T40,T40,Smylie Kaufman,2.29,7,306
40,T40,T40,John Senden,2.29,7,306
41,T42,T42,Chad Collins,2.31,5,216
42,T42,T42,Ernie Els,2.31,5,216
43,T42,T42,Retief Goosen,2.31,5,216
44,T42,T42,Kelly Kraft,2.31,5,216
45,46,46,Jamie Lovemark,2.34,8,342
46,T47,T47,Abraham Ancer,2.38,3,126
47,T47,T47,Jonas Blixt,2.38,6,252
48,T47,T47,Brian Harman,2.38,9,378
49,T47,T47,Tom Hoge,2.38,6,252
50,T47,T47,Dicky Pride,2.38,3,126
51,T47,T47,Gary Woodland,2.38,9,378
52,53,53,Will MacKenzie,2.43,7,288
53,T54,T54,Luke Donald,2.47,8,324
54,T54,T54,David Lingmerth,2.47,8,324
55,T54,T54,Jordan Spieth,2.47,8,324
56,T54,T54,Johnson Wagner,2.47,8,324
57,T58,T58,Si Woo Kim,2.53,10,396
58,T58,T58,Jeff Overton,2.53,5,198
59,T58,T58,Sam Saunders,2.53,5,198
60,T58,T58,Daniel Summerhays,2.53,10,396
61,62,62,Patrick Reed,2.55,11,432
62,T63,T63,Alex Cejka,2.56,6,234
63,T63,T63,Billy Hurley III,2.56,6,234
64,T65,T65,Blayne Barber,2.59,7,270
65,T65,T65,Greg Owen,2.59,7,270
66,T65,T65,Cameron Tringale,2.59,7,270
67,68,68,Chez Reavie,2.61,8,306
68,T69,T69,Ricky Barnes,2.63,9,342
69,T69,T69,Scott Piercy,2.63,9,342
70,71,71,Jon Curran,2.65,10,378
71,72,72,Kyle Reifers,2.66,11,414
72,T73,T73,Tyler Aldridge,2.78,7,252
73,T73,T73,Chad Campbell,2.78,9,324
74,T73,T73,Roberto Castro,2.78,11,396
75,T73,T73,Kevin Chappell,2.78,10,360
76,T73,T73,Jim Herman,2.78,9,324
77,T73,T73,J.B. Holmes,2.78,8,288
78,T73,T73,Dustin Johnson,2.78,10,360
79,T73,T73,Matt Jones,2.78,7,252
80,T73,T73,Jason Kokrak,2.78,9,324
81,T73,T73,Scott Langley,2.78,6,216
82,T73,T73,Marc Leishman,2.78,10,360
83,T73,T73,Troy Merritt,2.78,7,252
84,T73,T73,Geoff Ogilvy,2.78,5,180
85,T73,T73,Cameron Smith,2.78,6,216
86,T73,T73,Brian Stuard,2.78,7,252
87,T73,T73,Vaughn Taylor,2.78,6,216
88,89,89,Tyrone Van Aswegen,2.9,12,414
89,90,90,Patton Kizzire,2.92,10,342
90,91,91,Rickie Fowler,2.94,9,306
91,T92,T92,Fabián Gómez,2.96,8,270
92,T92,T92,Webb Simpson,2.96,8,270
93,94,94,Shane Lowry,3.03,6,198
94,T95,T95,Rhein Gibson,3.09,5,162
95,T95,T95,Kyle Stanley,3.09,10,324
96,T97,T97,Emiliano Grillo,3.17,12,378
97,T97,T97,Justin Thomas,3.17,12,378
98,T99,T99,Zac Blair,3.22,11,342
99,T99,T99,Colt Knost,3.22,11,342
100,T99,T99,Adam Scott,3.22,11,342
101,T99,T99,Brandt Snedeker,3.22,11,342
102,T103,T103,Ángel Cabrera,3.24,7,216
103,T103,T103,Stewart Cink,3.24,7,216
104,105,105,Brett Stegmaier,3.27,10,306
105,T106,T106,William McGirt,3.28,13,396
106,T106,T106,Hudson Swafford,3.28,13,396
107,T108,T108,Charley Hoffman,3.33,12,360
108,T108,T108,Mark Hubbard,3.33,12,360
109,T108,T108,Vijay Singh,3.33,9,270
110,T108,T108,Kevin Streelman,3.33,9,270
111,112,112,Rob Oppenheim,3.42,8,234
112,T113,T113,Paul Casey,3.47,10,288
113,T113,T113,Jason Dufner,3.47,15,432
114,T113,T113,John Huh,3.47,10,288
115,T116,T116,Derek Ernst,3.54,7,198
116,T116,T116,Andrew Loupe,3.54,7,198
117,T116,T116,Dawie van der Walt,3.54,7,198
118,T119,T119,Andres Gonzales,3.57,9,252
119,T119,T119,Francesco Molinari,3.57,9,252
120,T121,T121,James Hahn,3.59,11,306
121,T121,T121,Jimmy Walker,3.59,11,306
122,123,123,Matt Kuchar,3.62,15,414
123,T124,T124,Thomas Aiken,3.7,8,216
124,T124,T124,K.J. Choi,3.7,10,270
125,T124,T124,Jim Furyk,3.7,8,216
126,T124,T124,Lucas Glover,3.7,10,270
127,T124,T124,Bill Haas,3.7,12,324
128,T124,T124,Charles Howell III,3.7,14,378
129,T124,T124,Andrew Landry,3.7,6,162
130,T124,T124,Seung-Yul Noh,3.7,10,270
131,T124,T124,Wes Roach,3.7,6,162
132,133,133,Kevin Na,3.79,15,396
133,T134,T134,Brooks Koepka,3.82,11,288
134,T134,T134,Shawn Stefani,3.82,11,288
135,T134,T134,Boo Weekley,3.82,11,288
136,T137,T137,Branden Grace,3.85,9,234
137,T137,T137,Luke List,3.85,9,234
138,T139,T139,Tony Finau,3.89,14,360
139,T139,T139,Carlos Ortiz,3.89,7,180
140,141,141,Bubba Watson,3.92,12,306
141,142,142,Zach Johnson,3.97,15,378
142,T143,T143,Freddie Jacobson,4.01,13,324
143,T143,T143,Ben Martin,4.01,13,324
144,T143,T143,Sean O'Hair,4.01,13,324
145,T146,T146,Harris English,4.04,16,396
146,T146,T146,Jhonattan Vegas,4.04,16,396
147,148,148,Anirban Lahiri,4.07,11,270
148,T149,T149,Charl Schwartzel,4.25,13,306
149,T149,T149,Chris Stroud,4.25,13,306
150,151,151,Graham DeLaet,4.27,10,234
151,T152,T152,D.H. Lee,4.32,7,162
152,T152,T152,Rory Sabbatini,4.32,7,162
