,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
39,40,40,Blayne Barber,84,56.08,148,83
40,41,41,Jimmy Walker,85,55.97,134,75
41,42,42,Whee Kim,82,55.86,111,62
42,T43,T43,Brian Harman,104,55.83,163,91
43,T43,T43,Adam Scott,79,55.83,120,67
44,45,45,Sean O'Hair,89,55.63,160,89
45,46,46,Ryan Palmer,86,55.41,157,87
46,47,47,Hudson Swafford,104,55.31,179,99
47,48,48,William McGirt,98,55.26,152,84
48,49,49,Sam Saunders,69,55.24,105,58
49,50,50,Russell Knox,92,55.15,136,75
50,51,51,Carlos Ortiz,79,55.04,129,71
51,52,52,Chad Collins,73,54.9,102,56
52,53,53,Tyler Aldridge,83,54.76,126,69
53,54,54,Troy Merritt,77,54.73,148,81
54,T55,T55,Ben Crane,80,54.62,119,65
55,T55,T55,J.B. Holmes,77,54.62,130,71
56,57,57,Dustin Johnson,87,54.55,132,72
57,58,58,Scott Brown,88,54.4,125,68
58,59,59,Zach Johnson,90,54.1,122,66
59,60,60,Harold Varner III,92,54.01,137,74
60,61,61,Paul Casey,77,54.0,100,54
61,62,62,Abraham Ancer,51,53.95,76,41
62,63,63,Marc Leishman,89,53.85,130,70
63,64,64,Graeme McDowell,63,53.68,95,51
64,65,65,Steve Marino,72,53.64,110,59
65,66,66,Dicky Pride,55,53.52,71,38
66,67,67,Jhonattan Vegas,97,53.45,174,93
67,68,68,Justin Thomas,99,53.38,148,79
68,69,69,Mark Wilson,66,53.33,75,40
69,70,70,Charles Howell III,91,53.28,122,65
70,71,71,Jamie Lovemark,91,53.22,171,91
71,72,72,Chris Stroud,82,53.17,126,67
72,73,73,Jason Dufner,105,53.13,160,85
73,74,74,Henrik Norlander,71,53.1,113,60
74,75,75,Cameron Smith,73,53.09,81,43
75,76,76,Justin Rose,65,53.0,100,53
76,77,77,Steve Stricker,53,52.81,89,47
77,78,78,Brendon de Jonge,83,52.71,129,68
78,79,79,Scott Langley,65,52.56,78,41
79,80,80,D.H. Lee,61,52.5,80,42
80,81,81,Keegan Bradley,82,52.46,122,64
81,82,82,Kevin Streelman,82,52.34,128,67
82,83,83,Brian Stuard,66,52.25,111,58
83,84,84,Hunter Mahan,61,52.08,96,50
84,85,85,Spencer Levin,104,52.03,148,77
85,86,86,John Huh,86,51.95,154,80
86,87,87,Danny Lee,93,51.94,129,67
87,88,88,Harris English,97,51.88,133,69
88,T89,T89,Alex Cejka,71,51.85,108,56
89,T89,T89,Rhein Gibson,58,51.85,81,42
90,91,91,Brendan Steele,88,51.77,141,73
91,T92,T92,Matt Jones,83,51.75,114,59
92,T92,T92,Patrick Reed,105,51.75,143,74
93,94,94,Tony Finau,95,51.68,149,77
94,95,95,Vijay Singh,72,51.67,120,62
95,96,96,Kevin Na,96,51.47,136,70
96,97,97,Zac Blair,99,51.39,144,74
97,98,98,Daniel Berger,92,51.33,150,77
98,99,99,Scott Pinckney,87,51.28,117,60
99,100,100,Chris Kirk,90,51.2,125,64
100,101,101,David Lingmerth,84,50.89,112,57
101,102,102,Phil Mickelson,75,50.86,116,59
102,103,103,Peter Malnati,85,50.85,118,60
103,104,104,Jason Gore,78,50.83,120,61
104,105,105,K.J. Choi,73,50.78,128,65
105,106,106,Louis Oosthuizen,63,50.62,81,41
106,107,107,Jim Herman,93,50.41,123,62
107,108,108,Scott Piercy,87,50.39,127,64
108,109,109,Jason Kokrak,89,50.38,133,67
109,T110,T110,Lucas Glover,75,50.37,135,68
110,T110,T110,Webb Simpson,70,50.37,135,68
111,112,112,Andrew Loupe,75,50.35,141,71
112,113,113,Smylie Kaufman,91,50.34,145,73
113,T114,T114,Erik Compton,65,50.0,78,39
114,T114,T114,Luke Donald,81,50.0,96,48
115,T114,T114,Rickie Fowler,80,50.0,124,62
116,T114,T114,Robert Garrigus,69,50.0,136,68
117,T114,T114,Andres Gonzales,80,50.0,120,60
118,T114,T114,Retief Goosen,55,50.0,88,44
119,T114,T114,Chesson Hadley,81,50.0,122,61
120,T114,T114,Tom Hoge,81,50.0,122,61
121,T114,T114,Jerry Kelly,76,50.0,124,62
122,T114,T114,Kelly Kraft,63,50.0,76,38
123,T114,T114,Will MacKenzie,84,50.0,118,59
124,T114,T114,Hideki Matsuyama,76,50.0,120,60
125,T114,T114,Jeff Overton,69,50.0,122,61
126,T114,T114,Shawn Stefani,91,50.0,136,68
127,128,128,David Hearn,95,49.66,149,74
128,129,129,Graham DeLaet,70,49.59,121,60
129,130,130,Jordan Spieth,80,49.47,95,47
130,131,131,Stewart Cink,61,49.44,89,44
131,132,132,Branden Grace,63,49.33,75,37
132,133,133,Ricky Barnes,97,49.16,179,88
133,134,134,Shane Lowry,57,49.06,53,26
134,135,135,Rory McIlroy,69,49.04,104,51
135,136,136,Michael Kim,100,49.02,153,75
136,137,137,Hiroshi Iwata,85,48.98,98,48
137,138,138,Roberto Castro,97,48.9,182,89
138,139,139,J.J. Henry,68,48.84,86,42
139,140,140,Ryan Moore,86,48.76,121,59
140,141,141,James Hahn,85,48.41,126,61
141,T142,T142,Vaughn Taylor,72,48.25,143,69
142,T142,T142,Camilo Villegas,83,48.25,114,55
143,144,144,Gary Woodland,95,48.18,137,66
144,145,145,Andrew Landry,53,48.15,54,26
145,146,146,Jim Furyk,52,48.05,77,37
146,147,147,Bill Haas,86,47.9,119,57
147,148,148,Johnson Wagner,86,47.89,142,68
148,149,149,Charley Hoffman,91,47.79,136,65
149,150,150,Tim Wilkinson,72,47.75,111,53
150,151,151,Kyle Reifers,115,47.57,185,88
151,152,152,Luke Guthrie,57,47.19,89,42
152,153,153,Dawie van der Walt,72,47.06,85,40
153,154,154,Willy Wilcox,67,47.0,100,47
154,155,155,Kyle Stanley,92,46.94,147,69
155,156,156,Robert Streb,87,46.9,113,53
156,157,157,Ken Duke,58,46.84,79,37
157,158,158,John Senden,88,46.76,139,65
158,159,159,Thomas Aiken,70,46.75,77,36
159,160,160,Derek Ernst,59,46.74,92,43
160,161,161,Luke List,79,46.73,107,50
161,162,162,Martin Laird,82,46.03,126,58
162,163,163,Martin Piller,59,45.95,74,34
163,164,164,Si Woo Kim,113,45.88,170,78
164,165,165,Chez Reavie,90,45.81,155,71
165,166,166,Michael Thompson,71,45.45,88,40
166,167,167,Robert Allenby,51,45.16,62,28
167,168,168,Geoff Ogilvy,63,45.12,82,37
168,169,169,Charl Schwartzel,73,45.0,120,54
169,170,170,Rob Oppenheim,67,44.95,109,49
170,171,171,Nick Taylor,83,44.54,119,53
171,172,172,Padraig Harrington,54,43.66,71,31
172,173,173,Bronson Burgoon,83,43.52,108,47
173,174,174,Chad Campbell,90,43.36,143,62
174,175,175,D.A. Points,55,43.24,74,32
175,176,176,Scott Stallings,74,43.09,123,53
176,177,177,Boo Weekley,83,42.75,138,59
177,178,178,Francesco Molinari,64,42.37,118,50
178,179,179,Ángel Cabrera,62,40.96,83,34
179,180,180,Bubba Watson,72,40.18,112,45
180,181,181,Rory Sabbatini,57,39.44,71,28
181,182,182,Brendon Todd,66,39.39,66,26
182,183,183,George McNeill,51,38.82,85,33
183,184,184,Greg Owen,85,37.06,143,53
184,185,185,Rod Pampling,54,34.85,66,23
