,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Jason Dufner,105,6,50
1,T2,T2,Russell Henley,76,5,33
2,T2,T2,Danny Lee,93,5,45
3,T2,T2,Rory Sabbatini,57,5,34
4,T2,T2,Camilo Villegas,83,5,38
5,T6,T6,Derek Fathauer,94,4,32
6,T6,T6,David Hearn,95,4,35
7,T6,T6,Whee Kim,82,4,31
8,T6,T6,Will MacKenzie,84,4,42
9,T6,T6,Greg Owen,85,4,53
10,T6,T6,Ryan Palmer,86,4,49
11,T6,T6,Justin Rose,65,4,30
12,T6,T6,Webb Simpson,70,4,37
13,T6,T6,Kevin Streelman,82,4,34
14,T15,T15,Zac Blair,99,3,43
15,T15,T15,Steven Bowditch,71,3,36
16,T15,T15,Ken Duke,58,3,31
17,T15,T15,Rhein Gibson,58,3,31
18,T15,T15,Jason Gore,78,3,37
19,T15,T15,Charley Hoffman,91,3,41
20,T15,T15,Tom Hoge,81,3,33
21,T15,T15,Mark Hubbard,101,3,40
22,T15,T15,Smylie Kaufman,91,3,28
23,T15,T15,Chris Kirk,90,3,38
24,T15,T15,Louis Oosthuizen,63,3,20
25,T15,T15,Rob Oppenheim,67,3,29
26,T15,T15,Kyle Reifers,115,3,43
27,T15,T15,Brandt Snedeker,93,3,32
28,T15,T15,Kyle Stanley,92,3,38
29,T15,T15,Brett Stegmaier,87,3,36
30,T15,T15,Hudson Swafford,104,3,51
31,T15,T15,Cameron Tringale,81,3,43
32,T15,T15,Harold Varner III,92,3,67
33,T15,T15,Jhonattan Vegas,97,3,46
34,T35,T35,Ricky Barnes,97,2,24
35,T35,T35,Scott Brown,88,2,27
36,T35,T35,Roberto Castro,97,2,35
37,T35,T35,Kevin Chappell,93,2,44
38,T35,T35,Chad Collins,73,2,28
39,T35,T35,Erik Compton,65,2,16
40,T35,T35,Ben Crane,80,2,28
41,T35,T35,Jon Curran,99,2,33
42,T35,T35,Derek Ernst,59,2,30
43,T35,T35,Fabián Gómez,82,2,46
44,T35,T35,Andres Gonzales,80,2,38
45,T35,T35,Branden Grace,63,2,19
46,T35,T35,Adam Hadwin,93,2,31
47,T35,T35,James Hahn,85,2,35
48,T35,T35,Morgan Hoffmann,71,2,35
49,T35,T35,Hiroshi Iwata,85,2,24
50,T35,T35,Kevin Kisner,97,2,24
51,T35,T35,Anirban Lahiri,72,2,23
52,T35,T35,Andrew Loupe,75,2,40
53,T35,T35,Jamie Lovemark,91,2,45
54,T35,T35,Ben Martin,92,2,47
55,T35,T35,Rory McIlroy,69,2,31
56,T35,T35,Henrik Norlander,71,2,31
57,T35,T35,Scott Pinckney,87,2,56
58,T35,T35,Chez Reavie,90,2,46
59,T35,T35,Charl Schwartzel,73,2,33
60,T35,T35,Jordan Spieth,80,2,17
61,T35,T35,Brendan Steele,88,2,32
62,T35,T35,Steve Stricker,53,2,13
63,T35,T35,Vaughn Taylor,72,2,25
64,T35,T35,Michael Thompson,71,2,37
65,T35,T35,David Toms,62,2,30
66,T35,T35,Johnson Wagner,86,2,38
67,T35,T35,Gary Woodland,95,2,36
68,T69,T69,Robert Allenby,51,1,26
69,T69,T69,Stuart Appleby,71,1,25
70,T69,T69,Aaron Baddeley,93,1,38
71,T69,T69,Blayne Barber,84,1,45
72,T69,T69,Daniel Berger,92,1,19
73,T69,T69,Jonas Blixt,79,1,29
74,T69,T69,Keegan Bradley,82,1,34
75,T69,T69,Bronson Burgoon,83,1,33
76,T69,T69,Ángel Cabrera,62,1,30
77,T69,T69,Chad Campbell,90,1,42
78,T69,T69,Paul Casey,77,1,28
79,T69,T69,Alex Cejka,71,1,18
80,T69,T69,K.J. Choi,73,1,28
81,T69,T69,Graham DeLaet,70,1,38
82,T69,T69,Luke Donald,81,1,20
83,T69,T69,Harris English,97,1,33
84,T69,T69,Tony Finau,95,1,38
85,T69,T69,Rickie Fowler,80,1,19
86,T69,T69,Jim Furyk,52,1,18
87,T69,T69,Robert Garrigus,69,1,35
88,T69,T69,Emiliano Grillo,93,1,43
89,T69,T69,Bill Haas,86,1,34
90,T69,T69,Brian Harman,104,1,42
91,T69,T69,Jim Herman,93,1,42
92,T69,T69,J.B. Holmes,77,1,42
93,T69,T69,Billy Horschel,73,1,32
94,T69,T69,John Huh,86,1,39
95,T69,T69,Freddie Jacobson,86,1,32
96,T69,T69,Matt Jones,83,1,23
97,T69,T69,Jerry Kelly,76,1,28
98,T69,T69,Si Woo Kim,113,1,41
99,T69,T69,Patton Kizzire,93,1,32
100,T69,T69,Brooks Koepka,75,1,33
101,T69,T69,Kelly Kraft,63,1,19
102,T69,T69,Matt Kuchar,100,1,29
103,T69,T69,Martin Laird,82,1,40
104,T69,T69,Andrew Landry,53,1,8
105,T69,T69,D.H. Lee,61,1,19
106,T69,T69,David Lingmerth,84,1,26
107,T69,T69,Luke List,79,1,48
108,T69,T69,Shane Lowry,57,1,20
109,T69,T69,Hunter Mahan,61,1,20
110,T69,T69,Peter Malnati,85,1,29
111,T69,T69,Steve Marino,72,1,34
112,T69,T69,Hideki Matsuyama,76,1,36
113,T69,T69,William McGirt,98,1,36
114,T69,T69,Troy Merritt,77,1,24
115,T69,T69,Francesco Molinari,64,1,28
116,T69,T69,Ryan Moore,86,1,20
117,T69,T69,Kevin Na,96,1,28
118,T69,T69,Sean O'Hair,89,1,46
119,T69,T69,Geoff Ogilvy,63,1,25
