,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
48,T48,T48,Wes Roach,28.68,545,19
49,T48,T48,Vijay Singh,28.68,631,22
50,T51,T51,Chris Kirk,28.69,746,26
51,T51,T51,Shane Lowry,28.69,459,16
52,T53,T53,Zac Blair,28.72,833,29
53,T53,T53,Matt Kuchar,28.72,718,25
54,T55,T55,Matt Jones,28.73,747,26
55,T55,T55,Si Woo Kim,28.73,948,33
56,57,57,Dustin Johnson,28.76,604,21
57,58,58,Seung-Yul Noh,28.77,748,26
58,59,59,Patrick Rodgers,28.78,777,27
59,60,60,Will MacKenzie,28.8,720,25
60,T61,T61,Peter Malnati,28.81,922,32
61,T61,T61,Tim Wilkinson,28.81,605,21
62,63,63,David Lingmerth,28.82,634,22
63,T64,T64,Luke Donald,28.83,663,23
64,T64,T64,Mark Hubbard,28.83,836,29
65,66,66,Boo Weekley,28.85,750,26
66,67,67,Ernie Els,28.86,606,21
67,68,68,Ryan Palmer,28.87,664,23
68,T69,T69,Kyle Reifers,28.88,924,32
69,T69,T69,Nick Taylor,28.88,722,25
70,T71,T71,Kevin Chappell,28.89,780,27
71,T71,T71,Brooks Koepka,28.89,549,19
72,T73,T73,Jeff Overton,28.91,636,22
73,T73,T73,Cameron Smith,28.91,665,23
74,T75,T75,Jason Bohn,28.95,608,21
75,T75,T75,Anirban Lahiri,28.95,579,20
76,T75,T75,Martin Piller,28.95,608,21
77,T78,T78,Jerry Kelly,28.96,666,23
78,T78,T78,Patton Kizzire,28.96,753,26
79,T78,T78,Chez Reavie,28.96,753,26
80,T78,T78,Camilo Villegas,28.96,724,25
81,T82,T82,Daniel Berger,29.0,696,24
82,T82,T82,Brendon de Jonge,29.0,841,29
83,T82,T82,Charley Hoffman,29.0,725,25
84,T82,T82,Jason Kokrak,29.0,754,26
85,86,86,Harold Varner III,29.04,813,28
86,87,87,Hideki Matsuyama,29.05,610,21
87,T88,T88,Luke List,29.08,756,26
88,T88,T88,Brett Stegmaier,29.08,756,26
89,T88,T88,Steve Wheatcroft,29.08,727,25
90,91,91,Sean O'Hair,29.12,757,26
91,92,92,Chris Stroud,29.13,699,24
92,T93,T93,Jim Furyk,29.14,408,14
93,T93,T93,Hunter Mahan,29.14,641,22
94,T93,T93,Phil Mickelson,29.14,612,21
95,T93,T93,Geoff Ogilvy,29.14,612,21
96,97,97,Kelly Kraft,29.16,554,19
97,T98,T98,Branden Grace,29.18,496,17
98,T98,T98,Steve Marino,29.18,642,22
99,100,100,Charles Howell III,29.2,730,25
100,T101,T101,Jim Herman,29.21,847,29
101,T101,T101,Jimmy Walker,29.21,701,24
102,103,103,Rickie Fowler,29.23,643,22
103,104,104,D.A. Points,29.24,497,17
104,T105,T105,Carlos Ortiz,29.25,819,28
105,T105,T105,Mark Wilson,29.25,585,20
106,107,107,Ben Crane,29.28,732,25
107,T108,T108,Andrew Loupe,29.3,791,27
108,T108,T108,Patrick Reed,29.3,791,27
109,110,110,Blayne Barber,29.31,762,26
110,111,111,Sung Kang,29.32,821,28
111,T112,T112,Jason Gore,29.33,704,24
112,T112,T112,Brendan Steele,29.33,704,24
113,T112,T112,Vaughn Taylor,29.33,704,24
114,T115,T115,Brandt Snedeker,29.36,734,25
115,T115,T115,Scott Stallings,29.36,734,25
116,T115,T115,Gary Woodland,29.36,734,25
117,T118,T118,Derek Ernst,29.37,558,19
118,T118,T118,Smylie Kaufman,29.37,793,27
119,T120,T120,Fabián Gómez,29.38,705,24
120,T120,T120,Robert Streb,29.38,764,26
121,T120,T120,Tyrone Van Aswegen,29.38,852,29
122,T123,T123,Brian Harman,29.39,911,31
123,T123,T123,Francesco Molinari,29.39,529,18
124,125,125,Kyle Stanley,29.41,794,27
125,T126,T126,Chad Campbell,29.43,824,28
126,T126,T126,Paul Casey,29.43,618,21
127,T126,T126,J.B. Holmes,29.43,618,21
128,T126,T126,Scott Langley,29.43,618,21
129,T126,T126,Shawn Stefani,29.43,824,28
130,131,131,John Senden,29.44,795,27
131,T132,T132,Chesson Hadley,29.46,766,26
132,T132,T132,Marc Leishman,29.46,707,24
133,134,134,Adam Scott,29.47,560,19
134,T135,T135,Rob Oppenheim,29.5,590,20
135,T135,T135,Webb Simpson,29.5,590,20
136,137,137,David Toms,29.53,561,19
137,138,138,Ben Martin,29.56,798,27
138,139,139,Tony Finau,29.57,828,28
139,140,140,Scott Brown,29.58,769,26
140,141,141,David Hearn,29.59,858,29
141,142,142,Rhein Gibson,29.63,563,19
142,T143,T143,Henrik Norlander,29.65,593,20
143,T143,T143,Johnson Wagner,29.65,771,26
144,T145,T145,Jason Dufner,29.67,801,27
145,T145,T145,Danny Lee,29.67,801,27
146,T145,T145,Cameron Tringale,29.67,712,24
147,148,148,Robert Garrigus,29.68,564,19
148,149,149,Rod Pampling,29.69,475,16
149,T150,T150,Martin Laird,29.7,683,23
150,T150,T150,Jamie Lovemark,29.7,802,27
151,T150,T150,Graeme McDowell,29.7,594,20
152,T150,T150,Justin Thomas,29.7,802,27
153,154,154,Sergio Garcia,29.71,416,14
154,155,155,Michael Thompson,29.73,654,22
155,T156,T156,Lucas Glover,29.74,684,23
156,T156,T156,Bill Haas,29.74,684,23
157,158,158,Alex Cejka,29.75,595,20
158,159,159,Bronson Burgoon,29.77,774,26
159,T160,T160,Emiliano Grillo,29.79,715,24
160,T160,T160,Billy Horschel,29.79,566,19
161,162,162,Russell Henley,29.8,745,25
162,163,163,James Hahn,29.81,775,26
163,164,164,Hudson Swafford,29.83,895,30
164,165,165,Whee Kim,29.85,776,26
165,166,166,Thomas Aiken,29.86,657,22
166,167,167,Keegan Bradley,29.92,778,26
167,168,168,Scott Piercy,29.96,689,23
168,T169,T169,Scott Pinckney,30.04,841,28
169,T169,T169,Jhonattan Vegas,30.04,781,26
170,171,171,Stewart Cink,30.05,571,19
171,172,172,Tyler Aldridge,30.08,782,26
172,173,173,Ángel Cabrera,30.1,602,20
173,174,174,Andres Gonzales,30.11,813,27
174,175,175,Kevin Streelman,30.12,783,26
175,176,176,George McNeill,30.16,573,19
176,177,177,Bubba Watson,30.17,543,18
177,178,178,Justin Rose,30.18,513,17
178,179,179,Dawie van der Walt,30.21,725,24
179,180,180,Sam Saunders,30.32,667,22
180,181,181,Greg Owen,30.36,850,28
181,182,182,Robert Allenby,30.48,701,23
182,183,183,Louis Oosthuizen,30.5,488,16
183,184,184,J.J. Henry,30.55,672,22
184,185,185,Rory Sabbatini,30.89,587,19
