,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
0,1,1,Brendon Todd,25.5,51,2
1,2,2,Seung-Yul Noh,27.0,351,13
2,3,3,Bryce Molder,27.23,354,13
3,4,4,Stuart Appleby,27.25,327,12
4,5,5,Rory Sabbatini,27.43,192,7
5,6,6,Luke Guthrie,27.44,247,9
6,7,7,Phil Mickelson,27.53,413,15
7,8,8,Michael Thompson,27.64,304,11
8,T9,T9,Hiroshi Iwata,27.67,332,12
9,T9,T9,Peter Malnati,27.67,249,9
10,11,11,Jason Bohn,27.75,333,12
11,12,12,Jordan Spieth,27.78,500,18
12,13,13,Troy Merritt,27.82,306,11
13,14,14,Geoff Ogilvy,27.86,195,7
14,15,15,J.B. Holmes,27.88,446,16
15,16,16,Freddie Jacobson,27.94,447,16
16,17,17,Brandt Snedeker,27.95,531,19
17,T18,T18,Zac Blair,28.0,476,17
18,T18,T18,Hunter Mahan,28.0,224,8
19,T18,T18,Patrick Reed,28.0,616,22
20,T18,T18,Wes Roach,28.0,196,7
21,T18,T18,Chris Stroud,28.0,364,13
22,23,23,Mark Hubbard,28.05,533,19
23,T24,T24,Ernie Els,28.17,338,12
24,T24,T24,Brian Stuard,28.17,338,12
25,26,26,Alex Cejka,28.23,367,13
26,27,27,Jason Day,28.27,424,15
27,T28,T28,Lucas Glover,28.29,396,14
28,T28,T28,Anirban Lahiri,28.29,396,14
29,T28,T28,Steve Wheatcroft,28.29,396,14
30,31,31,Brooks Koepka,28.31,453,16
31,T32,T32,Jon Curran,28.33,510,18
32,T32,T32,Brian Harman,28.33,595,21
33,T32,T32,Chris Kirk,28.33,425,15
34,T32,T32,Scott Stallings,28.33,255,9
35,T32,T32,Tim Wilkinson,28.33,340,12
36,T37,T37,Aaron Baddeley,28.35,482,17
37,T37,T37,David Lingmerth,28.35,482,17
38,39,39,Rory McIlroy,28.36,397,14
39,40,40,Camilo Villegas,28.38,369,13
40,41,41,Kelly Kraft,28.44,256,9
41,T42,T42,K.J. Choi,28.5,399,14
42,T42,T42,Marc Leishman,28.5,513,18
43,44,44,Tom Hoge,28.54,371,13
44,45,45,Vijay Singh,28.62,372,13
45,T46,T46,Steven Bowditch,28.63,229,8
46,T46,T46,Tony Finau,28.63,544,19
47,T48,T48,Jonas Blixt,28.67,344,12
48,T48,T48,Daniel Summerhays,28.67,602,21
49,50,50,Martin Laird,28.69,459,16
50,T51,T51,Si Woo Kim,28.71,603,21
51,T51,T51,Cameron Tringale,28.71,402,14
52,53,53,Rod Pampling,28.75,230,8
53,54,54,Chez Reavie,28.76,489,17
54,55,55,Ben Crane,28.77,374,13
55,T56,T56,Erik Compton,28.78,259,9
56,T56,T56,Sam Saunders,28.78,259,9
57,58,58,Adam Hadwin,28.79,547,19
58,T59,T59,Fabián Gómez,28.8,432,15
59,T59,T59,Jerry Kelly,28.8,432,15
60,T59,T59,Hideki Matsuyama,28.8,432,15
61,T59,T59,Ryan Palmer,28.8,576,20
62,T59,T59,Steve Stricker,28.8,288,10
63,64,64,Kevin Na,28.81,605,21
64,65,65,Patton Kizzire,28.83,519,18
65,T66,T66,Billy Hurley III,28.85,375,13
66,T66,T66,Dustin Johnson,28.85,577,20
67,68,68,Danny Lee,28.88,491,17
68,69,69,Sean O'Hair,28.89,520,18
69,T70,T70,Graeme McDowell,28.9,289,10
70,T70,T70,Willy Wilcox,28.9,289,10
71,72,72,Whee Kim,28.91,318,11
72,73,73,Vaughn Taylor,28.92,347,12
73,74,74,Sung Kang,28.93,405,14
74,T75,T75,Scott Brown,28.94,463,16
75,T75,T75,Colt Knost,28.94,492,17
76,T77,T77,Ricky Barnes,29.0,551,19
77,T77,T77,Robert Garrigus,29.0,348,12
78,T77,T77,Matt Jones,29.0,406,14
79,T77,T77,Spencer Levin,29.0,522,18
80,T77,T77,Luke List,29.0,348,12
81,T77,T77,Jeff Overton,29.0,261,9
82,T77,T77,Martin Piller,29.0,174,6
83,T84,T84,Chad Campbell,29.06,465,16
84,T84,T84,David Hearn,29.06,494,17
85,86,86,John Huh,29.07,436,15
86,87,87,Sergio Garcia,29.09,320,11
87,88,88,Andrew Loupe,29.1,291,10
88,T89,T89,Chad Collins,29.11,262,9
89,T89,T89,Zach Johnson,29.11,553,19
90,T91,T91,Rickie Fowler,29.13,466,16
91,T91,T91,James Hahn,29.13,466,16
92,T93,T93,Ken Duke,29.14,204,7
93,T93,T93,Harris English,29.14,641,22
94,T93,T93,Justin Thomas,29.14,612,21
95,96,96,Branden Grace,29.15,379,13
96,97,97,Ryan Moore,29.17,525,18
97,T98,T98,Brendon de Jonge,29.18,321,11
98,T98,T98,Smylie Kaufman,29.18,496,17
99,T98,T98,Steve Marino,29.18,321,11
100,T98,T98,Jimmy Walker,29.18,496,17
101,102,102,Johnson Wagner,29.19,467,16
102,103,103,Russell Knox,29.2,584,20
103,104,104,Francesco Molinari,29.21,409,14
104,T105,T105,Morgan Hoffmann,29.22,263,9
105,T105,T105,Carlos Ortiz,29.22,263,9
106,T107,T107,Jim Furyk,29.25,351,12
107,T107,T107,Jason Gore,29.25,351,12
108,T109,T109,Retief Goosen,29.27,322,11
109,T109,T109,Cameron Smith,29.27,322,11
110,111,111,Kevin Kisner,29.29,615,21
111,T112,T112,Billy Horschel,29.33,440,15
112,T112,T112,Scott Langley,29.33,264,9
113,T112,T112,Jamie Lovemark,29.33,528,18
114,T115,T115,Matt Kuchar,29.35,675,23
115,T115,T115,Gary Woodland,29.35,587,20
116,117,117,Kevin Chappell,29.37,558,19
117,118,118,Tyrone Van Aswegen,29.4,588,20
118,119,119,Jason Kokrak,29.41,500,17
119,120,120,Tyler Aldridge,29.42,353,12
120,121,121,Kyle Reifers,29.43,677,23
121,122,122,William McGirt,29.45,589,20
122,T123,T123,Michael Kim,29.47,560,19
123,T123,T123,Brett Stegmaier,29.47,442,15
124,T125,T125,Robert Allenby,29.5,59,2
125,T125,T125,George McNeill,29.5,118,4
126,127,127,David Toms,29.55,325,11
127,T128,T128,D.H. Lee,29.57,207,7
128,T128,T128,Will MacKenzie,29.57,414,14
129,T130,T130,Bronson Burgoon,29.58,355,12
130,T130,T130,Henrik Norlander,29.58,355,12
131,132,132,Luke Donald,29.59,503,17
132,T133,T133,Andres Gonzales,29.6,296,10
133,T133,T133,Rob Oppenheim,29.6,296,10
134,T135,T135,Ben Martin,29.63,474,16
135,T135,T135,Adam Scott,29.63,563,19
136,137,137,Shane Lowry,29.64,326,11
137,138,138,Daniel Berger,29.65,593,20
138,T139,T139,Andrew Landry,29.67,178,6
139,T139,T139,Webb Simpson,29.67,445,15
140,T139,T139,Kevin Streelman,29.67,445,15
141,142,142,Scott Piercy,29.68,564,19
142,143,143,Derek Fathauer,29.69,475,16
143,144,144,Justin Rose,29.71,416,14
144,T145,T145,Stewart Cink,29.73,327,11
145,T145,T145,Padraig Harrington,29.73,327,11
146,T145,T145,John Senden,29.73,446,15
