,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
0,1,1,Kyle Reifers,115,80,645,12.4
1,2,2,Brian Harman,104,79,690,11.4
2,T3,T3,William McGirt,98,77,618,12.5
3,T3,T3,Hudson Swafford,104,77,623,12.4
4,5,5,John Senden,88,75,518,14.5
5,T6,T6,Si Woo Kim,113,74,711,10.4
6,T6,T6,Ryan Palmer,86,74,558,13.3
7,8,8,Tyrone Van Aswegen,105,73,628,11.6
8,T9,T9,Smylie Kaufman,91,72,498,14.5
9,T9,T9,Kevin Na,96,72,488,14.8
10,T9,T9,Patrick Reed,105,72,590,12.2
11,T12,T12,Roberto Castro,97,71,577,12.3
12,T12,T12,David Hearn,95,71,569,12.5
13,T12,T12,Michael Kim,100,71,627,11.3
14,15,15,Kyle Stanley,92,70,532,13.2
15,16,16,Ricky Barnes,97,69,592,11.7
16,17,17,Adam Hadwin,93,68,646,10.5
17,T18,T18,Mark Hubbard,101,67,608,11.0
18,T18,T18,Zach Johnson,90,67,542,12.4
19,T20,T20,Jon Curran,99,66,641,10.3
20,T20,T20,Derek Fathauer,94,66,574,11.5
21,T20,T20,Kevin Kisner,97,66,539,12.2
22,T20,T20,Jamie Lovemark,91,66,596,11.1
23,T24,T24,Zac Blair,99,65,592,11.0
24,T24,T24,Sean O'Hair,89,65,605,10.7
25,T24,T24,Brandt Snedeker,93,65,553,11.8
26,T27,T27,K.J. Choi,73,64,489,13.1
27,T27,T27,Emiliano Grillo,93,64,486,13.2
28,T29,T29,Scott Brown,88,63,486,13.0
29,T29,T29,Charley Hoffman,91,63,505,12.5
30,T29,T29,Peter Malnati,85,63,560,11.3
31,32,32,Camilo Villegas,83,62,511,12.1
32,T33,T33,Brendon de Jonge,83,61,436,14.0
33,T33,T33,Dustin Johnson,87,61,484,12.6
34,T33,T33,Matt Kuchar,100,61,570,10.7
35,T33,T33,Greg Owen,85,61,422,14.5
36,T33,T33,Jhonattan Vegas,97,61,542,11.3
37,T38,T38,Blayne Barber,84,60,500,12.0
38,T38,T38,Jason Day,76,60,436,13.8
39,T38,T38,Boo Weekley,83,60,484,12.4
40,T38,T38,Gary Woodland,95,60,518,11.6
41,T42,T42,Harris English,97,59,534,11.0
42,T42,T42,John Huh,86,59,533,11.1
43,T42,T42,Chris Stroud,82,59,486,12.1
44,T45,T45,Jonas Blixt,79,58,528,11.0
45,T45,T45,Andres Gonzales,80,58,430,13.5
46,T45,T45,Charles Howell III,91,58,535,10.8
47,T45,T45,Freddie Jacobson,86,58,523,11.1
48,T49,T49,Tyler Aldridge,83,57,450,12.7
49,T49,T49,Aaron Baddeley,93,57,577,9.9
50,T49,T49,Scott Pinckney,87,57,455,12.5
51,T49,T49,Chez Reavie,90,57,535,10.7
52,T49,T49,Shawn Stefani,91,57,509,11.2
53,T49,T49,Cameron Tringale,81,57,502,11.4
54,55,55,Bryce Molder,80,56,525,10.7
55,T56,T56,Chad Collins,73,55,462,11.9
56,T56,T56,Brooks Koepka,75,55,445,12.4
57,T56,T56,Hideki Matsuyama,76,55,427,12.9
58,T56,T56,Vijay Singh,72,55,466,11.8
59,T56,T56,Harold Varner III,92,55,532,10.3
60,T56,T56,Johnson Wagner,86,55,509,10.8
61,T62,T62,Ben Crane,80,54,477,11.3
62,T62,T62,Jason Dufner,105,54,517,10.4
63,T62,T62,Chesson Hadley,81,54,459,11.8
64,T62,T62,Russell Henley,76,54,467,11.6
65,T62,T62,Whee Kim,82,54,439,12.3
66,T62,T62,Luke List,79,54,480,11.3
67,T62,T62,Ryan Moore,86,54,482,11.2
68,T62,T62,Justin Thomas,99,54,510,10.6
69,T70,T70,Fabián Gómez,82,53,539,9.8
70,T70,T70,Jim Herman,93,53,476,11.1
71,T70,T70,Ben Martin,92,53,555,9.5
72,T70,T70,Phil Mickelson,75,53,466,11.4
73,T70,T70,Jordan Spieth,80,53,462,11.5
74,T75,T75,Chad Campbell,90,52,536,9.7
75,T75,T75,Lucas Glover,75,52,437,11.9
76,T75,T75,James Hahn,85,52,458,11.4
77,T75,T75,Chris Kirk,90,52,555,9.4
78,T75,T75,Steve Marino,72,52,377,13.8
79,T75,T75,Daniel Summerhays,99,52,586,8.9
80,T75,T75,Vaughn Taylor,72,52,464,11.2
81,T75,T75,Jimmy Walker,85,52,529,9.8
82,83,83,Patton Kizzire,93,51,525,9.7
83,T84,T84,Bronson Burgoon,83,50,436,11.5
84,T84,T84,Kevin Chappell,93,50,531,9.4
85,T84,T84,Martin Laird,82,50,481,10.4
86,T84,T84,Andrew Loupe,75,50,494,10.1
87,T84,T84,Webb Simpson,70,50,394,12.7
88,T84,T84,Brendan Steele,88,50,434,11.5
89,T90,T90,Stuart Appleby,71,49,521,9.4
90,T90,T90,Tony Finau,95,49,526,9.3
91,T90,T90,Jason Gore,78,49,413,11.9
92,T90,T90,Charl Schwartzel,73,49,407,12.0
93,T90,T90,Brett Stegmaier,87,49,499,9.8
94,T90,T90,Michael Thompson,71,49,354,13.8
95,T96,T96,Daniel Berger,92,48,489,9.8
96,T96,T96,Tom Hoge,81,48,468,10.3
97,T96,T96,Colt Knost,90,48,510,9.4
98,T96,T96,Marc Leishman,89,48,464,10.3
99,T96,T96,Brian Stuard,66,48,437,11.0
100,T101,T101,Paul Casey,77,47,392,12.0
101,T101,T101,Graham DeLaet,70,47,392,12.0
102,T101,T101,Rickie Fowler,80,47,433,10.9
103,T101,T101,Robert Garrigus,69,47,371,12.7
104,T101,T101,Billy Hurley III,66,47,457,10.3
105,T101,T101,Hiroshi Iwata,85,47,496,9.5
106,T101,T101,Troy Merritt,77,47,478,9.8
107,T101,T101,Kevin Streelman,82,47,409,11.5
108,T109,T109,Sung Kang,89,46,528,8.7
109,T109,T109,Danny Lee,93,46,497,9.3
110,T109,T109,Spencer Levin,104,46,568,8.1
111,T109,T109,Hunter Mahan,61,46,359,12.8
112,T109,T109,Seung-Yul Noh,85,46,500,9.2
113,T109,T109,Adam Scott,79,46,382,12.0
114,T109,T109,Scott Stallings,74,46,431,10.7
115,T116,T116,David Lingmerth,84,45,438,10.3
116,T116,T116,Brendon Todd,66,45,437,10.3
117,T118,T118,Russell Knox,92,44,453,9.7
118,T118,T118,Rob Oppenheim,67,44,364,12.1
119,T118,T118,Carlos Ortiz,79,44,410,10.7
120,T118,T118,Nick Taylor,83,44,460,9.6
121,T118,T118,Dawie van der Walt,72,44,358,12.3
122,T118,T118,Steve Wheatcroft,85,44,522,8.4
123,T124,T124,Steven Bowditch,71,43,421,10.2
124,T124,T124,Will MacKenzie,84,43,444,9.7
125,T124,T124,Henrik Norlander,71,43,358,12.0
126,T124,T124,Scott Piercy,87,43,426,10.1
