,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
43,T44,T44,Tyler Aldridge,83,10.51,830,79
44,T44,T44,Sergio Garcia,54,10.51,536,51
45,T46,T46,Ángel Cabrera,62,10.5,651,62
46,T46,T46,Spencer Levin,104,10.5,1050,100
47,T48,T48,Luke Donald,81,10.48,849,81
48,T48,T48,Shane Lowry,57,10.48,566,54
49,T48,T48,Mark Wilson,66,10.48,650,62
50,T51,T51,Andres Gonzales,80,10.46,816,78
51,T51,T51,Kelly Kraft,63,10.46,617,59
52,T53,T53,Jason Dufner,105,10.45,1066,102
53,T53,T53,David Hearn,95,10.45,993,95
54,T55,T55,Billy Horschel,73,10.44,731,70
55,T55,T55,Matt Jones,83,10.44,835,80
56,T55,T55,Justin Rose,65,10.44,647,62
57,T55,T55,Chris Stroud,82,10.44,835,80
58,T55,T55,Hudson Swafford,104,10.44,1086,104
59,T60,T60,Blayne Barber,84,10.43,834,80
60,T60,T60,Steve Marino,72,10.43,709,68
61,T62,T62,Tony Finau,95,10.42,990,95
62,T62,T62,Branden Grace,63,10.42,625,60
63,T62,T62,Jerry Kelly,76,10.42,792,76
64,T62,T62,Russell Knox,92,10.42,927,89
65,T62,T62,Justin Thomas,99,10.42,1000,96
66,T67,T67,Martin Laird,82,10.41,812,78
67,T67,T67,Geoff Ogilvy,63,10.41,614,59
68,T69,T69,Smylie Kaufman,91,10.4,915,88
69,T69,T69,Rod Pampling,54,10.4,520,50
70,T71,T71,Derek Ernst,59,10.39,592,57
71,T71,T71,William McGirt,98,10.39,1018,98
72,T71,T71,Adam Scott,79,10.39,790,76
73,T74,T74,Robert Garrigus,69,10.38,675,65
74,T74,T74,Charles Howell III,91,10.38,945,91
75,T74,T74,John Huh,86,10.38,882,85
76,T74,T74,Francesco Molinari,64,10.38,664,64
77,T78,T78,Jim Herman,93,10.37,964,93
78,T78,T78,Marc Leishman,89,10.37,892,86
79,T78,T78,George McNeill,51,10.37,529,51
80,T78,T78,Boo Weekley,83,10.37,861,83
81,82,82,Scott Brown,88,10.36,912,88
82,T83,T83,Scott Langley,65,10.35,652,63
83,T83,T83,Harold Varner III,92,10.35,952,92
84,85,85,Kevin Chappell,93,10.34,962,93
85,T86,T86,Jason Bohn,67,10.33,692,67
86,T86,T86,Vaughn Taylor,72,10.33,744,72
87,88,88,Chesson Hadley,81,10.32,815,79
88,T89,T89,Andrew Landry,53,10.31,505,49
89,T89,T89,Ben Martin,92,10.31,907,88
90,T91,T91,Scott Stallings,74,10.27,719,70
91,T91,T91,Nick Taylor,83,10.27,811,79
92,93,93,Webb Simpson,70,10.24,717,70
93,T94,T94,Graeme McDowell,63,10.23,614,60
94,T94,T94,Martin Piller,59,10.23,583,57
95,T94,T94,David Toms,62,10.23,634,62
96,97,97,Matt Kuchar,100,10.2,979,96
97,T98,T98,Abraham Ancer,51,10.19,489,48
98,T98,T98,Rob Oppenheim,67,10.19,642,63
99,T98,T98,Charl Schwartzel,73,10.19,713,70
100,T98,T98,Tyrone Van Aswegen,105,10.19,1039,102
101,T102,T102,Charley Hoffman,91,10.18,896,88
102,T102,T102,Kevin Kisner,97,10.18,957,94
103,T102,T102,D.H. Lee,61,10.18,580,57
104,T105,T105,Colt Knost,90,10.17,875,86
105,T105,T105,Ryan Moore,86,10.17,824,81
106,T105,T105,Sam Saunders,69,10.17,661,65
107,T108,T108,Chad Collins,73,10.16,742,73
108,T108,T108,Sung Kang,89,10.16,884,87
109,T110,T110,Retief Goosen,55,10.15,558,55
110,T110,T110,Kevin Na,96,10.15,944,93
111,T112,T112,Jason Gore,78,10.14,750,74
112,T112,T112,Cameron Smith,73,10.14,700,69
113,T114,T114,Ricky Barnes,97,10.13,942,93
114,T114,T114,Patton Kizzire,93,10.13,902,89
115,T114,T114,Wes Roach,59,10.13,557,55
116,117,117,Cameron Tringale,81,10.12,779,77
117,T118,T118,K.J. Choi,73,10.11,738,73
118,T118,T118,Vijay Singh,72,10.11,728,72
119,T120,T120,Hunter Mahan,61,10.1,616,61
120,T120,T120,Troy Merritt,77,10.1,778,77
121,T120,T120,Seung-Yul Noh,85,10.1,818,81
122,123,123,Michael Thompson,71,10.09,686,68
123,124,124,Sean O'Hair,89,10.08,897,89
124,T125,T125,Harris English,97,10.07,977,97
125,T125,T125,Chez Reavie,90,10.07,866,86
126,T127,T127,Erik Compton,65,10.06,634,63
127,T127,T127,Padraig Harrington,54,10.06,543,54
128,T127,T127,Rory Sabbatini,57,10.06,543,54
129,T127,T127,Willy Wilcox,67,10.06,654,65
130,T131,T131,Alex Cejka,71,10.03,672,67
131,T131,T131,Mark Hubbard,101,10.03,973,97
132,T133,T133,Adam Hadwin,93,10.01,931,93
133,T133,T133,Si Woo Kim,113,10.01,1091,109
134,135,135,Anirban Lahiri,72,10.0,690,69
135,136,136,Camilo Villegas,83,9.99,789,79
136,T137,T137,D.A. Points,55,9.98,509,51
137,T137,T137,Brandt Snedeker,93,9.98,888,89
138,139,139,Rory McIlroy,69,9.97,618,62
139,140,140,Daniel Summerhays,99,9.96,986,99
140,T141,T141,Zac Blair,99,9.95,945,95
141,T141,T141,Ernie Els,66,9.95,657,66
142,T141,T141,Fabián Gómez,82,9.95,786,79
143,144,144,Danny Lee,93,9.93,894,90
144,145,145,Jamie Lovemark,91,9.92,903,91
145,T146,T146,Tom Hoge,81,9.9,762,77
146,T146,T146,Ryan Palmer,86,9.9,851,86
147,T148,T148,Jeff Overton,69,9.89,643,65
148,T148,T148,Brian Stuard,66,9.89,653,66
149,150,150,Morgan Hoffmann,71,9.88,662,67
150,T151,T151,Brian Harman,104,9.87,1026,104
151,T151,T151,Freddie Jacobson,86,9.87,849,86
152,153,153,Ben Crane,80,9.86,749,76
153,T154,T154,Hiroshi Iwata,85,9.82,815,83
154,T154,T154,Chris Kirk,90,9.82,835,85
155,T154,T154,Tim Wilkinson,72,9.82,668,68
156,T157,T157,Ken Duke,58,9.81,530,54
157,T157,T157,Zach Johnson,90,9.81,844,86
158,159,159,Dustin Johnson,87,9.8,804,82
159,T160,T160,Michael Kim,100,9.79,940,96
160,T160,T160,Hideki Matsuyama,76,9.79,715,73
161,T160,T160,Jimmy Walker,85,9.79,803,82
162,163,163,Billy Hurley III,66,9.76,644,66
163,T164,T164,Jon Curran,99,9.75,965,99
164,T164,T164,Luke List,79,9.75,751,77
165,T166,T166,Derek Fathauer,94,9.74,916,94
166,T166,T166,Peter Malnati,85,9.74,828,85
167,T168,T168,Brooks Koepka,75,9.73,681,70
168,T168,T168,David Lingmerth,84,9.73,788,81
169,170,170,Steven Bowditch,71,9.7,689,71
170,171,171,Steve Wheatcroft,85,9.69,785,81
171,172,172,Patrick Reed,105,9.68,978,101
172,T173,T173,Luke Guthrie,57,9.65,531,55
173,T173,T173,J.B. Holmes,77,9.65,714,74
174,T175,T175,Bryce Molder,80,9.64,752,78
175,T175,T175,Steve Stricker,53,9.64,511,53
176,177,177,Andrew Loupe,75,9.63,722,75
177,178,178,Dicky Pride,55,9.57,507,53
178,T179,T179,Stuart Appleby,71,9.55,659,69
179,T179,T179,Jason Day,76,9.55,659,69
180,181,181,Phil Mickelson,75,9.54,687,72
181,182,182,Jonas Blixt,79,9.43,717,76
182,183,183,Aaron Baddeley,93,9.4,837,89
183,184,184,Jordan Spieth,80,9.32,708,76
184,185,185,Brendon Todd,66,9.3,586,63
