,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
129,130,130,Whee Kim,82,16.04,106,17
130,T131,T131,Adam Scott,79,16.0,100,16
131,T131,T131,Mark Wilson,66,16.0,75,12
132,133,133,Kevin Kisner,97,15.93,113,18
133,134,134,K.J. Choi,73,15.89,107,17
134,135,135,Robert Streb,87,15.7,121,19
135,136,136,Anirban Lahiri,72,15.66,83,13
136,137,137,Jason Kokrak,89,15.63,128,20
137,138,138,Keegan Bradley,82,15.52,116,18
138,139,139,Kyle Stanley,92,15.44,136,21
139,T140,T140,Mark Hubbard,101,15.38,130,20
140,T140,T140,Graeme McDowell,63,15.38,65,10
141,142,142,Charles Howell III,91,15.32,111,17
142,143,143,Ángel Cabrera,62,15.29,85,13
143,144,144,Brendan Steele,88,15.18,112,17
144,T145,T145,Retief Goosen,55,15.0,60,9
145,T145,T145,Jeff Overton,69,15.0,80,12
146,147,147,Sung Kang,89,14.95,107,16
147,T148,T148,Jason Dufner,105,14.86,148,22
148,T148,T148,Jim Furyk,52,14.86,74,11
149,150,150,Martin Piller,59,14.71,68,10
150,T151,T151,Jamie Lovemark,91,14.63,123,18
151,T151,T151,Steve Marino,72,14.63,82,12
152,153,153,Billy Horschel,73,14.61,89,13
153,154,154,Webb Simpson,70,14.58,96,14
154,155,155,Cameron Smith,73,14.52,62,9
155,156,156,Alex Cejka,71,14.44,90,13
156,T157,T157,Jim Herman,93,14.29,105,15
157,T157,T157,Rod Pampling,54,14.29,56,8
158,T157,T157,Dawie van der Walt,72,14.29,98,14
159,160,160,Scott Stallings,74,14.17,127,18
160,161,161,Michael Kim,100,14.16,113,16
161,162,162,Kyle Reifers,115,14.09,149,21
162,163,163,Rhein Gibson,58,14.08,71,10
163,164,164,Ryan Palmer,86,13.82,123,17
164,165,165,Brendon de Jonge,83,13.79,87,12
165,166,166,Freddie Jacobson,86,13.56,118,16
166,167,167,Stewart Cink,61,13.33,90,12
167,T168,T168,Roberto Castro,97,13.22,121,16
168,T168,T168,Emiliano Grillo,93,13.22,121,16
169,170,170,Gary Woodland,95,12.82,117,15
170,171,171,Dicky Pride,55,12.73,55,7
171,172,172,Branden Grace,63,12.07,58,7
172,173,173,Thomas Aiken,70,12.05,83,10
173,174,174,Vaughn Taylor,72,11.48,122,14
174,T175,T175,Abraham Ancer,51,10.94,64,7
175,T175,T175,Steven Bowditch,71,10.94,64,7
176,177,177,John Huh,86,10.61,132,14
177,178,178,Tyrone Van Aswegen,105,10.53,114,12
178,179,179,Kevin Streelman,82,10.48,105,11
179,180,180,Derek Ernst,59,10.26,78,8
180,181,181,Stuart Appleby,71,10.0,80,8
181,182,182,Jerry Kelly,76,9.89,91,9
182,183,183,Brett Stegmaier,87,9.62,104,10
183,184,184,Shawn Stefani,91,9.48,116,11
184,185,185,Rory Sabbatini,57,9.09,55,5
