,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
118,T116,T116,Jerry Kelly,76,0.47,36,76
119,T116,T116,Kelly Kraft,63,0.47,28,59
120,T116,T116,D.H. Lee,61,0.47,27,57
121,T116,T116,Wes Roach,59,0.47,26,55
122,T116,T116,John Senden,88,0.47,40,86
123,T116,T116,Nick Taylor,83,0.47,37,79
124,T116,T116,Tim Wilkinson,72,0.47,32,68
125,T126,T126,Ben Crane,80,0.46,35,76
126,T126,T126,Brian Harman,104,0.46,48,104
127,T126,T126,Mark Hubbard,101,0.46,45,97
128,T126,T126,Matt Kuchar,100,0.46,44,96
129,T126,T126,Martin Piller,59,0.46,26,57
130,T126,T126,Brandt Snedeker,93,0.46,41,89
131,T132,T132,Aaron Baddeley,93,0.45,40,89
132,T132,T132,K.J. Choi,73,0.45,33,73
133,T132,T132,Derek Fathauer,94,0.45,42,94
134,T132,T132,Tony Finau,95,0.45,43,95
135,T132,T132,Charles Howell III,91,0.45,41,91
136,T132,T132,Dustin Johnson,87,0.45,37,82
137,T132,T132,Willy Wilcox,67,0.45,29,65
138,T139,T139,Jim Furyk,52,0.44,23,52
139,T139,T139,Matt Jones,83,0.44,35,80
140,T139,T139,William McGirt,98,0.44,43,98
141,T139,T139,Kyle Reifers,115,0.44,49,111
142,T139,T139,Brendan Steele,88,0.44,37,84
143,T144,T144,Russell Henley,76,0.43,33,76
144,T144,T144,Si Woo Kim,113,0.43,47,109
145,T144,T144,Phil Mickelson,75,0.43,31,72
146,T144,T144,Kevin Na,96,0.43,40,93
147,T144,T144,Vaughn Taylor,72,0.43,31,72
148,T149,T149,Roberto Castro,97,0.42,41,97
149,T149,T149,Luke Guthrie,57,0.42,23,55
150,T149,T149,Freddie Jacobson,86,0.42,36,86
151,T149,T149,Rod Pampling,54,0.42,21,50
152,T153,T153,Jonas Blixt,79,0.41,31,76
153,T153,T153,David Hearn,95,0.41,39,95
154,T153,T153,Billy Hurley III,66,0.41,27,66
155,T153,T153,Andrew Landry,53,0.41,20,49
156,T153,T153,Peter Malnati,85,0.41,35,85
157,T153,T153,Chris Stroud,82,0.41,33,80
158,T153,T153,Daniel Summerhays,99,0.41,41,99
159,T153,T153,Gary Woodland,95,0.41,37,91
160,161,161,Brendon Todd,66,0.4,25,63
161,162,162,Patrick Reed,105,0.39,39,101
162,163,163,Colt Knost,90,0.38,33,86
163,T164,T164,Daniel Berger,92,0.37,33,89
164,T164,T164,Jordan Spieth,80,0.37,28,76
165,T166,T166,Jon Curran,99,0.36,36,99
166,T166,T166,Luke Donald,81,0.36,29,81
167,T166,T166,Marc Leishman,89,0.36,31,86
168,T166,T166,Troy Merritt,77,0.36,28,77
169,T170,T170,Stuart Appleby,71,0.35,24,69
170,T170,T170,Jason Day,76,0.35,24,69
171,T170,T170,Rickie Fowler,80,0.35,27,77
172,T170,T170,Hiroshi Iwata,85,0.35,29,83
173,T170,T170,Spencer Levin,104,0.35,35,100
174,T170,T170,Bryce Molder,80,0.35,27,78
175,T176,T176,Alex Cejka,71,0.34,23,67
176,T176,T176,Adam Hadwin,93,0.34,32,93
177,T178,T178,Jason Bohn,67,0.33,22,67
178,T178,T178,Brendon de Jonge,83,0.33,27,81
179,T178,T178,Ryan Moore,86,0.33,27,81
180,181,181,Kevin Kisner,97,0.32,30,94
181,T182,T182,Ricky Barnes,97,0.3,28,93
182,T182,T182,Erik Compton,65,0.3,19,63
183,184,184,Steve Stricker,53,0.28,15,53
184,185,185,Retief Goosen,55,0.25,14,55
