,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
44,T37,T37,Spencer Levin,104,"25' 7""",17652.583,690
45,T37,T37,Scott Pinckney,87,"25' 7""",15541.0,607
46,T37,T37,Hudson Swafford,104,"25' 7""",19804.667,774
47,T37,T37,Jhonattan Vegas,97,"25' 7""",17949.583,701
48,T49,T49,Ricky Barnes,97,"25' 6""",16468.917,645
49,T49,T49,Billy Hurley III,66,"25' 6""",11666.5,457
50,T49,T49,Steve Marino,72,"25' 6""",11328.583,444
51,T49,T49,Brett Stegmaier,87,"25' 6""",16395.083,642
52,T53,T53,Thomas Aiken,70,"25' 5""",11126.5,438
53,T53,T53,Freddie Jacobson,86,"25' 5""",14299.417,562
54,T53,T53,Hunter Mahan,61,"25' 5""",9720.167,383
55,T53,T53,Wes Roach,59,"25' 5""",8567.833,337
56,T53,T53,Robert Streb,87,"25' 5""",14166.167,557
57,T53,T53,Camilo Villegas,83,"25' 5""",13981.667,550
58,T59,T59,Branden Grace,63,"25' 4""",8929.583,353
59,T59,T59,Colt Knost,90,"25' 4""",14726.833,581
60,T59,T59,Marc Leishman,89,"25' 4""",13563.0,536
61,T59,T59,Martin Piller,59,"25' 4""",9781.5,386
62,T59,T59,Rory Sabbatini,57,"25' 4""",7917.8330000000005,313
63,T59,T59,Johnson Wagner,86,"25' 4""",16780.75,663
64,T65,T65,Erik Compton,65,"25' 3""",9762.167,386
65,T65,T65,Ben Crane,80,"25' 3""",13149.417,521
66,T65,T65,Si Woo Kim,113,"25' 3""",20073.5,795
67,T65,T65,Bryce Molder,80,"25' 3""",12654.917,501
68,T65,T65,Seung-Yul Noh,85,"25' 3""",13841.0,548
69,T65,T65,Brendon Todd,66,"25' 3""",9102.417,361
70,T71,T71,Scott Brown,88,"25' 2""",14099.75,560
71,T71,T71,Jim Furyk,52,"25' 2""",10158.833,404
72,T71,T71,Jason Kokrak,89,"25' 2""",16784.417,667
73,T71,T71,Willy Wilcox,67,"25' 2""",11184.167,445
74,T71,T71,Gary Woodland,95,"25' 2""",17307.667,687
75,T76,T76,K.J. Choi,73,"25' 1""",13394.25,534
76,T76,T76,Andres Gonzales,80,"25' 1""",13672.417,545
77,T76,T76,David Hearn,95,"25' 1""",17741.333,708
78,T76,T76,Luke List,79,"25' 1""",13155.0,524
79,T76,T76,Cameron Tringale,81,"25' 1""",13635.833,544
80,T81,T81,Stuart Appleby,71,"25' 0""",12392.75,496
81,T81,T81,Blayne Barber,84,"25' 0""",15318.833,612
82,T81,T81,Rhein Gibson,58,"25' 0""",9387.917,375
83,T81,T81,Peter Malnati,85,"25' 0""",14186.0,568
84,T81,T81,Harold Varner III,92,"25' 0""",16002.917,640
85,T86,T86,Padraig Harrington,54,"24' 11""",8757.417,351
86,T86,T86,Jim Herman,93,"24' 11""",14375.75,576
87,T86,T86,Matt Jones,83,"24' 11""",12452.5,500
88,T86,T86,Whee Kim,82,"24' 11""",13559.167,545
89,T86,T86,D.H. Lee,61,"24' 11""",8659.0,347
90,T86,T86,Jimmy Walker,85,"24' 11""",13546.833,544
91,T92,T92,Chad Campbell,90,"24' 10""",17120.917,689
92,T92,T92,Ben Martin,92,"24' 10""",15876.0,640
93,T92,T92,Louis Oosthuizen,63,"24' 10""",9294.5,374
94,T92,T92,Carlos Ortiz,79,"24' 10""",11654.833,469
95,T96,T96,Jason Bohn,67,"24' 9""",11768.5,476
96,T96,T96,Graham DeLaet,70,"24' 9""",11862.917,480
97,T96,T96,Ernie Els,66,"24' 9""",10366.083,419
98,T96,T96,Fabián Gómez,82,"24' 9""",13881.75,561
99,T96,T96,Jason Gore,78,"24' 9""",11841.5,479
100,T96,T96,Emiliano Grillo,93,"24' 9""",15312.75,619
101,T96,T96,Mark Hubbard,101,"24' 9""",16067.917,649
102,T96,T96,John Huh,86,"24' 9""",16353.917,660
103,T96,T96,Hiroshi Iwata,85,"24' 9""",12335.583,498
104,T96,T96,Michael Kim,100,"24' 9""",16410.833,662
105,T96,T96,Graeme McDowell,63,"24' 9""",9191.5,371
106,T96,T96,Troy Merritt,77,"24' 9""",12535.333,507
107,T96,T96,Phil Mickelson,75,"24' 9""",11706.5,473
108,T96,T96,Kyle Reifers,115,"24' 9""",20453.0,826
109,T96,T96,Dawie van der Walt,72,"24' 9""",11860.417,479
110,T111,T111,Derek Fathauer,94,"24' 8""",13755.333,558
111,T111,T111,Russell Knox,92,"24' 8""",13752.583,557
112,T111,T111,Brian Stuard,66,"24' 8""",11584.583,470
113,T114,T114,Kevin Chappell,93,"24' 7""",15748.5,641
114,T114,T114,Lucas Glover,75,"24' 7""",15066.0,612
115,T114,T114,Brooks Koepka,75,"24' 7""",11716.25,476
116,T114,T114,Charl Schwartzel,73,"24' 7""",11425.0,464
117,T114,T114,Vijay Singh,72,"24' 7""",12278.75,500
118,T114,T114,Shawn Stefani,91,"24' 7""",16506.0,672
119,T120,T120,Robert Allenby,51,"24' 6""",8294.917,338
120,T120,T120,Russell Henley,76,"24' 6""",14629.25,598
121,T120,T120,Charley Hoffman,91,"24' 6""",13558.0,553
122,T120,T120,Jerry Kelly,76,"24' 6""",12895.5,526
123,T120,T120,Kelly Kraft,63,"24' 6""",9020.583,368
124,T120,T120,Anirban Lahiri,72,"24' 6""",8931.083,364
125,T120,T120,Jeff Overton,69,"24' 6""",11221.5,458
126,T120,T120,Scott Piercy,87,"24' 6""",13368.0,545
127,T120,T120,Patrick Reed,105,"24' 6""",15119.833,618
128,T120,T120,Sam Saunders,69,"24' 6""",9763.083,398
129,T120,T120,Chris Stroud,82,"24' 6""",14009.917,571
130,T120,T120,David Toms,62,"24' 6""",10891.583,445
131,T132,T132,Tyler Aldridge,83,"24' 5""",13579.583,557
132,T132,T132,Smylie Kaufman,91,"24' 5""",14276.833,585
133,T132,T132,Dicky Pride,55,"24' 5""",7275.0,298
134,T132,T132,Justin Rose,65,"24' 5""",9802.75,401
135,T132,T132,Tyrone Van Aswegen,105,"24' 5""",17099.583,700
136,T137,T137,Zach Johnson,90,"24' 4""",14219.083,585
137,T137,T137,Rob Oppenheim,67,"24' 4""",9768.833,402
138,T137,T137,Webb Simpson,70,"24' 4""",11964.833,492
139,T137,T137,Brendan Steele,88,"24' 4""",14663.417,603
140,T137,T137,Nick Taylor,83,"24' 4""",13274.5,545
141,T142,T142,Keegan Bradley,82,"24' 3""",13588.083,560
142,T142,T142,Roberto Castro,97,"24' 3""",18755.917,773
143,T142,T142,Chesson Hadley,81,"24' 3""",12710.583,524
144,T142,T142,Andrew Landry,53,"24' 3""",6477.25,267
145,T142,T142,Henrik Norlander,71,"24' 3""",10683.667,441
146,T142,T142,Kevin Streelman,82,"24' 3""",13280.75,547
147,T148,T148,Luke Guthrie,57,"24' 2""",8492.083,351
148,T148,T148,David Lingmerth,84,"24' 2""",11658.667,483
149,T148,T148,Ryan Palmer,86,"24' 2""",14984.167,620
150,T148,T148,Tim Wilkinson,72,"24' 2""",9678.583,401
151,T152,T152,Abraham Ancer,51,"24' 1""",7248.5830000000005,301
152,T152,T152,Geoff Ogilvy,63,"24' 1""",9808.917,407
153,T154,T154,Daniel Berger,92,"24' 0""",14912.583,621
154,T154,T154,Chad Collins,73,"24' 0""",12104.167,504
155,T154,T154,Chris Kirk,90,"24' 0""",14099.083,587
156,T154,T154,Kevin Na,96,"24' 0""",13659.167,570
157,T158,T158,Jason Dufner,105,"23' 11""",16411.917,686
158,T158,T158,Vaughn Taylor,72,"23' 11""",12944.5,542
159,T160,T160,Ángel Cabrera,62,"23' 10""",9350.0,392
160,T160,T160,Ryan Moore,86,"23' 10""",12850.75,539
161,T160,T160,Kyle Stanley,92,"23' 10""",15434.083,648
162,T160,T160,Bubba Watson,72,"23' 10""",10947.333,459
163,T160,T160,Boo Weekley,83,"23' 10""",14179.5,595
164,T165,T165,Will MacKenzie,84,"23' 9""",13167.667,555
165,T165,T165,Adam Scott,79,"23' 9""",11700.083,492
166,167,167,Dustin Johnson,87,"23' 8""",11309.5,478
167,T168,T168,Danny Lee,93,"23' 7""",13096.083,555
168,T168,T168,Justin Thomas,99,"23' 7""",14605.5,620
169,T170,T170,George McNeill,51,"23' 5""",8747.083,373
170,T170,T170,Francesco Molinari,64,"23' 5""",10934.75,467
171,T172,T172,J.B. Holmes,77,"23' 4""",10577.917,454
172,T172,T172,Greg Owen,85,"23' 4""",14115.0,605
173,T172,T172,Scott Stallings,74,"23' 4""",12194.25,523
174,T175,T175,Ken Duke,58,"23' 3""",7709.3330000000005,332
175,T175,T175,D.A. Points,55,"23' 3""",7143.25,307
176,T177,T177,Alex Cejka,71,"23' 2""",10244.75,442
177,T177,T177,Hideki Matsuyama,76,"23' 2""",11042.0,476
178,T177,T177,Michael Thompson,71,"23' 2""",10143.917,438
179,180,180,Chez Reavie,90,"23' 1""",14840.5,643
180,T181,T181,Derek Ernst,59,"22' 11""",8278.833,361
181,T181,T181,Tom Hoge,81,"22' 11""",10805.583,471
182,T183,T183,Rory McIlroy,69,"22' 9""",8884.667,390
183,T183,T183,Rod Pampling,54,"22' 9""",7039.9169999999995,309
184,185,185,Robert Garrigus,69,"22' 6""",10387.833,462
