,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
65,66,66,Matt Kuchar,40.34,167,414
66,67,67,Rickie Fowler,40.2,123,306
67,T68,T68,Hunter Mahan,40.12,65,162
68,T68,T68,Rod Pampling,40.12,65,162
69,T68,T68,Martin Piller,40.12,65,162
70,71,71,Tom Hoge,40.08,101,252
71,T72,T72,Ricky Barnes,40.06,137,342
72,T72,T72,Zac Blair,40.06,137,342
73,74,74,Bronson Burgoon,40.0,108,270
74,T75,T75,Si Woo Kim,39.9,158,396
75,T75,T75,Jeff Overton,39.9,79,198
76,77,77,Smylie Kaufman,39.87,122,306
77,T78,T78,Bill Haas,39.81,129,324
78,T78,T78,Cameron Smith,39.81,86,216
79,80,80,Alex Cejka,39.74,93,234
80,81,81,Rory McIlroy,39.68,100,252
81,T82,T82,Hideki Matsuyama,39.63,107,270
82,T82,T82,Bryce Molder,39.63,107,270
83,T82,T82,Seung-Yul Noh,39.63,107,270
84,85,85,Kyle Stanley,39.51,128,324
85,86,86,Webb Simpson,39.26,106,270
86,T87,T87,Chez Reavie,39.22,120,306
87,T87,T87,Charl Schwartzel,39.22,120,306
88,89,89,David Hearn,39.17,141,360
89,T90,T90,Blayne Barber,38.89,105,270
90,T90,T90,Andres Gonzales,38.89,98,252
91,T90,T90,Jim Herman,38.89,126,324
92,T90,T90,Whee Kim,38.89,105,270
93,T90,T90,Ryan Moore,38.89,133,342
94,T90,T90,Louis Oosthuizen,38.89,84,216
95,T90,T90,Carlos Ortiz,38.89,70,180
96,T90,T90,Dicky Pride,38.89,49,126
97,T90,T90,John Senden,38.89,119,306
98,T90,T90,Shawn Stefani,38.89,112,288
99,T90,T90,Mark Wilson,38.89,77,198
100,101,101,Jason Dufner,38.66,167,432
101,102,102,Hudson Swafford,38.64,153,396
102,103,103,Gary Woodland,38.62,146,378
103,104,104,Marc Leishman,38.61,139,360
104,105,105,Matt Jones,38.49,97,252
105,106,106,Branden Grace,38.46,90,234
106,T107,T107,Chad Collins,38.43,83,216
107,T107,T107,Retief Goosen,38.43,83,216
108,T109,T109,Andrew Loupe,38.38,76,198
109,T109,T109,Jhonattan Vegas,38.38,152,396
110,111,111,Scott Stallings,38.33,69,180
111,112,112,Colt Knost,38.3,131,342
112,113,113,Luke Donald,38.27,124,324
113,114,114,Robert Streb,38.24,117,306
114,115,115,Kevin Na,38.13,151,396
115,T116,T116,Daniel Berger,38.1,144,378
116,T116,T116,Francesco Molinari,38.1,96,252
117,T116,T116,Justin Thomas,38.1,144,378
118,119,119,James Hahn,37.91,116,306
119,T120,T120,Henrik Norlander,37.78,102,270
120,T120,T120,Brendon Todd,37.78,34,90
121,122,122,William McGirt,37.63,149,396
122,123,123,Charles Howell III,37.57,142,378
123,T124,T124,Ángel Cabrera,37.5,81,216
124,T124,T124,Kelly Kraft,37.5,81,216
125,T124,T124,Ryan Palmer,37.5,135,360
126,T127,T127,Adam Scott,37.43,128,342
127,T127,T127,Harold Varner III,37.43,128,342
128,T129,T129,Kevin Streelman,37.41,101,270
129,T129,T129,Camilo Villegas,37.41,101,270
130,T131,T131,Robert Garrigus,37.3,94,252
131,T131,T131,Justin Rose,37.3,94,252
132,133,133,Morgan Hoffmann,37.22,67,180
133,134,134,Tyrone Van Aswegen,37.2,154,414
134,135,135,Scott Brown,37.13,127,342
135,T136,T136,Robert Allenby,37.04,20,54
136,T136,T136,D.H. Lee,37.04,60,162
137,T136,T136,Vijay Singh,37.04,100,270
138,139,139,Bubba Watson,36.93,113,306
139,140,140,Troy Merritt,36.9,93,252
140,T141,T141,Mark Hubbard,36.67,132,360
141,T141,T141,Spencer Levin,36.67,132,360
142,143,143,Brendan Steele,36.42,118,324
143,144,144,Charley Hoffman,36.39,131,360
144,145,145,Brett Stegmaier,36.27,111,306
145,146,146,Kyle Reifers,36.23,150,414
146,T147,T147,Chad Campbell,36.11,117,324
147,T147,T147,Martin Laird,36.11,104,288
148,T147,T147,Will MacKenzie,36.11,104,288
149,T147,T147,Johnson Wagner,36.11,117,324
150,151,151,Billy Horschel,35.95,110,306
151,152,152,Jerry Kelly,35.93,97,270
152,153,153,Michael Thompson,35.9,84,234
153,154,154,Harris English,35.86,142,396
154,T155,T155,Rhein Gibson,35.8,58,162
155,T155,T155,Andrew Landry,35.8,58,162
156,T155,T155,David Lingmerth,35.8,116,324
157,T158,T158,Tyler Aldridge,35.71,90,252
158,T158,T158,Emiliano Grillo,35.71,135,378
159,160,160,Thomas Aiken,35.65,77,216
160,161,161,Chris Stroud,35.62,109,306
161,162,162,Roberto Castro,35.35,140,396
162,163,163,Rory Sabbatini,35.19,57,162
163,T164,T164,Stewart Cink,34.72,75,216
164,T164,T164,Brendon de Jonge,34.72,75,216
165,T164,T164,Vaughn Taylor,34.72,75,216
166,167,167,Graham DeLaet,34.62,81,234
167,168,168,Jason Kokrak,34.57,112,324
168,169,169,Brian Stuard,34.52,87,252
169,170,170,Russell Knox,34.39,130,378
170,171,171,Patrick Rodgers,34.38,99,288
171,172,172,Sergio Garcia,33.8,73,216
172,173,173,Lucas Glover,33.7,91,270
173,T174,T174,Scott Piercy,33.33,114,342
174,T174,T174,Boo Weekley,33.33,96,288
175,176,176,Paul Casey,32.64,94,288
176,177,177,Keegan Bradley,32.59,88,270
177,T178,T178,Geoff Ogilvy,32.22,58,180
178,T178,T178,Scott Pinckney,32.22,87,270
179,T180,T180,Jim Furyk,31.48,68,216
180,T180,T180,Steve Marino,31.48,68,216
181,182,182,Shane Lowry,30.81,61,198
182,183,183,J.J. Henry,30.56,66,216
183,184,184,Greg Owen,30.37,82,270
184,185,185,Derek Ernst,30.3,60,198
