,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,T1,T1,Steven Bowditch,71,4,36
1,T1,T1,Ángel Cabrera,62,4,30
2,T1,T1,J.B. Holmes,77,4,42
3,T1,T1,Andrew Loupe,75,4,40
4,T1,T1,Scott Pinckney,87,4,56
5,T1,T1,John Senden,88,4,35
6,T1,T1,Webb Simpson,70,4,37
7,T8,T8,Scott Brown,88,3,27
8,T8,T8,Chad Campbell,90,3,42
9,T8,T8,Graham DeLaet,70,3,38
10,T8,T8,Tony Finau,95,3,38
11,T8,T8,Brooks Koepka,75,3,33
12,T8,T8,Will MacKenzie,84,3,42
13,T8,T8,Hideki Matsuyama,76,3,36
14,T8,T8,Rory McIlroy,69,3,31
15,T8,T8,Greg Owen,85,3,53
16,T8,T8,Vijay Singh,72,3,32
17,T8,T8,Brett Stegmaier,87,3,36
18,T8,T8,Brendon Todd,66,3,20
19,T8,T8,Cameron Tringale,81,3,43
20,T8,T8,Dawie van der Walt,72,3,29
21,T8,T8,Harold Varner III,92,3,67
22,T8,T8,Mark Wilson,66,3,36
23,T24,T24,Abraham Ancer,51,2,19
24,T24,T24,Blayne Barber,84,2,45
25,T24,T24,Kevin Chappell,93,2,44
26,T24,T24,Erik Compton,65,2,16
27,T24,T24,Morgan Hoffmann,71,2,35
28,T24,T24,Hiroshi Iwata,85,2,24
29,T24,T24,Whee Kim,82,2,31
30,T24,T24,Michael Kim,100,2,46
31,T24,T24,Jason Kokrak,89,2,40
32,T24,T24,David Lingmerth,84,2,26
33,T24,T24,Luke List,79,2,48
34,T24,T24,Jamie Lovemark,91,2,45
35,T24,T24,Ben Martin,92,2,47
36,T24,T24,Phil Mickelson,75,2,21
37,T24,T24,Bryce Molder,80,2,24
38,T24,T24,Seung-Yul Noh,85,2,34
39,T24,T24,Geoff Ogilvy,63,2,25
40,T24,T24,Rob Oppenheim,67,2,29
41,T24,T24,D.A. Points,55,2,27
42,T24,T24,Justin Rose,65,2,30
43,T24,T24,Rory Sabbatini,57,2,34
44,T24,T24,Adam Scott,79,2,37
45,T24,T24,Shawn Stefani,91,2,43
46,T24,T24,Vaughn Taylor,72,2,25
47,T24,T24,Gary Woodland,95,2,36
48,T49,T49,Thomas Aiken,70,1,22
49,T49,T49,Tyler Aldridge,83,1,36
50,T49,T49,Robert Allenby,51,1,26
51,T49,T49,Stuart Appleby,71,1,25
52,T49,T49,Ricky Barnes,97,1,24
53,T49,T49,Zac Blair,99,1,43
54,T49,T49,Bronson Burgoon,83,1,33
55,T49,T49,Roberto Castro,97,1,35
56,T49,T49,Jon Curran,99,1,33
57,T49,T49,Jason Day,76,1,18
58,T49,T49,Jason Dufner,105,1,50
59,T49,T49,Ken Duke,58,1,31
60,T49,T49,Rickie Fowler,80,1,19
61,T49,T49,Sergio Garcia,54,1,18
62,T49,T49,Rhein Gibson,58,1,31
63,T49,T49,Lucas Glover,75,1,33
64,T49,T49,Fabián Gómez,82,1,46
65,T49,T49,Branden Grace,63,1,19
66,T49,T49,Luke Guthrie,57,1,18
67,T49,T49,David Hearn,95,1,35
68,T49,T49,Russell Henley,76,1,33
69,T49,T49,Charley Hoffman,91,1,41
70,T49,T49,Mark Hubbard,101,1,40
71,T49,T49,John Huh,86,1,39
72,T49,T49,Zach Johnson,90,1,34
73,T49,T49,Dustin Johnson,87,1,26
74,T49,T49,Jerry Kelly,76,1,28
75,T49,T49,Si Woo Kim,113,1,41
76,T49,T49,Patton Kizzire,93,1,32
77,T49,T49,Colt Knost,90,1,29
78,T49,T49,Kelly Kraft,63,1,19
79,T49,T49,Anirban Lahiri,72,1,23
80,T49,T49,Martin Laird,82,1,40
81,T49,T49,D.H. Lee,61,1,19
82,T49,T49,Danny Lee,93,1,45
83,T49,T49,Hunter Mahan,61,1,20
84,T49,T49,Ryan Moore,86,1,20
85,T49,T49,Kevin Na,96,1,28
86,T49,T49,Sean O'Hair,89,1,46
87,T49,T49,Carlos Ortiz,79,1,33
88,T49,T49,Jeff Overton,69,1,44
89,T49,T49,Ryan Palmer,86,1,49
90,T49,T49,Rod Pampling,54,1,14
91,T49,T49,Dicky Pride,55,1,24
92,T49,T49,Chez Reavie,90,1,46
93,T49,T49,Patrick Rodgers,89,1,46
94,T49,T49,Sam Saunders,69,1,26
95,T49,T49,Charl Schwartzel,73,1,33
96,T49,T49,Jordan Spieth,80,1,17
97,T49,T49,Scott Stallings,74,1,31
98,T49,T49,Robert Streb,87,1,42
99,T49,T49,Kevin Streelman,82,1,34
100,T49,T49,Chris Stroud,82,1,28
101,T49,T49,Brian Stuard,66,1,33
102,T49,T49,Daniel Summerhays,99,1,33
103,T49,T49,Hudson Swafford,104,1,51
104,T49,T49,Nick Taylor,83,1,33
105,T49,T49,Justin Thomas,99,1,38
106,T49,T49,Jhonattan Vegas,97,1,46
107,T49,T49,Camilo Villegas,83,1,38
108,T49,T49,Steve Wheatcroft,85,1,45
109,T49,T49,Willy Wilcox,67,1,23
110,T49,T49,Tim Wilkinson,72,1,22
