,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
0,1,1,Johnson Wagner,86,21,509,4.1
1,T2,T2,Charles Howell III,91,20,535,3.7
2,T2,T2,Mark Hubbard,101,20,608,3.3
3,T2,T2,Zach Johnson,90,20,542,3.7
4,T2,T2,Patton Kizzire,93,20,525,3.8
5,T2,T2,Patrick Rodgers,89,20,459,4.4
6,T7,T7,Jason Dufner,105,19,517,3.7
7,T7,T7,Freddie Jacobson,86,19,523,3.6
8,T7,T7,Andrew Loupe,75,19,494,3.8
9,T7,T7,Jhonattan Vegas,97,19,542,3.5
10,T11,T11,Brian Harman,104,18,690,2.6
11,T11,T11,Matt Kuchar,100,18,570,3.2
12,T13,T13,Jonas Blixt,79,17,528,3.2
13,T13,T13,Harris English,97,17,534,3.2
14,T13,T13,Kevin Kisner,97,17,539,3.2
15,T13,T13,Peter Malnati,85,17,560,3.0
16,T13,T13,Daniel Summerhays,99,17,586,2.9
17,T13,T13,Camilo Villegas,83,17,511,3.3
18,T19,T19,Zac Blair,99,16,592,2.7
19,T19,T19,David Hearn,95,16,569,2.8
20,T19,T19,Russell Henley,76,16,467,3.4
21,T19,T19,Michael Kim,100,16,627,2.6
22,T19,T19,Jamie Lovemark,91,16,596,2.7
23,T19,T19,Sean O'Hair,89,16,605,2.6
24,T19,T19,Kyle Reifers,115,16,645,2.5
25,T19,T19,Brett Stegmaier,87,16,499,3.2
26,T27,T27,Aaron Baddeley,93,15,577,2.6
27,T27,T27,Jason Day,76,15,436,3.4
28,T27,T27,Derek Fathauer,94,15,574,2.6
29,T27,T27,Tony Finau,95,15,526,2.9
30,T27,T27,Colt Knost,90,15,510,2.9
31,T27,T27,Spencer Levin,104,15,568,2.6
32,T27,T27,Ben Martin,92,15,555,2.7
33,T27,T27,Kevin Na,96,15,488,3.1
34,T27,T27,Ryan Palmer,86,15,558,2.7
35,T27,T27,Jordan Spieth,80,15,462,3.2
36,T27,T27,Chris Stroud,82,15,486,3.1
37,T38,T38,Scott Brown,88,14,486,2.9
38,T38,T38,Paul Casey,77,14,392,3.6
39,T38,T38,Jon Curran,99,14,641,2.2
40,T38,T38,Fabián Gómez,82,14,539,2.6
41,T38,T38,Andres Gonzales,80,14,430,3.3
42,T38,T38,Smylie Kaufman,91,14,498,2.8
43,T38,T38,Hideki Matsuyama,76,14,427,3.3
44,T38,T38,Ryan Moore,86,14,482,2.9
45,T38,T38,Kyle Stanley,92,14,532,2.6
46,T38,T38,Harold Varner III,92,14,532,2.6
47,T48,T48,Blayne Barber,84,13,500,2.6
48,T48,T48,Daniel Berger,92,13,489,2.7
49,T48,T48,Bronson Burgoon,83,13,436,3.0
50,T48,T48,Chad Campbell,90,13,536,2.4
51,T48,T48,Brendon de Jonge,83,13,436,3.0
52,T48,T48,Morgan Hoffmann,71,13,439,3.0
53,T48,T48,Billy Horschel,73,13,390,3.3
54,T48,T48,Sung Kang,89,13,528,2.5
55,T48,T48,Si Woo Kim,113,13,711,1.8
56,T48,T48,Chris Kirk,90,13,555,2.3
57,T48,T48,Brooks Koepka,75,13,445,2.9
58,T48,T48,Jason Kokrak,89,13,470,2.8
59,T48,T48,David Lingmerth,84,13,438,3.0
60,T48,T48,Seung-Yul Noh,85,13,500,2.6
61,T48,T48,Scott Pinckney,87,13,455,2.9
62,T48,T48,Charl Schwartzel,73,13,407,3.2
63,T48,T48,Webb Simpson,70,13,394,3.3
64,T48,T48,Brandt Snedeker,93,13,553,2.4
65,T48,T48,Nick Taylor,83,13,460,2.8
66,T48,T48,Tyrone Van Aswegen,105,13,628,2.1
67,T48,T48,Gary Woodland,95,13,518,2.5
68,T69,T69,Ricky Barnes,97,12,592,2.0
69,T69,T69,Jason Bohn,67,12,419,2.9
70,T69,T69,Alex Cejka,71,12,357,3.4
71,T69,T69,Retief Goosen,55,12,365,3.3
72,T69,T69,Bill Haas,86,12,416,2.9
73,T69,T69,Adam Hadwin,93,12,646,1.9
74,T69,T69,Danny Lee,93,12,497,2.4
75,T69,T69,Marc Leishman,89,12,464,2.6
76,T69,T69,Bryce Molder,80,12,525,2.3
77,T69,T69,Greg Owen,85,12,422,2.8
78,T69,T69,Vijay Singh,72,12,466,2.6
79,T69,T69,Brendon Todd,66,12,437,2.7
80,T69,T69,Cameron Tringale,81,12,502,2.4
81,T82,T82,Robert Allenby,51,11,258,4.3
82,T82,T82,K.J. Choi,73,11,489,2.2
83,T82,T82,Luke Donald,81,11,417,2.6
84,T82,T82,Rickie Fowler,80,11,433,2.5
85,T82,T82,Chesson Hadley,81,11,459,2.4
86,T82,T82,Charley Hoffman,91,11,505,2.2
87,T82,T82,Matt Jones,83,11,424,2.6
88,T82,T82,Dicky Pride,55,11,315,3.5
89,T82,T82,John Senden,88,11,518,2.1
90,T82,T82,Brendan Steele,88,11,434,2.5
91,T82,T82,Robert Streb,87,11,412,2.7
92,T82,T82,Hudson Swafford,104,11,623,1.8
93,T82,T82,Justin Thomas,99,11,510,2.2
94,T82,T82,Willy Wilcox,67,11,411,2.7
95,T96,T96,Steven Bowditch,71,10,421,2.4
96,T96,T96,Roberto Castro,97,10,577,1.7
97,T96,T96,Kevin Chappell,93,10,531,1.9
98,T96,T96,Ernie Els,66,10,418,2.4
99,T96,T96,Jason Gore,78,10,413,2.4
100,T96,T96,Luke Guthrie,57,10,346,2.9
101,T96,T96,Tom Hoge,81,10,468,2.1
102,T96,T96,J.B. Holmes,77,10,441,2.3
103,T96,T96,Russell Knox,92,10,453,2.2
104,T96,T96,Luke List,79,10,480,2.1
105,T96,T96,William McGirt,98,10,618,1.6
106,T96,T96,George McNeill,51,10,315,3.2
107,T96,T96,Troy Merritt,77,10,478,2.1
108,T96,T96,Phil Mickelson,75,10,466,2.1
109,T96,T96,Francesco Molinari,64,10,390,2.6
110,T96,T96,Henrik Norlander,71,10,358,2.8
111,T96,T96,Jeff Overton,69,10,411,2.4
112,T96,T96,Scott Piercy,87,10,426,2.3
113,T96,T96,Patrick Reed,105,10,590,1.7
114,T96,T96,Kevin Streelman,82,10,409,2.4
115,T96,T96,Steve Stricker,53,10,344,2.9
116,T96,T96,Dawie van der Walt,72,10,358,2.8
117,T96,T96,Boo Weekley,83,10,484,2.1
118,T119,T119,Stuart Appleby,71,9,521,1.7
119,T119,T119,Ángel Cabrera,62,9,333,2.7
120,T119,T119,Stewart Cink,61,9,294,3.1
121,T119,T119,Erik Compton,65,9,362,2.5
122,T119,T119,Lucas Glover,75,9,437,2.1
123,T119,T119,Jim Herman,93,9,476,1.9
124,T119,T119,Hiroshi Iwata,85,9,496,1.8
125,T119,T119,Jerry Kelly,76,9,402,2.2
126,T119,T119,Anirban Lahiri,72,9,352,2.6
127,T119,T119,Graeme McDowell,63,9,305,3.0
128,T119,T119,Geoff Ogilvy,63,9,336,2.7
129,T119,T119,Rory Sabbatini,57,9,260,3.5
130,T119,T119,Adam Scott,79,9,382,2.4
131,T119,T119,Shawn Stefani,91,9,509,1.8
132,T119,T119,Brian Stuard,66,9,437,2.1
133,T119,T119,Tim Wilkinson,72,9,379,2.4
134,T135,T135,Abraham Ancer,51,8,252,3.2
135,T135,T135,Chad Collins,73,8,462,1.7
