,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
52,T53,T53,Bronson Burgoon,83,0.77,52,4.0
53,T53,T53,Rory Sabbatini,57,0.77,26,2.0
54,55,55,Blayne Barber,84,0.76,66,5.0
55,T56,T56,Padraig Harrington,54,0.75,40,3.0
56,T56,T56,David Lingmerth,84,0.75,40,3.0
57,T58,T58,Martin Piller,59,0.73,41,3.0
58,T58,T58,Nick Taylor,83,0.73,55,4.0
59,60,60,Charles Howell III,91,0.72,69,5.0
60,T61,T61,J.B. Holmes,77,0.71,42,3.0
61,T61,T61,Andrew Landry,53,0.71,28,2.0
62,T61,T61,Rory McIlroy,69,0.71,42,3.0
63,T61,T61,Adam Scott,79,0.71,56,4.0
64,T61,T61,Jimmy Walker,85,0.71,56,4.0
65,T66,T66,Scott Pinckney,87,0.7,71,5.0
66,T66,T66,Dawie van der Walt,72,0.7,57,4.0
67,68,68,Jhonattan Vegas,97,0.69,72,5.0
68,T69,T69,Stuart Appleby,71,0.68,44,3.0
69,T69,T69,Paul Casey,77,0.68,59,4.0
70,T69,T69,Robert Garrigus,69,0.68,44,3.0
71,T69,T69,Jason Kokrak,89,0.68,73,5.0
72,73,73,Webb Simpson,70,0.67,60,4.0
73,T74,T74,Chris Kirk,90,0.66,61,4.0
74,T74,T74,Tyrone Van Aswegen,105,0.66,76,5.0
75,T76,T76,Dustin Johnson,87,0.65,46,3.0
76,T76,T76,Peter Malnati,85,0.65,62,4.0
77,T76,T76,Louis Oosthuizen,63,0.65,46,3.0
78,T79,T79,Daniel Berger,92,0.63,64,4.0
79,T79,T79,Martin Laird,82,0.63,64,4.0
80,T79,T79,Patrick Rodgers,89,0.63,63,4.0
81,T79,T79,Vijay Singh,72,0.63,48,3.0
82,83,83,Scott Brown,88,0.61,49,3.0
83,84,84,Keegan Bradley,82,0.6,67,4.0
84,T85,T85,K.J. Choi,73,0.59,51,3.0
85,T85,T85,Luke List,79,0.59,51,3.0
86,T85,T85,Sean O'Hair,89,0.59,85,5.0
87,T88,T88,Jamie Lovemark,91,0.58,69,4.0
88,T88,T88,Seung-Yul Noh,85,0.58,52,3.0
89,90,90,Robert Allenby,51,0.57,35,2.0
90,T91,T91,Branden Grace,63,0.56,36,2.0
91,T91,T91,Colt Knost,90,0.56,72,4.0
92,T91,T91,Daniel Summerhays,99,0.56,71,4.0
93,94,94,Jon Curran,99,0.55,73,4.0
94,T95,T95,Steve Marino,72,0.54,37,2.0
95,T95,T95,Hideki Matsuyama,76,0.54,37,2.0
96,T97,T97,Michael Kim,100,0.53,76,4.0
97,T97,T97,William McGirt,98,0.53,94,5.0
98,T97,T97,Geoff Ogilvy,63,0.53,38,2.0
99,T100,T100,Derek Fathauer,94,0.52,58,3.0
100,T100,T100,Brian Harman,104,0.52,77,4.0
101,T102,T102,Ken Duke,58,0.51,39,2.0
102,T102,T102,Brian Stuard,66,0.51,59,3.0
103,T104,T104,Luke Guthrie,57,0.5,40,2.0
104,T104,T104,Steve Wheatcroft,85,0.5,60,3.0
105,T106,T106,Aaron Baddeley,93,0.49,61,3.0
106,T106,T106,Ernie Els,66,0.49,61,3.0
107,T106,T106,Matt Kuchar,100,0.49,81,4.0
108,T106,T106,Henrik Norlander,71,0.49,41,2.0
109,110,110,Kevin Chappell,93,0.48,63,3.0
110,T111,T111,Jim Herman,93,0.47,64,3.0
111,T111,T111,Billy Horschel,73,0.47,43,2.0
112,T111,T111,Mark Hubbard,101,0.47,64,3.0
113,T111,T111,Patrick Reed,105,0.47,64,3.0
114,T111,T111,Shawn Stefani,91,0.47,64,3.0
115,116,116,Jerry Kelly,76,0.46,65,3.0
116,T117,T117,Wes Roach,59,0.44,45,2.0
117,T117,T117,Cameron Tringale,81,0.44,68,3.0
118,T119,T119,Stewart Cink,61,0.43,46,2.0
119,T119,T119,Jason Gore,78,0.43,46,2.0
120,T121,T121,Chad Collins,73,0.41,49,2.0
121,T121,T121,Charley Hoffman,91,0.41,49,2.0
122,T121,T121,Brett Stegmaier,87,0.41,73,3.0
123,T121,T121,Chris Stroud,82,0.41,49,2.0
124,T121,T121,Vaughn Taylor,72,0.41,49,2.0
125,T126,T126,Tom Hoge,81,0.39,51,2.0
126,T126,T126,Billy Hurley III,66,0.39,51,2.0
127,T126,T126,Sam Saunders,69,0.39,51,2.0
128,T126,T126,Hudson Swafford,104,0.39,77,3.0
129,130,130,Charl Schwartzel,73,0.38,53,2.0
130,T131,T131,Bill Haas,86,0.37,54,2.0
131,T131,T131,Bryce Molder,80,0.37,54,2.0
132,T133,T133,Graham DeLaet,70,0.36,55,2.0
133,T133,T133,Lucas Glover,75,0.36,55,2.0
134,T133,T133,Patton Kizzire,93,0.36,55,2.0
135,T133,T133,Ryan Moore,86,0.36,55,2.0
136,137,137,Rhein Gibson,58,0.34,29,1.0
137,T138,T138,Whee Kim,82,0.33,60,2.0
138,T138,T138,Anirban Lahiri,72,0.33,30,1.0
139,140,140,Russell Knox,92,0.32,63,2.0
140,T141,T141,David Hearn,95,0.31,64,2.0
141,T141,T141,Brandt Snedeker,93,0.31,65,2.0
142,T143,T143,Sergio Garcia,54,0.3,33,1.0
143,T143,T143,Sung Kang,89,0.3,67,2.0
144,T145,T145,Erik Compton,65,0.29,35,1.0
145,T145,T145,Brendon de Jonge,83,0.29,70,2.0
146,T147,T147,Abraham Ancer,51,0.26,38,1.0
147,T147,T147,Adam Hadwin,93,0.26,76,2.0
148,T147,T147,Shane Lowry,57,0.26,39,1.0
149,T147,T147,Scott Stallings,74,0.26,38,1.0
150,151,151,Jim Furyk,52,0.25,40,1.0
151,152,152,Ángel Cabrera,62,0.24,42,1.0
152,T153,T153,Jeff Overton,69,0.23,43,1.0
153,T153,T153,David Toms,62,0.23,43,1.0
154,T155,T155,Jonas Blixt,79,0.21,47,1.0
155,T155,T155,Luke Donald,81,0.21,47,1.0
156,T155,T155,Willy Wilcox,67,0.21,48,1.0
157,T158,T158,Chesson Hadley,81,0.2,51,1.0
158,T158,T158,Andrew Loupe,75,0.2,50,1.0
159,T160,T160,Jason Bohn,67,0.19,52,1.0
160,T160,T160,Ben Crane,80,0.19,53,1.0
161,T160,T160,Greg Owen,85,0.19,52,1.0
162,T163,T163,Andres Gonzales,80,0.18,55,1.0
163,T163,T163,Troy Merritt,77,0.18,56,1.0
164,T163,T163,Mark Wilson,66,0.18,57,1.0
165,T166,T166,Tyler Aldridge,83,0.17,58,1.0
166,T166,T166,Ryan Palmer,86,0.17,60,1.0
167,T168,T168,Brendan Steele,88,0.16,62,1.0
168,T168,T168,Justin Thomas,99,0.16,64,1.0
169,T168,T168,Camilo Villegas,83,0.16,64,1.0
170,T171,T171,Scott Piercy,87,0.15,66,1.0
171,T171,T171,Harold Varner III,92,0.15,68,1.0
172,T173,T173,Ricky Barnes,97,0.14,71,1.0
173,T173,T173,J.J. Henry,68,0.14,70,1.0
174,T175,T175,Derek Ernst,59,0.0,34,
175,T175,T175,Rickie Fowler,80,0.0,43,
176,T175,T175,Matt Jones,83,0.0,36,
177,T175,T175,Kelly Kraft,63,0.0,30,
178,T175,T175,Scott Langley,65,0.0,31,
179,T175,T175,Marc Leishman,89,0.0,50,
180,T175,T175,Graeme McDowell,63,0.0,44,
181,T175,T175,Rod Pampling,54,0.0,25,
182,T175,T175,D.A. Points,55,0.0,27,
183,T175,T175,Justin Rose,65,0.0,38,
184,T175,T175,Bubba Watson,72,0.0,39,
