,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
160,161,161,Vaughn Taylor,72,64.87,279,181
161,162,162,Justin Rose,65,64.81,216,140
162,163,163,Matt Jones,83,64.29,252,162
163,164,164,Shawn Stefani,91,64.16,293,188
164,165,165,Tim Wilkinson,72,64.09,220,141
165,166,166,Carlos Ortiz,79,64.02,264,169
166,167,167,Scott Piercy,87,64.0,250,160
167,168,168,Charley Hoffman,91,63.7,303,193
168,169,169,Boo Weekley,83,63.46,301,191
169,170,170,James Hahn,85,63.28,305,193
170,171,171,Kevin Na,96,63.1,290,183
171,172,172,Chad Campbell,90,63.02,338,213
172,173,173,Webb Simpson,70,62.69,260,163
173,174,174,Michael Thompson,71,62.64,182,114
174,175,175,Ken Duke,58,62.3,191,119
175,176,176,Abraham Ancer,51,61.9,168,104
176,177,177,Rory Sabbatini,57,61.81,199,123
177,178,178,Charl Schwartzel,73,61.67,227,140
178,179,179,Keegan Bradley,82,61.45,249,153
179,180,180,Robert Streb,87,61.02,254,155
180,181,181,Greg Owen,85,60.0,285,171
181,182,182,D.A. Points,55,59.41,170,101
182,183,183,Bubba Watson,72,59.05,210,124
183,184,184,Rod Pampling,54,58.11,148,86
184,185,185,George McNeill,51,56.48,193,109
