,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
0,1,1,Erik Compton,1.06,4,378
1,2,2,Freddie Jacobson,1.07,5,468
2,3,3,Russell Knox,1.16,5,432
3,4,4,Andrew Landry,1.31,4,306
4,5,5,Jason Bohn,1.32,5,378
5,T6,T6,Retief Goosen,1.39,4,288
6,T6,T6,Anirban Lahiri,1.39,5,360
7,T6,T6,Marc Leishman,1.39,6,432
8,T6,T6,Rod Pampling,1.39,4,288
9,T10,T10,Ricky Barnes,1.44,7,486
10,T10,T10,Patrick Rodgers,1.44,7,486
11,12,12,Wes Roach,1.46,5,342
12,13,13,Kevin Kisner,1.5,7,468
13,14,14,J.J. Henry,1.52,6,396
14,15,15,Brendon de Jonge,1.53,8,522
15,16,16,Gary Woodland,1.56,7,450
16,17,17,Daniel Berger,1.62,7,432
17,18,18,Billy Hurley III,1.67,6,360
18,19,19,Troy Merritt,1.71,8,468
19,20,20,Bryce Molder,1.78,8,450
20,21,21,Michael Kim,1.79,9,504
21,T22,T22,Kevin Chappell,1.85,9,486
22,T22,T22,Jon Curran,1.85,10,540
23,T22,T22,Jason Day,1.85,6,324
24,T22,T22,John Huh,1.85,9,486
25,T22,T22,Dustin Johnson,1.85,7,378
26,27,27,Robert Streb,1.92,9,468
27,28,28,Luke Donald,1.93,8,414
28,29,29,Alex Cejka,1.94,7,360
29,30,30,William McGirt,1.98,10,504
30,T31,T31,Jonas Blixt,2.0,9,450
31,T31,T31,Charley Hoffman,2.0,9,450
32,T31,T31,Will MacKenzie,2.0,9,450
33,T34,T34,Stuart Appleby,2.02,8,396
34,T34,T34,Ryan Moore,2.02,8,396
35,36,36,Kelly Kraft,2.05,7,342
36,37,37,John Senden,2.06,10,486
37,38,38,Chris Stroud,2.08,9,432
38,T39,T39,Scott Langley,2.12,8,378
39,T39,T39,Willy Wilcox,2.12,8,378
40,T41,T41,Steven Bowditch,2.14,10,468
41,T41,T41,Seung-Yul Noh,2.14,10,468
42,43,43,Charl Schwartzel,2.16,7,324
43,44,44,Zach Johnson,2.17,9,414
44,45,45,Tony Finau,2.18,11,504
45,T46,T46,Russell Henley,2.22,10,450
46,T46,T46,D.H. Lee,2.22,8,360
47,T48,T48,Aaron Baddeley,2.26,11,486
48,T48,T48,Roberto Castro,2.26,11,486
49,T48,T48,Kyle Reifers,2.26,13,576
50,T48,T48,Kyle Stanley,2.26,11,486
51,T52,T52,K.J. Choi,2.27,9,396
52,T52,T52,Rickie Fowler,2.27,9,396
53,T54,T54,Branden Grace,2.29,7,306
54,T54,T54,Justin Rose,2.29,7,306
55,56,56,David Hearn,2.3,12,522
56,57,57,Spencer Levin,2.33,13,558
57,58,58,Adam Scott,2.34,8,342
58,T59,T59,Chad Collins,2.35,11,468
59,T59,T59,Harris English,2.35,11,468
60,T59,T59,Sean O'Hair,2.35,11,468
61,T59,T59,Brett Stegmaier,2.35,11,468
62,T59,T59,Johnson Wagner,2.35,11,468
63,64,64,Jim Furyk,2.38,6,252
64,T65,T65,Jerry Kelly,2.42,10,414
65,T65,T65,Martin Laird,2.42,10,414
66,T67,T67,Charles Howell III,2.44,11,450
67,T67,T67,Colt Knost,2.44,11,450
68,T67,T67,Kevin Na,2.44,11,450
69,70,70,Bubba Watson,2.47,8,324
70,71,71,Zac Blair,2.49,13,522
71,72,72,Graeme McDowell,2.5,9,360
72,73,73,Brian Harman,2.51,14,558
73,74,74,Si Woo Kim,2.53,15,594
74,T75,T75,Keegan Bradley,2.56,12,468
75,T75,T75,Matt Jones,2.56,12,468
76,T75,T75,Whee Kim,2.56,12,468
77,T75,T75,Patton Kizzire,2.56,12,468
78,T79,T79,Derek Fathauer,2.58,13,504
79,T79,T79,Hiroshi Iwata,2.58,13,504
80,T79,T79,Daniel Summerhays,2.58,13,504
81,T79,T79,Brendon Todd,2.58,13,504
82,83,83,Steve Stricker,2.59,7,270
83,84,84,George McNeill,2.63,9,342
84,85,85,Hideki Matsuyama,2.65,10,378
85,T86,T86,Lucas Glover,2.66,11,414
86,T86,T86,David Lingmerth,2.66,11,414
87,T88,T88,Adam Hadwin,2.67,13,486
88,T88,T88,Matt Kuchar,2.67,12,450
89,T90,T90,Luke Guthrie,2.78,9,324
90,T90,T90,Padraig Harrington,2.78,8,288
91,T90,T90,Carlos Ortiz,2.78,14,504
92,T90,T90,Jordan Spieth,2.78,10,360
93,T90,T90,Brendan Steele,2.78,12,432
94,T90,T90,Vaughn Taylor,2.78,12,432
95,T90,T90,Dawie van der Walt,2.78,12,432
96,T90,T90,Jimmy Walker,2.78,12,432
97,98,98,Mark Hubbard,2.87,15,522
98,T99,T99,Andres Gonzales,2.88,14,486
99,T99,T99,Smylie Kaufman,2.88,14,486
100,T101,T101,Ben Crane,2.89,13,450
101,T101,T101,Tom Hoge,2.89,13,450
102,103,103,Bill Haas,2.9,12,414
103,T104,T104,Ken Duke,2.92,10,342
104,T104,T104,Robert Garrigus,2.92,10,342
105,106,106,Peter Malnati,2.95,17,576
106,107,107,Sung Kang,2.98,15,504
107,108,108,Jason Gore,3.01,13,432
108,109,109,Hunter Mahan,3.03,12,396
109,110,110,Camilo Villegas,3.11,14,450
110,111,111,Hudson Swafford,3.15,17,540
111,T112,T112,Sergio Garcia,3.17,8,252
112,T112,T112,Martin Piller,3.17,12,378
113,T112,T112,Tim Wilkinson,3.17,12,378
114,T115,T115,Chez Reavie,3.21,15,468
115,T115,T115,Kevin Streelman,3.21,15,468
116,117,117,Stewart Cink,3.22,11,342
117,118,118,Tyrone Van Aswegen,3.26,17,522
118,119,119,Rory McIlroy,3.27,10,306
119,120,120,Vijay Singh,3.28,13,396
120,T121,T121,Jason Dufner,3.29,16,486
121,T121,T121,Patrick Reed,3.29,16,486
122,T123,T123,Graham DeLaet,3.33,12,360
123,T123,T123,Henrik Norlander,3.33,12,360
124,T123,T123,Brian Stuard,3.33,12,360
125,126,126,Chad Campbell,3.37,17,504
126,127,127,Cameron Smith,3.38,14,414
127,T128,T128,Chesson Hadley,3.42,16,468
128,T128,T128,Jason Kokrak,3.42,16,468
129,T130,T130,Paul Casey,3.44,13,378
130,T130,T130,Ernie Els,3.44,13,378
131,T130,T130,Phil Mickelson,3.44,13,378
132,133,133,Jim Herman,3.45,18,522
133,T134,T134,Emiliano Grillo,3.47,15,432
134,T134,T134,Morgan Hoffmann,3.47,15,432
135,T134,T134,Louis Oosthuizen,3.47,10,288
136,137,137,Scott Stallings,3.56,16,450
137,T138,T138,Dicky Pride,3.61,13,360
138,T138,T138,Mark Wilson,3.61,13,360
139,140,140,Robert Allenby,3.62,15,414
140,T141,T141,James Hahn,3.63,17,468
141,T141,T141,Boo Weekley,3.63,17,468
142,143,143,Ben Martin,3.7,18,486
143,T144,T144,Shawn Stefani,3.77,19,504
144,T144,T144,Harold Varner III,3.77,19,504
145,T146,T146,Brandt Snedeker,3.78,17,450
146,T146,T146,Nick Taylor,3.78,17,450
