,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Marc Leishman,89,92.31,78,72
1,2,2,Harris English,97,91.26,103,94
2,3,3,Luke Guthrie,57,91.18,68,62
3,4,4,Kelly Kraft,63,91.04,67,61
4,5,5,Troy Merritt,77,91.01,89,81
5,6,6,Daniel Berger,92,90.0,100,90
6,7,7,D.H. Lee,61,89.71,68,61
7,8,8,Martin Piller,59,89.09,55,49
8,9,9,Graham DeLaet,70,89.02,82,73
9,10,10,Stuart Appleby,71,88.35,103,91
10,11,11,Sean O'Hair,89,88.06,134,118
11,T12,T12,Russell Henley,76,88.0,100,88
12,T12,T12,Brendon Todd,66,88.0,75,66
13,T12,T12,Dawie van der Walt,72,88.0,75,66
14,15,15,John Senden,88,87.63,97,85
15,T16,T16,Brian Harman,104,87.5,104,91
16,T16,T16,Johnson Wagner,86,87.5,104,91
17,18,18,Peter Malnati,85,87.25,102,89
18,T19,T19,Ernie Els,66,87.21,86,75
19,T19,T19,David Lingmerth,84,87.21,86,75
20,21,21,Erik Compton,65,87.18,78,68
21,22,22,Kyle Stanley,92,87.16,109,95
22,23,23,Danny Lee,93,87.01,77,67
23,24,24,Ángel Cabrera,62,86.96,69,60
24,25,25,Jon Curran,99,86.55,119,103
25,26,26,Gary Woodland,95,86.49,111,96
26,27,27,Jordan Spieth,80,86.42,81,70
27,28,28,Louis Oosthuizen,63,86.36,66,57
28,T29,T29,Martin Laird,82,86.17,94,81
29,T29,T29,Daniel Summerhays,99,86.17,94,81
30,31,31,Kevin Streelman,82,85.71,84,72
31,32,32,Padraig Harrington,54,85.51,69,59
32,33,33,John Huh,86,85.45,110,94
33,34,34,Jim Furyk,52,85.37,41,35
34,35,35,Rickie Fowler,80,85.23,88,75
35,36,36,Kevin Kisner,97,85.11,94,80
36,37,37,Camilo Villegas,83,84.91,106,90
37,38,38,Matt Kuchar,100,84.85,99,84
38,T39,T39,Retief Goosen,55,84.62,65,55
39,T39,T39,James Hahn,85,84.62,91,77
40,T39,T39,Tim Wilkinson,72,84.62,65,55
41,T42,T42,Michael Kim,100,84.55,110,93
