,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
54,55,55,Retief Goosen,94,32.75,356,1087,-0.062
55,56,56,Martin Kaymer,65,32.74,220,672,-0.041
56,T57,T57,Brad Fritsch,50,32.72,178,544,-0.039
57,T57,T57,J.J. Henry,91,32.72,356,1088,-0.008
58,T57,T57,Cameron Tringale,111,32.72,447,1366,-0.092
59,60,60,Jason Dufner,57,32.65,192,588,-0.016
60,61,61,Brice Garnett,92,32.57,355,1090,-0.101
61,T62,T62,Marc Leishman,81,32.54,313,962,-0.042
62,T62,T62,Charl Schwartzel,64,32.54,246,756,-0.089
63,64,64,Kevin Streelman,79,32.5,273,840,-0.011
64,65,65,Chris Stroud,88,32.37,326,1007,-0.052
65,T66,T66,Jonas Blixt,64,32.34,195,603,-0.067
66,T66,T66,Tommy Gainey,73,32.34,270,835,+0.004
67,68,68,Kevin Stadler,90,32.27,293,908,-0.048
68,T69,T69,Justin Hicks,103,32.14,403,1254,-0.084
69,T69,T69,Daniel Summerhays,98,32.14,394,1226,-0.140
70,71,71,Jason Bohn,81,32.09,326,1016,-0.071
71,72,72,Greg Chalmers,85,32.06,326,1017,-0.009
72,73,73,Justin Rose,70,32.04,232,724,-0.138
73,74,74,Ricky Barnes,92,31.99,348,1088,-0.069
74,75,75,Henrik Stenson,56,31.95,170,532,-0.147
75,76,76,Johnson Wagner,69,31.93,258,808,+0.019
76,77,77,Freddie Jacobson,91,31.91,360,1128,-0.056
77,78,78,Brandt Snedeker,89,31.89,294,922,-0.061
78,79,79,Brendon Todd,108,31.86,404,1268,-0.124
79,80,80,Keegan Bradley,89,31.84,298,936,-0.054
80,81,81,Kyle Stanley,87,31.71,319,1006,+0.028
81,82,82,Pat Perez,84,31.7,331,1044,-0.060
82,83,83,Troy Matteson,62,31.68,217,685,+0.032
83,T84,T84,Russell Knox,92,31.66,366,1156,-0.112
84,T84,T84,William McGirt,96,31.66,371,1172,-0.092
85,86,86,James Hahn,82,31.5,320,1016,+0.031
86,87,87,Chesson Hadley,84,31.45,311,989,-0.013
87,88,88,John Huh,87,31.39,307,978,+0.023
88,89,89,Stewart Cink,91,31.37,315,1004,-0.051
89,T90,T90,Zach Johnson,97,31.32,369,1178,-0.114
90,T90,T90,Tim Wilkinson,86,31.32,311,993,-0.061
91,T92,T92,Ryo Ishikawa,75,31.21,269,862,-0.052
92,T92,T92,Scott Stallings,77,31.21,274,878,+0.058
93,94,94,Steven Bowditch,93,31.16,339,1088,+0.029
94,95,95,Patrick Reed,92,31.12,323,1038,-0.022
95,96,96,Louis Oosthuizen,50,31.1,130,418,+0.023
96,97,97,Kevin Na,94,31.03,337,1086,-0.157
97,T98,T98,Andres Romero,81,31.01,312,1006,-0.016
98,T98,T98,Brian Stuard,91,31.01,320,1032,-0.119
99,100,100,Mark Wilson,69,30.94,246,795,-0.093
100,101,101,Nick Watney,80,30.87,242,784,-0.050
101,102,102,Wes Roach,67,30.85,215,697,+0.009
102,103,103,Scott Langley,95,30.64,337,1100,-0.077
103,104,104,Charley Hoffman,93,30.62,324,1058,-0.022
104,105,105,George McNeill,79,30.53,298,976,-0.104
105,106,106,Davis Love III,74,30.48,267,876,+0.026
106,107,107,Brian Davis,93,30.44,344,1130,-0.151
107,T108,T108,Jonathan Byrd,76,30.42,275,904,-0.051
108,T108,T108,Trevor Immelman,84,30.42,285,937,-0.074
109,110,110,Hudson Swafford,75,30.37,246,810,+0.016
110,111,111,Seung-Yul Noh,92,30.25,317,1048,-0.047
111,112,112,Michael Putnam,106,30.21,383,1268,E
112,113,113,Camilo Villegas,95,30.2,354,1172,-0.059
113,114,114,Martin Flores,85,30.17,286,948,-0.007
114,115,115,K.J. Choi,80,30.09,281,934,-0.146
115,116,116,Spencer Levin,59,30.03,209,696,-0.029
116,117,117,John Merrick,87,30.02,302,1006,-0.033
117,118,118,Graeme McDowell,66,29.81,192,644,-0.115
118,119,119,Charlie Wi,72,29.8,270,906,-0.096
119,T120,T120,Woody Austin,63,29.7,237,798,-0.105
120,T120,T120,Jim Herman,62,29.7,199,670,+0.101
121,122,122,Kevin Tway,64,29.68,195,657,-0.021
122,123,123,D.A. Points,75,29.66,229,772,+0.087
123,124,124,Bo Van Pelt,83,29.55,276,934,-0.051
124,125,125,Jason Day,54,29.44,136,462,-0.051
125,126,126,Heath Slocum,71,29.41,255,867,-0.086
126,127,127,David Hearn,97,29.4,336,1143,-0.012
127,128,128,Briny Baird,50,29.35,184,627,-0.016
128,129,129,Michael Thompson,74,29.29,246,840,-0.065
129,130,130,Robert Allenby,83,29.13,284,975,+0.018
130,131,131,Ben Crane,81,29.1,316,1086,-0.032
131,132,132,James Driscoll,71,29.03,234,806,-0.085
132,133,133,Lucas Glover,68,29.01,190,655,+0.047
133,134,134,Jerry Kelly,80,28.87,265,918,-0.132
134,135,135,Bryce Molder,77,28.81,257,892,-0.125
135,136,136,Brendan Steele,89,28.6,280,979,+0.018
136,137,137,Ken Duke,80,28.28,261,923,-0.107
137,138,138,D.H. Lee,54,28.27,177,626,+0.062
138,139,139,Paul Casey,56,28.18,173,614,-0.098
139,140,140,Jimmy Walker,98,28.17,289,1026,-0.073
140,141,141,Willy Wilcox,51,28.09,157,559,-0.038
141,142,142,Ben Curtis,77,28.06,250,891,-0.048
142,143,143,Harris English,95,27.85,288,1034,-0.007
143,144,144,Jim Furyk,84,27.83,256,920,-0.203
144,145,145,Graham DeLaet,80,27.69,247,892,-0.020
145,146,146,Robert Streb,75,27.68,248,896,+0.016
146,147,147,Jeff Maggert,54,27.64,170,615,-0.065
147,148,148,David Toms,64,27.62,208,753,-0.183
148,149,149,Jamie Lovemark,64,27.55,181,657,+0.050
149,150,150,Adam Scott,68,27.54,217,788,-0.120
150,151,151,Tyrone Van Aswegen,79,27.53,250,908,+0.056
151,152,152,Derek Ernst,80,27.41,242,883,+0.087
152,153,153,"Ted Potter, Jr.",68,27.19,227,835,-0.132
153,154,154,Stuart Appleby,92,27.09,317,1170,-0.142
154,155,155,Sean O'Hair,77,27.01,252,933,+0.067
155,156,156,Billy Hurley III,86,26.97,271,1005,-0.074
156,157,157,Charles Howell III,106,26.81,355,1324,-0.014
157,158,158,Jhonattan Vegas,77,26.73,239,894,+0.008
158,159,159,J.B. Holmes,86,26.54,285,1074,+0.039
159,160,160,Jason Kokrak,65,26.5,225,849,-0.102
160,161,161,Ángel Cabrera,69,26.29,224,852,-0.009
161,162,162,Ryan Palmer,85,25.75,241,936,-0.050
162,163,163,Brooks Koepka,56,25.43,149,586,-0.101
163,164,164,Gary Woodland,93,25.39,259,1020,-0.073
164,165,165,Chad Collins,78,25.35,215,848,-0.116
165,166,166,Rory McIlroy,66,25.3,170,672,-0.106
166,167,167,Mike Weir,69,25.17,186,739,-0.091
167,168,168,Robert Garrigus,80,24.48,249,1017,-0.020
168,169,169,Aaron Baddeley,74,24.3,200,823,-0.010
169,170,170,Brian Gay,81,24.15,213,882,-0.117
170,171,171,Luke Donald,57,23.86,146,612,-0.082
171,172,172,Tim Clark,75,22.66,196,865,-0.092
172,173,173,Charlie Beljan,76,21.31,199,934,-0.025
173,174,174,Dustin Johnson,58,20.93,121,578,-0.190
174,175,175,Andrew Loupe,65,20.03,140,699,+0.086
175,176,176,Bubba Watson,76,19.9,156,784,+0.032
176,177,177,Justin Leonard,75,18.91,163,862,-0.110
