,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
0,1,1,Lucas Glover,68,46.43,52,112,3.92
1,2,2,Jhonattan Vegas,77,46.0,69,150,3.77
2,3,3,Jason Day,54,45.83,33,72,4.0
3,4,4,Justin Rose,70,41.35,43,104,3.93
4,5,5,Adam Scott,68,40.18,45,112,3.82
5,6,6,Gary Woodland,93,40.13,61,152,3.75
6,7,7,Ryan Palmer,85,40.0,60,150,3.8
7,8,8,Jason Kokrak,65,39.23,51,130,3.94
8,9,9,Robert Streb,75,38.73,55,142,3.76
9,10,10,Hudson Swafford,75,38.41,53,138,3.75
10,11,11,Charlie Beljan,76,38.19,55,144,3.84
11,12,12,J.B. Holmes,86,38.13,61,160,3.92
12,13,13,Martin Laird,66,37.93,44,116,3.45
13,14,14,Charley Hoffman,93,37.65,64,170,3.94
14,15,15,Charles Howell III,106,37.25,76,204,3.82
15,16,16,Martin Kaymer,65,36.46,35,96,3.86
16,17,17,Nick Watney,80,36.44,43,118,3.63
17,18,18,Bubba Watson,76,35.96,41,114,3.8
18,19,19,Jamie Lovemark,64,35.83,43,120,3.79
19,20,20,Willy Wilcox,51,35.71,35,98,3.91
20,21,21,Brendan Steele,89,35.44,56,158,3.59
21,22,22,Scott Stallings,77,35.29,48,136,3.58
22,23,23,Keegan Bradley,89,35.0,49,140,3.8
23,24,24,Steven Bowditch,93,34.83,62,178,3.63
24,25,25,Ryo Ishikawa,75,34.78,48,138,3.79
25,T26,T26,Graham DeLaet,80,34.62,45,130,3.8
26,T26,T26,Rickie Fowler,91,34.62,45,130,3.84
27,T28,T28,Harris English,95,34.38,55,160,3.67
28,T28,T28,Robert Garrigus,80,34.38,55,160,3.73
29,T28,T28,Brooks Koepka,56,34.38,33,96,3.76
30,31,31,Derek Ernst,80,34.29,48,140,3.48
31,32,32,Charl Schwartzel,64,34.26,37,108,3.76
32,33,33,Kevin Chappell,100,34.24,63,184,3.81
33,34,34,Troy Matteson,62,33.62,39,116,3.69
34,35,35,Martin Flores,85,33.33,54,162,3.78
35,36,36,Ángel Cabrera,69,32.79,40,122,3.55
36,37,37,Sean O'Hair,77,32.47,50,154,4.02
37,38,38,Seung-Yul Noh,92,32.39,57,176,3.7
38,39,39,Patrick Reed,92,32.05,50,156,3.62
