,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
30,31,31,Daniel Summerhays,98,34.04,64,188,+0.03
31,32,32,Woody Austin,63,33.9,40,118,-0.05
32,33,33,Zach Johnson,97,33.72,58,172,-0.12
33,34,34,Scott Langley,95,33.15,59,178,-0.03
34,35,35,Bryce Molder,77,32.61,45,138,-0.09
35,36,36,Andrew Svoboda,77,32.47,50,154,-0.08
36,37,37,D.A. Points,75,32.46,37,114,+0.03
37,38,38,Johnson Wagner,69,32.31,42,130,+0.02
38,39,39,Troy Merritt,62,32.26,40,124,E
39,40,40,Matt Every,85,32.19,47,146,-0.21
40,41,41,Mike Weir,69,31.97,39,122,E
41,42,42,Jonas Blixt,64,31.52,29,92,+0.14
42,43,43,Cameron Tringale,111,31.43,66,210,-0.03
43,44,44,Danny Lee,84,31.25,50,160,-0.12
44,45,45,Chris Stroud,88,31.1,51,164,E
45,46,46,Robert Allenby,83,31.01,49,158,-0.06
46,47,47,Greg Chalmers,85,30.86,50,162,-0.14
47,48,48,Bronson La'Cassie,51,30.85,29,94,-0.10
48,49,49,William McGirt,96,30.73,59,192,-0.19
49,50,50,John Merrick,87,29.33,44,150,-0.20
50,51,51,Y.E. Yang,79,29.17,42,144,-0.14
51,52,52,Richard Lee,80,29.05,43,148,-0.14
52,53,53,Erik Compton,88,28.66,47,164,+0.13
53,54,54,Kevin Kisner,85,28.31,47,166,-0.17
54,55,55,James Driscoll,71,28.17,40,142,-0.18
55,56,56,Jim Renner,61,28.07,32,114,+0.34
56,57,57,Ryan Moore,86,28.03,37,132,-0.05
57,58,58,John Huh,87,27.92,43,154,+0.05
58,59,59,Gonzalo Fernandez-Castaño,83,27.86,39,140,-0.08
59,60,60,Matt Kuchar,91,27.63,42,152,-0.12
60,61,61,Tyrone Van Aswegen,79,27.56,43,156,E
61,62,62,Freddie Jacobson,91,27.53,49,178,-0.22
62,63,63,Roberto Castro,76,27.34,35,128,-0.03
63,T64,T64,Brice Garnett,92,27.27,48,176,+0.13
64,T64,T64,George McNeill,79,27.27,42,154,-0.10
65,66,66,Pat Perez,84,26.79,45,168,-0.02
66,67,67,Bo Van Pelt,83,26.76,38,142,-0.13
67,68,68,Chad Campbell,57,26.42,28,106,-0.07
68,69,69,Ian Poulter,57,26.19,22,84,-0.09
69,70,70,Paul Casey,56,26.14,23,88,-0.09
70,71,71,Russell Knox,92,25.54,47,184,-0.06
71,72,72,Brandt Snedeker,89,25.35,36,142,-0.11
72,73,73,Luke Guthrie,85,25.3,42,166,-0.26
73,T74,T74,Briny Baird,50,25.0,25,100,-0.16
74,T74,T74,Michael Thompson,74,25.0,33,132,-0.06
75,76,76,Brian Harman,111,24.77,53,214,-0.17
76,77,77,Retief Goosen,94,24.39,40,164,-0.18
77,78,78,John Senden,99,24.16,43,178,-0.16
78,79,79,Bud Cauley,56,24.11,27,112,-0.33
79,80,80,Ricky Barnes,92,23.86,42,176,+0.26
80,81,81,James Hahn,82,23.75,38,160,E
81,82,82,Rory Sabbatini,82,22.97,34,148,-0.18
82,83,83,Jonathan Byrd,76,22.92,33,144,-0.12
83,T84,T84,Nicholas Thompson,85,22.73,35,154,-0.03
84,T84,T84,Lee Westwood,57,22.73,20,88,E
85,86,86,Phil Mickelson,71,22.64,24,106,-0.04
86,87,87,John Peterson,62,22.5,27,120,+0.30
87,88,88,Jim Herman,62,22.41,26,116,+0.23
88,89,89,Vijay Singh,83,22.15,35,158,+0.09
89,90,90,Brendon de Jonge,109,22.11,42,190,-0.05
90,91,91,Camilo Villegas,95,21.98,40,182,+0.03
91,T92,T92,Chesson Hadley,84,21.95,36,164,-0.03
92,T92,T92,Jordan Spieth,102,21.95,36,164,-0.17
93,94,94,Kevin Stadler,90,21.92,32,146,-0.16
94,95,95,J.J. Henry,91,21.84,38,174,-0.05
95,96,96,Webb Simpson,87,21.71,33,152,-0.18
96,T97,T97,David Lingmerth,80,21.53,31,144,-0.16
97,T97,T97,Jeff Overton,80,21.53,31,144,-0.06
98,T99,T99,Jason Dufner,57,21.43,18,84,-0.17
99,T99,T99,Boo Weekley,73,21.43,24,112,+0.04
100,101,101,Scott Brown,100,21.35,41,192,-0.29
101,102,102,Patrick Reed,92,21.15,33,156,-0.03
102,103,103,Wes Roach,67,20.63,26,126,-0.12
103,104,104,Tommy Gainey,73,20.29,28,138,+0.21
104,105,105,Michael Putnam,106,20.1,41,204,-0.07
105,T106,T106,Sangmoon Bae,76,20.0,28,140,-0.04
106,T106,T106,Sergio Garcia,61,20.0,16,80,E
107,T106,T106,Kevin Streelman,79,20.0,24,120,-0.08
108,109,109,Geoff Ogilvy,84,19.87,31,156,E
109,110,110,Henrik Stenson,56,19.74,15,76,-0.13
110,111,111,Ryo Ishikawa,75,19.57,27,138,+0.11
111,T112,T112,Trevor Immelman,84,19.23,30,156,-0.07
112,T112,T112,Carl Pettersson,91,19.23,35,182,-0.03
113,114,114,Ben Martin,80,19.08,29,152,-0.21
114,T115,T115,Aaron Baddeley,74,18.75,24,128,+0.21
115,T115,T115,Brad Fritsch,50,18.75,18,96,-0.28
116,T115,T115,Billy Horschel,92,18.75,27,144,-0.22
117,118,118,Stewart Cink,91,18.0,27,150,-0.11
118,119,119,Ernie Els,85,17.46,22,126,-0.14
119,120,120,Kevin Chappell,100,17.39,32,184,-0.16
120,121,121,Davis Love III,74,17.36,25,144,+0.20
121,122,122,Josh Teater,90,17.26,29,168,-0.17
122,123,123,Chris Kirk,105,17.05,30,176,+0.03
123,124,124,Nick Watney,80,16.95,20,118,+0.05
124,T125,T125,Morgan Hoffmann,103,16.67,33,198,-0.18
125,T125,T125,Martin Kaymer,65,16.67,16,96,+0.25
126,127,127,Bill Haas,107,16.47,28,170,+0.11
127,128,128,Hideki Matsuyama,82,16.15,21,130,E
128,129,129,Seung-Yul Noh,92,15.91,28,176,-0.29
129,130,130,Will MacKenzie,82,15.85,26,164,E
130,131,131,Kyle Stanley,87,15.82,25,158,+0.32
131,132,132,Andrew Loupe,65,15.57,19,122,+0.11
132,133,133,Troy Matteson,62,15.52,18,116,E
133,134,134,Justin Rose,70,15.38,16,104,+0.13
134,135,135,Willy Wilcox,51,15.31,15,98,-0.13
135,136,136,Marc Leishman,81,15.0,21,140,+0.10
136,T137,T137,Martin Laird,66,14.66,17,116,-0.12
137,T137,T137,Shawn Stefani,60,14.66,17,116,-0.06
138,139,139,John Rollins,84,14.47,22,152,+0.09
139,140,140,Russell Henley,92,14.1,22,156,+0.18
140,141,141,Hunter Mahan,88,14.0,21,150,-0.05
141,142,142,Charl Schwartzel,64,13.89,15,108,+0.27
142,143,143,Jimmy Walker,98,13.82,21,152,-0.05
143,144,144,Charley Hoffman,93,13.53,23,170,+0.04
144,145,145,Andres Romero,81,12.99,20,154,+0.20
145,146,146,Martin Flores,85,12.96,21,162,+0.14
146,147,147,Kevin Tway,64,12.5,14,112,-0.14
147,148,148,Rickie Fowler,91,12.31,16,130,+0.38
148,149,149,Gary Woodland,93,11.84,18,152,E
149,150,150,Adam Scott,68,11.61,13,112,-0.23
150,151,151,Ángel Cabrera,69,11.48,14,122,-0.14
151,152,152,Derek Ernst,80,11.43,16,140,E
152,153,153,Brendan Steele,89,11.39,18,158,+0.28
153,154,154,Ryan Palmer,85,11.33,17,150,+0.29
154,155,155,Harris English,95,11.25,18,160,-0.11
155,156,156,Steven Bowditch,93,11.24,20,178,+0.30
156,157,157,Sean O'Hair,77,11.04,17,154,+0.18
157,158,158,Lucas Glover,68,10.71,12,112,+0.08
158,159,159,Jhonattan Vegas,77,10.67,16,150,+0.38
159,160,160,Hudson Swafford,75,10.14,14,138,-0.21
160,161,161,Jason Kokrak,65,10.0,13,130,-0.23
161,162,162,Robert Streb,75,9.86,14,142,+0.07
162,163,163,Robert Garrigus,80,9.38,15,160,+0.40
163,164,164,Graham DeLaet,80,9.23,12,130,+0.42
164,165,165,Charlie Beljan,76,9.03,13,144,E
165,166,166,Charles Howell III,106,8.82,18,204,E
166,T167,T167,Jason Day,54,8.33,6,72,-0.17
167,T167,T167,Brooks Koepka,56,8.33,8,96,-0.13
168,169,169,Scott Stallings,77,8.09,11,136,E
169,170,170,Keegan Bradley,89,7.86,11,140,-0.18
170,171,171,Jamie Lovemark,64,7.5,9,120,+0.11
171,172,172,Rory McIlroy,66,5.21,5,96,+0.60
172,173,173,Louis Oosthuizen,50,5.0,3,60,E
173,174,174,J.B. Holmes,86,4.38,7,160,+0.43
174,175,175,Matt Jones,83,3.52,5,142,-0.20
175,176,176,Dustin Johnson,58,3.49,3,86,+1.00
176,177,177,Bubba Watson,76,2.63,3,114,E
