,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Brian Gay,81,24.65,35.0,142,E
1,2,2,Justin Leonard,75,23.91,33.0,138,+0.03
2,3,3,Mike Weir,69,22.13,27.0,122,+0.11
3,4,4,Jerry Kelly,80,19.08,29.0,152,E
4,5,5,David Toms,64,17.5,21.0,120,-0.10
5,6,6,Tim Clark,75,17.39,24.0,138,-0.04
6,7,7,Woody Austin,63,16.1,19.0,118,+0.32
7,8,8,Briny Baird,50,15.0,15.0,100,E
8,9,9,Bryce Molder,77,14.49,20.0,138,+0.40
9,10,10,"Ted Potter, Jr.",68,13.97,19.0,136,+0.16
10,11,11,Heath Slocum,71,13.04,18.0,138,+0.17
11,12,12,William McGirt,96,13.02,25.0,192,-0.12
12,13,13,Charlie Wi,72,12.86,18.0,140,+0.28
13,14,14,David Hearn,97,12.36,22.0,178,+0.09
14,15,15,Billy Hurley III,86,12.18,19.0,156,+0.11
15,16,16,K.J. Choi,80,12.14,17.0,140,+0.29
16,17,17,Ben Curtis,77,11.97,17.0,142,+0.12
17,18,18,John Huh,87,11.69,18.0,154,+0.33
18,19,19,Graeme McDowell,66,11.46,11.0,96,-0.09
19,20,20,Stuart Appleby,92,11.11,20.0,180,+0.10
20,21,21,Jeff Maggert,54,10.58,11.0,104,+0.45
21,22,22,Brendon Todd,108,10.5,21.0,200,+0.33
22,23,23,Jason Bohn,81,10.49,17.0,162,-0.06
23,24,24,Kevin Na,94,10.47,18.0,172,+0.22
24,25,25,Chad Collins,78,10.42,15.0,144,-0.20
25,T26,T26,Brian Davis,93,10.11,18.0,178,+0.11
26,T26,T26,Scott Langley,95,10.11,18.0,178,+0.06
27,T28,T28,Ken Duke,80,10.0,14.0,140,E
28,T28,T28,D.H. Lee,54,10.0,10.0,100,+0.20
29,30,30,Daniel Summerhays,98,9.57,18.0,188,+0.17
30,T31,T31,Jason Dufner,57,9.52,8.0,84,-0.38
31,T31,T31,Pat Perez,84,9.52,16.0,168,+0.19
32,T31,T31,Cameron Tringale,111,9.52,20.0,210,+0.15
33,T31,T31,Mark Wilson,69,9.52,12.0,126,+0.17
34,35,35,Zach Johnson,97,9.3,16.0,172,+0.06
35,36,36,Ben Crane,81,9.26,15.0,162,+0.20
36,37,37,Matt Kuchar,91,9.21,14.0,152,-0.29
37,38,38,Will MacKenzie,82,9.15,15.0,164,+0.47
38,39,39,Freddie Jacobson,91,8.99,16.0,178,+0.13
39,40,40,Greg Chalmers,85,8.64,14.0,162,+0.14
40,41,41,Aaron Baddeley,74,8.59,11.0,128,+0.45
41,42,42,Erik Compton,88,8.54,14.0,164,E
42,43,43,Spencer Levin,59,8.47,10.0,118,+0.40
43,44,44,Y.E. Yang,79,8.33,12.0,144,+0.25
44,45,45,Brian Stuard,91,8.24,14.0,170,-0.14
45,46,46,Jim Furyk,84,8.09,11.0,136,E
46,47,47,John Merrick,87,8.0,12.0,150,E
47,48,48,Kevin Kisner,85,7.83,13.0,166,+0.08
48,49,49,Russell Knox,92,7.61,14.0,184,+0.07
49,50,50,Robert Allenby,83,7.59,12.0,158,+0.33
50,51,51,Kevin Streelman,79,7.5,9.0,120,+0.11
51,52,52,Retief Goosen,94,7.32,12.0,164,+0.67
52,53,53,Scott Brown,100,7.29,14.0,192,E
53,T54,T54,George McNeill,79,7.14,11.0,154,+0.55
54,T54,T54,Ian Poulter,57,7.14,6.0,84,-0.17
55,T54,T54,Boo Weekley,73,7.14,8.0,112,+0.13
56,57,57,James Driscoll,71,7.04,10.0,142,+0.40
57,58,58,Jonathan Byrd,76,6.94,10.0,144,+0.10
58,T59,T59,Luke Donald,57,6.82,6.0,88,E
59,T59,T59,Chris Kirk,105,6.82,12.0,176,+0.08
60,61,61,Tim Wilkinson,86,6.71,11.0,164,+0.18
61,62,62,John Peterson,62,6.67,8.0,120,E
62,63,63,Luke Guthrie,85,6.63,11.0,166,+0.18
63,64,64,John Rollins,84,6.58,10.0,152,+0.20
64,65,65,Troy Merritt,62,6.45,8.0,124,-0.13
65,66,66,Sangmoon Bae,76,6.43,9.0,140,-0.11
66,67,67,Vijay Singh,83,6.33,10.0,158,+0.50
67,T68,T68,Roberto Castro,76,6.25,8.0,128,+0.75
68,T68,T68,Jeff Overton,80,6.25,9.0,144,E
69,T68,T68,Kevin Tway,64,6.25,7.0,112,+0.14
70,71,71,Chesson Hadley,84,6.1,10.0,164,+0.10
71,T72,T72,Justin Hicks,103,6.06,12.0,198,-0.17
72,T72,T72,Ryan Moore,86,6.06,8.0,132,+0.13
73,74,74,Sean O'Hair,77,5.84,9.0,154,+0.33
74,75,75,Justin Rose,70,5.77,6.0,104,+0.83
75,76,76,Derek Ernst,80,5.71,8.0,140,+0.75
76,77,77,Paul Casey,56,5.68,5.0,88,-0.20
77,78,78,Brandt Snedeker,89,5.63,8.0,142,E
78,79,79,John Senden,99,5.62,10.0,178,-0.20
79,80,80,Martin Flores,85,5.56,9.0,162,-0.11
80,81,81,Jonas Blixt,64,5.43,5.0,92,+0.20
81,82,82,Michael Thompson,74,5.3,7.0,132,-0.29
82,T83,T83,D.A. Points,75,5.26,6.0,114,+0.17
83,T83,T83,Webb Simpson,87,5.26,8.0,152,-0.13
84,85,85,Andres Romero,81,5.19,8.0,154,+0.50
85,86,86,Brian Harman,111,5.14,11.0,214,+0.73
86,87,87,Willy Wilcox,51,5.1,5.0,98,+0.40
87,T88,T88,Danny Lee,84,5.0,8.0,160,-0.13
88,T88,T88,Jamie Lovemark,64,5.0,6.0,120,-0.17
89,90,90,Billy Horschel,92,4.86,7.0,144,-0.43
90,91,91,Kevin Stadler,90,4.79,7.0,146,+0.14
91,92,92,Phil Mickelson,71,4.72,5.0,106,E
92,93,93,Bill Haas,107,4.71,8.0,170,-0.13
93,94,94,Dustin Johnson,58,4.65,4.0,86,-0.75
94,95,95,Ricky Barnes,92,4.55,8.0,176,+0.38
95,96,96,Tyrone Van Aswegen,79,4.49,7.0,156,+0.14
96,97,97,Jim Renner,61,4.39,5.0,114,+0.40
97,98,98,Tommy Gainey,73,4.35,6.0,138,+0.17
98,99,99,Bronson La'Cassie,51,4.26,4.0,94,+0.25
99,100,100,Matt Jones,83,4.23,6.0,142,E
100,101,101,Brendon de Jonge,109,4.21,8.0,190,+0.38
