,Hang_Time_RANK THIS WEEK,Hang_Time_RANK LAST WEEK,Hang_Time_PLAYER NAME,Hang_Time_ROUNDS,Hang_Time_AVG.,Hang_Time_TOTAL ACTUAL HANG TIME,Hang_Time_TOTAL ATTEMPTS,Hang_Time_LONGEST ACT. HANG TIME,Hang_Time_SHORTEST ACT. HANG TIME
38,T25,T25,Nicholas Thompson,85,6.5,443.1,68,7.5,3.4
39,T25,T25,Kevin Tway,64,6.5,306.3,47,7.5,4.7
40,T25,T25,Jhonattan Vegas,77,6.5,426.6,66,7.9,2.6
41,T25,T25,Jimmy Walker,98,6.5,429.1,66,7.5,3.5
42,T25,T25,Gary Woodland,93,6.5,417.1,64,7.7,4.6
43,T44,T44,Aaron Baddeley,74,6.4,363.1,57,7.3,3.6
44,T44,T44,Briny Baird,50,6.4,244.3,38,7.8,5.2
45,T44,T44,Roberto Castro,76,6.4,379.6,59,7.5,4.0
46,T44,T44,Kevin Chappell,100,6.4,568.1,89,7.6,2.9
47,T44,T44,Ben Crane,81,6.4,518.4,81,7.2,5.0
48,T44,T44,Harris English,95,6.4,405.9,63,7.8,2.9
49,T44,T44,Russell Henley,92,6.4,495.4,77,7.7,4.5
50,T44,T44,Kevin Kisner,85,6.4,469.1,73,7.6,4.8
51,T44,T44,Ben Martin,80,6.4,379.9,59,7.4,5.2
52,T44,T44,Troy Merritt,62,6.4,379.6,59,7.3,5.3
53,T44,T44,Phil Mickelson,71,6.4,299.0,47,7.2,4.6
54,T44,T44,Sean O'Hair,77,6.4,369.8,58,7.8,3.8
55,T44,T44,Patrick Reed,92,6.4,425.7,67,7.4,3.8
56,T44,T44,Webb Simpson,87,6.4,450.9,71,7.6,4.3
57,T44,T44,Scott Stallings,77,6.4,395.8,62,7.7,4.1
58,T44,T44,Brendan Steele,89,6.4,463.5,72,7.6,4.2
59,T44,T44,Shawn Stefani,60,6.4,358.1,56,8.1,1.9
60,T44,T44,Henrik Stenson,56,6.4,173.7,27,7.3,5.3
61,T44,T44,Cameron Tringale,111,6.4,637.8,100,7.3,4.9
62,T44,T44,Johnson Wagner,69,6.4,363.1,57,7.4,4.8
63,T44,T44,Lee Westwood,57,6.4,270.4,42,7.6,4.0
64,T65,T65,Jonas Blixt,64,6.3,233.7,37,7.3,4.3
65,T65,T65,Chad Campbell,57,6.3,290.5,46,7.5,5.5
66,T65,T65,Ben Curtis,77,6.3,408.5,65,7.3,4.8
67,T65,T65,Brian Davis,93,6.3,545.0,86,7.4,2.7
68,T65,T65,Matt Every,85,6.3,415.6,66,7.5,3.7
69,T65,T65,Gonzalo Fernandez-Castaño,83,6.3,440.8,70,7.6,2.5
70,T65,T65,Sergio Garcia,61,6.3,215.1,34,7.7,2.9
71,T65,T65,Brice Garnett,92,6.3,489.2,78,7.3,3.5
72,T65,T65,Retief Goosen,94,6.3,538.6,86,7.5,4.2
73,T65,T65,David Hearn,97,6.3,544.6,86,7.2,3.7
74,T65,T65,Morgan Hoffmann,103,6.3,545.9,86,7.5,4.0
75,T65,T65,Charles Howell III,106,6.3,599.1,95,7.6,5.0
76,T65,T65,John Huh,87,6.3,442.3,70,7.5,4.2
77,T65,T65,Dustin Johnson,58,6.3,243.9,39,7.7,4.8
78,T65,T65,Matt Jones,83,6.3,436.6,69,7.5,3.8
79,T65,T65,Bronson La'Cassie,51,6.3,246.8,39,7.1,4.6
80,T65,T65,David Lingmerth,80,6.3,450.3,71,7.7,0.9
81,T65,T65,Troy Matteson,62,6.3,291.0,46,7.6,3.5
82,T65,T65,Rory McIlroy,66,6.3,285.7,45,7.8,4.8
83,T65,T65,Kevin Na,94,6.3,529.5,84,7.5,4.2
84,T65,T65,Pat Perez,84,6.3,462.1,73,7.3,3.2
85,T65,T65,John Peterson,62,6.3,371.0,59,7.3,2.5
86,T65,T65,D.A. Points,75,6.3,313.4,50,7.3,2.8
87,T65,T65,Michael Putnam,106,6.3,532.9,84,7.4,4.4
88,T65,T65,Jim Renner,61,6.3,306.8,49,7.6,4.8
89,T65,T65,Brandt Snedeker,89,6.3,421.4,67,7.2,1.5
90,T65,T65,Andrew Svoboda,77,6.3,457.0,73,7.1,4.0
91,T65,T65,Michael Thompson,74,6.3,337.6,54,7.6,0.9
92,T65,T65,David Toms,64,6.3,339.1,54,7.2,4.2
93,T65,T65,Tyrone Van Aswegen,79,6.3,284.5,45,7.8,4.2
94,T65,T65,Willy Wilcox,51,6.3,245.4,39,7.6,4.3
95,T96,T96,Jason Bohn,81,6.2,506.8,82,7.2,3.8
96,T96,T96,Jason Day,54,6.2,167.3,27,7.2,4.1
97,T96,T96,Ernie Els,85,6.2,395.7,64,7.5,4.6
98,T96,T96,Tommy Gainey,73,6.2,361.5,58,7.1,4.4
99,T96,T96,Justin Hicks,103,6.2,580.9,94,7.1,4.0
100,T96,T96,Billy Hurley III,86,6.2,473.1,76,7.3,4.1
101,T96,T96,Zach Johnson,97,6.2,540.9,87,7.2,1.5
102,T96,T96,Chris Kirk,105,6.2,523.4,84,7.0,3.2
103,T96,T96,Jason Kokrak,65,6.2,361.6,58,7.5,4.0
104,T96,T96,Martin Laird,66,6.2,279.1,45,7.6,4.6
105,T96,T96,Graeme McDowell,66,6.2,305.5,49,7.3,2.4
106,T96,T96,Seung-Yul Noh,92,6.2,458.8,74,7.6,2.8
107,T96,T96,Louis Oosthuizen,50,6.2,168.5,27,7.7,5.0
108,T96,T96,Carl Pettersson,91,6.2,547.6,88,7.5,4.8
109,T96,T96,Ian Poulter,57,6.2,255.8,41,7.2,4.8
110,T96,T96,Justin Rose,70,6.2,329.6,53,7.3,3.4
111,T96,T96,Charl Schwartzel,64,6.2,324.2,52,7.4,2.9
112,T96,T96,Vijay Singh,83,6.2,457.5,74,7.3,2.5
113,T96,T96,Heath Slocum,71,6.2,383.1,62,7.1,5.0
114,T96,T96,Kevin Stadler,90,6.2,412.9,67,7.1,3.6
115,T96,T96,Brian Stuard,91,6.2,501.4,81,7.3,4.1
116,T96,T96,Bo Van Pelt,83,6.2,431.3,70,7.2,2.1
117,T96,T96,Nick Watney,80,6.2,323.6,52,7.4,3.7
118,T119,T119,Sangmoon Bae,76,6.1,385.5,63,7.1,4.3
119,T119,T119,Steven Bowditch,93,6.1,480.6,79,7.1,3.1
120,T119,T119,Scott Brown,100,6.1,509.3,83,7.2,4.5
121,T119,T119,Erik Compton,88,6.1,495.9,81,7.4,3.3
122,T119,T119,Brendon de Jonge,109,6.1,559.3,91,7.5,2.6
123,T119,T119,Martin Flores,85,6.1,428.2,70,7.3,3.7
124,T119,T119,Brad Fritsch,50,6.1,214.4,35,7.1,2.6
125,T119,T119,Lucas Glover,68,6.1,294.3,48,7.4,3.4
126,T119,T119,Jim Herman,62,6.1,286.0,47,7.4,3.5
127,T119,T119,Martin Kaymer,65,6.1,306.5,50,7.3,1.0
128,T119,T119,Jeff Maggert,54,6.1,267.9,44,7.1,4.6
129,T119,T119,William McGirt,96,6.1,557.5,92,7.0,3.5
130,T119,T119,George McNeill,79,6.1,414.1,68,7.1,4.2
131,T119,T119,Bryce Molder,77,6.1,381.7,63,6.9,3.6
132,T119,T119,Ryan Moore,86,6.1,408.2,67,7.4,0.8
133,T119,T119,"Ted Potter, Jr.",68,6.1,365.1,60,7.0,4.4
134,T119,T119,Wes Roach,67,6.1,312.6,51,7.8,4.4
135,T119,T119,John Senden,99,6.1,537.8,88,7.2,2.8
136,T119,T119,Robert Streb,75,6.1,404.4,66,7.4,3.9
137,T119,T119,Daniel Summerhays,98,6.1,576.5,95,7.3,1.9
138,T119,T119,Charlie Wi,72,6.1,399.1,65,7.2,3.7
139,T119,T119,Tim Wilkinson,86,6.1,472.3,77,7.0,3.9
140,T141,T141,Robert Allenby,83,6.0,365.2,61,7.0,3.6
141,T141,T141,Woody Austin,63,6.0,329.3,55,7.0,4.7
142,T141,T141,Jim Furyk,84,6.0,430.4,72,7.2,2.0
143,T141,T141,Brian Gay,81,6.0,383.8,64,7.1,3.9
144,T141,T141,Chesson Hadley,84,6.0,475.7,79,7.0,4.0
145,T141,T141,Brian Harman,111,6.0,616.7,103,7.0,3.8
146,T141,T141,Matt Kuchar,91,6.0,458.5,76,6.9,4.5
147,T141,T141,D.H. Lee,54,6.0,271.6,45,7.1,3.7
148,T141,T141,Jeff Overton,80,6.0,406.7,68,7.1,3.5
149,T141,T141,Adam Scott,68,6.0,316.6,53,7.3,3.0
150,T141,T141,Jordan Spieth,102,6.0,506.3,84,7.3,3.8
151,T141,T141,Chris Stroud,88,6.0,435.5,72,7.1,3.8
152,T141,T141,Brendon Todd,108,6.0,513.9,86,7.1,3.3
153,T154,T154,James Driscoll,71,5.9,289.9,49,7.0,1.2
154,T154,T154,Andres Romero,81,5.9,343.0,58,8.0,3.0
155,T154,T154,Rory Sabbatini,82,5.9,390.2,66,7.1,3.6
156,T154,T154,Boo Weekley,73,5.9,307.4,52,6.8,3.3
157,T158,T158,Stuart Appleby,92,5.8,506.9,88,7.1,1.9
158,T158,T158,Greg Chalmers,85,5.8,443.7,76,7.1,2.5
159,T158,T158,K.J. Choi,80,5.8,391.7,67,6.7,2.4
160,T158,T158,Tim Clark,75,5.8,357.0,62,7.4,3.6
161,T158,T158,Chad Collins,78,5.8,316.5,55,6.9,2.9
162,T158,T158,Jerry Kelly,80,5.8,401.5,69,6.9,3.2
163,T158,T158,John Merrick,87,5.8,403.1,69,7.0,3.3
164,T158,T158,Camilo Villegas,95,5.8,535.9,92,6.9,3.1
165,T166,T166,Ken Duke,80,5.7,321.4,56,7.2,3.9
166,T166,T166,Freddie Jacobson,91,5.7,386.3,68,7.0,3.4
167,T166,T166,Russell Knox,92,5.7,521.3,91,6.7,2.0
168,T166,T166,Justin Leonard,75,5.7,370.5,65,6.5,2.5
169,T166,T166,Spencer Levin,59,5.7,278.8,49,6.6,2.7
170,T166,T166,Mike Weir,69,5.7,297.0,52,6.8,3.8
171,T172,T172,Ricky Barnes,92,5.6,429.0,76,7.1,2.9
172,T172,T172,Jason Dufner,57,5.6,224.7,40,6.8,3.5
173,T172,T172,Trevor Immelman,84,5.6,353.3,63,7.0,1.2
174,T172,T172,Ryo Ishikawa,75,5.6,315.3,56,6.9,0.8
175,T176,T176,Scott Langley,95,5.5,432.9,79,6.6,3.6
176,T176,T176,Y.E. Yang,79,5.5,330.3,60,6.8,1.9
