,Smash_Factor_RANK THIS WEEK,Smash_Factor_RANK LAST WEEK,Smash_Factor_PLAYER NAME,Smash_Factor_ROUNDS,Smash_Factor_AVG.,Smash_Factor_TOTAL SMASH FACTOR,Smash_Factor_TOTAL ATTEMPTS,Smash_Factor_HIGHEST VALUE,Smash_Factor_LOWEST VALUE
26,T16,T16,Morgan Hoffmann,103,1.484,135.064,91,1.485,1.449
27,T16,T16,Charles Howell III,106,1.484,148.35,100,1.49,1.452
28,T16,T16,Zach Johnson,97,1.484,135.012,91,1.485,1.46
29,T16,T16,Jerry Kelly,80,1.484,105.387,71,1.485,1.473
30,T16,T16,Chris Kirk,105,1.484,126.156,85,1.485,1.4709999999999999
31,T16,T16,Jason Kokrak,65,1.484,89.06200000000001,60,1.485,1.472
32,T16,T16,Matt Kuchar,91,1.484,118.744,80,1.485,1.473
33,T16,T16,Richard Lee,80,1.484,102.40299999999999,69,1.485,1.462
34,T16,T16,Marc Leishman,81,1.484,103.85600000000001,70,1.49,1.453
35,T16,T16,Justin Leonard,75,1.484,100.936,68,1.485,1.4569999999999999
36,T16,T16,Will MacKenzie,82,1.484,118.68299999999999,80,1.485,1.4569999999999999
37,T16,T16,Hunter Mahan,88,1.484,115.741,78,1.485,1.445
38,T16,T16,Bryce Molder,77,1.484,102.427,69,1.485,1.469
39,T16,T16,Geoff Ogilvy,84,1.484,105.352,71,1.485,1.472
40,T16,T16,Jeff Overton,80,1.484,102.37799999999999,69,1.485,1.452
41,T16,T16,Ryan Palmer,85,1.484,100.93299999999999,68,1.485,1.47
42,T16,T16,Rory Sabbatini,82,1.484,100.89399999999999,68,1.485,1.463
43,T16,T16,Heath Slocum,71,1.484,94.969,64,1.485,1.47
44,T16,T16,Jordan Spieth,102,1.484,129.09799999999998,87,1.485,1.456
45,T16,T16,Brendan Steele,89,1.484,109.831,74,1.485,1.472
46,T16,T16,Robert Streb,75,1.484,103.86,70,1.485,1.456
47,T16,T16,Brian Stuard,91,1.484,124.684,84,1.485,1.459
48,T16,T16,Josh Teater,90,1.484,118.71,80,1.485,1.459
49,T16,T16,Nicholas Thompson,85,1.484,105.37799999999999,71,1.485,1.4669999999999999
50,T16,T16,Michael Thompson,74,1.484,87.584,59,1.485,1.469
51,T16,T16,Bo Van Pelt,83,1.484,108.303,73,1.485,1.435
52,T16,T16,Camilo Villegas,95,1.484,139.52100000000002,94,1.485,1.463
53,T54,T54,Bud Cauley,56,1.483,72.663,49,1.485,1.446
54,T54,T54,Chad Collins,78,1.483,83.059,56,1.485,1.4669999999999999
55,T54,T54,Erik Compton,88,1.483,123.10799999999999,83,1.485,1.4569999999999999
56,T54,T54,Ben Curtis,77,1.483,103.785,70,1.485,1.415
57,T54,T54,Luke Donald,57,1.483,62.303999999999995,42,1.485,1.464
58,T54,T54,Charley Hoffman,93,1.483,123.103,83,1.485,1.4509999999999998
59,T54,T54,J.B. Holmes,86,1.483,96.383,65,1.485,1.456
60,T54,T54,Spencer Levin,59,1.483,77.134,52,1.485,1.4669999999999999
61,T54,T54,Andrew Loupe,65,1.483,71.169,48,1.485,1.435
62,T54,T54,Graeme McDowell,66,1.483,74.146,50,1.485,1.464
63,T54,T54,Troy Merritt,62,1.483,90.469,61,1.485,1.46
64,T54,T54,Sean O'Hair,77,1.483,91.944,62,1.485,1.415
65,T54,T54,Ian Poulter,57,1.483,62.29,42,1.485,1.4509999999999998
66,T54,T54,Charl Schwartzel,64,1.483,77.111,52,1.485,1.443
67,T54,T54,Kevin Stadler,90,1.483,99.32799999999999,67,1.485,1.4409999999999998
68,T54,T54,Scott Stallings,77,1.483,94.90899999999999,64,1.485,1.4380000000000002
69,T54,T54,Kyle Stanley,87,1.483,111.20299999999999,75,1.485,1.446
70,T54,T54,Cameron Tringale,111,1.483,157.24200000000002,106,1.485,1.4609999999999999
71,T54,T54,Johnson Wagner,69,1.483,85.985,58,1.485,1.453
72,T54,T54,Bubba Watson,76,1.483,77.128,52,1.4980000000000002,1.4469999999999998
73,T74,T74,Scott Brown,100,1.482,122.98200000000001,83,1.485,1.43
74,T74,T74,Roberto Castro,76,1.482,88.91,60,1.485,1.454
75,T74,T74,Brad Fritsch,50,1.482,54.821999999999996,37,1.485,1.4469999999999998
76,T74,T74,James Hahn,82,1.482,108.214,73,1.485,1.435
77,T74,T74,J.J. Henry,91,1.482,111.17299999999999,75,1.485,1.463
78,T74,T74,Billy Horschel,92,1.482,102.271,69,1.485,1.454
79,T74,T74,Matt Jones,83,1.482,103.715,70,1.485,1.4569999999999999
80,T74,T74,Scott Langley,95,1.482,123.031,83,1.485,1.425
81,T74,T74,David Lingmerth,80,1.482,106.715,72,1.485,1.4140000000000001
82,T74,T74,Ben Martin,80,1.482,91.887,62,1.485,1.465
83,T74,T74,Seung-Yul Noh,92,1.482,111.16,75,1.485,1.445
84,T74,T74,D.A. Points,75,1.482,80.01100000000001,54,1.485,1.45
85,T74,T74,Adam Scott,68,1.482,80.03699999999999,54,1.485,1.4580000000000002
86,T74,T74,Webb Simpson,87,1.482,108.15899999999999,73,1.485,1.444
87,T74,T74,Vijay Singh,83,1.482,111.175,75,1.485,1.4509999999999998
88,T74,T74,Tyrone Van Aswegen,79,1.482,68.183,46,1.485,1.421
89,T74,T74,Tim Wilkinson,86,1.482,115.62299999999999,78,1.485,1.433
90,T91,T91,Ricky Barnes,92,1.4809999999999999,117.02,79,1.485,1.4509999999999998
91,T91,T91,Steven Bowditch,93,1.4809999999999999,119.95200000000001,81,1.485,1.405
92,T91,T91,Paul Casey,56,1.4809999999999999,65.181,44,1.485,1.459
93,T91,T91,Stewart Cink,91,1.4809999999999999,100.678,68,1.485,1.4569999999999999
94,T91,T91,Bill Haas,107,1.4809999999999999,120.0,81,1.485,1.409
95,T91,T91,Jim Herman,62,1.4809999999999999,71.10600000000001,48,1.485,1.405
96,T91,T91,John Huh,87,1.4809999999999999,105.135,71,1.485,1.453
97,T91,T91,Jamie Lovemark,64,1.4809999999999999,65.172,44,1.485,1.453
98,T91,T91,George McNeill,79,1.4809999999999999,102.179,69,1.485,1.455
99,T91,T91,Ryan Moore,86,1.4809999999999999,100.68799999999999,68,1.485,1.45
100,T91,T91,Brandt Snedeker,89,1.4809999999999999,99.21,67,1.485,1.453
101,T91,T91,Daniel Summerhays,98,1.4809999999999999,148.111,100,1.485,1.45
102,T91,T91,Nick Watney,80,1.4809999999999999,82.93700000000001,56,1.485,1.462
103,T91,T91,Mark Wilson,69,1.4809999999999999,91.82,62,1.485,1.439
104,T105,T105,Martin Flores,85,1.48,109.545,74,1.485,1.454
105,T105,T105,Lucas Glover,68,1.48,74.018,50,1.485,1.399
106,T105,T105,Russell Knox,92,1.48,143.536,97,1.485,1.443
107,T105,T105,Phil Mickelson,71,1.48,73.988,50,1.485,1.413
108,T105,T105,Patrick Reed,92,1.48,100.63799999999999,68,1.485,1.436
109,T105,T105,Wes Roach,67,1.48,79.90100000000001,54,1.485,1.439
110,T111,T111,Chad Campbell,57,1.479,68.045,46,1.485,1.4469999999999998
111,T111,T111,Jason Day,54,1.479,41.405,28,1.485,1.445
112,T111,T111,Brian Gay,81,1.479,96.126,65,1.485,1.456
113,T111,T111,Brian Harman,111,1.479,158.253,107,1.485,1.4380000000000002
114,T111,T111,Davis Love III,74,1.479,84.295,57,1.485,1.361
115,T111,T111,Hideki Matsuyama,82,1.479,99.098,67,1.485,1.375
116,T111,T111,Jim Renner,61,1.479,78.41199999999999,53,1.485,1.435
117,T111,T111,Andres Romero,81,1.479,90.19,61,1.485,1.44
118,T111,T111,Lee Westwood,57,1.479,62.126000000000005,42,1.485,1.426
119,T111,T111,Charlie Wi,72,1.479,100.564,68,1.485,1.399
120,T121,T121,Jason Bohn,81,1.4780000000000002,124.152,84,1.485,1.4340000000000002
121,T121,T121,Keegan Bradley,89,1.4780000000000002,96.079,65,1.49,1.4380000000000002
122,T121,T121,Graham DeLaet,80,1.4780000000000002,82.755,56,1.485,1.391
123,T121,T121,Jason Dufner,57,1.4780000000000002,62.083999999999996,42,1.485,1.4380000000000002
124,T121,T121,Ken Duke,80,1.4780000000000002,93.10600000000001,63,1.485,1.432
125,T121,T121,Ryo Ishikawa,75,1.4780000000000002,85.73899999999999,58,1.485,1.435
126,T121,T121,Dustin Johnson,58,1.4780000000000002,60.601000000000006,41,1.485,1.439
127,T121,T121,Rory McIlroy,66,1.4780000000000002,70.959,48,1.485,1.449
128,T121,T121,John Senden,99,1.4780000000000002,134.46200000000002,91,1.485,1.4269999999999998
129,T121,T121,Brendon Todd,108,1.4780000000000002,135.987,92,1.485,1.395
130,T121,T121,Boo Weekley,73,1.4780000000000002,81.26899999999999,55,1.485,1.432
131,T121,T121,Mike Weir,69,1.4780000000000002,82.765,56,1.485,1.433
132,T133,T133,Sangmoon Bae,76,1.4769999999999999,100.40799999999999,68,1.485,1.432
133,T133,T133,Jonathan Byrd,76,1.4769999999999999,98.985,67,1.485,1.436
134,T133,T133,James Driscoll,71,1.4769999999999999,78.288,53,1.485,1.4340000000000002
135,T133,T133,Rickie Fowler,91,1.4769999999999999,93.03200000000001,63,1.485,1.426
136,T133,T133,Kevin Kisner,85,1.4769999999999999,110.76100000000001,75,1.485,1.435
137,T133,T133,Bronson La'Cassie,51,1.4769999999999999,59.066,40,1.485,1.4409999999999998
138,T133,T133,D.H. Lee,54,1.4769999999999999,72.391,49,1.485,1.433
139,T140,T140,Stuart Appleby,92,1.476,134.308,91,1.485,1.401
140,T140,T140,Jim Furyk,84,1.476,112.181,76,1.485,1.4380000000000002
141,T140,T140,Retief Goosen,94,1.476,129.922,88,1.485,1.412
142,T140,T140,William McGirt,96,1.476,138.725,94,1.485,1.443
143,T140,T140,Michael Putnam,106,1.476,137.248,93,1.485,1.43
144,T145,T145,Brendon de Jonge,109,1.475,141.554,96,1.485,1.4469999999999998
145,T145,T145,Troy Matteson,62,1.475,73.741,50,1.485,1.436
146,T145,T145,Willy Wilcox,51,1.475,63.426,43,1.485,1.43
147,T148,T148,K.J. Choi,80,1.474,104.647,71,1.485,1.4069999999999998
148,T148,T148,Brooks Koepka,56,1.474,57.481,39,1.485,1.411
149,T148,T148,Jhonattan Vegas,77,1.474,98.727,67,1.485,1.426
150,T151,T151,Kevin Chappell,100,1.473,132.6,90,1.485,1.3880000000000001
151,T151,T151,Danny Lee,84,1.473,98.662,67,1.485,1.4369999999999998
152,T153,T153,"Ted Potter, Jr.",68,1.472,92.711,63,1.485,1.421
153,T153,T153,Shawn Stefani,60,1.472,82.45299999999999,56,1.485,1.436
154,T155,T155,Billy Hurley III,86,1.4709999999999999,114.70700000000001,78,1.485,1.446
155,T155,T155,Justin Rose,70,1.4709999999999999,79.425,54,1.485,1.4140000000000001
156,T157,T157,Woody Austin,63,1.47,86.756,59,1.485,1.411
157,T157,T157,Gonzalo Fernandez-Castaño,83,1.47,110.251,75,1.485,1.403
158,T157,T157,John Peterson,62,1.47,86.74799999999999,59,1.485,1.406
159,T157,T157,Kevin Streelman,79,1.47,98.491,67,1.485,1.44
160,T161,T161,Freddie Jacobson,91,1.4669999999999999,114.396,78,1.485,1.3980000000000001
161,T161,T161,Henrik Stenson,56,1.4669999999999999,39.606,27,1.485,1.435
162,T163,T163,Briny Baird,50,1.466,57.17,39,1.485,1.392
163,T163,T163,Derek Ernst,80,1.466,89.439,61,1.485,1.4340000000000002
164,T163,T163,Kevin Na,94,1.466,126.096,86,1.485,1.4040000000000001
165,T163,T163,John Rollins,84,1.466,93.814,64,1.485,1.42
166,167,167,Gary Woodland,93,1.465,96.685,66,1.485,1.422
167,168,168,Kevin Tway,64,1.464,70.282,48,1.485,1.409
168,169,169,Martin Kaymer,65,1.463,76.083,52,1.485,1.42
169,170,170,Trevor Immelman,84,1.462,97.98700000000001,67,1.485,1.371
170,T171,T171,Andrew Svoboda,77,1.46,109.46799999999999,75,1.485,1.385
171,T171,T171,Hudson Swafford,75,1.46,77.36399999999999,53,1.485,1.3880000000000001
172,173,173,Y.E. Yang,79,1.459,90.43700000000001,62,1.485,1.395
173,174,174,Sergio Garcia,61,1.4580000000000002,53.945,37,1.485,1.401
174,175,175,Pat Perez,84,1.4569999999999999,110.72200000000001,76,1.486,1.381
175,176,176,Matt Every,85,1.455,97.464,67,1.485,1.395
176,177,177,Charlie Beljan,76,1.449,104.353,72,1.485,1.3619999999999999
