,Driving_Pct.__240_Measured_RANK THIS WEEK,Driving_Pct.__240_Measured_RANK LAST WEEK,Driving_Pct.__240_Measured_PLAYER NAME,Driving_Pct.__240_Measured_ROUNDS,Driving_Pct.__240_Measured_%,Driving_Pct.__240_Measured_TOTAL DRIVES FOR <= 240,Driving_Pct.__240_Measured_TOTAL DRVS - OVERALL,Driving_Pct.__240_Measured_RELATIVE TO PAR
27,28,28,Charlie Beljan,76,2.78,4.0,144,+0.50
28,29,29,Matt Every,85,2.74,4.0,146,+0.25
29,30,30,Russell Knox,92,2.72,5.0,184,+0.20
30,31,31,Ben Martin,80,2.63,4.0,152,+0.75
31,32,32,Andres Romero,81,2.6,4.0,154,+0.25
32,33,33,David Toms,64,2.5,3.0,120,+0.33
33,34,34,Jason Bohn,81,2.47,4.0,162,+0.50
34,35,35,Troy Merritt,62,2.42,3.0,124,E
35,T36,T36,Jason Dufner,57,2.38,2.0,84,+0.50
36,T36,T36,Wes Roach,67,2.38,3.0,126,+0.67
37,38,38,Kevin Na,94,2.33,4.0,172,+0.50
38,39,39,Scott Langley,95,2.25,4.0,178,+0.25
39,40,40,"Ted Potter, Jr.",68,2.21,3.0,136,+1.33
40,41,41,K.J. Choi,80,2.14,3.0,140,+0.67
41,42,42,Bronson La'Cassie,51,2.13,2.0,94,-0.50
42,T43,T43,David Lingmerth,80,2.08,3.0,144,+1.00
43,T43,T43,Graeme McDowell,66,2.08,2.0,96,+0.50
44,T43,T43,Jeff Overton,80,2.08,3.0,144,+0.67
45,T46,T46,Ryan Palmer,85,2.0,3.0,150,+0.33
46,T46,T46,Brendon Todd,108,2.0,4.0,200,E
47,T48,T48,Russell Henley,92,1.92,3.0,156,E
48,T48,T48,Trevor Immelman,84,1.92,3.0,156,+0.67
49,T48,T48,Patrick Reed,92,1.92,3.0,156,E
50,T51,T51,Robert Allenby,83,1.9,3.0,158,-0.33
51,T51,T51,Kyle Stanley,87,1.9,3.0,158,E
52,T53,T53,J.B. Holmes,86,1.88,3.0,160,+0.67
53,T53,T53,Danny Lee,84,1.88,3.0,160,+0.67
54,55,55,Erik Compton,88,1.83,3.0,164,+1.33
55,56,56,D.A. Points,75,1.75,2.0,114,+0.50
56,57,57,Martin Laird,66,1.72,2.0,116,+1.00
57,58,58,Brice Garnett,92,1.7,3.0,176,+0.33
58,T59,T59,Woody Austin,63,1.69,2.0,118,-0.50
59,T59,T59,John Senden,99,1.69,3.0,178,+0.67
60,61,61,Camilo Villegas,95,1.65,3.0,182,E
61,62,62,Roberto Castro,76,1.56,2.0,128,E
62,63,63,Jason Kokrak,65,1.54,2.0,130,E
63,T64,T64,Morgan Hoffmann,103,1.52,3.0,198,+1.33
64,T64,T64,Ryan Moore,86,1.52,2.0,132,E
65,T64,T64,Michael Thompson,74,1.52,2.0,132,+0.50
66,67,67,Michael Putnam,106,1.47,3.0,204,+1.00
67,68,68,Hudson Swafford,75,1.45,2.0,138,+0.50
68,69,69,Cameron Tringale,111,1.43,3.0,210,+0.67
69,T70,T70,Jason Day,54,1.39,1.0,72,E
70,T70,T70,Davis Love III,74,1.39,2.0,144,+0.50
71,T72,T72,Hunter Mahan,88,1.33,2.0,150,E
72,T72,T72,John Merrick,87,1.33,2.0,150,E
73,T74,T74,Matt Kuchar,91,1.32,2.0,152,E
74,T74,T74,Webb Simpson,87,1.32,2.0,152,-0.50
75,T76,T76,John Huh,87,1.3,2.0,154,+2.00
76,T76,T76,Nicholas Thompson,85,1.3,2.0,154,E
77,T78,T78,Billy Hurley III,86,1.28,2.0,156,E
78,T78,T78,Tyrone Van Aswegen,79,1.28,2.0,156,+2.00
79,80,80,Brendan Steele,89,1.27,2.0,158,+0.50
80,T81,T81,Harris English,95,1.25,2.0,160,+1.50
81,T81,T81,Sergio Garcia,61,1.25,1.0,80,E
82,T83,T83,Chris Stroud,88,1.22,2.0,164,+0.50
83,T83,T83,Tim Wilkinson,86,1.22,2.0,164,E
84,85,85,Kevin Kisner,85,1.2,2.0,166,+0.50
85,86,86,Zach Johnson,97,1.16,2.0,172,E
86,87,87,J.J. Henry,91,1.15,2.0,174,+0.50
87,T88,T88,Luke Donald,57,1.14,1.0,88,E
88,T88,T88,Lee Westwood,57,1.14,1.0,88,E
89,90,90,Steven Bowditch,93,1.12,2.0,178,+1.50
90,91,91,Carl Pettersson,91,1.1,2.0,182,+1.00
91,T92,T92,Scott Brown,100,1.04,2.0,192,+0.50
92,T92,T92,Martin Kaymer,65,1.04,1.0,96,E
93,94,94,Justin Hicks,103,1.01,2.0,198,+0.50
94,95,95,Charles Howell III,106,0.98,2.0,204,+1.00
95,96,96,Justin Rose,70,0.96,1.0,104,+1.00
96,97,97,Chad Campbell,57,0.94,1.0,106,+1.00
97,98,98,Bud Cauley,56,0.89,1.0,112,E
98,99,99,Jim Renner,61,0.88,1.0,114,E
99,100,100,Shawn Stefani,60,0.86,1.0,116,+1.00
100,101,101,Nick Watney,80,0.85,1.0,118,E
101,102,102,John Peterson,62,0.83,1.0,120,-1.00
102,103,103,Andrew Loupe,65,0.82,1.0,122,+1.00
103,104,104,Aaron Baddeley,74,0.78,1.0,128,+1.00
104,T105,T105,Graham DeLaet,80,0.77,1.0,130,E
105,T105,T105,Johnson Wagner,69,0.77,1.0,130,+1.00
106,T107,T107,Tommy Gainey,73,0.72,1.0,138,-1.00
107,T107,T107,Heath Slocum,71,0.72,1.0,138,+1.00
108,T109,T109,Sangmoon Bae,76,0.71,1.0,140,+2.00
109,T109,T109,Marc Leishman,81,0.71,1.0,140,E
110,T109,T109,Charlie Wi,72,0.71,1.0,140,E
111,T112,T112,Ben Curtis,77,0.7,1.0,142,+1.00
112,T112,T112,Robert Streb,75,0.7,1.0,142,E
113,T112,T112,Bo Van Pelt,83,0.7,1.0,142,+4.00
114,T115,T115,Stewart Cink,91,0.67,1.0,150,+1.00
115,T115,T115,Jhonattan Vegas,77,0.67,1.0,150,E
116,T117,T117,Jerry Kelly,80,0.66,1.0,152,E
117,T117,T117,Jimmy Walker,98,0.66,1.0,152,E
118,T119,T119,George McNeill,79,0.65,1.0,154,-1.00
119,T119,T119,Sean O'Hair,77,0.65,1.0,154,+1.00
120,121,121,Geoff Ogilvy,84,0.64,1.0,156,E
121,T122,T122,James Hahn,82,0.63,1.0,160,+1.00
122,T122,T122,Vijay Singh,83,0.63,1.0,158,+1.00
123,124,124,Martin Flores,85,0.62,1.0,162,E
124,125,125,Chesson Hadley,84,0.61,1.0,164,+1.00
125,T126,T126,Luke Guthrie,85,0.6,1.0,166,+2.00
126,T126,T126,Pat Perez,84,0.6,1.0,168,E
127,T128,T128,Charley Hoffman,93,0.59,1.0,170,+2.00
128,T128,T128,Brian Stuard,91,0.59,1.0,170,+1.00
129,T130,T130,Chris Kirk,105,0.57,1.0,176,E
130,T130,T130,Seung-Yul Noh,92,0.57,1.0,176,E
131,132,132,Daniel Summerhays,98,0.53,1.0,188,-1.00
132,133,133,Brian Harman,111,0.47,1.0,214,+2.00
133,T134,T134,Ricky Barnes,92,0.0,,176,E
134,T134,T134,Jonas Blixt,64,0.0,,92,E
135,T134,T134,Keegan Bradley,89,0.0,,140,E
136,T134,T134,Jonathan Byrd,76,0.0,,144,E
137,T134,T134,Ángel Cabrera,69,0.0,,122,E
138,T134,T134,Paul Casey,56,0.0,,88,E
139,T134,T134,Kevin Chappell,100,0.0,,184,E
140,T134,T134,Brendon de Jonge,109,0.0,,190,E
141,T134,T134,Derek Ernst,80,0.0,,140,E
142,T134,T134,Rickie Fowler,91,0.0,,130,E
143,T134,T134,Brad Fritsch,50,0.0,,96,E
144,T134,T134,Robert Garrigus,80,0.0,,160,E
145,T134,T134,Lucas Glover,68,0.0,,112,E
146,T134,T134,Bill Haas,107,0.0,,170,E
147,T134,T134,David Hearn,97,0.0,,178,E
148,T134,T134,Jim Herman,62,0.0,,116,E
149,T134,T134,Billy Horschel,92,0.0,,144,E
150,T134,T134,Dustin Johnson,58,0.0,,86,E
151,T134,T134,Matt Jones,83,0.0,,142,E
152,T134,T134,Brooks Koepka,56,0.0,,96,E
153,T134,T134,Jamie Lovemark,64,0.0,,120,E
154,T134,T134,Will MacKenzie,82,0.0,,164,E
155,T134,T134,Troy Matteson,62,0.0,,116,E
156,T134,T134,Rory McIlroy,66,0.0,,96,E
157,T134,T134,Phil Mickelson,71,0.0,,106,E
158,T134,T134,Louis Oosthuizen,50,0.0,,60,E
159,T134,T134,Ian Poulter,57,0.0,,84,E
160,T134,T134,John Rollins,84,0.0,,152,E
161,T134,T134,Rory Sabbatini,82,0.0,,148,E
162,T134,T134,Charl Schwartzel,64,0.0,,108,E
163,T134,T134,Adam Scott,68,0.0,,112,E
164,T134,T134,Jordan Spieth,102,0.0,,164,E
165,T134,T134,Kevin Stadler,90,0.0,,146,E
166,T134,T134,Scott Stallings,77,0.0,,136,E
167,T134,T134,Henrik Stenson,56,0.0,,76,E
168,T134,T134,Kevin Streelman,79,0.0,,120,E
169,T134,T134,Andrew Svoboda,77,0.0,,154,E
170,T134,T134,Josh Teater,90,0.0,,168,E
171,T134,T134,Kevin Tway,64,0.0,,112,E
172,T134,T134,Bubba Watson,76,0.0,,114,E
173,T134,T134,Boo Weekley,73,0.0,,112,E
174,T134,T134,Willy Wilcox,51,0.0,,98,E
175,T134,T134,Mark Wilson,69,0.0,,126,E
176,T134,T134,Gary Woodland,93,0.0,,152,E
