,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
111,112,112,Erik Compton,88,15.33,160,1044,-0.200
112,113,113,Matt Kuchar,91,15.13,161,1064,-0.211
113,114,114,Troy Merritt,62,14.95,115,769,-0.148
114,115,115,Brice Garnett,92,14.86,162,1090,-0.173
115,116,116,Andrew Svoboda,77,14.75,136,922,-0.154
116,117,117,Johnson Wagner,69,14.73,119,808,-0.059
117,118,118,Richard Lee,80,14.69,125,851,-0.096
118,119,119,John Merrick,87,14.61,147,1006,-0.143
119,120,120,George McNeill,79,14.55,142,976,-0.176
120,121,121,Jim Renner,61,14.46,105,726,-0.181
121,122,122,Daniel Summerhays,98,14.27,175,1226,-0.189
122,123,123,Luke Guthrie,85,14.26,151,1059,-0.179
123,124,124,Brendon de Jonge,109,14.17,182,1284,-0.159
124,125,125,James Driscoll,71,14.14,114,806,-0.053
125,126,126,Russell Knox,92,14.1,163,1156,-0.153
126,127,127,Robert Allenby,83,13.85,135,975,-0.163
127,T128,T128,Greg Chalmers,85,13.77,140,1017,-0.179
128,T128,T128,Brandt Snedeker,89,13.77,127,922,-0.189
129,130,130,Paul Casey,56,13.68,84,614,-0.167
130,131,131,Justin Hicks,103,13.64,171,1254,-0.140
131,T132,T132,Jonathan Byrd,76,13.5,122,904,-0.098
132,T132,T132,Roberto Castro,76,13.5,111,822,-0.207
133,134,134,Danny Lee,84,13.4,129,963,-0.178
134,135,135,Freddie Jacobson,91,13.3,150,1128,-0.127
135,136,136,John Huh,87,13.09,128,978,-0.141
136,137,137,Y.E. Yang,79,12.49,106,849,-0.189
137,T138,T138,Chad Campbell,57,12.46,80,642,-0.175
138,T138,T138,"Ted Potter, Jr.",68,12.46,104,835,-0.029
139,140,140,Briny Baird,50,12.44,78,627,-0.205
140,141,141,Nicholas Thompson,85,12.42,121,974,-0.198
141,142,142,Cameron Tringale,111,12.37,169,1366,-0.254
142,143,143,Tim Wilkinson,86,12.29,122,993,-0.172
143,144,144,D.A. Points,75,11.92,92,772,-0.054
144,145,145,Scott Langley,95,11.45,126,1100,-0.230
145,146,146,Kevin Na,94,11.33,123,1086,-0.260
146,147,147,Jim Furyk,84,11.3,104,920,-0.298
147,T148,T148,William McGirt,96,11.26,132,1172,-0.144
148,T148,T148,Charlie Wi,72,11.26,102,906,-0.137
149,150,150,Zach Johnson,97,11.04,130,1178,-0.231
150,T151,T151,Stuart Appleby,92,10.34,121,1170,-0.182
151,T151,T151,Spencer Levin,59,10.34,72,696,-0.222
152,153,153,David Hearn,97,10.24,117,1143,-0.145
153,154,154,Bryce Molder,77,10.2,91,892,-0.220
154,155,155,Mark Wilson,69,10.19,81,795,-0.136
155,156,156,Brian Stuard,91,10.08,104,1032,-0.087
156,157,157,Brendon Todd,108,9.78,124,1268,-0.194
157,T158,T158,Jason Bohn,81,9.65,98,1016,-0.224
158,T158,T158,Brian Davis,93,9.65,109,1130,-0.211
159,160,160,Jeff Maggert,54,9.11,56,615,-0.036
160,161,161,K.J. Choi,80,9.1,85,934,-0.118
161,162,162,Jerry Kelly,80,9.04,83,918,-0.157
162,163,163,Ken Duke,80,8.99,83,923,-0.145
163,164,164,Graeme McDowell,66,8.85,57,644,-0.105
164,165,165,Heath Slocum,71,8.3,72,867,-0.181
165,166,166,Ben Curtis,77,8.19,73,891,-0.219
166,167,167,Ben Crane,81,8.1,88,1086,-0.125
167,168,168,David Toms,64,7.97,60,753,-0.200
168,169,169,Woody Austin,63,7.89,63,798,-0.095
169,170,170,Billy Hurley III,86,7.46,75,1005,-0.093
170,171,171,Chad Collins,78,7.08,60,848,-0.167
171,172,172,D.H. Lee,54,6.23,39,626,-0.103
172,173,173,Luke Donald,57,5.88,36,612,-0.194
173,174,174,Brian Gay,81,5.56,49,882,-0.102
174,175,175,Tim Clark,75,5.43,47,865,+0.021
175,176,176,Mike Weir,69,4.47,33,739,-0.182
176,177,177,Justin Leonard,75,3.6,31,862,-0.355
