,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
67,T53,T53,Boo Weekley,70.0,140,2
68,T53,T53,Y.E. Yang,70.0,140,2
69,70,70,Jeff Maggert,70.25,281,4
70,T71,T71,John Huh,70.5,141,2
71,T71,T71,Matt Jones,70.5,141,2
72,T71,T71,Chris Kirk,70.5,141,2
73,T71,T71,Patrick Reed,70.5,141,2
74,T71,T71,Scott Stallings,70.5,141,2
75,T76,T76,Jonas Blixt,71.0,71,1
76,T76,T76,Russell Henley,71.0,142,2
77,T76,T76,Charles Howell III,71.0,71,1
78,T76,T76,William McGirt,71.0,142,2
79,T76,T76,Jin Park,71.0,71,1
80,T76,T76,Darron Stiles,71.0,71,1
81,T82,T82,Matt Every,71.5,143,2
82,T82,T82,Robert Garrigus,71.5,143,2
83,T84,T84,Sangmoon Bae,71.67,215,3
84,T84,T84,Brandt Jobe,71.67,215,3
85,T84,T84,Charlie Wi,71.67,215,3
86,87,87,Harris English,71.75,287,4
87,88,88,Stuart Appleby,71.8,359,5
88,T89,T89,Robert Allenby,72.0,144,2
89,T89,T89,Keegan Bradley,72.0,72,1
90,T89,T89,Erik Compton,72.0,72,1
91,T89,T89,Jason Day,72.0,72,1
92,T89,T89,Derek Ernst,72.0,144,2
93,T89,T89,J.J. Henry,72.0,144,2
94,T89,T89,Morgan Hoffmann,72.0,72,1
95,T89,T89,Dustin Johnson,72.0,72,1
96,T89,T89,Martin Laird,72.0,216,3
97,T89,T89,Hunter Mahan,72.0,72,1
98,T89,T89,David Mathis,72.0,144,2
99,T89,T89,Rory McIlroy,72.0,72,1
100,T89,T89,John Merrick,72.0,72,1
101,T89,T89,Rod Pampling,72.0,72,1
102,T89,T89,"Ted Potter, Jr.",72.0,72,1
103,T89,T89,Adam Scott,72.0,72,1
104,T89,T89,Vijay Singh,72.0,144,2
105,T89,T89,Henrik Stenson,72.0,72,1
106,T89,T89,Brian Stuard,72.0,288,4
107,T89,T89,Josh Teater,72.0,72,1
108,109,109,Lucas Glover,72.67,218,3
109,110,110,Tom Gillis,72.75,291,4
110,T111,T111,D.H. Lee,73.0,73,1
111,T111,T111,Pat Perez,73.0,219,3
112,T111,T111,Dicky Pride,73.0,73,1
113,T111,T111,Andres Romero,73.0,73,1
114,T111,T111,Rory Sabbatini,73.0,73,1
115,T111,T111,Jordan Spieth,73.0,73,1
116,T111,T111,Kyle Stanley,73.0,73,1
117,T111,T111,Mike Weir,73.0,73,1
118,T111,T111,Tiger Woods,73.0,73,1
119,T120,T120,Brian Harman,73.5,147,2
120,T120,T120,Richard Lee,73.5,147,2
121,T120,T120,Sean O'Hair,73.5,147,2
122,T123,T123,Ryo Ishikawa,74.0,74,1
123,T123,T123,Seung-Yul Noh,74.0,148,2
124,T123,T123,Scott Piercy,74.0,74,1
125,T126,T126,Scott Langley,75.0,75,1
126,T126,T126,Greg Owen,75.0,150,2
127,T126,T126,John Senden,75.0,75,1
128,T126,T126,Daniel Summerhays,75.0,75,1
129,T126,T126,Michael Thompson,75.0,75,1
130,T126,T126,Gary Woodland,75.0,150,2
131,132,132,Mark Wilson,76.0,76,1
132,T133,T133,Marc Leishman,77.0,77,1
133,T133,T133,David Lingmerth,77.0,77,1
134,T133,T133,Ryan Moore,77.0,77,1
135,136,136,Fabián Gómez,78.0,78,1
