,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
55,T49,T49,Jeff Maggert,63,4.03,1411,350
56,T49,T49,Chez Reavie,72,4.03,1602,398
57,T49,T49,Charl Schwartzel,69,4.03,1499,372
58,T49,T49,Adam Scott,61,4.03,1289,320
59,T49,T49,Kevin Streelman,86,4.03,1888,468
60,T49,T49,Cameron Tringale,80,4.03,1759,436
61,T49,T49,Camilo Villegas,79,4.03,1634,405
62,T49,T49,Aaron Watkins,46,4.03,975,242
63,T49,T49,Nick Watney,88,4.03,1863,462
64,T49,T49,Boo Weekley,100,4.03,2207,548
65,T49,T49,Charlie Wi,75,4.03,1579,392
66,T67,T67,Stewart Cink,71,4.04,1520,376
67,T67,T67,Tim Clark,64,4.04,1346,333
68,T67,T67,Ben Curtis,59,4.04,1257,311
69,T67,T67,Martin Flores,83,4.04,1853,459
70,T67,T67,Brad Fritsch,81,4.04,1696,420
71,T67,T67,Scott Gardiner,61,4.04,1305,323
72,T67,T67,Fabián Gómez,65,4.04,1434,355
73,T67,T67,Charley Hoffman,84,4.04,1827,452
74,T67,T67,Billy Horschel,96,4.04,2108,522
75,T67,T67,Hunter Mahan,91,4.04,1839,455
76,T67,T67,Rory McIlroy,56,4.04,1163,288
77,T67,T67,Cameron Percy,68,4.04,1480,366
78,T67,T67,"Ted Potter, Jr.",65,4.04,1361,337
79,T67,T67,Ian Poulter,59,4.04,1152,285
80,T67,T67,John Rollins,77,4.04,1608,398
81,T67,T67,Webb Simpson,92,4.04,1937,480
82,T67,T67,Vijay Singh,61,4.04,1358,336
83,T67,T67,Brendan Steele,86,4.04,1828,452
84,T67,T67,Bo Van Pelt,72,4.04,1490,369
85,T86,T86,Stuart Appleby,88,4.05,1853,458
86,T86,T86,Ricky Barnes,74,4.05,1554,384
87,T86,T86,Ken Duke,87,4.05,1933,477
88,T86,T86,Rickie Fowler,75,4.05,1604,396
89,T86,T86,Tom Gillis,69,4.05,1477,365
90,T86,T86,David Lingmerth,68,4.05,1483,366
91,T86,T86,Phil Mickelson,78,4.05,1710,422
92,T86,T86,Seung-Yul Noh,71,4.05,1484,366
93,T86,T86,Ryan Palmer,79,4.05,1769,437
94,T86,T86,Patrick Reed,83,4.05,1854,458
95,T86,T86,Tag Ridings,69,4.05,1446,357
96,T86,T86,Robert Streb,75,4.05,1599,395
97,T86,T86,Brian Stuard,78,4.05,1618,400
98,T86,T86,D.J. Trahan,48,4.05,1036,256
99,T86,T86,Bubba Watson,76,4.05,1606,397
100,T101,T101,Brian Harman,89,4.06,1879,463
101,T101,T101,Padraig Harrington,52,4.06,1084,267
102,T101,T101,Tim Herron,45,4.06,998,246
103,T101,T101,Ryo Ishikawa,72,4.06,1564,385
104,T101,T101,Brandt Jobe,62,4.06,1276,314
105,T101,T101,Robert Karlsson,56,4.06,1145,282
106,T101,T101,Steve LeBrun,66,4.06,1371,338
107,T101,T101,D.H. Lee,65,4.06,1444,356
108,T101,T101,Marc Leishman,77,4.06,1702,419
109,T101,T101,Troy Matteson,68,4.06,1471,362
110,T101,T101,Graeme McDowell,53,4.06,1080,266
111,T101,T101,D.A. Points,87,4.06,1927,475
112,T101,T101,Andres Romero,63,4.06,1328,327
113,T101,T101,Daniel Summerhays,83,4.06,1829,451
114,T101,T101,Gary Woodland,94,4.06,2016,497
115,T116,T116,Aaron Baddeley,68,4.07,1441,354
116,T116,T116,Charlie Beljan,62,4.07,1375,338
117,T116,T116,Scott Brown,65,4.07,1414,347
118,T116,T116,Greg Chalmers,77,4.07,1624,399
119,T116,T116,Lucas Glover,65,4.07,1421,349
120,T116,T116,J.J. Henry,83,4.07,1828,449
121,T116,T116,Justin Hicks,79,4.07,1655,407
122,T116,T116,Trevor Immelman,73,4.07,1535,377
123,T116,T116,Jason Kokrak,78,4.07,1738,427
124,T116,T116,Richard Lee,81,4.07,1685,414
125,T116,T116,David Lynn,70,4.07,1500,369
126,T116,T116,Greg Owen,73,4.07,1612,396
127,T116,T116,Scott Piercy,78,4.07,1691,415
128,T116,T116,Darron Stiles,51,4.07,1104,271
129,T116,T116,Josh Teater,86,4.07,1766,434
130,T131,T131,Sangmoon Bae,83,4.08,1863,457
131,T131,T131,Chad Campbell,78,4.08,1726,423
132,T131,T131,Bud Cauley,67,4.08,1401,343
133,T131,T131,John Huh,88,4.08,1940,475
134,T131,T131,Doug LaBelle II,72,4.08,1560,382
135,T131,T131,Scott Langley,79,4.08,1651,405
136,T131,T131,David Mathis,71,4.08,1525,374
137,T131,T131,John Merrick,79,4.08,1768,433
138,T131,T131,Shawn Stefani,63,4.08,1406,345
139,T131,T131,David Toms,49,4.08,971,238
140,T131,T131,Johnson Wagner,64,4.08,1330,326
141,T131,T131,Mike Weir,60,4.08,1298,318
142,T131,T131,Lee Westwood,70,4.08,1505,369
143,T131,T131,Lee Williams,62,4.08,1338,328
144,T131,T131,Casey Wittenberg,72,4.08,1565,384
145,T146,T146,Ángel Cabrera,73,4.09,1612,394
146,T146,T146,Will Claxton,67,4.09,1410,345
147,T146,T146,Ernie Els,63,4.09,1375,336
148,T146,T146,Bobby Gates,49,4.09,1006,246
149,T146,T146,Jim Herman,59,4.09,1246,305
150,T146,T146,Dustin Johnson,71,4.09,1558,381
151,T146,T146,Geoff Ogilvy,57,4.09,1232,301
152,T146,T146,John Senden,79,4.09,1716,420
153,T146,T146,Kyle Stanley,71,4.09,1567,383
154,T146,T146,Y.E. Yang,56,4.09,1285,314
155,T156,T156,Stephen Ames,49,4.1,1123,274
156,T156,T156,Michael Bradley,56,4.1,1169,285
157,T156,T156,Luke Guthrie,82,4.1,1810,442
158,T156,T156,Ben Kohles,75,4.1,1578,385
159,T156,T156,Martin Laird,68,4.1,1461,356
160,T156,T156,Ryan Moore,72,4.1,1588,387
161,T156,T156,Carl Pettersson,82,4.1,1783,435
162,T156,T156,Vaughn Taylor,50,4.1,1041,254
163,T164,T164,Nicolas Colsaerts,50,4.11,1032,251
164,T164,T164,Luke List,65,4.11,1374,334
165,T164,T164,Eric Meierdierks,48,4.11,1027,250
166,T164,T164,Henrik Norlander,70,4.11,1518,369
167,T168,T168,Robert Allenby,58,4.12,1260,306
168,T168,T168,Derek Ernst,58,4.12,1295,314
169,T168,T168,Martin Kaymer,61,4.12,1284,312
170,T168,T168,Rod Pampling,46,4.12,948,230
171,T172,T172,Justin Bolli,59,4.13,1227,297
172,T172,T172,Peter Hanson,45,4.13,1000,242
173,T172,T172,Alistair Presnell,59,4.13,1293,313
174,T175,T175,Tommy Gainey,84,4.14,1937,468
175,T175,T175,Andrew Svoboda,46,4.14,1018,246
176,T175,T175,Michael Thompson,66,4.14,1483,358
177,T178,T178,Colt Knost,69,4.15,1482,357
178,T178,T178,Jin Park,52,4.15,1138,274
179,180,180,Sean O'Hair,56,4.16,1261,303
