,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
37,T38,T38,George McNeill,69.75,279,4
38,T38,T38,Patrick Reed,69.75,279,4
39,T40,T40,Steven Bowditch,69.8,349,5
40,T40,T40,Troy Matteson,69.8,349,5
41,T40,T40,Jin Park,69.8,349,5
42,T43,T43,James Hahn,69.83,419,6
43,T43,T43,J.J. Henry,69.83,419,6
44,T43,T43,Robert Karlsson,69.83,419,6
45,T43,T43,Doug LaBelle II,69.83,419,6
46,T47,T47,Robert Allenby,70.0,420,6
47,T47,T47,Stuart Appleby,70.0,70,1
48,T47,T47,Tim Clark,70.0,280,4
49,T47,T47,Ben Crane,70.0,350,5
50,T47,T47,Jim Furyk,70.0,490,7
51,T47,T47,Sergio Garcia,70.0,420,6
52,T47,T47,Brian Harman,70.0,490,7
53,T47,T47,Pat Perez,70.0,280,4
54,T47,T47,Jimmy Walker,70.0,840,12
55,56,56,Roberto Castro,70.1,701,10
56,57,57,Brian Davis,70.13,561,8
57,58,58,Jim Herman,70.17,421,6
58,59,59,Charley Hoffman,70.2,351,5
59,60,60,Justin Hicks,70.25,281,4
60,T61,T61,Charles Howell III,70.33,633,9
61,T61,T61,Kevin Stadler,70.33,422,6
62,63,63,Jordan Spieth,70.38,563,8
63,T64,T64,Matt Every,70.4,352,5
64,T64,T64,Brandt Jobe,70.4,352,5
65,T66,T66,Bob Estes,70.5,282,4
66,T66,T66,Luke Guthrie,70.5,423,6
67,T66,T66,Scott Stallings,70.5,564,8
68,T66,T66,Andrew Svoboda,70.5,141,2
69,T66,T66,Bubba Watson,70.5,141,2
70,T71,T71,Stephen Ames,70.67,212,3
71,T71,T71,Ricky Barnes,70.67,424,6
72,T71,T71,Luke Donald,70.67,212,3
73,T71,T71,Brad Fritsch,70.67,424,6
74,T71,T71,Ryo Ishikawa,70.67,424,6
75,T71,T71,"Ted Potter, Jr.",70.67,212,3
76,77,77,Carl Pettersson,70.7,707,10
77,T78,T78,Jason Bohn,70.71,495,7
78,T78,T78,Ryan Moore,70.71,495,7
79,T80,T80,Stewart Cink,70.75,283,4
80,T80,T80,Will Claxton,70.75,283,4
81,T80,T80,Scott Gardiner,70.75,566,8
82,83,83,Martin Kaymer,70.8,354,5
83,84,84,Bryce Molder,70.86,496,7
84,85,85,Chris Stroud,70.9,709,10
85,T86,T86,Jason Day,71.0,142,2
86,T86,T86,James Driscoll,71.0,426,6
87,T86,T86,Brian Gay,71.0,355,5
88,T86,T86,Bill Haas,71.0,426,6
89,T86,T86,Morgan Hoffmann,71.0,355,5
90,T86,T86,Steve LeBrun,71.0,568,8
91,T86,T86,Justin Leonard,71.0,497,7
92,T86,T86,Luke List,71.0,497,7
93,T86,T86,Greg Owen,71.0,568,8
94,T86,T86,Ian Poulter,71.0,213,3
95,T86,T86,Webb Simpson,71.0,142,2
96,T86,T86,Shawn Stefani,71.0,426,6
97,T86,T86,Lee Williams,71.0,355,5
98,T86,T86,Tiger Woods,71.0,142,2
99,100,100,Richard Lee,71.13,569,8
100,101,101,Jeff Maggert,71.14,498,7
101,T102,T102,Chez Reavie,71.17,427,6
102,T102,T102,Andres Romero,71.17,427,6
103,104,104,Alistair Presnell,71.2,356,5
104,105,105,D.A. Points,71.25,855,12
105,106,106,David Lynn,71.29,499,7
106,107,107,Rod Pampling,71.33,214,3
107,T108,T108,Jonas Blixt,71.4,357,5
108,T108,T108,Zach Johnson,71.4,357,5
109,T108,T108,Sean O'Hair,71.4,357,5
110,T111,T111,Marc Leishman,71.5,286,4
111,T111,T111,Phil Mickelson,71.5,143,2
112,T113,T113,Aaron Baddeley,71.57,501,7
113,T113,T113,Brendon de Jonge,71.57,501,7
114,115,115,Eric Meierdierks,71.6,358,5
115,T116,T116,John Rollins,71.67,215,3
116,T116,T116,Rory Sabbatini,71.67,215,3
117,118,118,Seung-Yul Noh,71.71,502,7
118,T119,T119,Robert Garrigus,71.75,287,4
119,T119,T119,Matt Jones,71.75,574,8
120,T119,T119,Henrik Stenson,71.75,287,4
121,T119,T119,Boo Weekley,71.75,574,8
122,T119,T119,Y.E. Yang,71.75,287,4
123,124,124,Trevor Immelman,71.78,646,9
124,T125,T125,K.J. Choi,71.8,359,5
125,T125,T125,Scott Langley,71.8,718,10
126,127,127,Bo Van Pelt,71.83,431,6
127,128,128,Greg Chalmers,71.86,503,7
128,129,129,William McGirt,71.88,575,8
129,T130,T130,Russell Henley,71.89,647,9
130,T130,T130,Martin Laird,71.89,647,9
131,T132,T132,Ben Curtis,72.0,576,8
132,T132,T132,Graham DeLaet,72.0,216,3
133,T132,T132,David Hearn,72.0,288,4
134,T132,T132,Ben Kohles,72.0,504,7
135,T132,T132,Dicky Pride,72.0,504,7
136,T132,T132,Adam Scott,72.0,144,2
137,T132,T132,Kevin Streelman,72.0,504,7
138,T132,T132,Nicholas Thompson,72.0,576,8
139,T132,T132,David Toms,72.0,216,3
140,T132,T132,Mark Wilson,72.0,432,6
141,142,142,Scott Brown,72.1,721,10
142,143,143,Kevin Chappell,72.13,577,8
143,144,144,Tag Ridings,72.17,433,6
144,145,145,Freddie Jacobson,72.22,650,9
145,T146,T146,Justin Bolli,72.33,434,6
146,T146,T146,Martin Flores,72.33,434,6
147,T146,T146,Rickie Fowler,72.33,217,3
148,149,149,Charlie Beljan,72.4,362,5
149,150,150,Brendan Steele,72.44,652,9
150,T151,T151,Tom Gillis,72.5,290,4
151,T151,T151,Geoff Ogilvy,72.5,580,8
152,T151,T151,Brian Stuard,72.5,290,4
153,T151,T151,Casey Wittenberg,72.5,580,8
154,155,155,Johnson Wagner,72.56,653,9
155,156,156,Sangmoon Bae,72.57,508,7
156,T157,T157,Michael Bradley,72.67,218,3
157,T157,T157,Ángel Cabrera,72.67,218,3
158,T157,T157,Lucas Glover,72.67,436,6
159,T157,T157,Colt Knost,72.67,436,6
160,T157,T157,Rory McIlroy,72.67,218,3
161,162,162,Bud Cauley,72.75,291,4
162,T163,T163,Ernie Els,73.0,219,3
163,T163,T163,Peter Hanson,73.0,73,1
164,T163,T163,Padraig Harrington,73.0,146,2
165,T163,T163,Hunter Mahan,73.0,511,7
166,T163,T163,Scott Piercy,73.0,657,9
167,T163,T163,Vijay Singh,73.0,292,4
168,T163,T163,Kyle Stanley,73.0,584,8
169,170,170,Jeff Overton,73.17,439,6
170,171,171,Matt Kuchar,73.25,293,4
171,T172,T172,Derek Ernst,73.5,441,6
172,T172,T172,Mike Weir,73.5,147,2
173,174,174,Michael Thompson,73.56,662,9
174,T175,T175,Dustin Johnson,74.0,296,4
175,T175,T175,Vaughn Taylor,74.0,74,1
176,177,177,Tommy Gainey,74.14,519,7
177,178,178,Bobby Gates,74.5,149,2
178,179,179,Brandt Snedeker,75.0,75,1
