,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Peter Hanson,66.0,66,1
1,T1,T1,Charles Howell III,66.0,66,1
2,T1,T1,Justin Leonard,66.0,66,1
3,T1,T1,Michael Thompson,66.0,66,1
4,T5,T5,Jason Day,66.5,133,2
5,T5,T5,George McNeill,66.5,133,2
6,T7,T7,Sangmoon Bae,67.0,67,1
7,T7,T7,Tim Clark,67.0,134,2
8,T7,T7,Lucas Glover,67.0,67,1
9,T7,T7,Tag Ridings,67.0,67,1
10,T7,T7,Brendan Steele,67.0,67,1
11,12,12,Jeff Overton,67.25,269,4
12,13,13,David Toms,67.33,202,3
13,T14,T14,James Driscoll,68.0,68,1
14,T14,T14,Brandt Jobe,68.0,68,1
15,T14,T14,Matt Jones,68.0,136,2
16,T14,T14,Marc Leishman,68.0,68,1
17,T14,T14,Greg Owen,68.0,136,2
18,T14,T14,John Rollins,68.0,68,1
19,T14,T14,Rory Sabbatini,68.0,68,1
20,T14,T14,Jordan Spieth,68.0,68,1
21,T14,T14,Robert Streb,68.0,68,1
22,T23,T23,Scott Brown,68.5,137,2
23,T23,T23,Graham DeLaet,68.5,137,2
24,T23,T23,D.H. Lee,68.5,137,2
25,T26,T26,Nicolas Colsaerts,69.0,69,1
26,T26,T26,Jim Furyk,69.0,69,1
27,T26,T26,Martin Kaymer,69.0,69,1
28,T26,T26,Jerry Kelly,69.0,69,1
29,T26,T26,John Merrick,69.0,69,1
30,T26,T26,Seung-Yul Noh,69.0,69,1
31,T26,T26,Ian Poulter,69.0,69,1
32,T26,T26,Patrick Reed,69.0,69,1
33,T26,T26,Kevin Streelman,69.0,69,1
34,T35,T35,Derek Ernst,69.5,139,2
35,T35,T35,David Mathis,69.5,139,2
36,T37,T37,Aaron Baddeley,70.0,140,2
37,T37,T37,Jason Bohn,70.0,140,2
38,T37,T37,Scott Gardiner,70.0,140,2
39,T37,T37,Bobby Gates,70.0,70,1
40,T37,T37,Fabián Gómez,70.0,70,1
41,T37,T37,Luke List,70.0,140,2
42,T37,T37,Jeff Maggert,70.0,70,1
43,T37,T37,William McGirt,70.0,70,1
44,T37,T37,Phil Mickelson,70.0,70,1
45,T37,T37,Ryan Palmer,70.0,70,1
46,T37,T37,Carl Pettersson,70.0,70,1
47,T37,T37,Chez Reavie,70.0,70,1
48,T37,T37,Webb Simpson,70.0,70,1
49,T37,T37,Shawn Stefani,70.0,140,2
50,T37,T37,Nicholas Thompson,70.0,70,1
51,T37,T37,Cameron Tringale,70.0,70,1
52,T37,T37,Johnson Wagner,70.0,70,1
53,54,54,Stuart Appleby,70.25,281,4
54,55,55,Jason Kokrak,70.33,211,3
55,T56,T56,Troy Matteson,70.5,141,2
56,T56,T56,Boo Weekley,70.5,141,2
57,58,58,Cameron Percy,70.67,212,3
58,59,59,James Hahn,70.8,354,5
59,T60,T60,Greg Chalmers,71.0,142,2
60,T60,T60,Tommy Gainey,71.0,213,3
61,T60,T60,Russell Henley,71.0,71,1
62,T60,T60,J.J. Henry,71.0,213,3
63,T60,T60,Robert Karlsson,71.0,71,1
64,T60,T60,Bryce Molder,71.0,71,1
65,T60,T60,Pat Perez,71.0,142,2
66,T60,T60,D.A. Points,71.0,71,1
67,T60,T60,John Senden,71.0,142,2
68,T60,T60,Vijay Singh,71.0,71,1
69,T60,T60,Josh Teater,71.0,142,2
70,T60,T60,D.J. Trahan,71.0,71,1
71,T60,T60,Bubba Watson,71.0,71,1
72,T60,T60,Mike Weir,71.0,71,1
73,T60,T60,Charlie Wi,71.0,71,1
74,T75,T75,Billy Horschel,71.33,214,3
75,T75,T75,Jimmy Walker,71.33,214,3
