,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
143,144,144,Darron Stiles,72.5,145,2
144,145,145,Tommy Gainey,72.57,508,7
145,T146,T146,Ken Duke,72.6,363,5
146,T146,T146,Padraig Harrington,72.6,363,5
147,T148,T148,Trevor Immelman,72.67,436,6
148,T148,T148,Doug LaBelle II,72.67,218,3
149,T148,T148,Lee Westwood,72.67,654,9
150,T151,T151,Justin Hicks,72.83,437,6
151,T151,T151,Justin Leonard,72.83,437,6
152,T153,T153,Greg Chalmers,73.0,438,6
153,T153,T153,Fabián Gómez,73.0,365,5
154,T153,T153,Y.E. Yang,73.0,219,3
155,156,156,Charley Hoffman,73.08,950,13
156,157,157,Bubba Watson,73.18,805,11
157,158,158,Gary Woodland,73.25,586,8
158,T159,T159,Rickie Fowler,73.33,660,9
159,T159,T159,Henrik Norlander,73.33,220,3
160,161,161,John Senden,73.38,587,8
161,T162,T162,Stephen Ames,73.5,147,2
162,T162,T162,Sean O'Hair,73.5,294,4
163,T162,T162,Vijay Singh,73.5,294,4
164,T162,T162,Johnson Wagner,73.5,294,4
165,166,166,Ángel Cabrera,73.67,663,9
166,T167,T167,Brad Fritsch,73.83,443,6
167,T167,T167,Ryo Ishikawa,73.83,443,6
168,169,169,Luke Guthrie,73.88,591,8
169,T170,T170,Michael Bradley,74.0,222,3
170,T170,T170,Ben Kohles,74.0,370,5
171,T170,T170,Eric Meierdierks,74.0,148,2
172,173,173,Will Claxton,74.33,223,3
173,T174,T174,Alistair Presnell,74.5,149,2
174,T174,T174,Casey Wittenberg,74.5,298,4
175,176,176,Steve LeBrun,75.0,225,3
176,177,177,Tom Gillis,76.0,228,3
