,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Webb Simpson,92,2.94,470,160
1,T2,T2,Dustin Johnson,71,2.95,393,133
2,T2,T2,"Ted Potter, Jr.",65,2.95,330,112
3,T4,T4,Jim Furyk,80,2.96,406,137
4,T4,T4,Phil Mickelson,78,2.96,429,145
5,T4,T4,Tiger Woods,61,2.96,284,96
6,T7,T7,Stuart Appleby,88,2.97,564,190
7,T7,T7,Luke Donald,60,2.97,339,114
8,T7,T7,Bob Estes,66,2.97,461,155
9,T7,T7,Colt Knost,69,2.97,464,156
10,T7,T7,Steve LeBrun,66,2.97,407,137
11,T7,T7,Bryce Molder,82,2.97,570,192
12,T7,T7,Brian Stuard,78,2.97,461,155
13,T7,T7,Andrew Svoboda,46,2.97,312,105
14,T15,T15,Stephen Ames,49,2.98,298,100
15,T15,T15,Bill Haas,85,2.98,378,127
16,T15,T15,John Huh,88,2.98,531,178
17,T15,T15,Matt Jones,83,2.98,518,174
18,T19,T19,Sangmoon Bae,83,2.99,575,192
19,T19,T19,Michael Bradley,56,2.99,332,111
20,T19,T19,J.J. Henry,83,2.99,511,171
21,T19,T19,Justin Hicks,79,2.99,488,163
22,T19,T19,Brandt Jobe,62,2.99,431,144
23,T19,T19,Matt Kuchar,93,2.99,487,163
24,T19,T19,Geoff Ogilvy,57,2.99,422,141
25,T19,T19,Kevin Stadler,83,2.99,545,182
26,T27,T27,Ricky Barnes,74,3.0,516,172
27,T27,T27,Pat Perez,69,3.0,402,134
28,T27,T27,Justin Rose,62,3.0,204,68
29,T27,T27,Henrik Stenson,65,3.0,300,100
30,T31,T31,Jason Day,86,3.01,466,155
31,T31,T31,Ryo Ishikawa,72,3.01,452,150
32,T31,T31,Chris Kirk,89,3.01,533,177
33,T31,T31,D.H. Lee,65,3.01,400,133
34,T31,T31,Richard Lee,81,3.01,515,171
35,T31,T31,Graeme McDowell,53,3.01,277,92
