,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
141,T140,T140,J.J. Henry,72.6,363,5
142,143,143,Lee Westwood,72.67,654,9
143,144,144,Tag Ridings,72.75,291,4
144,145,145,John Merrick,72.8,364,5
145,146,146,Charley Hoffman,72.92,875,12
146,T147,T147,Carl Pettersson,73.0,146,2
147,T147,T147,Shawn Stefani,73.0,146,2
148,149,149,Gary Woodland,73.14,512,7
149,150,150,D.H. Lee,73.25,293,4
150,T151,T151,Aaron Baddeley,73.33,220,3
151,T151,T151,Rickie Fowler,73.33,660,9
152,153,153,Bubba Watson,73.4,734,10
153,T154,T154,Stephen Ames,73.5,147,2
154,T154,T154,Sean O'Hair,73.5,294,4
155,156,156,Peter Hanson,73.6,368,5
156,T157,T157,Tommy Gainey,73.75,295,4
157,T157,T157,Fabián Gómez,73.75,295,4
158,T157,T157,George McNeill,73.75,295,4
159,T160,T160,Greg Chalmers,74.0,296,4
160,T160,T160,Ryo Ishikawa,74.0,296,4
161,T160,T160,Ben Kohles,74.0,296,4
162,T160,T160,Y.E. Yang,74.0,74,1
163,164,164,John Senden,74.17,445,6
164,165,165,Justin Leonard,74.2,371,5
165,166,166,Vijay Singh,74.33,223,3
166,T167,T167,Will Claxton,74.5,149,2
167,T167,T167,Brandt Jobe,74.5,149,2
168,T167,T167,Steve LeBrun,74.5,149,2
169,T167,T167,Alistair Presnell,74.5,149,2
170,T167,T167,Casey Wittenberg,74.5,149,2
171,172,172,Johnson Wagner,74.67,224,3
172,T173,T173,Brad Fritsch,75.0,225,3
173,T173,T173,Eric Meierdierks,75.0,75,1
174,175,175,Tom Gillis,76.0,228,3
