,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
167,T168,T168,Jim Herman,72.82,801,11
168,T168,T168,Martin Laird,72.82,801,11
169,T168,T168,David Mathis,72.82,801,11
170,171,171,Y.E. Yang,72.88,583,8
171,172,172,Colt Knost,72.92,875,12
172,T173,T173,Derek Ernst,73.0,657,9
173,T173,T173,Scott Piercy,73.0,803,11
174,T173,T173,Johnson Wagner,73.0,876,12
175,T176,T176,Robert Allenby,73.2,732,10
176,T176,T176,Luke List,73.2,732,10
177,178,178,David Toms,73.5,588,8
178,179,179,Bud Cauley,73.55,809,11
179,180,180,Kyle Stanley,74.08,889,12
