,Lowest_Round_RANK THIS WEEK,Lowest_Round_RANK LAST WEEK,Lowest_Round_PLAYER NAME,Lowest_Round_ROUNDS,Lowest_Round_VALUE,Lowest_Round_TOURN/COURSE,Lowest_Round_ROUND
34,T31,T31,Tim Clark,64,63,Sony Open/Waial,4
35,T31,T31,Erik Compton,74,63,HP Byron Nelson,2
36,T31,T31,Brian Davis,91,63,Deutsche Bank/T,1
37,T31,T31,Jason Dufner,78,63,PGA Championshi,2
38,T31,T31,Bob Estes,66,63,Humana/PGA West,4
39,T31,T31,Martin Flores,83,63,Wyndham Champ/S,4
40,T31,T31,Brian Gay,79,63,Humana/PGA West,4
41,T31,T31,Tom Gillis,69,63,HP Byron Nelson,2
42,T31,T31,Luke Guthrie,82,63,Honda Classic/P,2
43,T31,T31,Padraig Harrington,52,63,Phoenix Open/TP,3
44,T31,T31,Russell Henley,80,63,Sony Open/Waial,4
45,T31,T31,Morgan Hoffmann,64,63,John Deere Clas,3
46,T31,T31,Dustin Johnson,71,63,Canadian Open/G,3
47,T31,T31,Martin Kaymer,61,63,Wyndham Champ/S,4
48,T31,T31,Jason Kokrak,78,63,Humana/La Quint,1
49,T31,T31,Martin Laird,68,63,Texas Open/TPC,4
50,T31,T31,Pat Perez,69,63,Sony Open/Waial,2
51,T31,T31,Patrick Reed,83,63,John Deere Clas,2
52,T31,T31,John Rollins,77,63,Crowne Plaza/Co,1
53,T31,T31,Justin Rose,62,63,Deutsche Bank/T,2
54,T31,T31,Charl Schwartzel,69,63,HP Byron Nelson,1
55,T31,T31,Webb Simpson,92,63,TOUR Champ/East,4
56,T31,T31,Brandt Snedeker,79,63,BMW Champ/Conwa,1
57,T31,T31,Kevin Stadler,83,63,Phoenix Open/TP,4
58,T31,T31,Scott Stallings,79,63,Humana/PGA West,3
59,T31,T31,Henrik Stenson,65,63,Deutsche Bank/T,2
60,T31,T31,Steve Stricker,51,63,Deutsche Bank/T,3
61,T31,T31,Bubba Watson,76,63,Travelers Champ,1
62,T31,T31,Boo Weekley,100,63,Tampa Bay/Innis,4
63,T31,T31,Charlie Wi,75,63,Phoenix Open/TP,2
64,T31,T31,Y.E. Yang,56,63,Sony Open/Waial,4
65,T66,T66,Mark Anderson,4,64,Sony Open/Waial,2
66,T66,T66,Aaron Baddeley,68,64,Humana/PGA West,1
67,T66,T66,Sangmoon Bae,83,64,Phoenix Open/TP,2
68,T66,T66,Ricky Barnes,74,64,Zurich Classic/,1
69,T66,T66,Cameron Beckman,20,64,Sanderson Farms,2
70,T66,T66,Matt Bettencourt,29,64,HP Byron Nelson,2
71,T66,T66,Jason Bohn,70,64,John Deere Clas,3
72,T66,T66,Greg Chalmers,77,64,Humana/PGA West,1
73,T66,T66,Ben Crane,62,64,Phoenix Open/TP,3
74,T66,T66,Ross Fisher,44,64,Wyndham Champ/S,1
75,T66,T66,Steve Flesch,17,64,Crowne Plaza/Co,2
76,T66,T66,Rickie Fowler,75,64,The Barclays/Li,2
77,T66,T66,Sergio Garcia,65,64,Deutsche Bank/T,2
78,T66,T66,Scott Gardiner,61,64,Sony Open/Waial,2
79,T66,T66,Fabián Gómez,65,64,Sanderson Farms,2
80,T66,T66,Andres Gonzales,42,64,Wyndham Champ/S,4
81,T66,T66,Bill Haas,85,64,Northern Trust/,3
82,T66,T66,David Hearn,88,64,John Deere Clas,3
83,T66,T66,Justin Hicks,79,64,Crowne Plaza/Co,2
84,T66,T66,Billy Horschel,96,64,Zurich Classic/,4
85,T66,T66,Charles Howell III,87,64,Humana/PGA West,4
86,T66,T66,Trevor Immelman,73,64,Humana/PGA West,2
87,T66,T66,Zach Johnson,84,64,BMW Champ/Conwa,1
88,T66,T66,Robert Karlsson,56,64,HP Byron Nelson,1
89,T66,T66,Jerry Kelly,75,64,John Deere Clas,2
90,T66,T66,Russell Knox,38,64,AT&T Pebble/Mon,1
91,T66,T66,Doug LaBelle II,72,64,Humana/PGA West,1
92,T66,T66,Steve LeBrun,66,64,John Deere Clas,4
93,T66,T66,D.H. Lee,65,64,AT&T National/C,4
94,T66,T66,Marc Leishman,77,64,Deutsche Bank/T,3
95,T66,T66,Jeff Maggert,63,64,Phoenix Open/TP,1
96,T66,T66,Troy Matteson,68,64,John Deere Clas,2
97,T66,T66,Rory McIlroy,56,64,Deutsche Bank/T,3
98,T66,T66,George McNeill,68,64,Puerto Rico/Tru,2
99,T66,T66,Bryce Molder,82,64,AT&T Pebble/Peb,4
100,T66,T66,Kevin Na,22,64,Phoenix Open/TP,2
101,T66,T66,Henrik Norlander,70,64,Sony Open/Waial,2
102,T66,T66,Jeff Overton,78,64,Humana/PGA West,4
103,T66,T66,Jin Park,52,64,The Greenbrier/,1
104,T66,T66,John Peterson,21,64,Crowne Plaza/Co,1
105,T66,T66,D.A. Points,87,64,Shell Houston/R,1
106,T66,T66,"Ted Potter, Jr.",65,64,HP Byron Nelson,1
107,T66,T66,Dicky Pride,71,64,Sony Open/Waial,3
108,T66,T66,Adam Scott,61,64,WGC-Cadillac/TP,4
109,T66,T66,Joey Snyder III,38,64,John Deere Clas,2
110,T66,T66,Brendan Steele,86,64,Humana/PGA West,3
111,T66,T66,Robert Streb,75,64,Humana/PGA West,4
112,T66,T66,Chris Stroud,88,64,Wyndham Champ/S,1
113,T66,T66,Nicholas Thompson,99,64,John Deere Clas,3
114,T66,T66,Brendon Todd,37,64,Wyndham Champ/S,4
115,T66,T66,Bo Van Pelt,72,64,Phoenix Open/TP,4
116,T66,T66,Camilo Villegas,79,64,John Deere Clas,1
117,T66,T66,Jimmy Walker,84,64,The Greenbrier/,3
118,T66,T66,Nick Watney,88,64,BMW Champ/Conwa,4
119,T66,T66,Gary Woodland,94,64,The Barclays/Li,2
120,T121,T121,Stephen Ames,49,65,Sony Open/Waial,1
121,T121,T121,Billy Andrade,9,65,Sanderson Farms,4
122,T121,T121,Woody Austin,21,65,Sanderson Farms,2
123,T121,T121,Shane Bertsch,4,65,Sony Open/Waial,3
124,T121,T121,Justin Bolli,59,65,HP Byron Nelson,4
125,T121,T121,Steven Bowditch,67,65,John Deere Clas,4
126,T121,T121,Michael Bradley,56,65,Humana/PGA West,1
127,T121,T121,Chad Campbell,78,65,Sanderson Farms,3
128,T121,T121,Patrick Cantlay,18,65,Humana/PGA West,1
129,T121,T121,K.J. Choi,85,65,PGA Championshi,2
130,T121,T121,Gary Christian,26,65,John Deere Clas,2
131,T121,T121,Nicolas Colsaerts,50,65,Phoenix Open/TP,1
132,T121,T121,Glen Day,19,65,Sanderson Farms,4
133,T121,T121,Brendon de Jonge,110,65,TOUR Champ/East,4
134,T121,T121,Ken Duke,87,65,Travelers Champ,3
135,T121,T121,Ernie Els,63,65,Wyndham Champ/S,4
136,T121,T121,Zack Fischer,10,65,HP Byron Nelson,2
137,T121,T121,Brad Fritsch,81,65,Humana/PGA West,2
138,T121,T121,Robert Garrigus,69,65,Wyndham Champ/S,1
139,T121,T121,Jeff Gove,44,65,Puerto Rico/Tru,2
140,T121,T121,Branden Grace,35,65,Honda Classic/P,1
141,T121,T121,Brian Harman,89,65,Phoenix Open/TP,2
142,T121,T121,J.J. Henry,83,65,John Deere Clas,3
143,T121,T121,Jim Herman,59,65,The Greenbrier/,4
144,T121,T121,Ryuji Imada,18,65,AT&T Pebble/Mon,1
145,T121,T121,Freddie Jacobson,63,65,Northern Trust/,2
146,T121,T121,Miguel Angel Jiménez,12,65,WGC-Bridgestone,3
147,T121,T121,Brandt Jobe,62,65,Sanderson Farms,2
148,T121,T121,Kevin Kisner,4,65,Sanderson Farms,1
149,T121,T121,Colt Knost,69,65,The Greenbrier/,2
150,T121,T121,Hank Kuehne,16,65,Phoenix Open/TP,1
151,T121,T121,Neal Lancaster,18,65,The Greenbrier/,1
152,T121,T121,Richard Lee,81,65,Humana/PGA West,2
153,T121,T121,Justin Leonard,86,65,Phoenix Open/TP,1
154,T121,T121,David Lynn,70,65,The Barclays/Li,2
155,T121,T121,John Mallinger,39,65,Phoenix Open/TP,1
156,T121,T121,David Mathis,71,65,Phoenix Open/TP,2
157,T121,T121,Hideki Matsuyama,26,65,Wyndham Champ/S,2
158,T121,T121,Graeme McDowell,53,65,Canadian Open/G,2
159,T121,T121,Ryan Moore,72,65,John Deere Clas,3
160,T121,T121,Geoff Ogilvy,57,65,Humana/PGA West,4
161,T121,T121,Louis Oosthuizen,30,65,Shell Houston/R,3
162,T121,T121,Greg Owen,73,65,AT&T Pebble/Mon,1
163,T121,T121,Rod Pampling,46,65,Travelers Champ,1
164,T121,T121,Cameron Percy,68,65,Sanderson Farms,2
165,T121,T121,Carl Pettersson,82,65,Phoenix Open/TP,2
166,T121,T121,Alistair Presnell,59,65,Humana/PGA West,3
167,T121,T121,Kyle Reifers,12,65,Sanderson Farms,1
168,T121,T121,Tag Ridings,69,65,The Greenbrier/,1
169,T121,T121,Patrick Rodgers,4,65,John Deere Clas,3
170,T121,T121,Andres Romero,63,65,Puerto Rico/Tru,2
171,T121,T121,Rory Sabbatini,86,65,Wyndham Champ/S,4
172,T121,T121,Kyle Stanley,71,65,Zurich Classic/,3
173,T121,T121,Shawn Stefani,63,65,St. Jude/TPC So,2
174,T121,T121,Darron Stiles,51,65,Humana/La Quint,2
175,T121,T121,Kevin Streelman,86,65,Tampa Bay/Innis,3
176,T121,T121,Kevin Sutherland,38,65,John Deere Clas,3
177,T121,T121,Andrew Svoboda,46,65,Wyndham Champ/S,1
178,T121,T121,Hideto Tanihara,4,65,Sony Open/Waial,2
179,T121,T121,Josh Teater,86,65,Crowne Plaza/Co,1
180,T121,T121,Michael Thompson,66,65,Honda Classic/P,2
181,T121,T121,D.J. Trahan,48,65,Puerto Rico/Tru,2
182,T121,T121,Cameron Tringale,80,65,Shell Houston/R,1
183,T121,T121,Peter Uihlein,10,65,Puerto Rico/Tru,2
184,T121,T121,Aaron Watkins,46,65,Zurich Classic/,4
185,T121,T121,Mike Weir,60,65,AT&T Pebble/Mon,2
186,T121,T121,Lee Williams,62,65,John Deere Clas,4
187,T188,T188,Stuart Appleby,88,66,Wyndham Champ/S,4
188,T188,T188,Arjun Atwal,20,66,Wyndham Champ/S,4
189,T188,T188,Blayne Barber,10,66,Puerto Rico/Tru,3
190,T188,T188,Craig Barlow,2,66,Sanderson Farms,2
191,T188,T188,Jonas Blixt,76,66,Deutsche Bank/T,1
192,T188,T188,Jonathan Byrd,39,66,St. Jude/TPC So,3
193,T188,T188,Stewart Cink,71,66,Deutsche Bank/T,1
194,T188,T188,Will Claxton,67,66,Sanderson Farms,1
195,T188,T188,Russ Cochran,4,66,Sony Open/Waial,3
196,T188,T188,Jon Curran,8,66,Puerto Rico/Tru,1
197,T188,T188,Ben Curtis,59,66,The Greenbrier/,2
198,T188,T188,John Daly,31,66,HP Byron Nelson,2
199,T188,T188,Jason Day,86,66,BMW Champ/Conwa,4
200,T188,T188,Luke Donald,60,66,BMW Champ/Conwa,4
201,T188,T188,Jamie Donaldson,28,66,Honda Classic/P,2
202,T188,T188,James Driscoll,76,66,The Greenbrier/,1
203,T188,T188,Derek Ernst,58,66,Crowne Plaza/Co,1
204,T188,T188,Bobby Gates,49,66,Zurich Classic/,4
205,T188,T188,Nathan Green,29,66,St. Jude/TPC So,1
206,T188,T188,Adam Hadwin,7,66,Farmers Ins./To,1
207,T188,T188,Peter Hanson,45,66,The Greenbrier/,1
208,T188,T188,Mike Hendry,4,66,WGC-Cadillac/TP,2
209,T188,T188,Tim Herron,45,66,Sony Open/Waial,2
210,T188,T188,Ryo Ishikawa,72,66,John Deere Clas,3
211,T188,T188,John Kimbell,4,66,John Deere Clas,3
212,T188,T188,Ben Kohles,75,66,Honda Classic/P,1
213,T188,T188,Danny Lee,4,66,Sony Open/Waial,3
214,T188,T188,Luke List,65,66,Farmers Ins./To,1
215,T188,T188,Ken Looper,8,66,Zurich Classic/,2
216,T188,T188,Davis Love III,43,66,Sanderson Farms,4
217,T188,T188,Bill Lunde,25,66,The Greenbrier/,2
218,T188,T188,Matteo Manassero,27,66,WGC-Cadillac/TP,4
219,T188,T188,William McGirt,75,66,Sanderson Farms,1
220,T188,T188,Eric Meierdierks,48,66,St. Jude/TPC So,3
221,T188,T188,Francesco Molinari,27,66,WGC-Cadillac/TP,2
222,T188,T188,Seung-Yul Noh,71,66,Honda Classic/P,1
223,T188,T188,Sean O'Hair,56,66,HP Byron Nelson,1
224,T188,T188,Nick O'Hern,34,66,Travelers Champ,2
225,T188,T188,Thorbjørn Olesen,31,66,Arnold Palmer/B,3
226,T188,T188,Ian Poulter,59,66,Deutsche Bank/T,3
227,T188,T188,Jonathan Randolph,4,66,Sanderson Farms,1
228,T188,T188,Sam Saunders,4,66,AT&T Pebble/Mon,3
229,T188,T188,John Senden,79,66,Wyndham Champ/S,1
230,T188,T188,Vijay Singh,61,66,Canadian Open/G,3
231,T188,T188,Heath Slocum,30,66,John Deere Clas,3
232,T188,T188,Paul Stankowski,4,66,Sanderson Farms,1
233,T188,T188,Vaughn Taylor,50,66,John Deere Clas,1
234,T188,T188,Justin Thomas,6,66,Travelers Champ,3
235,T188,T188,Peter Tomasulo,36,66,AT&T Pebble/Peb,3
236,T188,T188,Scott Verplank,37,66,St. Jude/TPC So,2
237,T188,T188,Lee Westwood,70,66,Deutsche Bank/T,1
238,T188,T188,Mark Wilson,56,66,St. Jude/TPC So,3
239,T188,T188,Chris Wood,15,66,WGC-Bridgestone,1
240,T188,T188,Jeremiah Wooding,4,66,Northern Trust/,2
241,T242,T242,Joe Affrunti,15,67,John Deere Clas,2
242,T242,T242,Robert Allenby,58,67,St. Jude/TPC So,4
243,T242,T242,Charlie Beljan,62,67,Wyndham Champ/S,2
244,T242,T242,Ryan Blaum,8,67,Sanderson Farms,4
245,T242,T242,David Branshaw,4,67,Travelers Champ,1
246,T242,T242,Bart Bryant,7,67,Sony Open/Waial,4
247,T242,T242,Rafa Cabrera Bello,17,67,The Open/Muirfi,1
248,T242,T242,Rafael Campos,4,67,Puerto Rico/Tru,1
249,T242,T242,Paul Casey,22,67,PGA Championshi,1
250,T242,T242,George Coetzee,37,67,St. Jude/TPC So,2
251,T242,T242,Donald Constable,33,67,Sanderson Farms,1
252,T242,T242,Marco Dawson,4,67,Sanderson Farms,2
253,T242,T242,Chris DiMarco,33,67,Sanderson Farms,2
254,T242,T242,Marcus Fraser,18,67,PGA Championshi,1
255,T242,T242,Stephen Gallacher,17,67,WGC-Bridgestone,3
256,T242,T242,Retief Goosen,27,67,Honda Classic/P,2
257,T242,T242,Paul Haley II,44,67,Wyndham Champ/S,4
258,T242,T242,Steve Jones,3,67,Humana/La Quint,2
259,T242,T242,Skip Kendall,8,67,Sanderson Farms,1
260,T242,T242,Michael Kim,8,67,The Greenbrier/,3
261,T242,T242,Jeff Klauk,24,67,Honda Classic/P,1
262,T242,T242,Michael Letzig,44,67,Wyndham Champ/S,1
263,T242,T242,Peter Lonard,4,67,Sanderson Farms,2
264,T242,T242,Steve Marino,33,67,Sony Open/Waial,2
265,T242,T242,Mark O'Meara,8,67,The Open/Muirfi,1
266,T242,T242,Joe Ogilvie,40,67,Sanderson Farms,2
267,T242,T242,Jesper Parnevik,32,67,Humana/PGA West,1
268,T242,T242,Kenny Perry,10,67,The Greenbrier/,2
269,T242,T242,Tim Petrovic,37,67,The Greenbrier/,3
270,T242,T242,Chris Riley,11,67,Sanderson Farms,1
271,T242,T242,Alexandre Rocha,11,67,HP Byron Nelson,1
272,T242,T242,Marcel Siem,27,67,Texas Open/TPC,2
273,T242,T242,Nate Smith,4,67,Wells Fargo/Qua,1
274,T242,T242,Richard Sterne,22,67,WGC-Cadillac/TP,4
275,T242,T242,Duffy Waldorf,10,67,HP Byron Nelson,2
276,T242,T242,Marc Warren,6,67,PGA Championshi,2
277,T242,T242,Tom Watson,10,67,The Greenbrier/,4
278,T242,T242,Steve Wheatcroft,4,67,Shell Houston/R,2
279,T242,T242,Casey Wittenberg,72,67,HP Byron Nelson,1
280,T281,T281,Brad Adamonis,5,68,The Greenbrier/,1
281,T281,T281,Blake Adams,4,68,Humana/PGA West,3
282,T281,T281,Steven Alker,6,68,Sony Open/Waial,2
283,T281,T281,Kiradech Aphibarnrat,10,68,PGA Championshi,1
284,T281,T281,Eric Axley,3,68,Sanderson Farms,2
285,T281,T281,Kevin Carll,2,68,Sony Open/Waial,2
286,T281,T281,Fred Couples,16,68,Masters/Augusta,1
287,T281,T281,Gonzalo Fernandez-Castaño,39,68,WGC-Bridgestone,3
288,T281,T281,Oliver Fisher,4,68,The Open/Muirfi,4
289,T281,T281,Robert Gamez,10,68,Sanderson Farms,2
290,T281,T281,Mathew Goggin,4,68,U.S. Open/Merio,1
291,T281,T281,Scott Harrington,4,68,Northern Trust/,3
292,T281,T281,J.B. Holmes,12,68,Phoenix Open/TP,2
293,T281,T281,Lee Janzen,28,68,HP Byron Nelson,1
294,T281,T281,Kent Jones,4,68,Sanderson Farms,3
295,T281,T281,Shiv Kapur,4,68,The Open/Muirfi,1
296,T281,T281,Troy Kelly,26,68,AT&T Pebble/Mon,2
297,T281,T281,Tom Lehman,6,68,The Open/Muirfi,1
298,T281,T281,Shane Lowry,27,68,Zurich Classic/,2
299,T281,T281,Scott McCarron,20,68,Humana/La Quint,1
300,T281,T281,Brett Quigley,3,68,Humana/PGA West,2
301,T281,T281,"Wes Short, Jr.",40,68,Sanderson Farms,3
302,T281,T281,Chris Starkjohann,3,68,Humana/PGA West,1
303,T281,T281,Jhonattan Vegas,7,68,Phoenix Open/TP,2
304,T281,T281,Chris Williams,14,68,Travelers Champ,2
305,T281,T281,Dean Wilson,8,68,Sony Open/Waial,2
306,T307,T307,Michael Block,3,69,Northern Trust/,1
307,T307,T307,Darren Clarke,10,69,PGA Championshi,1
308,T307,T307,Eduardo De La Riva,4,69,The Open/Muirfi,4
309,T307,T307,Joe Durant,19,69,Sanderson Farms,3
310,T307,T307,Brad Faxon,2,69,Travelers Champ,1
311,T307,T307,Steven Fox,18,69,Crowne Plaza/Co,2
312,T307,T307,David Frost,4,69,Crowne Plaza/Co,4
313,T307,T307,Fred Funk,2,69,Sony Open/Waial,2
314,T307,T307,Jason Gore,10,69,The Greenbrier/,2
315,T307,T307,Hunter Haas,16,69,Zurich Classic/,2
316,T307,T307,Todd Hamilton,11,69,The Open/Muirfi,1
317,T307,T307,Mark Hensby,2,69,Sanderson Farms,2
318,T307,T307,John Hurley,2,69,Phoenix Open/TP,2
319,T307,T307,Steven Ihm,2,69,John Deere Clas,2
320,T307,T307,Yuta Ikeda,2,69,Sony Open/Waial,1
321,T307,T307,Thongchai Jaidee,11,69,PGA Championshi,4
322,T307,T307,Scott Jamieson,10,69,PGA Championshi,1
323,T307,T307,Andrew Johnson,4,69,Sanderson Farms,2
324,T307,T307,Shingo Katayama,4,69,The Open/Muirfi,3
325,T307,T307,Si Woo Kim,16,69,Sanderson Farms,2
326,T307,T307,Kelly Kraft,8,69,AT&T Pebble/Mon,1
327,T307,T307,Paul Lawrie,23,69,WGC-Bridgestone,1
328,T307,T307,Frank Lickliter II,8,69,Sanderson Farms,2
329,T307,T307,Jay McLuen,2,69,Travelers Champ,2
330,T307,T307,Alex Noren,11,69,WGC-Cadillac/TP,1
331,T307,T307,Corey Pavin,4,69,Crowne Plaza/Co,2
332,T307,T307,Justin Peters,2,69,John Deere Clas,1
333,T307,T307,Ted Purdy,7,69,Sanderson Farms,2
334,T307,T307,Richie Ramsay,11,69,WGC-Bridgestone,2
335,T307,T307,Mark Silvers,4,69,Sanderson Farms,1
336,T307,T307,Andre Stolz,4,69,Sanderson Farms,4
337,T307,T307,Guan Tian Liang,14,69,Zurich Classic/,2
338,T307,T307,Marc Turnesa,8,69,Sanderson Farms,4
339,T307,T307,Omar Uresti,2,69,Sanderson Farms,2
340,T307,T307,Sebastián Vázquez,4,69,Puerto Rico/Tru,3
341,T307,T307,T.J. Vogel,6,69,John Deere Clas,1
342,T307,T307,Danny Willett,8,69,PGA Championshi,4
343,T307,T307,Thaworn Wiratchant,8,69,WGC-Cadillac/TP,2
344,T345,T345,Connor Arendell,2,70,John Deere Clas,2
345,T345,T345,Todd Baek,4,70,Texas Open/TPC,4
346,T345,T345,Thomas Bjørn,11,70,PGA Championshi,1
347,T345,T345,Grégory Bourdy,4,70,The Open/Muirfi,2
348,T345,T345,Alex Cejka,5,70,AT&T Pebble/Peb,1
349,T345,T345,Chip Deason,2,70,St. Jude/TPC So,2
350,T345,T345,David Duval,19,70,Puerto Rico/Tru,1
351,T345,T345,Stephen Gangluff,4,70,HP Byron Nelson,2
352,T345,T345,Jorge Garcia,4,70,Puerto Rico/Tru,2
353,T345,T345,Andrew Georgiou,2,70,Canadian Open/G,2
354,T345,T345,Peter Hedblom,4,70,U.S. Open/Merio,1
355,T345,T345,Stephan Jaeger,2,70,Puerto Rico/Tru,1
356,T345,T345,Satoshi Kodaira,6,70,WGC-Bridgestone,1
357,T345,T345,Morten Orum Madsen,4,70,U.S. Open/Merio,3
358,T345,T345,Michael McCabe,2,70,Farmers Ins./To,1
359,T345,T345,Andrew McLardy,2,70,Wyndham Champ/S,2
360,T345,T345,Shaun Micheel,10,70,John Deere Clas,1
361,T345,T345,David Muttitt,2,70,PGA Championshi,2
362,T345,T345,Chris Naegel,2,70,John Deere Clas,1
363,T345,T345,Bret Nutt,3,70,AT&T Pebble/Peb,3
364,T345,T345,David Peoples,2,70,Sanderson Farms,2
365,T345,T345,Brett Rumford,8,70,PGA Championshi,1
366,T345,T345,Paul Scaletta,2,70,Honda Classic/P,2
367,T345,T345,Trent Whitekiller,2,70,St. Jude/TPC So,2
368,T345,T345,Bernd Wiesberger,6,70,PGA Championshi,1
369,T370,T370,Thomas Aiken,6,71,The Open/Muirfi,1
370,T370,T370,Max Alverio,2,71,Puerto Rico/Tru,2
371,T370,T370,Rich Beem,6,71,PGA Championshi,1
372,T370,T370,Tom Byrum,2,71,Sanderson Farms,2
373,T370,T370,Corey Conners,2,71,Canadian Open/G,1
374,T370,T370,Jeff Curl,2,71,Puerto Rico/Tru,2
375,T370,T370,Hiroyuki Fujita,9,71,PGA Championshi,1
376,T370,T370,Tano Goya,4,71,U.S. Open/Merio,1
377,T370,T370,Cody Gribble,2,71,St. Jude/TPC So,1
378,T370,T370,Glen Griffith,2,71,Phoenix Open/TP,2
379,T370,T370,Richard Hattori,2,71,Sony Open/Waial,1
380,T370,T370,David Howell,4,71,U.S. Open/Merio,2
381,T370,T370,Brooks Koepka,6,71,PGA Championshi,3
382,T370,T370,Bernhard Langer,4,71,Masters/Augusta,2
383,T370,T370,Edward Loar,6,71,U.S. Open/Merio,2
384,T370,T370,Steve Lowery,2,71,Sanderson Farms,1
385,T370,T370,Randy Lowry,2,71,Shell Houston/R,1
386,T370,T370,Joost Luiten,2,71,PGA Championshi,1
387,T370,T370,Sandy Lyle,8,71,Masters/Augusta,4
388,T370,T370,Parker McLachlin,4,71,Sanderson Farms,2
389,T370,T370,Jimmy Mullen,4,71,The Open/Muirfi,1
390,T370,T370,Arron Oberholser,4,71,Shell Houston/R,1
391,T370,T370,Daniel Obremski,2,71,The Greenbrier/,1
392,T370,T370,John Parry,4,71,U.S. Open/Merio,2
393,T370,T370,Rod Perry,8,71,Arnold Palmer/B,2
394,T370,T370,Josh Persons,2,71,Sony Open/Waial,2
395,T370,T370,Kevin Phelan,4,71,U.S. Open/Merio,1
396,T370,T370,Fran Quinn,2,71,Travelers Champ,1
397,T370,T370,Jason Schultz,2,71,HP Byron Nelson,2
398,T370,T370,Chase Seiffert,2,71,St. Jude/TPC So,2
399,T370,T370,David Skinns,2,71,Tampa Bay/Innis,1
400,T370,T370,Roger Sloan,4,71,Canadian Open/G,2
401,T370,T370,Jesse Smith,4,71,Canadian Open/G,1
402,T370,T370,Eugene Wong,2,71,Canadian Open/G,2
403,T370,T370,Gareth Wright,4,71,The Open/Muirfi,1
404,T405,T405,Mark Brooks,5,72,Sanderson Farms,1
405,T405,T405,Mark Brown,4,72,The Open/Muirfi,4
406,T405,T405,Mark Calcavecchia,2,72,The Open/Muirfi,1
407,T405,T405,Jim Carter,2,72,Sanderson Farms,2
408,T405,T405,Robert Damron,2,72,Sanderson Farms,1
409,T405,T405,Steve Dartnall,2,72,The Open/Muirfi,2
410,T405,T405,Matt Fast,2,72,Zurich Classic/,1
411,T405,T405,Matthew Fitzpatrick,4,72,The Open/Muirfi,4
412,T405,T405,"Jim Gallagher, Jr.",2,72,Sanderson Farms,2
413,T405,T405,Paul Goydos,4,72,St. Jude/TPC So,2
414,T405,T405,Chesson Hadley,2,72,Wyndham Champ/S,2
415,T405,T405,Kohki Idoki,2,72,PGA Championshi,1
416,T405,T405,Mikko Ilonen,10,72,PGA Championshi,2
417,T405,T405,Bio Kim,4,72,U.S. Open/Merio,1
418,T405,T405,Joey McLister,2,72,Wells Fargo/Qua,2
419,T405,T405,José María Olazábal,6,72,Masters/Augusta,2
420,T405,T405,Garrett Osborn,2,72,Puerto Rico/Tru,2
421,T405,T405,C.T. Pan,4,72,U.S. Open/Merio,2
422,T405,T405,Adam Svensson,2,72,Canadian Open/G,2
423,T405,T405,Steven Tiley,4,72,The Open/Muirfi,4
424,T405,T405,Jaco Van Zyl,8,72,WGC-Bridgestone,4
425,T405,T405,Garrett Willis,2,72,Sanderson Farms,2
426,T427,T427,JC Anderson,2,73,PGA Championshi,1
