,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
80,81,81,K.J. Choi,70.86,496,7
81,T82,T82,Martin Flores,70.9,709,10
82,T82,T82,David Hearn,70.9,709,10
83,T84,T84,Stuart Appleby,71.0,284,4
84,T84,T84,Sangmoon Bae,71.0,426,6
85,T84,T84,Ricky Barnes,71.0,568,8
86,T84,T84,Ángel Cabrera,71.0,355,5
87,T84,T84,Ben Crane,71.0,355,5
88,T84,T84,Jason Day,71.0,426,6
89,T84,T84,Pat Perez,71.0,497,7
90,T84,T84,Carl Pettersson,71.0,639,9
91,T84,T84,Patrick Reed,71.0,568,8
92,T84,T84,Andres Romero,71.0,71,1
93,T84,T84,Webb Simpson,71.0,284,4
94,T84,T84,Vijay Singh,71.0,426,6
95,T84,T84,Casey Wittenberg,71.0,355,5
96,97,97,"Ted Potter, Jr.",71.09,782,11
97,98,98,Ken Duke,71.1,711,10
98,99,99,Josh Teater,71.11,640,9
99,100,100,Colt Knost,71.13,569,8
100,101,101,Tag Ridings,71.14,498,7
101,T102,T102,D.A. Points,71.17,427,6
102,T102,T102,Brendan Steele,71.17,427,6
103,T102,T102,Bo Van Pelt,71.17,427,6
104,105,105,Aaron Baddeley,71.22,641,9
105,106,106,Ben Curtis,71.25,285,4
106,107,107,William McGirt,71.3,713,10
107,T108,T108,Luke Donald,71.33,214,3
108,T108,T108,Ryo Ishikawa,71.33,428,6
109,T108,T108,Cameron Percy,71.33,428,6
110,111,111,Troy Matteson,71.38,571,8
111,112,112,Johnson Wagner,71.4,357,5
112,113,113,J.J. Henry,71.5,572,8
113,114,114,Brian Gay,71.55,787,11
114,T115,T115,Stephen Ames,71.57,501,7
115,T115,T115,Martin Laird,71.57,501,7
116,T115,T115,John Merrick,71.57,501,7
117,T115,T115,Brian Stuard,71.57,501,7
118,119,119,Charlie Beljan,71.6,716,10
119,120,120,Scott Brown,71.63,573,8
120,121,121,Trevor Immelman,71.67,430,6
121,122,122,Mike Weir,71.71,502,7
122,123,123,Greg Chalmers,71.75,287,4
123,124,124,John Huh,71.83,862,12
124,T125,T125,Stewart Cink,72.0,504,7
125,T125,T125,Fabián Gómez,72.0,360,5
126,T125,T125,Justin Hicks,72.0,288,4
127,T125,T125,Martin Kaymer,72.0,144,2
128,T125,T125,David Lynn,72.0,432,6
129,T125,T125,Graeme McDowell,72.0,216,3
130,T125,T125,Henrik Norlander,72.0,288,4
131,T125,T125,John Senden,72.0,576,8
132,T125,T125,Bubba Watson,72.0,216,3
133,134,134,Tim Clark,72.14,505,7
134,135,135,Scott Gardiner,72.17,433,6
135,136,136,David Mathis,72.2,361,5
136,137,137,Doug LaBelle II,72.25,289,4
137,138,138,Greg Owen,72.29,506,7
138,T139,T139,Ian Poulter,72.33,217,3
139,T139,T139,John Rollins,72.33,434,6
140,141,141,Bobby Gates,72.4,362,5
141,T142,T142,Robert Allenby,72.5,435,6
142,T142,T142,James Hahn,72.5,435,6
143,T142,T142,Richard Lee,72.5,435,6
144,T142,T142,Justin Rose,72.5,145,2
145,T142,T142,Lee Williams,72.5,290,4
146,T147,T147,Bud Cauley,72.63,581,8
147,T147,T147,Kevin Streelman,72.63,581,8
148,T149,T149,Keegan Bradley,72.67,218,3
149,T149,T149,Chad Campbell,72.67,436,6
150,T149,T149,Chris Stroud,72.67,436,6
151,152,152,David Lingmerth,72.7,727,10
152,153,153,Brian Harman,72.71,509,7
153,154,154,Steve LeBrun,72.8,364,5
154,T155,T155,Derek Ernst,73.0,365,5
155,T155,T155,Padraig Harrington,73.0,292,4
156,T155,T155,George McNeill,73.0,438,6
157,T155,T155,Shawn Stefani,73.0,292,4
158,159,159,Scott Stallings,73.08,877,12
159,160,160,Robert Garrigus,73.14,512,7
160,T161,T161,Luke Guthrie,73.17,439,6
161,T161,T161,Darron Stiles,73.17,439,6
162,163,163,Will Claxton,73.25,293,4
163,164,164,Aaron Watkins,73.33,220,3
164,165,165,Lucas Glover,73.43,514,7
165,166,166,Luke List,73.67,221,3
166,167,167,Rod Pampling,73.75,295,4
167,T168,T168,Michael Bradley,74.0,740,10
168,T168,T168,Ernie Els,74.0,74,1
169,170,170,Steven Bowditch,74.17,445,6
170,171,171,Sean O'Hair,74.2,371,5
171,172,172,Geoff Ogilvy,74.25,297,4
172,173,173,David Toms,74.33,223,3
173,174,174,Nicolas Colsaerts,74.4,372,5
174,175,175,Erik Compton,74.75,299,4
175,176,176,Eric Meierdierks,75.0,225,3
176,177,177,Mark Wilson,75.33,226,3
177,178,178,Rory McIlroy,79.0,79,1
