,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Keegan Bradley,88,4.49,629,140
1,T1,T1,Derek Ernst,58,4.49,202,45
2,T1,T1,Dustin Johnson,71,4.49,445,99
3,T1,T1,Jin Park,52,4.49,166,37
4,T1,T1,Dicky Pride,71,4.49,184,41
5,T6,T6,Scott Stallings,79,4.51,221,49
6,T6,T6,Andrew Svoboda,46,4.51,158,35
7,8,8,Henrik Stenson,65,4.52,411,91
8,T9,T9,Greg Owen,73,4.53,222,49
9,T9,T9,Alistair Presnell,59,4.53,267,59
10,T9,T9,Brendan Steele,86,4.53,263,58
11,T12,T12,Charlie Beljan,62,4.54,159,35
12,T12,T12,K.J. Choi,85,4.54,327,72
13,T12,T12,Josh Teater,86,4.54,295,65
14,T12,T12,Mark Wilson,56,4.54,245,54
15,T12,T12,Tiger Woods,61,4.54,508,112
16,T17,T17,Peter Hanson,45,4.55,200,44
17,T17,T17,Phil Mickelson,78,4.55,551,121
18,T17,T17,Shawn Stefani,63,4.55,214,47
19,T20,T20,Stewart Cink,71,4.56,328,72
20,T20,T20,Martin Flores,83,4.56,251,55
21,T20,T20,Luke Guthrie,82,4.56,451,99
22,T20,T20,Steve LeBrun,66,4.56,219,48
23,T20,T20,Scott Piercy,78,4.56,301,66
24,T20,T20,Adam Scott,61,4.56,497,109
25,T20,T20,Bubba Watson,76,4.56,543,119
26,T20,T20,Gary Woodland,94,4.56,374,82
27,T28,T28,Steven Bowditch,67,4.57,210,46
28,T28,T28,Roberto Castro,97,4.57,494,108
29,T28,T28,Ben Crane,62,4.57,274,60
30,T28,T28,Matt Kuchar,93,4.57,635,139
31,T28,T28,Martin Laird,68,4.57,210,46
32,T28,T28,Justin Rose,62,4.57,580,127
33,T28,T28,Brandt Snedeker,79,4.57,585,128
34,T35,T35,Matt Jones,83,4.58,357,78
35,T35,T35,Boo Weekley,100,4.58,421,92
36,T37,T37,Aaron Baddeley,68,4.59,211,46
37,T37,T37,Brendon de Jonge,110,4.59,523,114
38,T37,T37,Charles Howell III,87,4.59,454,99
39,T37,T37,William McGirt,75,4.59,202,44
40,T41,T41,Ernie Els,63,4.6,345,75
41,T41,T41,James Hahn,78,4.6,308,67
42,T41,T41,Scott Langley,79,4.6,290,63
43,T41,T41,Henrik Norlander,70,4.6,184,40
44,T41,T41,Kevin Stadler,83,4.6,253,55
45,T41,T41,Steve Stricker,51,4.6,469,102
46,T41,T41,Daniel Summerhays,83,4.6,478,104
47,T41,T41,D.J. Trahan,48,4.6,267,58
48,T49,T49,Rickie Fowler,75,4.61,456,99
49,T49,T49,John Rollins,77,4.61,415,90
50,T49,T49,Cameron Tringale,80,4.61,272,59
51,T49,T49,Camilo Villegas,79,4.61,383,83
52,T49,T49,Lee Westwood,70,4.61,415,90
53,T54,T54,Chad Campbell,78,4.62,291,63
54,T54,T54,Graham DeLaet,94,4.62,499,108
55,T54,T54,Russell Henley,80,4.62,277,60
56,T54,T54,Carl Pettersson,82,4.62,134,29
57,T54,T54,Rory Sabbatini,86,4.62,374,81
58,T59,T59,Scott Brown,65,4.63,213,46
59,T59,T59,Harris English,95,4.63,532,115
60,T59,T59,Brad Fritsch,81,4.63,310,67
61,T59,T59,Richard Lee,81,4.63,310,67
62,T59,T59,Rory McIlroy,56,4.63,417,90
63,T59,T59,"Ted Potter, Jr.",65,4.63,301,65
64,T59,T59,Jordan Spieth,82,4.63,518,112
65,T59,T59,Chris Stroud,88,4.63,301,65
66,T67,T67,Nicolas Colsaerts,50,4.64,246,53
67,T67,T67,Charley Hoffman,84,4.64,492,106
68,T67,T67,Colt Knost,69,4.64,153,33
69,T67,T67,Andres Romero,63,4.64,325,70
70,T67,T67,Brian Stuard,78,4.64,357,77
71,T72,T72,Sangmoon Bae,83,4.65,335,72
72,T72,T72,Jeff Maggert,63,4.65,223,48
73,T72,T72,Ryan Moore,72,4.65,321,69
74,T72,T72,Webb Simpson,92,4.65,600,129
75,T76,T76,Morgan Hoffmann,64,4.66,270,58
76,T76,T76,Billy Horschel,96,4.66,610,131
77,T76,T76,Pat Perez,69,4.66,317,68
78,T76,T76,Kevin Streelman,86,4.66,447,96
79,T80,T80,Justin Bolli,59,4.67,229,49
80,T80,T80,Tim Clark,64,4.67,229,49
81,T80,T80,Sergio Garcia,65,4.67,528,113
82,T80,T80,David Hearn,88,4.67,308,66
83,T80,T80,Jason Kokrak,78,4.67,425,91
84,T80,T80,Hunter Mahan,91,4.67,551,118
85,T80,T80,D.A. Points,87,4.67,369,79
86,T80,T80,Ian Poulter,59,4.67,364,78
87,T80,T80,Patrick Reed,83,4.67,355,76
88,T80,T80,Nick Watney,88,4.67,500,107
89,T90,T90,Stuart Appleby,88,4.68,384,82
90,T90,T90,Jason Bohn,70,4.68,234,50
91,T90,T90,Doug LaBelle II,72,4.68,220,47
92,T90,T90,David Mathis,71,4.68,290,62
93,T90,T90,Ryan Palmer,79,4.68,374,80
94,T90,T90,Charl Schwartzel,69,4.68,459,98
95,T90,T90,Kyle Stanley,71,4.68,360,77
96,T90,T90,Jimmy Walker,84,4.68,356,76
97,T98,T98,Matt Every,89,4.69,436,93
98,T98,T98,Bill Haas,85,4.69,615,131
99,T98,T98,Freddie Jacobson,63,4.69,244,52
100,T98,T98,Brandt Jobe,62,4.69,169,36
101,T98,T98,Luke List,65,4.69,211,45
102,T98,T98,Troy Matteson,68,4.69,277,59
103,T98,T98,John Merrick,79,4.69,277,59
104,T98,T98,Cameron Percy,68,4.69,164,35
105,T98,T98,Vaughn Taylor,50,4.69,230,49
106,T107,T107,Will Claxton,67,4.7,263,56
107,T107,T107,Jason Day,86,4.7,432,92
108,T107,T107,Jim Furyk,80,4.7,522,111
109,T107,T107,Martin Kaymer,61,4.7,235,50
110,T107,T107,Chris Kirk,89,4.7,343,73
111,T107,T107,Chez Reavie,72,4.7,263,56
112,T113,T113,Fabián Gómez,65,4.71,320,68
113,T113,T113,Jim Herman,59,4.71,297,63
114,T113,T113,George McNeill,68,4.71,264,56
115,T113,T113,Jeff Overton,78,4.71,339,72
116,T113,T113,Johnson Wagner,64,4.71,226,48
117,T118,T118,Michael Bradley,56,4.72,118,25
118,T118,T118,Bud Cauley,67,4.72,236,50
119,T120,T120,Ángel Cabrera,73,4.73,435,92
120,T120,T120,Kevin Chappell,80,4.73,279,59
121,T120,T120,Robert Garrigus,69,4.73,303,64
122,T120,T120,J.J. Henry,83,4.73,312,66
123,T124,T124,Brian Davis,91,4.74,441,93
124,T124,T124,Zach Johnson,84,4.74,502,106
125,T124,T124,Bryce Molder,82,4.74,237,50
126,T127,T127,Greg Chalmers,77,4.75,337,71
127,T127,T127,Tommy Gainey,84,4.75,304,64
128,T127,T127,Ben Kohles,75,4.75,299,63
129,T127,T127,Justin Leonard,86,4.75,280,59
130,T127,T127,Nicholas Thompson,99,4.75,380,80
131,T127,T127,Mike Weir,60,4.75,271,57
132,T133,T133,Luke Donald,60,4.76,371,78
133,T133,T133,Lucas Glover,65,4.76,324,68
134,T133,T133,John Huh,88,4.76,371,78
135,T133,T133,Jerry Kelly,75,4.76,300,63
136,T133,T133,Eric Meierdierks,48,4.76,195,41
137,T133,T133,John Senden,79,4.76,357,75
138,T133,T133,Lee Williams,62,4.76,219,46
139,T140,T140,Stephen Ames,49,4.77,210,44
140,T140,T140,Brian Harman,89,4.77,401,84
141,T140,T140,Justin Hicks,79,4.77,396,83
142,T140,T140,Marc Leishman,77,4.77,396,83
143,T140,T140,David Lingmerth,68,4.77,329,69
144,T140,T140,Michael Thompson,66,4.77,229,48
145,T146,T146,Tag Ridings,69,4.78,287,60
146,T146,T146,Darron Stiles,51,4.78,129,27
147,T148,T148,David Lynn,70,4.79,369,77
148,T148,T148,Robert Streb,75,4.79,292,61
149,T148,T148,Casey Wittenberg,72,4.79,316,66
150,T151,T151,Padraig Harrington,52,4.8,221,46
151,T151,T151,Robert Karlsson,56,4.8,211,44
152,T151,T151,Sean O'Hair,56,4.8,216,45
153,T154,T154,Erik Compton,74,4.81,409,85
154,T154,T154,Bo Van Pelt,72,4.81,279,58
155,T154,T154,Charlie Wi,75,4.81,337,70
156,T157,T157,Ricky Barnes,74,4.82,246,51
157,T157,T157,Jason Dufner,78,4.82,424,88
158,T157,T157,Trevor Immelman,73,4.82,246,51
159,T157,T157,Aaron Watkins,46,4.82,188,39
160,T161,T161,Ken Duke,87,4.83,290,60
161,T161,T161,D.H. Lee,65,4.83,256,53
162,T163,T163,Rod Pampling,46,4.84,155,32
163,T163,T163,David Toms,49,4.84,179,37
164,T165,T165,Bob Estes,66,4.85,252,52
165,T165,T165,Vijay Singh,61,4.85,233,48
166,T165,T165,Y.E. Yang,56,4.85,199,41
167,T168,T168,James Driscoll,76,4.86,369,76
168,T168,T168,Bobby Gates,49,4.86,248,51
169,T168,T168,Ryo Ishikawa,72,4.86,277,57
170,T168,T168,Seung-Yul Noh,71,4.86,248,51
171,172,172,Ben Curtis,59,4.87,229,47
172,173,173,Jonas Blixt,76,4.88,278,57
173,174,174,Brian Gay,79,4.89,225,46
174,175,175,Tim Herron,45,4.9,191,39
175,176,176,Graeme McDowell,53,4.91,339,69
176,T177,T177,Robert Allenby,58,4.94,153,31
177,T177,T177,Scott Gardiner,61,4.94,178,36
178,T177,T177,Tom Gillis,69,4.94,262,53
179,180,180,Geoff Ogilvy,57,4.97,179,36
