,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Richard Lee,81,2.96,933,315
1,T2,T2,Stephen Ames,49,2.98,601,202
2,T2,T2,Tiger Woods,61,2.98,715,240
3,4,4,Phil Mickelson,78,2.99,941,315
4,T5,T5,Bob Estes,66,3.0,808,269
5,T5,T5,Chris Kirk,89,3.0,1074,358
6,T5,T5,Henrik Stenson,65,3.0,768,256
7,T8,T8,Stuart Appleby,88,3.01,1031,343
8,T8,T8,Justin Bolli,59,3.01,674,224
9,T8,T8,Brian Davis,91,3.01,1113,370
10,T8,T8,Brendon de Jonge,110,3.01,1347,447
11,T8,T8,Jim Furyk,80,3.01,954,317
12,T8,T8,John Huh,88,3.01,1056,351
13,T8,T8,Dustin Johnson,71,3.01,836,278
14,T8,T8,Doug LaBelle II,72,3.01,855,284
15,T8,T8,Bryce Molder,82,3.01,983,327
16,T8,T8,Pat Perez,69,3.01,849,282
17,T8,T8,Brian Stuard,78,3.01,913,303
18,T19,T19,Ricky Barnes,74,3.02,861,285
19,T19,T19,Jason Bohn,70,3.02,861,285
20,T19,T19,Michael Bradley,56,3.02,643,213
21,T19,T19,Greg Chalmers,77,3.02,901,298
22,T19,T19,Tim Clark,64,3.02,742,246
23,T19,T19,James Driscoll,76,3.02,887,294
24,T19,T19,Charles Howell III,87,3.02,1034,342
25,T19,T19,Zach Johnson,84,3.02,1007,333
26,T19,T19,John Merrick,79,3.02,959,318
27,T19,T19,Jeff Overton,78,3.02,961,318
28,T19,T19,Ryan Palmer,79,3.02,977,323
29,T19,T19,John Rollins,77,3.02,901,298
30,T19,T19,Andrew Svoboda,46,3.02,537,178
31,T32,T32,Luke Donald,60,3.03,715,236
32,T32,T32,Robert Garrigus,69,3.03,809,267
33,T32,T32,J.J. Henry,83,3.03,987,326
34,T32,T32,Matt Jones,83,3.03,1022,337
35,T32,T32,Carl Pettersson,82,3.03,973,321
36,T32,T32,Chez Reavie,72,3.03,887,293
37,T32,T32,Cameron Tringale,80,3.03,992,327
38,T32,T32,Gary Woodland,94,3.03,1099,363
39,T40,T40,Sangmoon Bae,83,3.04,1026,338
40,T40,T40,Chad Campbell,78,3.04,934,307
41,T40,T40,Jason Day,86,3.04,987,325
42,T40,T40,Martin Flores,83,3.04,1026,337
43,T40,T40,Bill Haas,85,3.04,1016,334
44,T40,T40,Peter Hanson,45,3.04,523,172
45,T40,T40,Jim Herman,59,3.04,679,223
46,T40,T40,Ryo Ishikawa,72,3.04,859,283
47,T40,T40,Brandt Jobe,62,3.04,706,232
48,T40,T40,Jason Kokrak,78,3.04,965,317
49,T40,T40,Steve LeBrun,66,3.04,759,250
50,T40,T40,Jeff Maggert,63,3.04,776,255
51,T40,T40,Justin Rose,62,3.04,729,240
52,T40,T40,Webb Simpson,92,3.04,1078,355
53,T40,T40,Kevin Stadler,83,3.04,977,321
54,T40,T40,Steve Stricker,51,3.04,563,185
55,T40,T40,Chris Stroud,88,3.04,1089,358
56,T40,T40,Lee Williams,62,3.04,746,245
57,T58,T58,Robert Allenby,58,3.05,693,227
58,T58,T58,Ben Crane,62,3.05,717,235
59,T58,T58,Brad Fritsch,81,3.05,954,313
60,T58,T58,Bobby Gates,49,3.05,555,182
61,T58,T58,Charley Hoffman,84,3.05,1044,342
62,T58,T58,Matt Kuchar,93,3.05,1069,351
63,T58,T58,Graeme McDowell,53,3.05,598,196
64,T58,T58,Rory McIlroy,56,3.05,672,220
65,T58,T58,Henrik Norlander,70,3.05,841,276
66,T58,T58,Geoff Ogilvy,57,3.05,717,235
67,T58,T58,Ian Poulter,59,3.05,637,209
68,T58,T58,Andres Romero,63,3.05,729,239
69,T58,T58,Jordan Spieth,82,3.05,1017,333
70,T58,T58,Camilo Villegas,79,3.05,929,305
71,T72,T72,Keegan Bradley,88,3.06,1054,345
72,T72,T72,Harris English,95,3.06,1186,387
73,T72,T72,David Hearn,88,3.06,1085,355
74,T72,T72,Justin Hicks,79,3.06,939,307
75,T72,T72,Jerry Kelly,75,3.06,940,307
76,T72,T72,Colt Knost,69,3.06,813,266
77,T72,T72,Scott Langley,79,3.06,937,306
78,T72,T72,David Lynn,70,3.06,849,277
79,T72,T72,Robert Streb,75,3.06,890,291
80,T72,T72,Daniel Summerhays,83,3.06,1037,339
81,T72,T72,Nicholas Thompson,99,3.06,1227,401
82,T72,T72,Charlie Wi,75,3.06,890,291
83,T72,T72,Y.E. Yang,56,3.06,691,226
84,T85,T85,Roberto Castro,97,3.07,1214,395
85,T85,T85,Ernie Els,63,3.07,761,248
86,T85,T85,Fabián Gómez,65,3.07,813,265
87,T85,T85,James Hahn,78,3.07,924,301
88,T85,T85,Justin Leonard,86,3.07,1073,350
89,T85,T85,Seung-Yul Noh,71,3.07,834,272
90,T85,T85,Cameron Percy,68,3.07,821,267
91,T85,T85,"Ted Potter, Jr.",65,3.07,749,244
92,T85,T85,Adam Scott,61,3.07,748,244
93,T85,T85,Shawn Stefani,63,3.07,795,259
94,T85,T85,David Toms,49,3.07,552,180
95,T96,T96,Scott Brown,65,3.08,817,265
96,T96,T96,Ángel Cabrera,73,3.08,913,296
97,T96,T96,Bud Cauley,67,3.08,786,255
98,T96,T96,Erik Compton,74,3.08,931,302
99,T96,T96,Brian Harman,89,3.08,1066,346
100,T96,T96,Morgan Hoffmann,64,3.08,794,258
101,T96,T96,Billy Horschel,96,3.08,1205,391
102,T96,T96,Ben Kohles,75,3.08,896,291
103,T96,T96,Marc Leishman,77,3.08,951,309
104,T96,T96,Sean O'Hair,56,3.08,709,230
105,T96,T96,Jin Park,52,3.08,629,204
106,T96,T96,Dicky Pride,71,3.08,844,274
107,T96,T96,Patrick Reed,83,3.08,1036,336
108,T96,T96,Tag Ridings,69,3.08,823,267
109,T96,T96,Rory Sabbatini,86,3.08,1028,334
110,T96,T96,Charl Schwartzel,69,3.08,838,272
111,T96,T96,Brandt Snedeker,79,3.08,972,316
112,T96,T96,Kevin Streelman,86,3.08,1081,351
113,T96,T96,Josh Teater,86,3.08,1028,334
114,T96,T96,Bubba Watson,76,3.08,889,289
115,T96,T96,Lee Westwood,70,3.08,852,277
116,T96,T96,Casey Wittenberg,72,3.08,874,284
117,T118,T118,K.J. Choi,85,3.09,1050,340
118,T118,T118,Stewart Cink,71,3.09,895,290
119,T118,T118,Graham DeLaet,94,3.09,1182,382
120,T118,T118,Ken Duke,87,3.09,1086,352
121,T118,T118,Rickie Fowler,75,3.09,904,293
122,T118,T118,Sergio Garcia,65,3.09,790,256
123,T118,T118,Scott Gardiner,61,3.09,742,240
124,T118,T118,Brian Gay,79,3.09,989,320
125,T118,T118,Trevor Immelman,73,3.09,867,281
126,T118,T118,Hunter Mahan,91,3.09,1043,338
127,T118,T118,David Mathis,71,3.09,841,272
128,T118,T118,William McGirt,75,3.09,942,305
129,T118,T118,George McNeill,68,3.09,843,273
130,T118,T118,Greg Owen,73,3.09,893,289
131,T118,T118,Rod Pampling,46,3.09,523,169
132,T118,T118,Scott Piercy,78,3.09,925,299
133,T118,T118,Brendan Steele,86,3.09,1032,334
134,T118,T118,Nick Watney,88,3.09,1070,346
135,T136,T136,Kevin Chappell,80,3.1,1008,325
136,T136,T136,Matt Every,89,3.1,1116,360
137,T136,T136,Russell Henley,80,3.1,972,314
138,T136,T136,David Lingmerth,68,3.1,865,279
139,T136,T136,Ryan Moore,72,3.1,876,283
140,T136,T136,Scott Stallings,79,3.1,984,317
141,T136,T136,D.J. Trahan,48,3.1,586,189
142,T143,T143,Aaron Baddeley,68,3.11,843,271
143,T143,T143,Will Claxton,67,3.11,792,255
144,T143,T143,Jason Dufner,78,3.11,962,309
145,T143,T143,Lucas Glover,65,3.11,827,266
146,T143,T143,Robert Karlsson,56,3.11,654,210
147,T143,T143,Martin Kaymer,61,3.11,727,234
148,T143,T143,Martin Laird,68,3.11,864,278
149,T143,T143,D.H. Lee,65,3.11,820,264
150,T143,T143,D.A. Points,87,3.11,1097,353
151,T143,T143,Vaughn Taylor,50,3.11,575,185
152,T143,T143,Johnson Wagner,64,3.11,747,240
153,T154,T154,Padraig Harrington,52,3.12,615,197
154,T154,T154,Alistair Presnell,59,3.12,728,233
155,T154,T154,John Senden,79,3.12,986,316
156,T154,T154,Kyle Stanley,71,3.12,879,282
157,T154,T154,Darron Stiles,51,3.12,620,199
158,T154,T154,Aaron Watkins,46,3.12,555,178
159,T154,T154,Boo Weekley,100,3.12,1265,406
160,T161,T161,Jonas Blixt,76,3.13,956,305
161,T161,T161,Steven Bowditch,67,3.13,829,265
162,T161,T161,Luke Guthrie,82,3.13,1043,333
163,T161,T161,Freddie Jacobson,63,3.13,754,241
164,T161,T161,Luke List,65,3.13,780,249
165,T161,T161,Michael Thompson,66,3.13,832,266
166,T161,T161,Bo Van Pelt,72,3.13,884,282
167,T161,T161,Jimmy Walker,84,3.13,1072,343
168,T169,T169,Tommy Gainey,84,3.14,1059,337
169,T169,T169,Vijay Singh,61,3.14,783,249
170,T169,T169,Mike Weir,60,3.14,742,236
171,172,172,Troy Matteson,68,3.15,848,269
172,T173,T173,Charlie Beljan,62,3.16,786,249
173,T173,T173,Ben Curtis,59,3.16,711,225
174,T173,T173,Tom Gillis,69,3.16,837,265
175,T173,T173,Tim Herron,45,3.16,581,184
176,T173,T173,Mark Wilson,56,3.16,658,208
177,178,178,Eric Meierdierks,48,3.18,598,188
178,T179,T179,Nicolas Colsaerts,50,3.2,601,188
179,T179,T179,Derek Ernst,58,3.2,748,234
