,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Justin Rose,62,2.88,46,16
1,2,2,Brandt Jobe,62,2.89,220,76
2,3,3,Andrew Svoboda,46,2.92,175,60
3,T4,T4,Steve LeBrun,66,2.94,247,84
4,T4,T4,Pat Perez,69,2.94,226,77
5,T6,T6,Sangmoon Bae,83,2.95,304,103
6,T6,T6,Geoff Ogilvy,57,2.95,277,94
7,T8,T8,Stuart Appleby,88,2.96,204,69
8,T8,T8,Bob Estes,66,2.96,263,89
9,T8,T8,Jim Furyk,80,2.96,213,72
10,T8,T8,Bill Haas,85,2.96,225,76
11,T8,T8,Charl Schwartzel,69,2.96,213,72
12,T13,T13,Colt Knost,69,2.97,309,104
13,T13,T13,D.H. Lee,65,2.97,261,88
14,T13,T13,Richard Lee,81,2.97,330,111
15,T13,T13,Robert Streb,75,2.97,303,102
16,T13,T13,Brian Stuard,78,2.97,199,67
17,T18,T18,Jason Day,86,2.98,268,90
18,T18,T18,Jim Herman,59,2.98,182,61
19,T18,T18,John Huh,88,2.98,367,123
20,T18,T18,Matt Jones,83,2.98,325,109
21,T18,T18,Bryce Molder,82,2.98,390,131
22,T18,T18,Bubba Watson,76,2.98,167,56
23,T24,T24,Brian Davis,91,2.99,377,126
24,T24,T24,J.J. Henry,83,2.99,317,106
25,T24,T24,Tag Ridings,69,2.99,215,72
26,T24,T24,Webb Simpson,92,2.99,239,80
27,T24,T24,Kevin Stadler,83,2.99,410,137
28,T24,T24,Daniel Summerhays,83,2.99,269,90
29,T24,T24,Y.E. Yang,56,2.99,215,72
30,T31,T31,Robert Allenby,58,3.0,243,81
31,T31,T31,Scott Gardiner,61,3.0,246,82
32,T31,T31,Dustin Johnson,71,3.0,207,69
33,T31,T31,"Ted Potter, Jr.",65,3.0,216,72
34,T31,T31,Johnson Wagner,64,3.0,219,73
35,T31,T31,Charlie Wi,75,3.0,237,79
36,T37,T37,Ricky Barnes,74,3.01,298,99
37,T37,T37,David Mathis,71,3.01,217,72
38,T37,T37,John Merrick,79,3.01,388,129
39,T37,T37,Jin Park,52,3.01,211,70
40,T37,T37,Henrik Stenson,65,3.01,205,68
41,T42,T42,Morgan Hoffmann,64,3.02,254,84
42,T42,T42,Rory McIlroy,56,3.02,133,44
43,T42,T42,Nick Watney,88,3.02,335,111
44,T45,T45,Stephen Ames,49,3.03,203,67
45,T45,T45,Justin Bolli,59,3.03,185,61
46,T45,T45,Luke Donald,60,3.03,185,61
47,T45,T45,Ernie Els,63,3.03,230,76
48,T45,T45,Martin Flores,83,3.03,360,119
49,T45,T45,Charles Howell III,87,3.03,306,101
50,T45,T45,Matt Kuchar,93,3.03,215,71
51,T45,T45,Martin Laird,68,3.03,309,102
52,T45,T45,Seung-Yul Noh,71,3.03,242,80
53,T45,T45,Cameron Percy,68,3.03,355,117
54,T45,T45,Cameron Tringale,80,3.03,358,118
55,T45,T45,Camilo Villegas,79,3.03,270,89
56,T45,T45,Tiger Woods,61,3.03,121,40
57,T58,T58,Aaron Baddeley,68,3.04,280,92
58,T58,T58,Sergio Garcia,65,3.04,158,52
59,T58,T58,Robert Karlsson,56,3.04,210,69
60,T58,T58,Jerry Kelly,75,3.04,319,105
61,T58,T58,Chris Kirk,89,3.04,413,136
62,T58,T58,Ben Kohles,75,3.04,277,91
63,T58,T58,Jeff Maggert,63,3.04,234,77
64,T58,T58,Phil Mickelson,78,3.04,170,56
65,T58,T58,Kyle Stanley,71,3.04,228,75
66,T58,T58,Shawn Stefani,63,3.04,271,89
67,T68,T68,Keegan Bradley,88,3.05,180,59
68,T68,T68,Stewart Cink,71,3.05,326,107
69,T68,T68,Robert Garrigus,69,3.05,293,96
70,T68,T68,Fabián Gómez,65,3.05,198,65
71,T68,T68,Brian Harman,89,3.05,311,102
72,T68,T68,Russell Henley,80,3.05,354,116
73,T68,T68,Zach Johnson,84,3.05,235,77
74,T68,T68,Luke List,65,3.05,235,77
75,T68,T68,Carl Pettersson,82,3.05,522,171
76,T68,T68,Chez Reavie,72,3.05,326,107
77,T68,T68,Lee Williams,62,3.05,232,76
78,T79,T79,Chad Campbell,78,3.06,330,108
79,T79,T79,Will Claxton,67,3.06,245,80
80,T79,T79,James Driscoll,76,3.06,214,70
81,T79,T79,Ken Duke,87,3.06,431,141
82,T79,T79,David Hearn,88,3.06,407,133
83,T79,T79,Charley Hoffman,84,3.06,248,81
84,T79,T79,Marc Leishman,77,3.06,260,85
85,T79,T79,John Rollins,77,3.06,205,67
86,T79,T79,Nicholas Thompson,99,3.06,419,137
87,T88,T88,Michael Bradley,56,3.07,212,69
88,T88,T88,Jason Dufner,78,3.07,319,104
89,T88,T88,Matt Every,89,3.07,224,73
90,T88,T88,Justin Hicks,79,3.07,279,91
91,T88,T88,Trevor Immelman,73,3.07,328,107
92,T88,T88,Jason Kokrak,78,3.07,187,61
93,T88,T88,Justin Leonard,86,3.07,374,122
94,T88,T88,Ryan Moore,72,3.07,319,104
95,T88,T88,Ryan Palmer,79,3.07,319,104
96,T88,T88,Alistair Presnell,59,3.07,206,67
