,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Keegan Bradley,68.0,884,13
1,T1,T1,Steve Stricker,68.0,340,5
2,3,3,Cameron Percy,68.64,755,11
3,4,4,George McNeill,68.78,619,9
4,5,5,D.H. Lee,68.91,758,11
5,6,6,Erik Compton,68.92,827,12
6,T7,T7,David Lingmerth,69.0,621,9
7,T7,T7,Pat Perez,69.0,690,10
8,9,9,Charlie Wi,69.08,829,12
9,10,10,Justin Rose,69.14,484,7
10,11,11,Henrik Norlander,69.18,761,11
11,12,12,Justin Hicks,69.2,692,10
12,13,13,Bill Haas,69.25,831,12
13,14,14,Patrick Reed,69.36,763,11
14,15,15,Webb Simpson,69.54,904,13
15,T16,T16,Jason Dufner,69.57,487,7
16,T16,T16,Graeme McDowell,69.57,487,7
17,18,18,John Merrick,69.6,1044,15
18,19,19,Josh Teater,69.63,557,8
19,T20,T20,Chris Kirk,69.67,1045,15
20,T20,T20,Adam Scott,69.67,627,9
21,T20,T20,Tiger Woods,69.67,418,6
22,23,23,Jordan Spieth,69.69,906,13
23,24,24,Jason Day,69.7,697,10
24,25,25,Robert Karlsson,69.75,558,8
25,26,26,Ken Duke,69.79,977,14
26,27,27,Martin Kaymer,69.82,768,11
27,28,28,Chez Reavie,69.85,908,13
28,29,29,Bob Estes,69.88,559,8
29,30,30,Steven Bowditch,69.89,629,9
30,T31,T31,Billy Horschel,69.92,839,12
31,T31,T31,Gary Woodland,69.92,909,13
32,33,33,Roberto Castro,69.93,1049,15
33,T34,T34,Fabián Gómez,70.0,770,11
34,T34,T34,Brian Harman,70.0,980,14
35,T34,T34,Lee Westwood,70.0,420,6
36,37,37,John Huh,70.08,841,12
37,T38,T38,Stuart Appleby,70.09,771,11
38,T38,T38,J.J. Henry,70.09,771,11
39,T38,T38,Robert Streb,70.09,771,11
40,41,41,Jerry Kelly,70.13,561,8
41,42,42,Charl Schwartzel,70.14,491,7
42,43,43,John Senden,70.17,842,12
43,T44,T44,Chad Campbell,70.18,772,11
44,T44,T44,Sergio Garcia,70.18,772,11
45,T46,T46,Scott Gardiner,70.2,702,10
46,T46,T46,Cameron Tringale,70.2,1053,15
47,48,48,Charles Howell III,70.23,913,13
48,T49,T49,Luke Donald,70.25,843,12
49,T49,T49,Harris English,70.25,843,12
50,T49,T49,Ryan Palmer,70.25,562,8
51,52,52,Luke Guthrie,70.27,1054,15
52,53,53,Charley Hoffman,70.31,914,13
53,54,54,Matt Kuchar,70.33,844,12
54,T55,T55,James Driscoll,70.42,845,12
55,T55,T55,James Hahn,70.42,845,12
56,T55,T55,Ryo Ishikawa,70.42,845,12
57,58,58,Brendon de Jonge,70.43,986,14
58,59,59,Bubba Watson,70.44,634,9
59,T60,T60,Rickie Fowler,70.45,775,11
60,T60,T60,Doug LaBelle II,70.45,775,11
61,62,62,Justin Leonard,70.46,916,13
