,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Richard Lee,81,-12,2.96,945
1,T2,T2,Stephen Ames,49,-5,2.98,606
2,T2,T2,Tiger Woods,61,-5,2.98,720
3,4,4,Phil Mickelson,78,-4,2.99,945
4,T5,T5,Chris Kirk,89,E,3.0,1074
5,T5,T5,Henrik Stenson,65,E,3.0,768
6,7,7,Bob Estes,66,+1,3.0,807
7,T8,T8,Stuart Appleby,88,+2,3.01,1029
8,T8,T8,Justin Bolli,59,+2,3.01,672
9,T8,T8,Dustin Johnson,71,+2,3.01,834
10,T8,T8,Bryce Molder,82,+2,3.01,981
11,T12,T12,Brian Davis,91,+3,3.01,1110
12,T12,T12,Jim Furyk,80,+3,3.01,951
13,T12,T12,John Huh,88,+3,3.01,1053
14,T12,T12,Doug LaBelle II,72,+3,3.01,852
15,T12,T12,Pat Perez,69,+3,3.01,846
16,T12,T12,Andrew Svoboda,46,+3,3.02,534
17,T18,T18,Michael Bradley,56,+4,3.02,639
18,T18,T18,Tim Clark,64,+4,3.02,738
19,T18,T18,Brian Stuard,78,+4,3.01,909
20,T21,T21,James Driscoll,76,+5,3.02,882
21,T21,T21,John Merrick,79,+5,3.02,954
22,T23,T23,Ricky Barnes,74,+6,3.02,855
23,T23,T23,Jason Bohn,70,+6,3.02,855
24,T23,T23,Brendon de Jonge,110,+6,3.01,1341
25,T26,T26,Greg Chalmers,77,+7,3.02,894
26,T26,T26,Luke Donald,60,+7,3.03,708
27,T26,T26,Peter Hanson,45,+7,3.04,516
28,T26,T26,Jeff Overton,78,+7,3.02,954
29,T26,T26,John Rollins,77,+7,3.02,894
30,T31,T31,Robert Garrigus,69,+8,3.03,801
31,T31,T31,Charles Howell III,87,+8,3.02,1026
32,T31,T31,Zach Johnson,84,+8,3.02,999
33,T31,T31,Ryan Palmer,79,+8,3.02,969
34,T31,T31,Chez Reavie,72,+8,3.03,879
35,T31,T31,Steve Stricker,51,+8,3.04,555
36,T37,T37,Bobby Gates,49,+9,3.05,546
37,T37,T37,J.J. Henry,83,+9,3.03,978
38,T37,T37,Steve LeBrun,66,+9,3.04,750
39,T37,T37,Justin Rose,62,+9,3.04,720
40,T41,T41,Jim Herman,59,+10,3.04,669
41,T41,T41,Ryo Ishikawa,72,+10,3.04,849
42,T41,T41,Brandt Jobe,62,+10,3.04,696
43,T41,T41,Graeme McDowell,53,+10,3.05,588
44,T41,T41,Carl Pettersson,82,+10,3.03,963
45,T41,T41,Ian Poulter,59,+10,3.05,627
46,T41,T41,Gary Woodland,94,+10,3.03,1089
47,T48,T48,Matt Jones,83,+11,3.03,1011
48,T48,T48,Jeff Maggert,63,+11,3.04,765
49,T48,T48,Cameron Tringale,80,+11,3.03,981
50,T48,T48,Lee Williams,62,+11,3.04,735
51,T52,T52,Robert Allenby,58,+12,3.05,681
52,T52,T52,Sangmoon Bae,83,+12,3.04,1014
53,T52,T52,Ben Crane,62,+12,3.05,705
54,T52,T52,Jason Day,86,+12,3.04,975
55,T52,T52,Rory McIlroy,56,+12,3.05,660
56,T52,T52,Geoff Ogilvy,57,+12,3.05,705
