,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
81,T81,T81,Casey Wittenberg,70.8,354,5
82,T83,T83,Brian Harman,70.86,496,7
83,T83,T83,Camilo Villegas,70.86,496,7
84,85,85,Billy Horschel,70.91,780,11
85,T86,T86,Kevin Chappell,71.0,355,5
86,T86,T86,Ben Crane,71.0,355,5
87,T86,T86,Bobby Gates,71.0,213,3
88,T86,T86,David Hearn,71.0,426,6
89,T86,T86,Morgan Hoffmann,71.0,426,6
90,T86,T86,David Lingmerth,71.0,355,5
91,T86,T86,David Mathis,71.0,213,3
92,T86,T86,Henrik Norlander,71.0,71,1
93,T86,T86,Scott Piercy,71.0,426,6
94,T86,T86,Darron Stiles,71.0,71,1
95,T86,T86,Lee Westwood,71.0,568,8
96,T97,T97,Chris Kirk,71.08,853,12
97,T97,T97,Justin Rose,71.08,924,13
98,99,99,Gary Woodland,71.11,640,9
99,T100,T100,Ángel Cabrera,71.14,498,7
100,T100,T100,Jerry Kelly,71.14,498,7
101,T102,T102,Bob Estes,71.2,356,5
102,T102,T102,Tommy Gainey,71.2,356,5
103,T102,T102,Graeme McDowell,71.2,356,5
104,105,105,Dustin Johnson,71.22,641,9
105,T106,T106,John Huh,71.25,570,8
106,T106,T106,Zach Johnson,71.25,855,12
107,T108,T108,Marc Leishman,71.29,499,7
108,T108,T108,Ryan Moore,71.29,499,7
109,110,110,Brendon de Jonge,71.31,927,13
110,T111,T111,Tim Herron,71.33,214,3
111,T111,T111,John Rollins,71.33,642,9
112,T113,T113,Russell Henley,71.4,357,5
113,T113,T113,Robert Streb,71.4,357,5
114,T115,T115,Scott Brown,71.5,286,4
115,T115,T115,Robert Garrigus,71.5,286,4
116,T115,T115,Vijay Singh,71.5,143,2
117,T115,T115,Andrew Svoboda,71.5,143,2
118,119,119,"Ted Potter, Jr.",71.57,501,7
119,120,120,Webb Simpson,71.6,716,10
120,T121,T121,Aaron Baddeley,71.67,215,3
121,T121,T121,Robert Karlsson,71.67,215,3
122,T121,T121,Charl Schwartzel,71.67,645,9
123,T121,T121,John Senden,71.67,430,6
124,T121,T121,David Toms,71.67,215,3
125,126,126,D.A. Points,71.71,502,7
126,T127,T127,Brendan Steele,71.75,287,4
127,T127,T127,Cameron Tringale,71.75,287,4
128,129,129,Harris English,71.78,646,9
129,130,130,Bubba Watson,71.8,718,10
130,131,131,Freddie Jacobson,71.83,431,6
131,132,132,Kevin Streelman,71.86,503,7
132,T133,T133,Stuart Appleby,72.0,360,5
133,T133,T133,Ricky Barnes,72.0,216,3
134,T133,T133,Stewart Cink,72.0,288,4
135,T133,T133,Jason Day,72.0,504,7
136,T133,T133,Derek Ernst,72.0,72,1
137,T133,T133,Padraig Harrington,72.0,72,1
138,T133,T133,Ben Kohles,72.0,360,5
139,T133,T133,George McNeill,72.0,216,3
140,T133,T133,Seung-Yul Noh,72.0,72,1
141,T133,T133,Andres Romero,72.0,216,3
142,T133,T133,Michael Thompson,72.0,288,4
143,T133,T133,Bo Van Pelt,72.0,144,2
144,T133,T133,Boo Weekley,72.0,792,11
145,146,146,Ryan Palmer,72.17,433,6
146,T147,T147,D.J. Trahan,72.25,289,4
147,T147,T147,Nick Watney,72.25,578,8
148,T149,T149,Nicolas Colsaerts,72.33,217,3
149,T149,T149,Brian Davis,72.33,434,6
150,T149,T149,Mike Weir,72.33,217,3
151,152,152,David Lynn,72.5,435,6
152,153,153,Adam Scott,72.56,653,9
153,154,154,Rory McIlroy,72.71,509,7
154,T155,T155,Steven Bowditch,73.0,219,3
155,T155,T155,Erik Compton,73.0,438,6
156,T155,T155,Ernie Els,73.0,292,4
157,T155,T155,Brian Gay,73.0,292,4
158,T155,T155,D.H. Lee,73.0,292,4
159,T155,T155,Geoff Ogilvy,73.0,146,2
160,T155,T155,Lee Williams,73.0,73,1
161,T162,T162,Doug LaBelle II,73.33,220,3
162,T162,T162,Martin Laird,73.33,220,3
163,T164,T164,Dicky Pride,73.5,147,2
164,T164,T164,Kevin Stadler,73.5,147,2
165,166,166,Sangmoon Bae,73.6,368,5
166,T167,T167,K.J. Choi,74.0,296,4
167,T167,T167,Rod Pampling,74.0,74,1
168,T167,T167,Cameron Percy,74.0,148,2
169,170,170,Martin Kaymer,74.2,371,5
170,T171,T171,Sean O'Hair,74.5,149,2
171,T171,T171,Charlie Wi,74.5,298,4
172,173,173,Ben Curtis,75.25,301,4
173,174,174,Trevor Immelman,76.67,230,3
174,175,175,Bud Cauley,80.0,80,1
