,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
147,T145,T145,Ryo Ishikawa,72,4.75,570,120
148,T145,T145,Richard Lee,81,4.75,660,139
149,T145,T145,Ian Poulter,59,4.75,309,65
150,T151,T151,John Huh,88,4.76,695,146
151,T151,T151,Chez Reavie,72,4.76,585,123
152,T151,T151,Tag Ridings,69,4.76,462,97
153,T151,T151,Charlie Wi,75,4.76,604,127
154,T155,T155,Sangmoon Bae,83,4.77,706,148
155,T155,T155,Trevor Immelman,73,4.77,525,110
156,T155,T155,Jeff Maggert,63,4.77,487,102
157,T155,T155,David Mathis,71,4.77,525,110
158,T155,T155,George McNeill,68,4.77,558,117
159,T155,T155,Greg Owen,73,4.77,577,121
160,T155,T155,Mark Wilson,56,4.77,377,79
161,162,162,Brian Gay,79,4.78,707,148
162,T163,T163,Ángel Cabrera,73,4.79,522,109
163,T163,T163,Ben Curtis,59,4.79,460,96
164,T163,T163,Tommy Gainey,84,4.79,623,130
165,T163,T163,Casey Wittenberg,72,4.79,484,101
166,T167,T167,Stuart Appleby,88,4.8,720,150
167,T167,T167,Derek Ernst,58,4.8,446,93
168,T167,T167,David Hearn,88,4.8,801,167
169,T170,T170,Justin Bolli,59,4.82,439,91
170,T170,T170,Bobby Gates,49,4.82,318,66
171,T170,T170,Seung-Yul Noh,71,4.82,574,119
172,T170,T170,David Toms,49,4.82,342,71
173,174,174,Martin Laird,68,4.84,571,118
174,175,175,Lee Westwood,70,4.85,509,105
175,T176,T176,"Ted Potter, Jr.",65,4.86,418,86
176,T176,T176,Dicky Pride,71,4.86,520,107
177,178,178,Robert Allenby,58,4.87,516,106
178,179,179,Geoff Ogilvy,57,4.89,558,114
179,180,180,Johnson Wagner,64,4.96,476,96
