,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Adam Scott,61,3.94,390,99
1,T1,T1,Steve Stricker,51,3.94,122,31
2,3,3,D.H. Lee,65,3.96,942,238
3,T4,T4,Matt Every,89,3.97,751,189
4,T4,T4,Jason Kokrak,78,3.97,639,161
5,T4,T4,Brandt Snedeker,79,3.97,727,183
6,T4,T4,D.J. Trahan,48,3.97,457,115
7,T4,T4,Jimmy Walker,84,3.97,1199,302
8,T4,T4,Bubba Watson,76,3.97,596,150
9,T10,T10,Brendon de Jonge,110,3.98,1612,405
10,T10,T10,Morgan Hoffmann,64,3.98,920,231
11,T10,T10,Jerry Kelly,75,3.98,1123,282
12,T10,T10,Charlie Wi,75,3.98,812,204
13,T14,T14,Erik Compton,74,3.99,813,204
14,T14,T14,Zach Johnson,84,3.99,802,201
15,T14,T14,Dicky Pride,71,3.99,902,226
16,T14,T14,Robert Streb,75,3.99,1109,278
17,T14,T14,Daniel Summerhays,83,3.99,953,239
18,T14,T14,Cameron Tringale,80,3.99,1226,307
19,T14,T14,Gary Woodland,94,3.99,1340,336
20,T21,T21,Ángel Cabrera,73,4.0,949,237
21,T21,T21,Chris Kirk,89,4.0,1481,370
22,T21,T21,Troy Matteson,68,4.0,828,207
23,T21,T21,Jordan Spieth,82,4.0,772,193
24,T21,T21,Camilo Villegas,79,4.0,963,241
25,T26,T26,Roberto Castro,97,4.01,1387,346
26,T26,T26,Brian Davis,91,4.01,1332,332
27,T26,T26,Rickie Fowler,75,4.01,698,174
28,T29,T29,David Hearn,88,4.02,1406,350
29,T29,T29,Billy Horschel,96,4.02,913,227
30,T29,T29,Charles Howell III,87,4.02,1060,264
31,T29,T29,Freddie Jacobson,63,4.02,1159,288
32,T29,T29,Ryan Moore,72,4.02,1129,281
33,T29,T29,Andres Romero,63,4.02,672,167
34,T29,T29,Lee Westwood,70,4.02,857,213
35,T36,T36,Stuart Appleby,88,4.03,750,186
36,T36,T36,Jason Day,86,4.03,939,233
37,T36,T36,Jason Dufner,78,4.03,1168,290
38,T36,T36,Ken Duke,87,4.03,1557,386
39,T36,T36,Bob Estes,66,4.03,940,233
40,T36,T36,Tim Herron,45,4.03,653,162
41,T36,T36,Ryo Ishikawa,72,4.03,979,243
42,T36,T36,Matt Jones,83,4.03,1198,297
43,T36,T36,Matt Kuchar,93,4.03,782,194
44,T36,T36,Rory McIlroy,56,4.03,472,117
45,T36,T36,George McNeill,68,4.03,846,210
46,T36,T36,John Merrick,79,4.03,1407,349
47,T36,T36,Cameron Percy,68,4.03,1279,317
48,T36,T36,Darron Stiles,51,4.03,746,185
49,T36,T36,Nick Watney,88,4.03,1157,287
50,T51,T51,Ricky Barnes,74,4.04,1033,256
51,T51,T51,Jonas Blixt,76,4.04,1047,259
52,T51,T51,Kevin Chappell,80,4.04,1294,320
53,T51,T51,Luke Donald,60,4.04,646,160
54,T51,T51,James Driscoll,76,4.04,711,176
55,T51,T51,Harris English,95,4.04,1099,272
56,T51,T51,Jim Furyk,80,4.04,787,195
57,T51,T51,Sergio Garcia,65,4.04,594,147
58,T51,T51,Tom Gillis,69,4.04,763,189
59,T51,T51,Brian Harman,89,4.04,1080,267
60,T51,T51,Justin Leonard,86,4.04,1263,313
61,T51,T51,Henrik Norlander,70,4.04,1001,248
62,T51,T51,Ryan Palmer,79,4.04,1172,290
63,T51,T51,Chez Reavie,72,4.04,1128,279
64,T51,T51,Webb Simpson,92,4.04,888,220
65,T51,T51,Vaughn Taylor,50,4.04,679,168
66,T67,T67,Graham DeLaet,94,4.05,1250,309
67,T67,T67,Bill Haas,85,4.05,839,207
68,T67,T67,Russell Henley,80,4.05,1293,319
69,T67,T67,William McGirt,75,4.05,1438,355
70,T67,T67,Bryce Molder,82,4.05,1381,341
71,T67,T67,Greg Owen,73,4.05,1065,263
72,T67,T67,"Ted Potter, Jr.",65,4.05,815,201
73,T67,T67,Ian Poulter,59,4.05,555,137
74,T67,T67,Rory Sabbatini,86,4.05,1137,281
75,T67,T67,Charl Schwartzel,69,4.05,794,196
76,T67,T67,Vijay Singh,61,4.05,900,222
77,T67,T67,Kevin Stadler,83,4.05,1475,364
78,T67,T67,Henrik Stenson,65,4.05,737,182
79,T67,T67,Chris Stroud,88,4.05,1250,309
80,T67,T67,David Toms,49,4.05,494,122
81,T82,T82,Robert Allenby,58,4.06,860,212
82,T82,T82,Stephen Ames,49,4.06,715,176
83,T82,T82,Chad Campbell,78,4.06,1190,293
84,T82,T82,K.J. Choi,85,4.06,1567,386
85,T82,T82,Martin Flores,83,4.06,1238,305
86,T82,T82,Luke Guthrie,82,4.06,743,183
87,T82,T82,Brandt Jobe,62,4.06,836,206
88,T82,T82,Ben Kohles,75,4.06,954,235
89,T82,T82,Aaron Watkins,46,4.06,536,132
90,T91,T91,Aaron Baddeley,68,4.07,927,228
91,T91,T91,Charlie Beljan,62,4.07,949,233
92,T91,T91,Jason Bohn,70,4.07,1053,259
93,T91,T91,Fabián Gómez,65,4.07,687,169
94,T91,T91,James Hahn,78,4.07,826,203
95,T91,T91,Dustin Johnson,71,4.07,769,189
96,T91,T91,Doug LaBelle II,72,4.07,1018,250
97,T91,T91,David Lynn,70,4.07,1002,246
98,T91,T91,Phil Mickelson,78,4.07,615,151
99,T91,T91,Jin Park,52,4.07,749,184
100,T91,T91,Tag Ridings,69,4.07,786,193
101,T91,T91,John Senden,79,4.07,1312,322
102,T91,T91,Brendan Steele,86,4.07,1414,347
103,T91,T91,Boo Weekley,100,4.07,1692,416
104,T91,T91,Lee Williams,62,4.07,834,205
105,T91,T91,Mark Wilson,56,4.07,635,156
106,T91,T91,Tiger Woods,61,4.07,472,116
107,T108,T108,Steven Bowditch,67,4.08,808,198
108,T108,T108,Brad Fritsch,81,4.08,1033,253
109,T108,T108,Robert Karlsson,56,4.08,755,185
110,T108,T108,Marc Leishman,77,4.08,938,230
111,T108,T108,Luke List,65,4.08,825,202
112,T108,T108,Jeff Maggert,63,4.08,852,209
113,T108,T108,David Mathis,71,4.08,837,205
