,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Keegan Bradley,88,4.49,629,140
1,2,2,Henrik Stenson,65,4.5,517,115
2,3,3,Dustin Johnson,71,4.51,519,115
3,4,4,Tiger Woods,61,4.53,526,116
4,5,5,Bubba Watson,76,4.54,627,138
5,T6,T6,Peter Hanson,45,4.55,291,64
6,T6,T6,Phil Mickelson,78,4.55,587,129
7,T6,T6,Adam Scott,61,4.55,510,112
8,T6,T6,Mark Wilson,56,4.55,373,82
9,T10,T10,Chad Campbell,78,4.56,497,109
10,T10,T10,Matt Kuchar,93,4.56,648,142
11,T10,T10,Andrew Svoboda,46,4.56,246,54
12,T13,T13,Steven Bowditch,67,4.57,407,89
13,T13,T13,Graham DeLaet,94,4.57,676,148
14,T13,T13,Justin Rose,62,4.57,580,127
15,T13,T13,Rory Sabbatini,86,4.57,576,126
16,T13,T13,Boo Weekley,100,4.57,640,140
17,T18,T18,Martin Flores,83,4.58,513,112
18,T18,T18,Henrik Norlander,70,4.58,440,96
19,T18,T18,Cameron Percy,68,4.58,389,85
20,T18,T18,Steve Stricker,51,4.58,499,109
21,T22,T22,Roberto Castro,97,4.59,752,164
22,T22,T22,Ernie Els,63,4.59,367,80
23,T22,T22,George McNeill,68,4.59,422,92
24,T25,T25,Aaron Baddeley,68,4.6,511,111
25,T25,T25,Brendon de Jonge,110,4.6,731,159
26,T25,T25,Charles Howell III,87,4.6,672,146
27,T25,T25,Dicky Pride,71,4.6,455,99
28,T25,T25,Chris Stroud,88,4.6,589,128
29,T30,T30,Harris English,95,4.61,673,146
30,T30,T30,Rickie Fowler,75,4.61,502,109
31,T30,T30,Luke Guthrie,82,4.61,696,151
32,T30,T30,Matt Jones,83,4.61,599,130
33,T30,T30,Colt Knost,69,4.61,406,88
34,T30,T30,John Rollins,77,4.61,599,130
35,T30,T30,Brendan Steele,86,4.61,493,107
36,T37,T37,K.J. Choi,85,4.62,517,112
37,T37,T37,Nicolas Colsaerts,50,4.62,342,74
38,T37,T37,Ben Crane,62,4.62,462,100
39,T37,T37,Sergio Garcia,65,4.62,587,127
40,T37,T37,Charley Hoffman,84,4.62,697,151
41,T37,T37,Jason Kokrak,78,4.62,689,149
42,T37,T37,Martin Laird,68,4.62,490,106
43,T37,T37,William McGirt,75,4.62,448,97
44,T37,T37,Charl Schwartzel,69,4.62,568,123
45,T37,T37,Jordan Spieth,82,4.62,688,149
46,T37,T37,Kevin Streelman,86,4.62,661,143
47,T48,T48,Stewart Cink,71,4.63,458,99
48,T48,T48,Scott Langley,79,4.63,528,114
49,T48,T48,Jin Park,52,4.63,347,75
50,T48,T48,Brandt Snedeker,79,4.63,690,149
51,T48,T48,Kevin Stadler,83,4.63,486,105
52,T48,T48,Scott Stallings,79,4.63,519,112
53,T48,T48,Kyle Stanley,71,4.63,570,123
54,T48,T48,Cameron Tringale,80,4.63,528,114
55,T48,T48,Lee Westwood,70,4.63,509,110
56,T48,T48,Gary Woodland,94,4.63,588,127
57,T58,T58,Jason Day,86,4.64,603,130
58,T58,T58,James Hahn,78,4.64,631,136
59,T58,T58,David Hearn,88,4.64,524,113
60,T58,T58,Luke List,65,4.64,385,83
61,T58,T58,Greg Owen,73,4.64,473,102
62,T58,T58,Ryan Palmer,79,4.64,543,117
63,T58,T58,Patrick Reed,83,4.64,594,128
64,T65,T65,Jim Herman,59,4.65,414,89
65,T65,T65,Rory McIlroy,56,4.65,498,107
66,T65,T65,Ryan Moore,72,4.65,525,113
67,T65,T65,"Ted Potter, Jr.",65,4.65,451,97
68,T65,T65,Alistair Presnell,59,4.65,423,91
69,T65,T65,Shawn Stefani,63,4.65,456,98
70,T65,T65,Camilo Villegas,79,4.65,474,102
71,T72,T72,Brad Fritsch,81,4.66,540,116
72,T72,T72,Billy Horschel,96,4.66,779,167
73,T72,T72,Steve LeBrun,66,4.66,424,91
74,T72,T72,Richard Lee,81,4.66,550,118
75,T72,T72,Webb Simpson,92,4.66,681,146
76,T72,T72,Brian Stuard,78,4.66,522,112
77,T72,T72,Josh Teater,86,4.66,559,120
78,T72,T72,Jimmy Walker,84,4.66,690,148
79,T80,T80,Bud Cauley,67,4.67,444,95
80,T80,T80,Jeff Maggert,63,4.67,430,92
81,T80,T80,Daniel Summerhays,83,4.67,673,144
82,T80,T80,D.J. Trahan,48,4.67,369,79
83,T84,T84,Stuart Appleby,88,4.68,547,117
84,T84,T84,Jason Bohn,70,4.68,496,106
85,T84,T84,Greg Chalmers,77,4.68,533,114
86,T84,T84,Lucas Glover,65,4.68,519,111
87,T84,T84,Fabián Gómez,65,4.68,482,103
88,T84,T84,Bill Haas,85,4.68,773,165
89,T84,T84,Russell Henley,80,4.68,524,112
90,T84,T84,Chris Kirk,89,4.68,664,142
91,T84,T84,Justin Leonard,86,4.68,520,111
92,T84,T84,Hunter Mahan,91,4.68,740,158
93,T84,T84,Vaughn Taylor,50,4.68,346,74
94,T95,T95,Jim Furyk,80,4.69,647,138
95,T95,T95,John Huh,88,4.69,600,128
96,T95,T95,Freddie Jacobson,63,4.69,399,85
97,T95,T95,Zach Johnson,84,4.69,736,157
98,T95,T95,Tag Ridings,69,4.69,516,110
99,T95,T95,Robert Streb,75,4.69,506,108
100,T101,T101,Stephen Ames,49,4.7,348,74
101,T101,T101,Scott Brown,65,4.7,517,110
102,T101,T101,Kevin Chappell,80,4.7,555,118
103,T101,T101,Tim Clark,64,4.7,418,89
104,T101,T101,Ben Kohles,75,4.7,522,111
105,T101,T101,D.A. Points,87,4.7,639,136
106,T101,T101,Andres Romero,63,4.7,451,96
107,T108,T108,Sangmoon Bae,83,4.71,509,108
108,T108,T108,Ángel Cabrera,73,4.71,561,119
109,T108,T108,Brandt Jobe,62,4.71,311,66
110,T108,T108,Martin Kaymer,61,4.71,339,72
111,T108,T108,Doug LaBelle II,72,4.71,429,91
112,T108,T108,David Mathis,71,4.71,466,99
113,T108,T108,John Merrick,79,4.71,589,125
114,T108,T108,Sean O'Hair,56,4.71,419,89
115,T108,T108,Pat Perez,69,4.71,537,114
116,T108,T108,Scott Piercy,78,4.71,546,116
117,T108,T108,John Senden,79,4.71,608,129
118,T108,T108,Johnson Wagner,64,4.71,466,99
119,T120,T120,Jonas Blixt,76,4.72,458,97
120,T120,T120,Will Claxton,67,4.72,420,89
121,T120,T120,Matt Every,89,4.72,698,148
122,T120,T120,Ian Poulter,59,4.72,439,93
123,T120,T120,Chez Reavie,72,4.72,463,98
124,T125,T125,Charlie Beljan,62,4.73,454,96
125,T125,T125,Brian Davis,91,4.73,638,135
126,T125,T125,Luke Donald,60,4.73,435,92
127,T125,T125,Derek Ernst,58,4.73,421,89
128,T125,T125,Morgan Hoffmann,64,4.73,482,102
129,T125,T125,Jerry Kelly,75,4.73,535,113
130,T125,T125,Marc Leishman,77,4.73,624,132
131,T125,T125,Bryce Molder,82,4.73,473,100
132,T125,T125,Seung-Yul Noh,71,4.73,468,99
133,T125,T125,Jeff Overton,78,4.73,553,117
134,T125,T125,Darron Stiles,51,4.73,355,75
135,T125,T125,Nick Watney,88,4.73,690,146
136,T125,T125,Y.E. Yang,56,4.73,350,74
137,T138,T138,Bob Estes,66,4.74,398,84
138,T138,T138,Trevor Immelman,73,4.74,554,117
139,T138,T138,Robert Karlsson,56,4.74,346,73
140,T138,T138,Troy Matteson,68,4.74,536,113
141,T138,T138,Michael Thompson,66,4.74,450,95
142,T138,T138,Charlie Wi,75,4.74,465,98
143,T144,T144,Michael Bradley,56,4.75,385,81
144,T144,T144,David Toms,49,4.75,337,71
145,T146,T146,Robert Garrigus,69,4.76,443,93
146,T146,T146,J.J. Henry,83,4.76,590,124
147,T146,T146,D.H. Lee,65,4.76,476,100
148,T146,T146,David Lingmerth,68,4.76,486,102
149,T146,T146,Nicholas Thompson,99,4.76,652,137
150,T146,T146,Mike Weir,60,4.76,428,90
151,T146,T146,Casey Wittenberg,72,4.76,585,123
152,T153,T153,Erik Compton,74,4.77,572,120
153,T153,T153,Eric Meierdierks,48,4.77,401,84
154,T153,T153,Carl Pettersson,82,4.77,429,90
155,T153,T153,Bo Van Pelt,72,4.77,410,86
156,T153,T153,Lee Williams,62,4.77,377,79
157,T158,T158,Ricky Barnes,74,4.78,416,87
158,T158,T158,Tommy Gainey,84,4.78,597,125
159,T158,T158,Vijay Singh,61,4.78,392,82
160,T158,T158,Aaron Watkins,46,4.78,282,59
161,T162,T162,Brian Harman,89,4.79,613,128
162,T162,T162,David Lynn,70,4.79,537,112
163,164,164,Scott Gardiner,61,4.8,475,99
164,T165,T165,Robert Allenby,58,4.81,380,79
165,T165,T165,Jason Dufner,78,4.81,553,115
166,T165,T165,Rod Pampling,46,4.81,250,52
167,T168,T168,Ken Duke,87,4.82,578,120
168,T168,T168,Padraig Harrington,52,4.82,294,61
169,T168,T168,Justin Hicks,79,4.82,550,114
170,T168,T168,Ryo Ishikawa,72,4.82,506,105
171,172,172,Brian Gay,79,4.84,436,90
172,T173,T173,Justin Bolli,59,4.85,432,89
173,T173,T173,Tim Herron,45,4.85,315,65
174,175,175,Tom Gillis,69,4.86,403,83
175,T176,T176,James Driscoll,76,4.89,601,123
176,T176,T176,Bobby Gates,49,4.89,386,79
177,T176,T176,Geoff Ogilvy,57,4.89,367,75
178,179,179,Ben Curtis,59,4.9,421,86
179,180,180,Graeme McDowell,53,4.92,379,77
