,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Steve Stricker,51,3.95,1573,398
1,T2,T2,Graham DeLaet,94,3.98,2128,535
2,T2,T2,David Hearn,88,3.98,1492,375
3,T4,T4,Brian Gay,79,3.99,1254,314
4,T4,T4,Bill Haas,85,3.99,2251,564
5,T4,T4,Chris Kirk,89,3.99,1943,487
6,T4,T4,Jordan Spieth,82,3.99,2181,547
7,T4,T4,Jimmy Walker,84,3.99,1852,464
8,T9,T9,Jason Dufner,78,4.0,1656,414
9,T9,T9,Martin Flores,83,4.0,1674,419
10,T9,T9,Sergio Garcia,65,4.0,1719,430
11,T9,T9,Charles Howell III,87,4.0,1988,497
12,T9,T9,Brandt Snedeker,79,4.0,1982,496
13,T14,T14,K.J. Choi,85,4.01,1449,361
14,T14,T14,John Rollins,77,4.01,1770,441
15,T14,T14,Rory Sabbatini,86,4.01,1899,474
16,T14,T14,Henrik Stenson,65,4.01,1727,431
17,T14,T14,Kevin Streelman,86,4.01,1939,483
18,T19,T19,Stuart Appleby,88,4.02,1590,396
19,T19,T19,Morgan Hoffmann,64,4.02,1497,372
20,T19,T19,Matt Jones,83,4.02,1718,427
21,T19,T19,Matt Kuchar,93,4.02,2002,498
22,T19,T19,Hunter Mahan,91,4.02,2137,531
23,T19,T19,Bryce Molder,82,4.02,1442,359
24,T19,T19,Jeff Overton,78,4.02,1602,399
25,T19,T19,Boo Weekley,100,4.02,1956,486
26,T19,T19,Tiger Woods,61,4.02,1558,388
27,T28,T28,James Driscoll,76,4.03,1635,406
28,T28,T28,Harris English,95,4.03,2103,522
29,T28,T28,Bob Estes,66,4.03,1234,306
30,T28,T28,Zach Johnson,84,4.03,2299,570
31,T28,T28,Phil Mickelson,78,4.03,1840,457
32,T28,T28,"Ted Potter, Jr.",65,4.03,1470,365
33,T28,T28,Justin Rose,62,4.03,1913,475
34,T28,T28,Adam Scott,61,4.03,1566,389
35,T28,T28,Brian Stuard,78,4.03,1565,388
36,T28,T28,Nicholas Thompson,99,4.03,2029,504
37,T28,T28,Aaron Watkins,46,4.03,830,206
38,T28,T28,Mark Wilson,56,4.03,1127,280
39,T40,T40,Steven Bowditch,67,4.04,1273,315
40,T40,T40,Stewart Cink,71,4.04,1342,332
41,T40,T40,Ben Crane,62,4.04,1398,346
42,T40,T40,Matt Every,89,4.04,2054,508
43,T40,T40,Jim Furyk,80,4.04,1914,474
44,T40,T40,Fabián Gómez,65,4.04,1380,342
45,T40,T40,Russell Henley,80,4.04,1638,405
46,T40,T40,Billy Horschel,96,4.04,2250,557
47,T40,T40,Jeff Maggert,63,4.04,1270,314
48,T40,T40,Patrick Reed,83,4.04,1907,472
49,T40,T40,Webb Simpson,92,4.04,2114,523
50,T40,T40,Kevin Stadler,83,4.04,1485,368
51,T40,T40,Chris Stroud,88,4.04,1739,430
52,T40,T40,David Toms,49,4.04,945,234
53,T54,T54,Jonas Blixt,76,4.05,1531,378
54,T54,T54,Roberto Castro,97,4.05,2270,560
55,T54,T54,Greg Chalmers,77,4.05,1449,358
56,T54,T54,Brian Davis,91,4.05,1885,465
57,T54,T54,Richard Lee,81,4.05,1489,368
58,T54,T54,David Lynn,70,4.05,1475,364
59,T54,T54,Chez Reavie,72,4.05,1413,349
60,T54,T54,Shawn Stefani,63,4.05,1337,330
61,T54,T54,Daniel Summerhays,83,4.05,1904,470
62,T54,T54,Bo Van Pelt,72,4.05,1179,291
63,T64,T64,Keegan Bradley,88,4.06,2105,519
64,T64,T64,Kevin Chappell,80,4.06,1562,385
65,T64,T64,Brendon de Jonge,110,4.06,2249,554
66,T64,T64,Luke Donald,60,4.06,1323,326
67,T64,T64,Ernie Els,63,4.06,1153,284
68,T64,T64,James Hahn,78,4.06,1707,420
69,T64,T64,J.J. Henry,83,4.06,1717,423
70,T64,T64,Justin Hicks,79,4.06,1511,372
71,T64,T64,Trevor Immelman,73,4.06,1512,372
72,T64,T64,Freddie Jacobson,63,4.06,1299,320
73,T64,T64,Jerry Kelly,75,4.06,1629,401
74,T64,T64,Marc Leishman,77,4.06,1960,483
75,T64,T64,David Lingmerth,68,4.06,1341,330
76,T64,T64,Troy Matteson,68,4.06,1526,376
77,T64,T64,Graeme McDowell,53,4.06,1166,287
78,T64,T64,Rory McIlroy,56,4.06,1442,355
79,T64,T64,D.A. Points,87,4.06,1829,450
80,T64,T64,Tag Ridings,69,4.06,1461,360
81,T64,T64,Charl Schwartzel,69,4.06,1832,451
82,T64,T64,Josh Teater,86,4.06,1606,396
83,T64,T64,D.J. Trahan,48,4.06,1039,256
84,T64,T64,Bubba Watson,76,4.06,1898,467
85,T64,T64,Lee Westwood,70,4.06,1538,379
86,T87,T87,Scott Brown,65,4.07,1363,335
87,T87,T87,Erik Compton,74,4.07,1657,407
88,T87,T87,Jason Day,86,4.07,1856,456
89,T87,T87,Brad Fritsch,81,4.07,1515,372
90,T87,T87,Robert Garrigus,69,4.07,1266,311
91,T87,T87,Brian Harman,89,4.07,1744,428
92,T87,T87,Tim Herron,45,4.07,925,227
93,T87,T87,Dustin Johnson,71,4.07,1652,406
94,T87,T87,Steve LeBrun,66,4.07,1222,300
95,T87,T87,William McGirt,75,4.07,1366,336
96,T87,T87,Cameron Percy,68,4.07,1245,306
97,T87,T87,Scott Stallings,79,4.07,1584,389
98,T87,T87,Brendan Steele,86,4.07,1495,367
99,T87,T87,Vaughn Taylor,50,4.07,1010,248
100,T87,T87,Nick Watney,88,4.07,1918,471
101,T102,T102,Stephen Ames,49,4.08,1117,274
102,T102,T102,Ricky Barnes,74,4.08,1240,304
103,T102,T102,Charlie Beljan,62,4.08,1321,324
104,T102,T102,Jason Bohn,70,4.08,1440,353
105,T102,T102,Chad Campbell,78,4.08,1490,365
106,T102,T102,Scott Gardiner,61,4.08,1357,333
107,T102,T102,Lucas Glover,65,4.08,1478,362
108,T102,T102,John Huh,88,4.08,1930,473
