,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
97,T97,T97,Vijay Singh,71.3,713,10
98,T99,T99,Martin Laird,71.33,642,9
99,T99,T99,Brendan Steele,71.33,856,12
100,T99,T99,D.J. Trahan,71.33,642,9
101,102,102,Morgan Hoffmann,71.36,785,11
102,103,103,Brian Gay,71.38,1142,16
103,T104,T104,Scott Brown,71.4,714,10
104,T104,T104,Camilo Villegas,71.4,714,10
105,106,106,Matt Jones,71.42,857,12
106,107,107,Daniel Summerhays,71.43,1000,14
107,108,108,Peter Hanson,71.44,643,9
108,109,109,Justin Leonard,71.45,786,11
109,110,110,Brandt Snedeker,71.46,929,13
110,111,111,Johnson Wagner,71.5,715,10
111,T112,T112,Scott Langley,71.55,787,11
112,T112,T112,Y.E. Yang,71.55,787,11
113,114,114,D.H. Lee,71.56,644,9
114,T115,T115,Ernie Els,71.57,501,7
115,T115,T115,Jerry Kelly,71.57,1002,14
116,T117,T117,Henrik Norlander,71.6,716,10
117,T117,T117,Pat Perez,71.6,716,10
118,T117,T117,Dicky Pride,71.6,716,10
119,T117,T117,Jimmy Walker,71.6,716,10
120,T117,T117,Casey Wittenberg,71.6,716,10
121,T122,T122,Ryan Moore,71.64,788,11
122,T122,T122,Tag Ridings,71.64,788,11
123,T122,T122,Webb Simpson,71.64,788,11
124,125,125,Padraig Harrington,71.67,645,9
125,126,126,Keegan Bradley,71.73,789,11
126,T127,T127,Robert Allenby,71.77,933,13
127,T127,T127,Aaron Baddeley,71.77,933,13
128,T127,T127,James Hahn,71.77,933,13
129,T127,T127,David Lingmerth,71.77,933,13
130,131,131,Billy Horschel,71.79,1005,14
131,T132,T132,Martin Kaymer,71.8,359,5
132,T132,T132,Greg Owen,71.8,718,10
133,134,134,D.A. Points,71.82,790,11
134,135,135,Scott Stallings,71.88,1150,16
135,T136,T136,Will Claxton,71.92,935,13
136,T136,T136,Luke Guthrie,71.92,863,12
137,T136,T136,Seung-Yul Noh,71.92,935,13
138,T136,T136,John Senden,71.92,863,12
139,140,140,Patrick Reed,71.93,1079,15
140,T141,T141,Tom Gillis,72.0,720,10
141,T141,T141,Lucas Glover,72.0,792,11
142,T141,T141,John Merrick,72.0,576,8
143,T141,T141,Sean O'Hair,72.0,720,10
144,T141,T141,Chez Reavie,72.0,648,9
145,T141,T141,Bo Van Pelt,72.0,648,9
146,T147,T147,Ricky Barnes,72.09,793,11
147,T147,T147,Russell Henley,72.09,793,11
148,149,149,Jason Day,72.1,721,10
149,150,150,Ben Curtis,72.11,649,9
150,151,151,Graeme McDowell,72.13,577,8
151,152,152,Nick Watney,72.23,939,13
152,153,153,Tim Clark,72.27,795,11
153,154,154,Lee Williams,72.3,723,10
154,155,155,Robert Garrigus,72.33,868,12
155,156,156,Scott Piercy,72.38,941,13
156,157,157,Rod Pampling,72.43,507,7
157,158,158,Jonas Blixt,72.46,942,13
158,T159,T159,Derek Ernst,72.5,870,12
159,T159,T159,Mike Weir,72.5,870,12
160,161,161,Michael Bradley,72.55,798,11
161,162,162,Tommy Gainey,72.59,1234,17
162,163,163,Brian Harman,72.64,1017,14
163,T164,T164,Charlie Beljan,72.73,800,11
164,T164,T164,Jin Park,72.73,800,11
165,166,166,Michael Thompson,72.82,801,11
166,167,167,Alistair Presnell,72.88,583,8
167,T168,T168,Nicolas Colsaerts,72.9,729,10
168,T168,T168,Brandt Jobe,72.9,729,10
169,170,170,Tim Herron,73.0,584,8
170,171,171,Robert Streb,73.08,950,13
171,172,172,Luke Donald,73.25,293,4
172,173,173,Ken Duke,73.29,1026,14
173,T174,T174,Bobby Gates,73.33,660,9
174,T174,T174,Robert Karlsson,73.33,660,9
175,176,176,Luke List,73.45,808,11
176,177,177,Scott Gardiner,73.5,882,12
177,178,178,Eric Meierdierks,74.13,593,8
178,179,179,Geoff Ogilvy,74.38,595,8
179,180,180,Ryo Ishikawa,74.4,744,10
