,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Tag Ridings,67.0,67,1
1,2,2,Adam Scott,67.67,203,3
2,T3,T3,Morgan Hoffmann,67.75,271,4
3,T3,T3,Matt Kuchar,67.75,271,4
4,5,5,Matt Every,67.8,339,5
5,6,6,Sangmoon Bae,68.25,273,4
6,7,7,Dustin Johnson,68.6,343,5
7,T8,T8,Ricky Barnes,68.75,275,4
8,T8,T8,Webb Simpson,68.75,550,8
9,10,10,Robert Streb,68.8,344,5
10,T11,T11,Erik Compton,68.83,413,6
11,T11,T11,John Merrick,68.83,413,6
12,T13,T13,Tim Clark,69.0,345,5
13,T13,T13,Sergio Garcia,69.0,207,3
14,T13,T13,Marc Leishman,69.0,345,5
15,T13,T13,Justin Rose,69.0,69,1
16,T13,T13,Brandt Snedeker,69.0,483,7
17,T13,T13,Brian Stuard,69.0,276,4
18,T13,T13,Andrew Svoboda,69.0,207,3
19,T13,T13,David Toms,69.0,207,3
20,T13,T13,Cameron Tringale,69.0,414,6
21,T13,T13,Mark Wilson,69.0,207,3
22,23,23,Ryan Moore,69.17,415,6
23,24,24,Luke Donald,69.25,277,4
24,25,25,Kevin Stadler,69.27,762,11
25,26,26,Jason Day,69.33,416,6
26,27,27,Dicky Pride,69.4,347,5
27,T28,T28,Nicolas Colsaerts,69.5,139,2
28,T28,T28,Brian Harman,69.5,278,4
29,T28,T28,Y.E. Yang,69.5,278,4
30,31,31,Rod Pampling,69.6,348,5
31,T32,T32,Ryan Palmer,69.63,557,8
32,T32,T32,Nick Watney,69.63,557,8
33,T34,T34,Brendon de Jonge,69.75,558,8
34,T34,T34,Rory McIlroy,69.75,279,4
35,T34,T34,Chez Reavie,69.75,558,8
36,T37,T37,D.H. Lee,69.83,419,6
37,T37,T37,Daniel Summerhays,69.83,419,6
38,T39,T39,Brian Davis,70.0,770,11
39,T39,T39,James Driscoll,70.0,70,1
40,T39,T39,Luke Guthrie,70.0,140,2
41,T39,T39,Zach Johnson,70.0,210,3
42,T39,T39,Eric Meierdierks,70.0,70,1
43,T39,T39,"Ted Potter, Jr.",70.0,140,2
44,T39,T39,Andres Romero,70.0,350,5
45,T39,T39,Vijay Singh,70.0,420,6
46,T39,T39,Darron Stiles,70.0,140,2
47,T39,T39,Vaughn Taylor,70.0,280,4
48,T39,T39,Aaron Watkins,70.0,140,2
49,50,50,David Hearn,70.11,631,9
50,51,51,Matt Jones,70.14,491,7
51,T52,T52,Charles Howell III,70.17,421,6
52,T52,T52,Kevin Streelman,70.17,421,6
53,T54,T54,Ian Poulter,70.2,351,5
54,T54,T54,Bubba Watson,70.2,351,5
55,T56,T56,Jeff Maggert,70.25,281,4
56,T56,T56,Greg Owen,70.25,281,4
57,T56,T56,Jin Park,70.25,281,4
58,59,59,Rory Sabbatini,70.29,492,7
59,T60,T60,Brandt Jobe,70.33,422,6
60,T60,T60,Chris Kirk,70.33,211,3
61,T60,T60,Martin Laird,70.33,211,3
62,63,63,Graham DeLaet,70.36,774,11
63,T64,T64,Steven Bowditch,70.4,352,5
64,T64,T64,Tom Gillis,70.4,352,5
65,T66,T66,Padraig Harrington,70.43,493,7
66,T66,T66,Nicholas Thompson,70.43,493,7
67,T68,T68,Robert Garrigus,70.5,423,6
68,T68,T68,Ben Kohles,70.5,282,4
69,T68,T68,Sean O'Hair,70.5,282,4
70,T68,T68,Johnson Wagner,70.5,141,2
71,T72,T72,James Hahn,70.6,353,5
72,T72,T72,David Lingmerth,70.6,353,5
73,74,74,Justin Leonard,70.63,565,8
74,T75,T75,Charlie Beljan,70.67,212,3
75,T75,T75,Scott Brown,70.67,424,6
76,T75,T75,Bud Cauley,70.67,424,6
77,78,78,David Mathis,70.75,283,4
78,T79,T79,Robert Allenby,70.8,354,5
79,T79,T79,Lee Westwood,70.8,354,5
80,81,81,K.J. Choi,70.82,779,11
81,T82,T82,Charley Hoffman,70.83,425,6
82,T82,T82,Trevor Immelman,70.83,425,6
83,T82,T82,Hunter Mahan,70.83,425,6
84,T85,T85,Stephen Ames,71.0,142,2
85,T85,T85,Stuart Appleby,71.0,355,5
86,T85,T85,Chad Campbell,71.0,639,9
87,T85,T85,Freddie Jacobson,71.0,355,5
88,T85,T85,Jason Kokrak,71.0,213,3
89,T85,T85,Steve LeBrun,71.0,284,4
90,T85,T85,David Lynn,71.0,355,5
91,T85,T85,Jeff Overton,71.0,426,6
92,T85,T85,Alistair Presnell,71.0,142,2
93,T85,T85,Jimmy Walker,71.0,213,3
94,T85,T85,Charlie Wi,71.0,426,6
95,T85,T85,Tiger Woods,71.0,284,4
96,T97,T97,William McGirt,71.13,569,8
97,T97,T97,Brendan Steele,71.13,569,8
98,99,99,Ken Duke,71.14,498,7
99,T100,T100,Roberto Castro,71.17,427,6
100,T100,T100,Luke List,71.17,427,6
101,T100,T100,John Senden,71.17,427,6
102,T103,T103,Jason Bohn,71.2,356,5
103,T103,T103,Bill Haas,71.2,356,5
104,T103,T103,Jerry Kelly,71.2,356,5
105,T103,T103,Richard Lee,71.2,356,5
106,T103,T103,Charl Schwartzel,71.2,356,5
107,T108,T108,Ernie Els,71.29,499,7
108,T108,T108,Rickie Fowler,71.29,499,7
109,T110,T110,Michael Bradley,71.33,214,3
110,T110,T110,Bob Estes,71.33,428,6
111,T110,T110,Martin Flores,71.33,428,6
112,T110,T110,D.J. Trahan,71.33,214,3
113,114,114,Billy Horschel,71.4,357,5
114,115,115,Camilo Villegas,71.43,500,7
115,T116,T116,Harris English,71.44,643,9
