,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Mark Wilson,33.33,300,9
1,2,2,Tim Clark,33.92,407,12
2,3,3,Kevin Stadler,34.06,545,16
3,4,4,Brandt Snedeker,34.29,583,17
4,5,5,Greg Chalmers,34.31,446,13
5,6,6,Morgan Hoffmann,34.38,447,13
6,T7,T7,Padraig Harrington,34.4,344,10
7,T7,T7,Aaron Watkins,34.4,172,5
8,9,9,Fabián Gómez,34.45,379,11
9,T10,T10,D.H. Lee,34.5,414,12
10,T10,T10,Darron Stiles,34.5,207,6
11,T10,T10,Steve Stricker,34.5,414,12
12,13,13,Y.E. Yang,34.56,311,9
13,T14,T14,Ricky Barnes,34.64,381,11
14,T14,T14,Seung-Yul Noh,34.64,381,11
15,16,16,James Hahn,34.67,416,12
16,17,17,Charley Hoffman,34.68,659,19
17,18,18,Greg Owen,34.69,451,13
18,T19,T19,Kevin Chappell,34.71,590,17
19,T19,T19,Rory Sabbatini,34.71,590,17
20,21,21,Pat Perez,34.73,521,15
21,22,22,Nicholas Thompson,34.76,730,21
22,23,23,Jim Furyk,34.78,626,18
23,24,24,Chez Reavie,34.79,487,14
24,25,25,Bryce Molder,34.82,592,17
25,T26,T26,Jason Bohn,34.83,418,12
26,T26,T26,Eric Meierdierks,34.83,209,6
27,T28,T28,Bill Haas,34.84,662,19
28,T28,T28,Justin Leonard,34.84,662,19
29,30,30,Michael Bradley,34.86,244,7
30,T31,T31,Jerry Kelly,34.88,558,16
31,T31,T31,Richard Lee,34.88,558,16
32,T31,T31,Daniel Summerhays,34.88,558,16
33,34,34,Bud Cauley,34.89,314,9
34,T35,T35,Keegan Bradley,34.9,698,20
35,T35,T35,Lucas Glover,34.9,349,10
36,T35,T35,Tag Ridings,34.9,349,10
37,T38,T38,Steven Bowditch,34.92,419,12
38,T38,T38,Tom Gillis,34.92,419,12
39,T38,T38,Freddie Jacobson,34.92,419,12
40,T38,T38,Ben Kohles,34.92,419,12
41,T38,T38,Robert Streb,34.92,419,12
42,T43,T43,Russell Henley,34.94,559,16
43,T43,T43,Charl Schwartzel,34.94,559,16
44,T45,T45,Robert Allenby,35.0,210,6
45,T45,T45,Ben Crane,35.0,385,11
46,T45,T45,Luke Guthrie,35.0,490,14
47,T45,T45,Brian Harman,35.0,525,15
48,T45,T45,Ryo Ishikawa,35.0,490,14
49,T45,T45,Chris Kirk,35.0,735,21
50,T45,T45,Marc Leishman,35.0,560,16
51,T45,T45,John Merrick,35.0,595,17
52,T45,T45,Ryan Palmer,35.0,630,18
53,T45,T45,Vijay Singh,35.0,420,12
54,T45,T45,Henrik Stenson,35.0,525,15
55,56,56,Webb Simpson,35.05,736,21
56,T57,T57,Jason Dufner,35.06,631,18
57,T57,T57,Brendan Steele,35.06,561,16
58,T59,T59,Chad Campbell,35.07,526,15
59,T59,T59,Tiger Woods,35.07,526,15
60,61,61,Scott Stallings,35.08,456,13
61,62,62,Chris Stroud,35.1,702,20
