,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
0,1,1,Brendon de Jonge,110,-139,4.59,1705
1,2,2,Roberto Castro,97,-129,4.58,1545
2,3,3,Keegan Bradley,88,-127,4.51,1300
3,4,4,Matt Kuchar,93,-123,4.54,1350
4,5,5,Graham DeLaet,94,-121,4.59,1470
5,6,6,Boo Weekley,100,-120,4.6,1510
6,7,7,Billy Horschel,96,-113,4.62,1505
7,8,8,Harris English,95,-107,4.63,1465
8,T9,T9,Charley Hoffman,84,-106,4.61,1350
9,T9,T9,Rory Sabbatini,86,-106,4.57,1240
10,T9,T9,Daniel Summerhays,83,-106,4.61,1365
11,12,12,Jimmy Walker,84,-102,4.63,1395
12,T13,T13,Jason Day,86,-101,4.6,1255
13,T13,T13,Kevin Stadler,83,-101,4.59,1245
14,T15,T15,Jason Kokrak,78,-100,4.6,1245
15,T15,T15,Hunter Mahan,91,-100,4.63,1350
16,T15,T15,Webb Simpson,92,-100,4.62,1320
17,18,18,Cameron Tringale,80,-99,4.62,1305
18,T19,T19,Matt Jones,83,-98,4.63,1315
19,T19,T19,Brandt Snedeker,79,-98,4.61,1255
20,T19,T19,Nick Watney,88,-98,4.65,1405
21,T22,T22,James Hahn,78,-97,4.61,1235
22,T22,T22,Phil Mickelson,78,-97,4.6,1225
23,T22,T22,Patrick Reed,83,-97,4.62,1275
24,25,25,Jordan Spieth,82,-96,4.62,1255
25,T26,T26,Luke Guthrie,82,-95,4.64,1325
26,T26,T26,Ryan Palmer,79,-95,4.6,1185
27,T26,T26,Kevin Streelman,86,-95,4.64,1315
28,T29,T29,Chad Campbell,78,-94,4.61,1195
29,T29,T29,Charles Howell III,87,-94,4.66,1370
30,T31,T31,Chris Stroud,88,-92,4.68,1435
31,T31,T31,Bubba Watson,76,-92,4.61,1170
32,T31,T31,Gary Woodland,94,-92,4.67,1410
33,34,34,Bryce Molder,82,-91,4.64,1255
34,T35,T35,Martin Flores,83,-90,4.65,1295
35,T35,T35,Justin Leonard,86,-90,4.67,1370
36,37,37,John Senden,79,-89,4.65,1260
37,38,38,Rickie Fowler,75,-88,4.62,1150
38,T39,T39,D.A. Points,87,-87,4.68,1375
39,T39,T39,Brendan Steele,86,-87,4.67,1310
40,T41,T41,Aaron Baddeley,68,-86,4.61,1115
41,T41,T41,Chris Kirk,89,-86,4.69,1400
42,T43,T43,Charl Schwartzel,69,-85,4.58,1020
43,T43,T43,Henrik Stenson,65,-85,4.57,980
44,T45,T45,Dustin Johnson,71,-84,4.61,1065
45,T45,T45,Nicholas Thompson,99,-84,4.73,1565
46,T47,T47,Steven Bowditch,67,-83,4.6,1025
47,T47,T47,Kevin Chappell,80,-83,4.68,1305
48,T47,T47,K.J. Choi,85,-83,4.68,1310
49,T47,T47,Matt Every,89,-83,4.71,1435
50,T47,T47,John Merrick,79,-83,4.67,1250
51,T47,T47,Camilo Villegas,79,-83,4.65,1175
52,T53,T53,Greg Chalmers,77,-82,4.66,1195
53,T53,T53,Brad Fritsch,81,-82,4.67,1235
54,T53,T53,Sergio Garcia,65,-82,4.57,960
55,T53,T53,Zach Johnson,84,-82,4.68,1280
56,T53,T53,Henrik Norlander,70,-82,4.62,1085
57,58,58,Brian Davis,91,-81,4.72,1450
58,T59,T59,Stewart Cink,71,-80,4.65,1130
59,T59,T59,William McGirt,75,-80,4.67,1200
60,T59,T59,Scott Stallings,79,-80,4.67,1230
61,T59,T59,Josh Teater,86,-80,4.7,1335
62,T59,T59,Tiger Woods,61,-80,4.57,920
63,T64,T64,Scott Langley,79,-79,4.67,1190
64,T64,T64,Kyle Stanley,71,-79,4.66,1145
65,T66,T66,Bill Haas,85,-78,4.71,1325
66,T66,T66,John Rollins,77,-78,4.66,1160
67,68,68,Adam Scott,61,-77,4.58,920
68,69,69,Scott Piercy,78,-76,4.67,1150
69,T70,T70,Jim Furyk,80,-75,4.7,1245
70,T70,T70,David Hearn,88,-75,4.73,1400
71,T70,T70,John Huh,88,-75,4.73,1370
72,T70,T70,Richard Lee,81,-75,4.71,1285
73,T74,T74,Jerry Kelly,75,-74,4.69,1175
74,T74,T74,Luke List,65,-74,4.64,1020
75,T74,T74,Ryan Moore,72,-74,4.66,1100
76,T77,T77,Bud Cauley,67,-73,4.64,1020
77,T77,T77,Ernie Els,63,-73,4.62,960
78,T77,T77,D.H. Lee,65,-73,4.64,1025
79,80,80,Justin Rose,62,-72,4.6,890
80,T81,T81,Brian Harman,89,-71,4.74,1380
81,T81,T81,Russell Henley,80,-71,4.7,1190
82,T81,T81,Jeff Overton,78,-71,4.71,1245
83,T84,T84,J.J. Henry,83,-70,4.73,1275
84,T84,T84,Robert Streb,75,-70,4.68,1095
85,T84,T84,Brian Stuard,78,-70,4.7,1175
86,T87,T87,Fabián Gómez,65,-69,4.67,1060
87,T87,T87,Doug LaBelle II,72,-69,4.68,1095
88,T87,T87,Pat Perez,69,-69,4.7,1145
89,T87,T87,Steve Stricker,51,-69,4.52,720
90,T91,T91,Stuart Appleby,88,-68,4.75,1335
91,T91,T91,Scott Brown,65,-68,4.69,1095
92,T93,T93,Jason Bohn,70,-67,4.7,1115
93,T93,T93,Cameron Percy,68,-67,4.67,1030
94,T95,T95,Jonas Blixt,76,-66,4.71,1145
95,T95,T95,Colt Knost,69,-66,4.69,1050
96,T97,T97,Sangmoon Bae,83,-65,4.75,1280
97,T97,T97,George McNeill,68,-65,4.69,1045
98,T97,T97,Greg Owen,73,-65,4.71,1115
99,T100,T100,Will Claxton,67,-64,4.69,1025
100,T100,T100,Ken Duke,87,-64,4.76,1330
101,T100,T100,Ben Kohles,75,-64,4.72,1145
102,T100,T100,Steve LeBrun,66,-64,4.69,1020
103,T100,T100,Marc Leishman,77,-64,4.72,1150
104,T105,T105,Bob Estes,66,-63,4.7,1045
105,T105,T105,Lucas Glover,65,-63,4.71,1075
106,T105,T105,Carl Pettersson,82,-63,4.75,1245
107,T105,T105,Bo Van Pelt,72,-63,4.72,1135
108,109,109,Sean O'Hair,56,-62,4.66,905
109,T110,T110,Jason Dufner,78,-61,4.73,1130
110,T110,T110,David Lingmerth,68,-61,4.72,1100
111,T110,T110,Shawn Stefani,63,-61,4.68,955
112,T113,T113,David Lynn,70,-60,4.74,1145
113,T113,T113,Andres Romero,63,-60,4.69,955
114,T115,T115,Jim Herman,59,-59,4.65,835
115,T115,T115,Martin Laird,68,-59,4.74,1120
116,T117,T117,Ben Crane,62,-58,4.67,870
117,T117,T117,Luke Donald,60,-58,4.68,910
118,T117,T117,Robert Garrigus,69,-58,4.73,1085
119,T117,T117,Alistair Presnell,59,-58,4.68,905
120,T117,T117,Michael Thompson,66,-58,4.71,1010
121,T122,T122,Ricky Barnes,74,-57,4.74,1100
122,T122,T122,Ángel Cabrera,73,-57,4.75,1140
123,T122,T122,Justin Hicks,79,-57,4.76,1195
124,T122,T122,Morgan Hoffmann,64,-57,4.7,940
125,T122,T122,Freddie Jacobson,63,-57,4.68,885
126,T122,T122,Troy Matteson,68,-57,4.74,1080
127,T122,T122,Chez Reavie,72,-57,4.74,1105
128,T122,T122,Tag Ridings,69,-57,4.72,1035
129,T122,T122,Vaughn Taylor,50,-57,4.6,710
130,T122,T122,Lee Westwood,70,-57,4.73,1075
131,T122,T122,Lee Williams,62,-57,4.71,970
132,T133,T133,Tim Clark,64,-56,4.69,890
133,T133,T133,Trevor Immelman,73,-56,4.75,1135
134,T133,T133,Martin Kaymer,61,-56,4.66,830
135,T133,T133,Rory McIlroy,56,-56,4.69,900
136,T133,T133,Mike Weir,60,-56,4.7,940
137,T133,T133,Charlie Wi,75,-56,4.75,1125
138,T139,T139,Charlie Beljan,62,-55,4.73,1005
139,T139,T139,Erik Compton,74,-55,4.76,1150
140,T139,T139,Tommy Gainey,84,-55,4.78,1275
141,T139,T139,Dicky Pride,71,-55,4.73,1030
142,T139,T139,Mark Wilson,56,-55,4.66,805
143,T144,T144,Brandt Jobe,62,-54,4.7,900
144,T144,T144,David Mathis,71,-54,4.74,1045
145,T146,T146,Jeff Maggert,63,-53,4.73,970
146,T146,T146,Andrew Svoboda,46,-53,4.61,680
147,148,148,Jin Park,52,-52,4.68,810
148,T149,T149,Peter Hanson,45,-51,4.58,610
149,T149,T149,Casey Wittenberg,72,-51,4.77,1120
150,T151,T151,James Driscoll,76,-50,4.79,1205
151,T151,T151,Tom Gillis,69,-50,4.74,975
152,T153,T153,Ryo Ishikawa,72,-49,4.78,1125
153,T153,T153,Robert Karlsson,56,-49,4.7,820
154,T155,T155,Nicolas Colsaerts,50,-48,4.66,715
155,T155,T155,Seung-Yul Noh,71,-48,4.78,1090
156,T155,T155,Vijay Singh,61,-48,4.75,945
157,T155,T155,D.J. Trahan,48,-48,4.67,725
158,T159,T159,Brian Gay,79,-47,4.8,1190
159,T159,T159,Eric Meierdierks,48,-47,4.69,770
160,T159,T159,Y.E. Yang,56,-47,4.71,820
161,162,162,"Ted Potter, Jr.",65,-46,4.75,915
162,163,163,Aaron Watkins,46,-45,4.68,700
163,164,164,Stephen Ames,49,-44,4.7,740
164,T165,T165,Derek Ernst,58,-43,4.76,910
165,T165,T165,Scott Gardiner,61,-43,4.78,960
166,T167,T167,Michael Bradley,56,-42,4.75,845
167,T167,T167,Ian Poulter,59,-42,4.73,790
168,T169,T169,Rod Pampling,46,-40,4.71,695
169,T169,T169,Darron Stiles,51,-40,4.74,765
170,171,171,Padraig Harrington,52,-38,4.74,725
171,172,172,Graeme McDowell,53,-37,4.75,740
172,173,173,Tim Herron,45,-36,4.74,700
173,174,174,Johnson Wagner,64,-33,4.83,975
174,175,175,David Toms,49,-31,4.78,710
175,T176,T176,Robert Allenby,58,-29,4.84,925
176,T176,T176,Justin Bolli,59,-29,4.84,900
177,T176,T176,Ben Curtis,59,-29,4.84,910
178,179,179,Bobby Gates,49,-21,4.86,725
179,180,180,Geoff Ogilvy,57,-20,4.89,945
