,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Ryan Palmer,79,2.91,478,164
1,T2,T2,Bob Estes,66,2.94,400,136
2,T2,T2,John Huh,88,2.94,515,175
3,T4,T4,Greg Chalmers,77,2.96,450,152
4,T4,T4,Dustin Johnson,71,2.96,406,137
5,T6,T6,James Driscoll,76,2.97,443,149
6,T6,T6,Chris Kirk,89,2.97,531,179
7,T6,T6,Pat Perez,69,2.97,425,143
8,T6,T6,John Rollins,77,2.97,452,152
9,T6,T6,Henrik Stenson,65,2.97,380,128
10,T11,T11,Robert Garrigus,69,2.98,405,136
11,T11,T11,Richard Lee,81,2.98,477,160
12,T11,T11,David Lynn,70,2.98,414,139
13,T11,T11,Geoff Ogilvy,57,2.98,357,120
14,T11,T11,Andres Romero,63,2.98,358,120
15,T16,T16,Stuart Appleby,88,2.99,520,174
16,T16,T16,Jim Furyk,80,2.99,478,160
17,T16,T16,Peter Hanson,45,2.99,257,86
18,T19,T19,Stephen Ames,49,3.0,312,104
19,T19,T19,Tim Clark,64,3.0,369,123
20,T19,T19,Bill Haas,85,3.0,498,166
21,T19,T19,Brandt Jobe,62,3.0,348,116
22,T19,T19,Phil Mickelson,78,3.0,474,158
23,T19,T19,Charlie Wi,75,3.0,444,148
24,T19,T19,Tiger Woods,61,3.0,360,120
25,T26,T26,Robert Allenby,58,3.01,346,115
26,T26,T26,Chad Campbell,78,3.01,466,155
27,T26,T26,Brian Davis,91,3.01,563,187
28,T26,T26,Bobby Gates,49,3.01,274,91
29,T26,T26,Zach Johnson,84,3.01,503,167
30,T26,T26,Colt Knost,69,3.01,409,136
31,T26,T26,Scott Langley,79,3.01,466,155
32,T26,T26,Bryce Molder,82,3.01,500,166
33,T26,T26,Andrew Svoboda,46,3.01,268,89
34,T35,T35,Jason Bohn,70,3.02,435,144
35,T35,T35,Brendon de Jonge,110,3.02,682,226
36,T35,T35,Luke Donald,60,3.02,362,120
37,T35,T35,Matt Jones,83,3.02,514,170
38,T35,T35,Adam Scott,61,3.02,374,124
39,T35,T35,Cameron Tringale,80,3.02,502,166
40,T35,T35,Bubba Watson,76,3.02,432,143
41,T35,T35,Lee Williams,62,3.02,375,124
42,T35,T35,Gary Woodland,94,3.02,553,183
43,T44,T44,Sangmoon Bae,83,3.03,521,172
44,T44,T44,Justin Bolli,59,3.03,342,113
45,T44,T44,Michael Bradley,56,3.03,327,108
46,T44,T44,J.J. Henry,83,3.03,494,163
47,T44,T44,Graeme McDowell,53,3.03,297,98
48,T44,T44,Cameron Percy,68,3.03,406,134
49,T44,T44,Chez Reavie,72,3.03,448,148
50,T44,T44,Webb Simpson,92,3.03,539,178
51,T44,T44,David Toms,49,3.03,279,92
52,T44,T44,Lee Westwood,70,3.03,418,138
53,T54,T54,Harris English,95,3.04,596,196
54,T54,T54,Martin Flores,83,3.04,520,171
55,T54,T54,Rod Pampling,46,3.04,255,84
56,T54,T54,Kevin Streelman,86,3.04,542,178
57,T58,T58,Ricky Barnes,74,3.05,439,144
58,T58,T58,Jason Day,86,3.05,500,164
59,T58,T58,Charles Howell III,87,3.05,524,172
60,T58,T58,Steve LeBrun,66,3.05,381,125
61,T58,T58,Jeff Maggert,63,3.05,390,128
62,T58,T58,Carl Pettersson,82,3.05,491,161
63,T58,T58,Scott Piercy,78,3.05,454,149
64,T58,T58,Shawn Stefani,63,3.05,403,132
65,T58,T58,Darron Stiles,51,3.05,305,100
66,T58,T58,Brian Stuard,78,3.05,469,154
67,T58,T58,Camilo Villegas,79,3.05,470,154
68,T69,T69,Bud Cauley,67,3.06,395,129
69,T69,T69,K.J. Choi,85,3.06,527,172
70,T69,T69,Ben Crane,62,3.06,364,119
71,T69,T69,Freddie Jacobson,63,3.06,367,120
72,T69,T69,Ben Kohles,75,3.06,453,148
73,T69,T69,Jason Kokrak,78,3.06,490,160
74,T69,T69,Matt Kuchar,93,3.06,541,177
75,T69,T69,Henrik Norlander,70,3.06,425,139
76,T69,T69,Jeff Overton,78,3.06,495,162
77,T69,T69,Justin Rose,62,3.06,367,120
78,T69,T69,Chris Stroud,88,3.06,553,181
79,T69,T69,Casey Wittenberg,72,3.06,437,143
80,T81,T81,Keegan Bradley,88,3.07,525,171
81,T81,T81,Rickie Fowler,75,3.07,445,145
82,T81,T81,Brad Fritsch,81,3.07,485,158
83,T81,T81,Fabián Gómez,65,3.07,412,134
84,T81,T81,Trevor Immelman,73,3.07,439,143
85,T81,T81,George McNeill,68,3.07,421,137
86,T81,T81,Ryan Moore,72,3.07,433,141
87,T81,T81,Rory Sabbatini,86,3.07,519,169
88,T81,T81,Kevin Stadler,83,3.07,497,162
89,T81,T81,Robert Streb,75,3.07,454,148
90,T81,T81,Aaron Watkins,46,3.07,273,89
91,T81,T81,Y.E. Yang,56,3.07,350,114
92,T93,T93,Kevin Chappell,80,3.08,505,164
93,T93,T93,Matt Every,89,3.08,558,181
94,T93,T93,James Hahn,78,3.08,468,152
95,T93,T93,Justin Hicks,79,3.08,481,156
96,T93,T93,Ryo Ishikawa,72,3.08,441,143
97,T93,T93,Martin Kaymer,61,3.08,363,118
