,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Justin Bolli,59,2.84,173,61
1,2,2,Jeff Overton,78,2.91,271,93
2,T3,T3,Richard Lee,81,2.92,228,78
3,T3,T3,Henrik Norlander,70,2.92,155,53
4,T5,T5,Doug LaBelle II,72,2.93,176,60
5,T5,T5,Scott Langley,79,2.93,234,80
6,7,7,Pat Perez,69,2.94,259,88
7,T8,T8,Jason Bohn,70,2.95,189,64
8,T8,T8,Greg Chalmers,77,2.95,242,82
9,T8,T8,Ben Crane,62,2.95,224,76
10,T11,T11,Peter Hanson,45,2.96,166,56
11,T11,T11,Zach Johnson,84,2.96,441,149
12,T11,T11,William McGirt,75,2.96,154,52
13,T11,T11,Ryan Palmer,79,2.96,311,105
14,T11,T11,Andres Romero,63,2.96,240,81
15,T16,T16,Scott Stallings,79,2.97,205,69
16,T16,T16,Gary Woodland,94,2.97,336,113
17,T18,T18,Stephen Ames,49,2.98,170,57
18,T18,T18,Bobby Gates,49,2.98,182,61
19,T18,T18,Chris Stroud,88,2.98,274,92
20,T18,T18,Tiger Woods,61,2.98,417,140
21,T22,T22,Chez Reavie,72,2.99,242,81
22,T22,T22,Henrik Stenson,65,2.99,371,124
23,T22,T22,Josh Teater,86,2.99,251,84
24,T25,T25,Tim Clark,64,3.0,216,72
25,T25,T25,Brian Davis,91,3.0,366,122
26,T25,T25,Seung-Yul Noh,71,3.0,183,61
27,T25,T25,Andrew Svoboda,46,3.0,132,44
28,T29,T29,James Driscoll,76,3.01,295,98
29,T29,T29,Phil Mickelson,78,3.01,488,162
30,T31,T31,Ricky Barnes,74,3.02,196,65
31,T31,T31,Brendon de Jonge,110,3.02,435,144
32,T31,T31,Brad Fritsch,81,3.02,245,81
33,T31,T31,Charles Howell III,87,3.02,390,129
34,T31,T31,Casey Wittenberg,72,3.02,248,82
35,T36,T36,Steven Bowditch,67,3.03,200,66
36,T36,T36,Michael Bradley,56,3.03,97,32
37,T36,T36,Padraig Harrington,52,3.03,206,68
38,T36,T36,Jason Kokrak,78,3.03,345,114
39,T36,T36,Jeff Maggert,63,3.03,182,60
40,T36,T36,John Rollins,77,3.03,354,117
41,T36,T36,Robert Streb,75,3.03,224,74
42,T36,T36,Nicholas Thompson,99,3.03,330,109
43,T44,T44,Stuart Appleby,88,3.04,322,106
44,T44,T44,Charlie Beljan,62,3.04,146,48
45,T44,T44,Roberto Castro,97,3.04,426,140
46,T44,T44,Robert Garrigus,69,3.04,249,82
47,T44,T44,Brian Harman,89,3.04,322,106
48,T44,T44,Jim Herman,59,3.04,258,85
49,T44,T44,Ryo Ishikawa,72,3.04,219,72
50,T44,T44,Matt Jones,83,3.04,295,97
51,T44,T44,David Lingmerth,68,3.04,249,82
52,T44,T44,Rory McIlroy,56,3.04,340,112
53,T44,T44,Scott Piercy,78,3.04,252,83
54,T44,T44,Alistair Presnell,59,3.04,222,73
55,T44,T44,Jordan Spieth,82,3.04,480,158
56,T44,T44,Kyle Stanley,71,3.04,271,89
57,T44,T44,D.J. Trahan,48,3.04,210,69
58,T59,T59,Bob Estes,66,3.05,235,77
59,T59,T59,Martin Flores,83,3.05,244,80
60,T59,T59,Brian Gay,79,3.05,174,57
61,T59,T59,David Lynn,70,3.05,281,92
62,T59,T59,Greg Owen,73,3.05,186,61
63,T59,T59,Dicky Pride,71,3.05,174,57
64,T59,T59,Justin Rose,62,3.05,525,172
65,T59,T59,Vaughn Taylor,50,3.05,171,56
66,T59,T59,Cameron Tringale,80,3.05,226,74
67,T68,T68,Keegan Bradley,88,3.06,572,187
68,T68,T68,Jason Day,86,3.06,385,126
69,T68,T68,Luke Donald,60,3.06,324,106
70,T68,T68,Harris English,95,3.06,465,152
71,T68,T68,Jim Furyk,80,3.06,437,143
72,T68,T68,Fabián Gómez,65,3.06,263,86
73,T68,T68,David Hearn,88,3.06,269,88
74,T68,T68,Dustin Johnson,71,3.06,386,126
75,T68,T68,Steve Stricker,51,3.06,410,134
76,T68,T68,Daniel Summerhays,83,3.06,373,122
77,T78,T78,Luke Guthrie,82,3.07,387,126
78,T78,T78,Freddie Jacobson,63,3.07,212,69
79,T78,T78,Chris Kirk,89,3.07,282,92
80,T78,T78,Hunter Mahan,91,3.07,451,147
81,T78,T78,Bryce Molder,82,3.07,215,70
82,T78,T78,Carl Pettersson,82,3.07,92,30
83,T78,T78,Ian Poulter,59,3.07,319,104
84,T78,T78,Camilo Villegas,79,3.07,325,106
85,T86,T86,Chad Campbell,78,3.08,240,78
86,T86,T86,Charley Hoffman,84,3.08,431,140
87,T86,T86,Jerry Kelly,75,3.08,256,83
88,T86,T86,Colt Knost,69,3.08,123,40
89,T86,T86,D.A. Points,87,3.08,314,102
90,T86,T86,Adam Scott,61,3.08,441,143
91,T86,T86,Y.E. Yang,56,3.08,163,53
92,T93,T93,Bill Haas,85,3.09,519,168
93,T93,T93,Morgan Hoffmann,64,3.09,238,77
94,T93,T93,Marc Leishman,77,3.09,362,117
95,T93,T93,Rory Sabbatini,86,3.09,340,110
96,T93,T93,Brian Stuard,78,3.09,306,99
97,T93,T93,David Toms,49,3.09,164,53
98,T99,T99,K.J. Choi,85,3.1,270,87
99,T99,T99,Matt Every,89,3.1,387,125
100,T99,T99,Sergio Garcia,65,3.1,443,143
101,T99,T99,Matt Kuchar,93,3.1,570,184
102,T99,T99,David Mathis,71,3.1,226,73
103,T99,T99,George McNeill,68,3.1,214,69
104,T99,T99,Rod Pampling,46,3.1,127,41
105,T99,T99,Brandt Snedeker,79,3.1,496,160
106,T99,T99,Jimmy Walker,84,3.1,267,86
107,T99,T99,Nick Watney,88,3.1,394,127
108,T109,T109,Scott Brown,65,3.11,171,55
109,T109,T109,Ángel Cabrera,73,3.11,361,116
110,T109,T109,Billy Horschel,96,3.11,520,167
111,T109,T109,Graeme McDowell,53,3.11,286,92
112,T109,T109,Bo Van Pelt,72,3.11,227,73
113,T109,T109,Boo Weekley,100,3.11,379,122
114,T115,T115,Stewart Cink,71,3.12,281,90
115,T115,T115,Graham DeLaet,94,3.12,462,148
116,T115,T115,Rickie Fowler,75,3.12,412,132
117,T115,T115,John Huh,88,3.12,337,108
118,T115,T115,Eric Meierdierks,48,3.12,162,52
119,T115,T115,John Merrick,79,3.12,228,73
120,T115,T115,Patrick Reed,83,3.12,331,106
121,T122,T122,Ernie Els,63,3.13,300,96
122,T122,T122,James Hahn,78,3.13,250,80
123,T122,T122,Justin Hicks,79,3.13,335,107
124,T122,T122,Brandt Jobe,62,3.13,163,52
125,T122,T122,Martin Laird,68,3.13,166,53
126,T122,T122,Justin Leonard,86,3.13,257,82
127,T122,T122,Charl Schwartzel,69,3.13,413,132
128,T122,T122,Shawn Stefani,63,3.13,197,63
129,T122,T122,Michael Thompson,66,3.13,191,61
130,T122,T122,Johnson Wagner,64,3.13,197,63
131,T122,T122,Bubba Watson,76,3.13,457,146
132,T133,T133,Erik Compton,74,3.14,364,116
133,T133,T133,Ken Duke,87,3.14,239,76
134,T133,T133,Tom Gillis,69,3.14,239,76
135,T133,T133,Troy Matteson,68,3.14,242,77
136,T133,T133,Jin Park,52,3.14,138,44
137,T133,T133,John Senden,79,3.14,267,85
138,T133,T133,Brendan Steele,86,3.14,229,73
139,T133,T133,Darron Stiles,51,3.14,113,36
140,T133,T133,Charlie Wi,75,3.14,276,88
141,T142,T142,Kevin Chappell,80,3.15,214,68
142,T142,T142,Jason Dufner,78,3.15,372,118
143,T142,T142,Russell Henley,80,3.15,255,81
144,T142,T142,J.J. Henry,83,3.15,252,80
145,T142,T142,Sean O'Hair,56,3.15,205,65
146,T142,T142,Webb Simpson,92,3.15,552,175
147,T142,T142,Lee Westwood,70,3.15,365,116
148,T149,T149,Scott Gardiner,61,3.16,155,49
149,T149,T149,Ryan Moore,72,3.16,291,92
150,T149,T149,Tag Ridings,69,3.16,262,83
151,T149,T149,Kevin Stadler,83,3.16,234,74
152,T149,T149,Mark Wilson,56,3.16,221,70
153,T154,T154,Sangmoon Bae,83,3.17,285,90
154,T154,T154,Kevin Streelman,86,3.17,393,124
155,T154,T154,Lee Williams,62,3.17,184,58
156,T157,T157,Jonas Blixt,76,3.18,267,84
157,T157,T157,Ben Curtis,59,3.18,191,60
158,T157,T157,Trevor Immelman,73,3.18,191,60
159,T157,T157,Martin Kaymer,61,3.18,245,77
160,T157,T157,Ben Kohles,75,3.18,251,79
161,T157,T157,Aaron Watkins,46,3.18,156,49
162,T163,T163,Aaron Baddeley,68,3.19,169,53
163,T163,T163,Derek Ernst,58,3.19,153,48
164,T163,T163,Steve LeBrun,66,3.19,182,57
165,T166,T166,Robert Allenby,58,3.2,128,40
166,T166,T166,Lucas Glover,65,3.2,275,86
167,T166,T166,Tim Herron,45,3.2,160,50
168,T166,T166,"Ted Potter, Jr.",65,3.2,269,84
169,170,170,Bud Cauley,67,3.21,212,66
170,T171,T171,Will Claxton,67,3.22,222,69
171,T171,T171,Nicolas Colsaerts,50,3.22,232,72
172,T171,T171,Cameron Percy,68,3.22,145,45
173,T171,T171,Mike Weir,60,3.22,209,65
174,175,175,Robert Karlsson,56,3.23,168,52
175,176,176,Tommy Gainey,84,3.24,282,87
176,T177,T177,D.H. Lee,65,3.26,238,73
177,T177,T177,Geoff Ogilvy,57,3.26,150,46
178,T179,T179,Luke List,65,3.28,190,58
179,T179,T179,Vijay Singh,61,3.28,210,64
