,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
65,66,66,Nick Watney,88,42.7,120,281
66,67,67,Andrew Svoboda,46,42.65,58,136
67,68,68,Stewart Cink,71,42.48,96,226
68,69,69,Josh Teater,86,42.32,113,267
69,70,70,Bryce Molder,82,42.23,106,251
70,71,71,Rory McIlroy,56,42.22,76,180
71,72,72,Morgan Hoffmann,64,42.02,79,188
72,73,73,Pat Perez,69,41.92,96,229
73,74,74,Greg Chalmers,77,41.84,100,239
74,75,75,Luke Donald,60,41.76,76,182
75,76,76,Camilo Villegas,79,41.7,98,235
76,T77,T77,Matt Every,89,41.46,119,287
77,T77,T77,Robert Karlsson,56,41.46,68,164
78,79,79,Sangmoon Bae,83,41.41,106,256
79,T80,T80,Ryan Moore,72,41.36,91,220
80,T80,T80,Jin Park,52,41.36,67,162
81,T82,T82,Nicolas Colsaerts,50,41.26,59,143
82,T82,T82,Greg Owen,73,41.26,92,223
83,T82,T82,Cameron Percy,68,41.26,85,206
84,85,85,Ángel Cabrera,73,41.23,94,228
85,86,86,Brendan Steele,86,41.22,108,262
86,87,87,Bo Van Pelt,72,40.97,93,227
87,88,88,Martin Kaymer,61,40.96,68,166
88,89,89,Eric Meierdierks,48,40.91,63,154
89,90,90,Freddie Jacobson,63,40.68,72,177
90,91,91,Scott Brown,65,40.64,89,219
91,92,92,Will Claxton,67,40.49,83,205
92,93,93,Seung-Yul Noh,71,40.37,88,218
93,94,94,Rod Pampling,46,40.29,56,139
94,95,95,Y.E. Yang,56,40.24,66,164
95,T96,T96,Kevin Chappell,80,40.23,105,261
96,T96,T96,Ben Crane,62,40.23,70,174
97,98,98,Robert Streb,75,40.18,88,219
98,T99,T99,Brandt Jobe,62,40.0,72,180
99,T99,T99,Marc Leishman,77,40.0,92,230
100,T99,T99,D.J. Trahan,48,40.0,58,145
101,T99,T99,Lee Westwood,70,40.0,86,215
102,103,103,Alistair Presnell,59,39.78,72,181
103,104,104,Jeff Overton,78,39.76,99,249
104,105,105,Chris Stroud,88,39.72,114,287
105,106,106,Richard Lee,81,39.69,102,257
106,107,107,D.A. Points,87,39.64,109,275
107,108,108,John Merrick,79,39.6,99,250
108,109,109,William McGirt,75,39.58,95,240
109,110,110,Colt Knost,69,39.52,83,210
110,111,111,Chris Kirk,89,39.29,110,280
111,112,112,Doug LaBelle II,72,39.27,86,219
112,113,113,George McNeill,68,39.23,82,209
113,114,114,Steve LeBrun,66,39.22,80,204
114,115,115,Justin Leonard,86,39.05,107,274
115,116,116,Jonas Blixt,76,38.86,89,229
116,117,117,Zach Johnson,84,38.67,99,256
117,118,118,David Lingmerth,68,38.64,85,220
118,119,119,Scott Gardiner,61,38.54,74,192
119,120,120,Nicholas Thompson,99,38.34,120,313
120,121,121,John Huh,88,38.32,105,274
121,122,122,Charlie Beljan,62,38.31,77,201
122,T123,T123,Brian Stuard,78,38.3,90,235
123,T123,T123,Mike Weir,60,38.3,72,188
124,T125,T125,K.J. Choi,85,38.17,100,262
125,T125,T125,James Driscoll,76,38.17,92,241
126,127,127,Martin Laird,68,37.95,85,224
127,128,128,Padraig Harrington,52,37.93,55,145
128,129,129,Mark Wilson,56,37.89,61,161
129,130,130,Scott Langley,79,37.82,90,238
130,131,131,Bob Estes,66,37.8,79,209
131,132,132,Tag Ridings,69,37.68,78,207
132,133,133,Jason Bohn,70,37.67,84,223
133,134,134,Brian Davis,91,37.59,109,290
134,135,135,Derek Ernst,58,37.36,68,182
135,136,136,Jim Furyk,80,37.35,93,249
136,137,137,Tommy Gainey,84,37.25,95,255
137,138,138,Graeme McDowell,53,37.16,55,148
138,T139,T139,David Hearn,88,37.14,104,280
139,T139,T139,Tim Herron,45,37.14,52,140
140,141,141,Tim Clark,64,37.08,66,178
141,142,142,Bill Haas,85,36.98,98,265
142,143,143,Brian Harman,89,36.96,102,276
143,144,144,David Mathis,71,36.84,77,209
144,145,145,Jason Dufner,78,36.73,83,226
145,146,146,Stephen Ames,49,36.49,54,148
146,147,147,Dicky Pride,71,36.41,75,206
147,148,148,David Lynn,70,36.24,83,229
148,149,149,Carl Pettersson,82,36.14,90,249
149,150,150,Michael Bradley,56,36.09,61,169
150,151,151,"Ted Potter, Jr.",65,36.07,66,183
151,152,152,Stuart Appleby,88,35.96,96,267
152,153,153,Ben Kohles,75,35.81,82,229
153,154,154,Ken Duke,87,35.71,95,266
154,155,155,Troy Matteson,68,35.65,77,216
155,156,156,Michael Thompson,66,35.64,72,202
156,T157,T157,Ricky Barnes,74,35.45,78,220
157,T157,T157,Vijay Singh,61,35.45,67,189
158,159,159,Jerry Kelly,75,35.32,83,235
159,160,160,Erik Compton,74,35.22,81,230
160,161,161,Charlie Wi,75,35.11,79,225
161,162,162,Lee Williams,62,35.05,68,194
162,163,163,Tom Gillis,69,34.87,68,195
163,164,164,Ian Poulter,59,34.81,55,158
164,165,165,Trevor Immelman,73,34.8,79,227
165,166,166,Justin Hicks,79,34.73,83,239
166,167,167,Jeff Maggert,63,34.54,67,194
167,168,168,Casey Wittenberg,72,34.38,77,224
168,169,169,Darron Stiles,51,33.99,52,153
169,170,170,Justin Bolli,59,32.78,59,180
170,171,171,Chez Reavie,72,32.58,72,221
171,172,172,J.J. Henry,83,32.55,83,255
172,173,173,Ryo Ishikawa,72,32.44,73,225
173,174,174,Johnson Wagner,64,31.28,61,195
174,175,175,Brian Gay,79,31.09,74,238
175,176,176,David Toms,49,30.99,44,142
176,177,177,Ben Curtis,59,30.77,56,182
177,178,178,Geoff Ogilvy,57,30.16,57,189
178,179,179,Bobby Gates,49,29.66,43,145
179,180,180,Robert Allenby,58,28.65,53,185
