,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
31,T27,T27,Matt Kuchar,93,4.01,1793,447
32,T27,T27,Justin Leonard,86,4.01,2145,535
33,T27,T27,Ian Poulter,59,4.01,986,246
34,T27,T27,Webb Simpson,92,4.01,1771,442
35,T36,T36,Luke Donald,60,4.02,1207,300
36,T36,T36,Bob Estes,66,4.02,1624,404
37,T36,T36,Hunter Mahan,91,4.02,1573,391
38,T36,T36,William McGirt,75,4.02,1887,469
39,T36,T36,John Merrick,79,4.02,1745,434
40,T36,T36,Ryan Palmer,79,4.02,1815,452
41,T36,T36,Adam Scott,61,4.02,1058,263
42,T36,T36,Robert Streb,75,4.02,1563,389
43,T36,T36,Cameron Tringale,80,4.02,1985,494
44,T36,T36,Nick Watney,88,4.02,1808,450
45,T36,T36,Lee Westwood,70,4.02,1491,371
46,T36,T36,Charlie Wi,75,4.02,1724,429
47,T36,T36,Gary Woodland,94,4.02,2126,529
48,T49,T49,Ángel Cabrera,73,4.03,1578,392
49,T49,T49,Graham DeLaet,94,4.03,1940,481
50,T49,T49,Ken Duke,87,4.03,2116,525
51,T49,T49,Harris English,95,4.03,2047,508
52,T49,T49,Brian Harman,89,4.03,1932,480
53,T49,T49,Russell Henley,80,4.03,1802,447
54,T49,T49,Jason Kokrak,78,4.03,1390,345
55,T49,T49,Phil Mickelson,78,4.03,1558,387
56,T49,T49,Cameron Percy,68,4.03,1649,409
57,T49,T49,Pat Perez,69,4.03,1390,345
58,T49,T49,Kevin Stadler,83,4.03,1952,484
59,T49,T49,Tiger Woods,61,4.03,1080,268
60,T61,T61,Kevin Chappell,80,4.04,1893,469
61,T61,T61,K.J. Choi,85,4.04,2220,549
62,T61,T61,Brian Davis,91,4.04,2073,513
63,T61,T61,James Driscoll,76,4.04,1433,355
64,T61,T61,Luke Guthrie,82,4.04,1568,388
65,T61,T61,Charley Hoffman,84,4.04,1604,397
66,T61,T61,Ryo Ishikawa,72,4.04,1599,396
67,T61,T61,Bryce Molder,82,4.04,2032,503
68,T61,T61,Henrik Norlander,70,4.04,1654,409
69,T61,T61,Tag Ridings,69,4.04,1357,336
70,T61,T61,Brendan Steele,86,4.04,2075,513
71,T61,T61,Henrik Stenson,65,4.04,1086,269
72,T61,T61,Daniel Summerhays,83,4.04,1663,412
73,T61,T61,Vaughn Taylor,50,4.04,1022,253
74,T61,T61,D.J. Trahan,48,4.04,961,238
75,T76,T76,Stuart Appleby,88,4.05,2050,506
76,T76,T76,Martin Flores,83,4.05,1942,479
77,T76,T76,Brian Gay,79,4.05,2229,550
78,T76,T76,David Hearn,88,4.05,2324,574
79,T76,T76,Jeff Maggert,63,4.05,1502,371
80,T76,T76,Troy Matteson,68,4.05,1323,327
81,T76,T76,Rory Sabbatini,86,4.05,1700,420
82,T76,T76,Nicholas Thompson,99,4.05,2283,564
83,T76,T76,David Toms,49,4.05,956,236
84,T76,T76,Lee Williams,62,4.05,1568,387
85,T76,T76,Mark Wilson,56,4.05,1161,287
86,T87,T87,Sangmoon Bae,83,4.06,2056,506
87,T87,T87,Jason Bohn,70,4.06,1618,399
88,T87,T87,Brad Fritsch,81,4.06,1843,454
89,T87,T87,Ben Kohles,75,4.06,1606,396
90,T87,T87,David Lingmerth,68,4.06,1603,395
91,T87,T87,Rory McIlroy,56,4.06,953,235
92,T87,T87,Ryan Moore,72,4.06,1503,370
93,T87,T87,Jeff Overton,78,4.06,1777,438
94,T87,T87,Rod Pampling,46,4.06,1125,277
95,T87,T87,Patrick Reed,83,4.06,1749,431
96,T87,T87,Andres Romero,63,4.06,1312,323
97,T87,T87,Vijay Singh,61,4.06,1486,366
98,T87,T87,Kevin Streelman,86,4.06,1832,451
99,T87,T87,Boo Weekley,100,4.06,2460,606
100,T101,T101,Ricky Barnes,74,4.07,1836,451
101,T101,T101,Chad Campbell,78,4.07,1862,457
102,T101,T101,Ben Curtis,59,4.07,1330,327
103,T101,T101,Tom Gillis,69,4.07,1635,402
104,T101,T101,Padraig Harrington,52,4.07,1197,294
105,T101,T101,J.J. Henry,83,4.07,1848,454
106,T101,T101,Tim Herron,45,4.07,1054,259
107,T101,T101,Martin Laird,68,4.07,1551,381
108,T101,T101,Steve LeBrun,66,4.07,1473,362
109,T101,T101,Marc Leishman,77,4.07,1480,364
110,T101,T101,Eric Meierdierks,48,4.07,904,222
111,T101,T101,Seung-Yul Noh,71,4.07,1558,383
112,T101,T101,"Ted Potter, Jr.",65,4.07,1244,306
113,T101,T101,Darron Stiles,51,4.07,1100,270
114,T101,T101,Josh Teater,86,4.07,1951,479
115,T101,T101,Bo Van Pelt,72,4.07,1874,460
116,T101,T101,Casey Wittenberg,72,4.07,1405,345
117,T118,T118,Jonas Blixt,76,4.08,1859,456
118,T118,T118,Steven Bowditch,67,4.08,1569,385
119,T118,T118,Tim Clark,64,4.08,1345,330
120,T118,T118,Derek Ernst,58,4.08,1330,326
121,T118,T118,Jim Herman,59,4.08,1102,270
122,T118,T118,Justin Hicks,79,4.08,1762,432
123,T118,T118,John Huh,88,4.08,1983,486
124,T118,T118,Richard Lee,81,4.08,1820,446
125,T118,T118,David Lynn,70,4.08,1518,372
126,T118,T118,Jin Park,52,4.08,1179,289
127,T118,T118,John Senden,79,4.08,1777,436
128,T118,T118,Johnson Wagner,64,4.08,1205,295
129,T118,T118,Mike Weir,60,4.08,1364,334
130,T131,T131,Charlie Beljan,62,4.09,1400,342
131,T131,T131,Will Claxton,67,4.09,1584,387
132,T131,T131,Tommy Gainey,84,4.09,1920,470
133,T131,T131,Sergio Garcia,65,4.09,1048,256
134,T131,T131,Robert Garrigus,69,4.09,1534,375
135,T131,T131,Fabián Gómez,65,4.09,1436,351
136,T131,T131,Brandt Jobe,62,4.09,1594,390
137,T131,T131,Dustin Johnson,71,4.09,1484,363
138,T131,T131,Doug LaBelle II,72,4.09,1756,429
139,T131,T131,Geoff Ogilvy,57,4.09,1459,357
140,T131,T131,Greg Owen,73,4.09,1668,408
141,T131,T131,John Rollins,77,4.09,1402,343
142,T131,T131,Brian Stuard,78,4.09,1661,406
143,T131,T131,Aaron Watkins,46,4.09,1097,268
144,T145,T145,Aaron Baddeley,68,4.1,1410,344
145,T145,T145,Scott Brown,65,4.1,1438,351
146,T145,T145,Stewart Cink,71,4.1,1765,430
147,T145,T145,Nicolas Colsaerts,50,4.1,1037,253
148,T145,T145,James Hahn,78,4.1,1492,364
149,T145,T145,Luke List,65,4.1,1563,381
150,T145,T145,David Mathis,71,4.1,1612,393
151,T145,T145,Graeme McDowell,53,4.1,1029,251
152,T145,T145,Carl Pettersson,82,4.1,2263,552
153,T145,T145,D.A. Points,87,4.1,2002,488
154,T145,T145,Scott Stallings,79,4.1,1926,470
155,T145,T145,Michael Thompson,66,4.1,1510,368
156,T145,T145,Y.E. Yang,56,4.1,1349,329
157,T158,T158,Robert Allenby,58,4.11,1400,341
158,T158,T158,Bud Cauley,67,4.11,1445,352
159,T158,T158,Greg Chalmers,77,4.11,1723,419
160,T158,T158,Ben Crane,62,4.11,1187,289
161,T158,T158,Scott Piercy,78,4.11,1661,404
162,T158,T158,Andrew Svoboda,46,4.11,1156,281
163,T164,T164,Ernie Els,63,4.12,1615,392
164,T164,T164,Scott Gardiner,61,4.12,1223,297
165,T164,T164,Trevor Immelman,73,4.12,1491,362
166,T164,T164,Martin Kaymer,61,4.12,1453,353
167,T164,T164,Scott Langley,79,4.12,1733,421
168,T164,T164,Alistair Presnell,59,4.12,1228,298
169,T164,T164,Shawn Stefani,63,4.12,1457,354
170,T171,T171,Peter Hanson,45,4.13,974,236
171,T171,T171,Robert Karlsson,56,4.13,1298,314
172,T173,T173,Stephen Ames,49,4.14,1069,258
173,T173,T173,Justin Bolli,59,4.14,1243,300
174,175,175,Bobby Gates,49,4.15,946,228
175,T176,T176,Lucas Glover,65,4.16,1359,327
176,T176,T176,Colt Knost,69,4.16,1687,406
177,T176,T176,Kyle Stanley,71,4.16,1549,372
178,T179,T179,Michael Bradley,56,4.18,1200,287
179,T179,T179,Sean O'Hair,56,4.18,1238,296
