,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
65,T66,T66,Robert Garrigus,35.3,706,20
66,T66,T66,Brian Gay,35.3,812,23
67,T66,T66,Steve LeBrun,35.3,706,20
68,69,69,Dustin Johnson,35.32,671,19
69,T70,T70,Jim Herman,35.33,636,18
70,T70,T70,Graeme McDowell,35.33,530,15
71,T70,T70,"Ted Potter, Jr.",35.33,742,21
72,T70,T70,Jimmy Walker,35.33,848,24
73,T74,T74,Trevor Immelman,35.35,813,23
74,T74,T74,Robert Karlsson,35.35,601,17
75,T76,T76,Sangmoon Bae,35.36,884,25
76,T76,T76,Scott Gardiner,35.36,778,22
77,T76,T76,D.A. Points,35.36,990,28
78,T79,T79,Phil Mickelson,35.38,743,21
79,T79,T79,Kyle Stanley,35.38,849,24
80,T81,T81,John Huh,35.39,991,28
81,T81,T81,John Rollins,35.39,814,23
82,T83,T83,Ian Poulter,35.4,531,15
83,T83,T83,Adam Scott,35.4,531,15
84,T83,T83,D.J. Trahan,35.4,531,15
85,T86,T86,James Driscoll,35.41,779,22
86,T86,T86,Jeff Overton,35.41,779,22
87,T88,T88,Chad Campbell,35.42,850,24
88,T88,T88,Tim Clark,35.42,673,19
89,T88,T88,Matt Jones,35.42,850,24
90,T88,T88,Hunter Mahan,35.42,850,24
91,T88,T88,John Senden,35.42,850,24
92,93,93,Aaron Baddeley,35.43,815,23
93,94,94,Luke Donald,35.44,567,16
94,T95,T95,Morgan Hoffmann,35.45,709,20
95,T95,T95,Ryan Palmer,35.45,780,22
96,T95,T95,Nicholas Thompson,35.45,1028,29
97,T95,T95,Charlie Wi,35.45,780,22
98,T99,T99,Justin Leonard,35.46,851,24
99,T99,T99,Robert Streb,35.46,851,24
100,T101,T101,Russell Henley,35.48,816,23
101,T101,T101,John Merrick,35.48,816,23
102,T103,T103,Jason Day,35.5,710,20
103,T103,T103,Mark Wilson,35.5,639,18
104,T103,T103,Casey Wittenberg,35.5,923,26
105,106,106,Brandt Snedeker,35.52,817,23
106,107,107,Vijay Singh,35.53,675,19
107,108,108,Ken Duke,35.54,995,28
108,T109,T109,Shawn Stefani,35.55,711,20
109,T109,T109,Camilo Villegas,35.55,782,22
110,111,111,Aaron Watkins,35.56,640,18
111,112,112,David Mathis,35.57,818,23
112,113,113,Brian Stuard,35.58,854,24
113,114,114,Chez Reavie,35.59,783,22
114,T115,T115,Ricky Barnes,35.6,890,25
115,T115,T115,Michael Bradley,35.6,712,20
116,T115,T115,Nick Watney,35.6,890,25
117,T118,T118,Will Claxton,35.61,819,23
118,T118,T118,Tag Ridings,35.61,819,23
119,120,120,Andrew Svoboda,35.63,570,16
120,121,121,David Lingmerth,35.64,784,22
121,122,122,Jeff Maggert,35.65,713,20
122,T123,T123,Scott Brown,35.67,749,21
123,T123,T123,Luke Guthrie,35.67,963,27
124,T123,T123,Padraig Harrington,35.67,535,15
125,T123,T123,Freddie Jacobson,35.67,642,18
126,T123,T123,Brandt Jobe,35.67,642,18
127,T123,T123,Scott Stallings,35.67,963,27
128,T123,T123,Lee Williams,35.67,749,21
129,T130,T130,Bud Cauley,35.68,785,22
130,T130,T130,Stewart Cink,35.68,785,22
131,T130,T130,Matt Every,35.68,999,28
132,T133,T133,Jonas Blixt,35.71,857,24
133,T133,T133,Rory McIlroy,35.71,500,14
134,135,135,Brendan Steele,35.72,893,25
135,136,136,Lucas Glover,35.73,786,22
136,T137,T137,Colt Knost,35.74,822,23
137,T137,T137,Troy Matteson,35.74,822,23
138,T137,T137,Seung-Yul Noh,35.74,822,23
139,T137,T137,Greg Owen,35.74,822,23
140,141,141,Brian Harman,35.75,1001,28
141,T142,T142,Luke List,35.76,751,21
142,T142,T142,Lee Westwood,35.76,608,17
143,144,144,Ryo Ishikawa,35.77,787,22
144,T145,T145,Rod Pampling,35.8,537,15
145,T145,T145,Kevin Streelman,35.8,895,25
146,147,147,Johnson Wagner,35.82,788,22
147,T148,T148,Kevin Chappell,35.83,860,24
148,T148,T148,Ben Kohles,35.83,860,24
149,T148,T148,Marc Leishman,35.83,824,23
150,T151,T151,Sean O'Hair,35.84,681,19
151,T151,T151,Rory Sabbatini,35.84,896,25
152,T151,T151,Darron Stiles,35.84,681,19
153,T151,T151,Y.E. Yang,35.84,681,19
154,155,155,Martin Kaymer,35.88,574,16
155,156,156,Jin Park,35.89,682,19
156,T157,T157,Ángel Cabrera,35.9,718,20
157,T157,T157,Martin Laird,35.9,754,21
158,159,159,Vaughn Taylor,35.93,503,14
159,160,160,Robert Allenby,35.95,791,22
160,T161,T161,Greg Chalmers,35.96,827,23
161,T161,T161,Scott Langley,35.96,935,26
162,T163,T163,Bobby Gates,36.0,648,18
163,T163,T163,Tim Herron,36.0,540,15
164,165,165,Alistair Presnell,36.05,757,21
165,166,166,Peter Hanson,36.08,433,12
166,167,167,Jason Bohn,36.09,830,23
167,168,168,Eric Meierdierks,36.11,650,18
168,T169,T169,Justin Bolli,36.14,795,22
169,T169,T169,Ryan Moore,36.14,759,21
170,T169,T169,David Toms,36.14,506,14
171,172,172,Charlie Beljan,36.17,832,23
172,173,173,Nicolas Colsaerts,36.19,579,16
173,174,174,Geoff Ogilvy,36.21,688,19
174,175,175,Ernie Els,36.22,652,18
175,176,176,Derek Ernst,36.29,762,21
176,177,177,Bo Van Pelt,36.3,726,20
177,178,178,Tommy Gainey,36.32,1017,28
178,179,179,Scott Piercy,36.39,837,23
179,180,180,Michael Thompson,36.77,809,22
