,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
44,T44,T44,Scott Piercy,78,4.61,383,83
45,T44,T44,Jimmy Walker,84,4.61,406,88
46,T47,T47,Ricky Barnes,74,4.62,356,77
47,T47,T47,Steven Bowditch,67,4.62,305,66
48,T47,T47,Tim Clark,64,4.62,268,58
49,T47,T47,Harris English,95,4.62,356,77
50,T47,T47,Brad Fritsch,81,4.62,314,68
51,T47,T47,Rory Sabbatini,86,4.62,374,81
52,T53,T53,Jason Bohn,70,4.63,352,76
53,T53,T53,Bud Cauley,67,4.63,292,63
54,T53,T53,Rickie Fowler,75,4.63,241,52
55,T53,T53,Jerry Kelly,75,4.63,375,81
56,T53,T53,Ryan Moore,72,4.63,384,83
57,T53,T53,Jin Park,52,4.63,241,52
58,T59,T59,Aaron Baddeley,68,4.64,353,76
59,T59,T59,Graham DeLaet,94,4.64,436,94
60,T59,T59,Henrik Norlander,70,4.64,339,73
61,T59,T59,Michael Thompson,66,4.64,334,72
62,T63,T63,Chad Campbell,78,4.65,395,85
63,T63,T63,Stewart Cink,71,4.65,391,84
64,T63,T63,Brendon de Jonge,110,4.65,507,109
65,T63,T63,Jason Dufner,78,4.65,344,74
66,T63,T63,Charles Howell III,87,4.65,395,85
67,T63,T63,Brandt Jobe,62,4.65,279,60
68,T69,T69,Nicolas Colsaerts,50,4.66,163,35
69,T69,T69,Padraig Harrington,52,4.66,261,56
70,T69,T69,Zach Johnson,84,4.66,298,64
71,T69,T69,Jeff Maggert,63,4.66,261,56
72,T69,T69,Eric Meierdierks,48,4.66,177,38
73,T69,T69,Jeff Overton,78,4.66,345,74
74,T75,T75,Morgan Hoffmann,64,4.67,294,63
75,T75,T75,David Lingmerth,68,4.67,327,70
76,T75,T75,David Lynn,70,4.67,355,76
77,T75,T75,Ian Poulter,59,4.67,154,33
78,T75,T75,Alistair Presnell,59,4.67,238,51
79,T75,T75,Justin Rose,62,4.67,56,12
80,T75,T75,Boo Weekley,100,4.67,532,114
81,T82,T82,Scott Brown,65,4.68,426,91
82,T82,T82,James Driscoll,76,4.68,281,60
83,T82,T82,J.J. Henry,83,4.68,365,78
84,T82,T82,Luke List,65,4.68,295,63
85,T82,T82,Bo Van Pelt,72,4.68,440,94
86,T87,T87,Fabián Gómez,65,4.69,253,54
87,T87,T87,Ben Kohles,75,4.69,328,70
88,T87,T87,Justin Leonard,86,4.69,492,105
89,T87,T87,Rod Pampling,46,4.69,253,54
90,T87,T87,D.A. Points,87,4.69,446,95
91,T92,T92,Jim Furyk,80,4.7,268,57
92,T92,T92,Ryo Ishikawa,72,4.7,362,77
93,T92,T92,Chris Kirk,89,4.7,498,106
94,T92,T92,Doug LaBelle II,72,4.7,334,71
95,T92,T92,David Mathis,71,4.7,221,47
96,T92,T92,Kyle Stanley,71,4.7,268,57
97,T92,T92,Henrik Stenson,65,4.7,263,56
98,T92,T92,Robert Streb,75,4.7,329,70
99,T92,T92,Brian Stuard,78,4.7,235,50
100,T92,T92,Mike Weir,60,4.7,235,50
101,T102,T102,Jonas Blixt,76,4.71,353,75
102,T102,T102,Ben Curtis,59,4.71,297,63
103,T102,T102,Tom Gillis,69,4.71,226,48
104,T102,T102,Vijay Singh,61,4.71,325,69
105,T106,T106,Brian Harman,89,4.72,382,81
106,T106,T106,Tim Herron,45,4.72,222,47
107,T106,T106,Trevor Immelman,73,4.72,392,83
108,T106,T106,Freddie Jacobson,63,4.72,359,76
109,T106,T106,Scott Langley,79,4.72,359,76
110,T111,T111,Kevin Chappell,80,4.73,464,98
111,T111,T111,Peter Hanson,45,4.73,175,37
112,T111,T111,Steve LeBrun,66,4.73,331,70
113,T111,T111,William McGirt,75,4.73,492,104
114,T111,T111,Pat Perez,69,4.73,317,67
115,T116,T116,Charlie Beljan,62,4.74,351,74
116,T116,T116,Bob Estes,66,4.74,351,74
117,T116,T116,Robert Garrigus,69,4.74,379,80
118,T116,T116,Luke Guthrie,82,4.74,256,54
119,T116,T116,Troy Matteson,68,4.74,332,70
120,T116,T116,Bubba Watson,76,4.74,218,46
121,T122,T122,K.J. Choi,85,4.75,494,104
122,T122,T122,Brian Davis,91,4.75,475,100
123,T122,T122,Ken Duke,87,4.75,489,103
124,T122,T122,Tommy Gainey,84,4.75,337,71
125,T122,T122,Bill Haas,85,4.75,280,59
126,T122,T122,John Huh,88,4.75,480,101
127,T122,T122,Chris Stroud,88,4.75,513,108
128,T122,T122,Nicholas Thompson,99,4.75,546,115
129,T122,T122,Lee Williams,62,4.75,290,61
130,T122,T122,Tiger Woods,61,4.75,114,24
131,T132,T132,Stephen Ames,49,4.76,214,45
132,T132,T132,David Hearn,88,4.76,528,111
133,T132,T132,Phil Mickelson,78,4.76,214,45
134,T132,T132,Chez Reavie,72,4.76,390,82
135,T132,T132,Brendan Steele,86,4.76,471,99
136,T132,T132,Darron Stiles,51,4.76,243,51
137,T132,T132,D.J. Trahan,48,4.76,119,25
138,T132,T132,Gary Woodland,94,4.76,462,97
139,T140,T140,Martin Flores,83,4.77,467,98
140,T140,T140,Justin Hicks,79,4.77,339,71
141,T140,T140,Dustin Johnson,71,4.77,229,48
142,T140,T140,Colt Knost,69,4.77,386,81
143,T140,T140,Carl Pettersson,82,4.77,634,133
144,T140,T140,Shawn Stefani,63,4.77,291,61
145,T146,T146,Robert Allenby,58,4.78,320,67
146,T146,T146,John Rollins,77,4.78,258,54
147,T148,T148,Michael Bradley,56,4.79,273,57
148,T148,T148,Martin Laird,68,4.79,383,80
149,T148,T148,Greg Owen,73,4.79,345,72
150,T148,T148,Kevin Streelman,86,4.79,350,73
151,T148,T148,Lee Westwood,70,4.79,321,67
152,T153,T153,Brian Gay,79,4.8,504,105
153,T153,T153,Richard Lee,81,4.8,432,90
154,T153,T153,Cameron Percy,68,4.8,422,88
155,T153,T153,"Ted Potter, Jr.",65,4.8,245,51
156,T153,T153,David Toms,49,4.8,216,45
157,T158,T158,Scott Gardiner,61,4.81,327,68
158,T158,T158,Lucas Glover,65,4.81,284,59
159,T158,T158,Rory McIlroy,56,4.81,178,37
160,T158,T158,Adam Scott,61,4.81,130,27
161,T162,T162,Ángel Cabrera,73,4.82,328,68
162,T162,T162,Ben Crane,62,4.82,241,50
163,T164,T164,Russell Henley,80,4.83,420,87
164,T164,T164,Tag Ridings,69,4.83,285,59
165,T164,T164,Johnson Wagner,64,4.83,304,63
166,T164,T164,Mark Wilson,56,4.83,203,42
167,T168,T168,Dicky Pride,71,4.84,310,64
168,T168,T168,Josh Teater,86,4.84,474,98
169,T168,T168,Casey Wittenberg,72,4.84,310,64
170,T171,T171,Justin Bolli,59,4.86,248,51
171,T171,T171,Scott Stallings,79,4.86,452,93
172,173,173,Seung-Yul Noh,71,4.87,297,61
173,T174,T174,Stuart Appleby,88,4.88,249,51
174,T174,T174,Charlie Wi,75,4.88,288,59
175,176,176,George McNeill,68,4.89,269,55
176,177,177,Sangmoon Bae,83,4.9,392,80
177,178,178,Derek Ernst,58,4.91,231,47
178,179,179,Geoff Ogilvy,57,4.95,371,75
179,180,180,Bobby Gates,49,5.04,116,23
