,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Sergio Garcia,34.0,544,16
1,2,2,Chris Kirk,34.04,817,24
2,3,3,Brad Fritsch,34.13,785,23
3,4,4,Tiger Woods,34.4,516,15
4,5,5,Matt Jones,34.42,826,24
5,6,6,Justin Rose,34.44,551,16
6,7,7,Jimmy Walker,34.46,827,24
7,8,8,Zach Johnson,34.48,793,23
8,9,9,Henrik Stenson,34.65,589,17
9,T10,T10,Bob Estes,34.67,624,18
10,T10,T10,Jeff Overton,34.67,832,24
11,12,12,Rory Sabbatini,34.68,867,25
12,13,13,Jordan Spieth,34.7,798,23
13,T14,T14,Keegan Bradley,34.71,833,24
14,T14,T14,Brian Gay,34.71,833,24
15,16,16,D.J. Trahan,34.73,521,15
16,17,17,Charley Hoffman,34.74,799,23
17,18,18,Roberto Castro,34.79,1009,29
18,19,19,Graham DeLaet,34.81,905,26
19,T20,T20,Justin Leonard,34.83,836,24
20,T20,T20,Brandt Snedeker,34.83,801,23
21,22,22,Matt Kuchar,34.86,767,22
22,23,23,Nicholas Thompson,34.9,1012,29
23,T24,T24,James Hahn,34.92,873,25
24,T24,T24,Kevin Stadler,34.92,838,24
25,T24,T24,Gary Woodland,34.92,873,25
26,27,27,Charl Schwartzel,34.94,629,18
27,T28,T28,Harris English,35.0,910,26
28,T28,T28,Jerry Kelly,35.0,770,22
29,T28,T28,Dicky Pride,35.0,770,22
30,T31,T31,Jonas Blixt,35.04,841,24
31,T31,T31,Charles Howell III,35.04,876,25
32,T31,T31,Daniel Summerhays,35.04,911,26
33,T34,T34,Jason Day,35.05,701,20
34,T34,T34,Phil Mickelson,35.05,736,21
35,T34,T34,Chez Reavie,35.05,771,22
36,37,37,Luke Donald,35.06,561,16
37,T38,T38,Peter Hanson,35.08,456,13
38,T38,T38,David Hearn,35.08,912,26
39,T40,T40,Jason Bohn,35.09,807,23
40,T40,T40,John Merrick,35.09,807,23
41,T40,T40,Bryce Molder,35.09,807,23
42,T43,T43,Brian Davis,35.11,983,28
43,T43,T43,Freddie Jacobson,35.11,632,18
44,T43,T43,Brandt Jobe,35.11,632,18
45,T46,T46,Billy Horschel,35.12,913,26
46,T46,T46,Kevin Streelman,35.12,878,25
47,T48,T48,Hunter Mahan,35.13,843,24
48,T48,T48,Adam Scott,35.13,527,15
49,T50,T50,Matt Every,35.14,984,28
50,T50,T50,Ryan Palmer,35.14,773,22
51,T50,T50,Camilo Villegas,35.14,773,22
52,T53,T53,Jeff Maggert,35.15,703,20
53,T53,T53,Chris Stroud,35.15,914,26
54,T55,T55,Nicolas Colsaerts,35.19,563,16
55,T55,T55,Jim Furyk,35.19,739,21
56,57,57,Ricky Barnes,35.2,880,25
57,58,58,Webb Simpson,35.21,845,24
58,59,59,James Driscoll,35.23,775,22
59,T60,T60,Jason Dufner,35.24,740,21
60,T60,T60,"Ted Potter, Jr.",35.24,740,21
61,T60,T60,Nick Watney,35.24,881,25
62,T63,T63,Ben Crane,35.25,705,20
63,T63,T63,Steve LeBrun,35.25,705,20
64,T63,T63,Shawn Stefani,35.25,705,20
65,T63,T63,Robert Streb,35.25,846,24
66,T63,T63,Andrew Svoboda,35.25,564,16
67,T63,T63,Bubba Watson,35.25,705,20
68,T69,T69,Carl Pettersson,35.26,811,23
69,T69,T69,Boo Weekley,35.26,952,27
70,T71,T71,Stewart Cink,35.27,776,22
71,T71,T71,Brendon de Jonge,35.27,1058,30
72,73,73,Ernie Els,35.28,635,18
73,T74,T74,Chad Campbell,35.29,847,24
74,T74,T74,Lee Williams,35.29,741,21
75,76,76,Brendan Steele,35.32,883,25
76,T77,T77,Bill Haas,35.33,848,24
77,T77,T77,Tim Herron,35.33,530,15
78,T77,T77,George McNeill,35.33,742,21
79,T80,T80,Scott Gardiner,35.36,778,22
80,T80,T80,D.A. Points,35.36,990,28
81,T82,T82,K.J. Choi,35.39,814,23
82,T82,T82,Russell Henley,35.39,814,23
83,T82,T82,Richard Lee,35.39,814,23
84,T85,T85,Morgan Hoffmann,35.4,708,20
85,T85,T85,Ian Poulter,35.4,531,15
86,87,87,Ryo Ishikawa,35.41,779,22
87,88,88,Steve Stricker,35.42,425,12
88,89,89,Rickie Fowler,35.43,744,21
89,T90,T90,Martin Flores,35.44,886,25
90,T90,T90,Lee Westwood,35.44,638,18
91,92,92,Greg Chalmers,35.46,851,24
92,T93,T93,Robert Karlsson,35.47,603,17
93,T93,T93,Jin Park,35.47,674,19
94,T95,T95,Trevor Immelman,35.48,816,23
95,T95,T95,Tag Ridings,35.48,816,23
96,T97,T97,Stephen Ames,35.5,639,18
97,T97,T97,Martin Kaymer,35.5,568,16
98,T97,T97,Brian Stuard,35.5,852,24
99,100,100,Dustin Johnson,35.52,746,21
100,T101,T101,Tommy Gainey,35.54,995,28
101,T101,T101,Scott Langley,35.54,924,26
102,T101,T101,John Senden,35.54,853,24
103,104,104,Charlie Wi,35.55,782,22
104,105,105,Jim Herman,35.56,640,18
105,106,106,Scott Piercy,35.57,818,23
106,107,107,Ben Curtis,35.58,676,19
107,108,108,Scott Stallings,35.59,961,27
108,109,109,Graeme McDowell,35.6,534,15
109,T110,T110,Stuart Appleby,35.63,855,24
110,T110,T110,Vijay Singh,35.63,677,19
111,112,112,Jason Kokrak,35.64,891,25
112,113,113,Patrick Reed,35.65,927,26
113,114,114,David Lynn,35.67,749,21
114,T115,T115,Justin Bolli,35.68,785,22
115,T115,T115,Ken Duke,35.68,999,28
116,T115,T115,Y.E. Yang,35.68,678,19
117,118,118,Casey Wittenberg,35.69,928,26
118,T119,T119,Michael Bradley,35.7,714,20
119,T119,T119,Marc Leishman,35.7,821,23
120,T121,T121,Scott Brown,35.71,750,21
121,T121,T121,Tom Gillis,35.71,750,21
122,T121,T121,Henrik Norlander,35.71,750,21
123,124,124,Rory McIlroy,35.73,536,15
124,T125,T125,Tim Clark,35.74,679,19
125,T125,T125,Josh Teater,35.74,822,23
126,127,127,Justin Hicks,35.75,858,24
127,T128,T128,Ángel Cabrera,35.76,751,21
128,T128,T128,Ryan Moore,35.76,751,21
129,T130,T130,Charlie Beljan,35.79,859,24
130,T130,T130,Brian Harman,35.79,1002,28
131,T132,T132,Rod Pampling,35.8,537,15
132,T132,T132,Cameron Percy,35.8,716,20
133,T132,T132,Vaughn Taylor,35.8,537,15
134,T135,T135,John Huh,35.82,1003,28
135,T135,T135,Doug LaBelle II,35.82,788,22
136,T137,T137,Kevin Chappell,35.83,860,24
137,T137,T137,Colt Knost,35.83,860,24
138,T137,T137,Troy Matteson,35.83,824,23
139,T137,T137,William McGirt,35.83,860,24
140,T137,T137,Seung-Yul Noh,35.83,860,24
141,T137,T137,Greg Owen,35.83,824,23
142,143,143,J.J. Henry,35.84,896,25
143,144,144,Andres Romero,35.85,717,20
144,T145,T145,Sean O'Hair,35.86,789,22
145,T145,T145,Pat Perez,35.86,753,21
146,147,147,John Rollins,35.87,825,23
147,148,148,Erik Compton,35.88,861,24
148,T149,T149,Aaron Watkins,35.89,646,18
149,T149,T149,Mark Wilson,35.89,646,18
150,T151,T151,David Mathis,35.91,826,23
151,T151,T151,Michael Thompson,35.91,790,22
152,153,153,Cameron Tringale,35.92,862,24
153,T154,T154,Steven Bowditch,35.95,755,21
154,T154,T154,Robert Garrigus,35.95,755,21
155,T154,T154,Martin Laird,35.95,755,21
156,T154,T154,Alistair Presnell,35.95,755,21
157,158,158,Aaron Baddeley,35.96,827,23
158,T159,T159,Sangmoon Bae,36.0,936,26
159,T159,T159,Will Claxton,36.0,828,23
160,T159,T159,David Lingmerth,36.0,828,23
161,T159,T159,Eric Meierdierks,36.0,648,18
162,163,163,Johnson Wagner,36.04,829,23
163,164,164,Bobby Gates,36.05,685,19
164,165,165,Padraig Harrington,36.07,541,15
165,166,166,Luke Guthrie,36.11,975,27
166,167,167,Bud Cauley,36.13,831,23
167,168,168,Bo Van Pelt,36.14,759,21
168,T169,T169,Lucas Glover,36.17,832,23
169,T169,T169,Ben Kohles,36.17,868,24
170,171,171,Geoff Ogilvy,36.21,688,19
171,172,172,Fabián Gómez,36.26,834,23
172,173,173,Kyle Stanley,36.29,871,24
173,174,174,Mike Weir,36.33,763,21
174,175,175,David Toms,36.43,510,14
175,176,176,Luke List,36.48,839,23
176,177,177,D.H. Lee,36.55,804,22
177,178,178,Darron Stiles,36.63,696,19
178,179,179,Robert Allenby,36.65,843,23
179,180,180,Derek Ernst,36.76,772,21
