,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
63,T58,T58,D.A. Points,87,4.03,681,169
64,T58,T58,Chris Stroud,88,4.03,698,173
65,T58,T58,Daniel Summerhays,83,4.03,628,156
66,T58,T58,Bubba Watson,76,4.03,266,66
67,T68,T68,Brendon de Jonge,110,4.04,663,164
68,T68,T68,Jason Dufner,78,4.04,396,98
69,T68,T68,Matt Every,89,4.04,678,168
70,T68,T68,Fabián Gómez,65,4.04,477,118
71,T68,T68,Peter Hanson,45,4.04,323,80
72,T68,T68,Michael Thompson,66,4.04,724,179
73,T74,T74,Roberto Castro,97,4.05,793,196
74,T74,T74,Kevin Chappell,80,4.05,738,182
75,T74,T74,Erik Compton,74,4.05,421,104
76,T74,T74,Lucas Glover,65,4.05,510,126
77,T74,T74,John Huh,88,4.05,652,161
78,T74,T74,Cameron Percy,68,4.05,761,188
79,T74,T74,Scott Piercy,78,4.05,713,176
80,T74,T74,Rory Sabbatini,86,4.05,677,167
81,T74,T74,Vijay Singh,61,4.05,478,118
82,T74,T74,Scott Stallings,79,4.05,815,201
83,T74,T74,Camilo Villegas,79,4.05,320,79
84,T85,T85,Scott Brown,65,4.06,821,202
85,T85,T85,Greg Chalmers,77,4.06,613,151
86,T85,T85,J.J. Henry,83,4.06,849,209
87,T85,T85,Scott Langley,79,4.06,707,174
88,T85,T85,Marc Leishman,77,4.06,605,149
89,T85,T85,Justin Leonard,86,4.06,691,170
90,T85,T85,David Lingmerth,68,4.06,443,109
91,T85,T85,Rory McIlroy,56,4.06,215,53
92,T85,T85,Kevin Stadler,83,4.06,702,173
93,T94,T94,Ben Curtis,59,4.07,525,129
94,T94,T94,Scott Gardiner,61,4.07,822,202
95,T94,T94,Padraig Harrington,52,4.07,220,54
96,T94,T94,Russell Henley,80,4.07,708,174
97,T94,T94,Trevor Immelman,73,4.07,867,213
98,T94,T94,Dustin Johnson,71,4.07,175,43
99,T94,T94,David Lynn,70,4.07,484,119
100,T94,T94,Chez Reavie,72,4.07,513,126
101,T94,T94,Patrick Reed,83,4.07,757,186
102,T94,T94,Johnson Wagner,64,4.07,704,173
103,T104,T104,Ángel Cabrera,73,4.08,343,84
104,T104,T104,Luke Guthrie,82,4.08,641,157
105,T104,T104,Ben Kohles,75,4.08,661,162
106,T104,T104,Steve LeBrun,66,4.08,624,153
107,T104,T104,Greg Owen,73,4.08,808,198
108,T104,T104,Pat Perez,69,4.08,669,164
109,T104,T104,John Rollins,77,4.08,514,126
110,T104,T104,John Senden,79,4.08,693,170
111,T104,T104,Darron Stiles,51,4.08,657,161
112,T113,T113,Aaron Baddeley,68,4.09,831,203
113,T113,T113,Ricky Barnes,74,4.09,540,132
114,T113,T113,Ernie Els,63,4.09,94,23
115,T113,T113,Rickie Fowler,75,4.09,131,32
116,T113,T113,James Hahn,78,4.09,920,225
117,T113,T113,Eric Meierdierks,48,4.09,503,123
118,T113,T113,Kyle Stanley,71,4.09,675,165
119,T113,T113,Robert Streb,75,4.09,777,190
120,T113,T113,Nick Watney,88,4.09,478,117
121,T122,T122,Chad Campbell,78,4.1,672,164
122,T122,T122,Nicolas Colsaerts,50,4.1,258,63
123,T122,T122,Robert Garrigus,69,4.1,398,97
124,T122,T122,Brian Harman,89,4.1,615,150
125,T122,T122,Robert Karlsson,56,4.1,451,110
126,T122,T122,Carl Pettersson,82,4.1,905,221
127,T122,T122,Andres Romero,63,4.1,410,100
128,T122,T122,Lee Westwood,70,4.1,258,63
129,T130,T130,Jason Bohn,70,4.11,736,179
130,T130,T130,Tommy Gainey,84,4.11,843,205
131,T130,T130,David Mathis,71,4.11,588,143
132,T130,T130,John Merrick,79,4.11,936,228
133,T130,T130,Seung-Yul Noh,71,4.11,720,175
134,T130,T130,Rod Pampling,46,4.11,263,64
135,T130,T130,Casey Wittenberg,72,4.11,753,183
136,T137,T137,Charlie Beljan,62,4.12,787,191
137,T137,T137,Bud Cauley,67,4.12,622,151
138,T137,T137,Ken Duke,87,4.12,894,217
139,T137,T137,Zach Johnson,84,4.12,655,159
140,T137,T137,D.H. Lee,65,4.12,605,147
141,T137,T137,Richard Lee,81,4.12,704,171
142,T137,T137,Jeff Maggert,63,4.12,626,152
143,T137,T137,William McGirt,75,4.12,815,198
144,T137,T137,D.J. Trahan,48,4.12,317,77
145,T146,T146,Sangmoon Bae,83,4.13,611,148
146,T146,T146,Derek Ernst,58,4.13,739,179
147,T146,T146,Brad Fritsch,81,4.13,661,160
148,T146,T146,Bobby Gates,49,4.13,401,97
149,T146,T146,Justin Hicks,79,4.13,339,82
150,T146,T146,Dicky Pride,71,4.13,797,193
151,T146,T146,Shawn Stefani,63,4.13,652,158
152,T146,T146,Henrik Stenson,65,4.13,314,76
153,T146,T146,Y.E. Yang,56,4.13,616,149
154,T155,T155,Will Claxton,67,4.14,439,106
155,T155,T155,Ryan Moore,72,4.14,580,140
156,T155,T155,Henrik Norlander,70,4.14,750,181
157,T158,T158,Robert Allenby,58,4.15,606,146
158,T158,T158,Justin Bolli,59,4.15,523,126
159,T158,T158,Colt Knost,69,4.15,751,181
160,T158,T158,Ian Poulter,59,4.15,228,55
161,T158,T158,Vaughn Taylor,50,4.15,419,101
162,T158,T158,Cameron Tringale,80,4.15,693,167
163,T164,T164,Jason Kokrak,78,4.16,807,194
164,T164,T164,Martin Laird,68,4.16,808,194
165,T164,T164,Jin Park,52,4.16,532,128
166,T167,T167,Doug LaBelle II,72,4.17,638,153
167,T167,T167,Luke List,65,4.17,480,115
168,T169,T169,Michael Bradley,56,4.18,752,180
169,T169,T169,Sean O'Hair,56,4.18,514,123
170,T171,T171,Ryo Ishikawa,72,4.19,674,161
171,T171,T171,Geoff Ogilvy,57,4.19,541,129
172,T173,T173,Tim Herron,45,4.2,420,100
173,T173,T173,Charley Hoffman,84,4.2,525,125
174,T173,T173,Lee Williams,62,4.2,445,106
175,176,176,Phil Mickelson,78,4.25,85,20
176,177,177,Andrew Svoboda,46,4.26,281,66
177,178,178,Matt Kuchar,93,4.36,48,11
