,Proximity_to_Hole_from__10_yards_RANK THIS WEEK,Proximity_to_Hole_from__10_yards_RANK LAST WEEK,Proximity_to_Hole_from__10_yards_PLAYER NAME,Proximity_to_Hole_from__10_yards_ROUNDS,Proximity_to_Hole_from__10_yards_AVG DTP,Proximity_to_Hole_from__10_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from__10_yards_# OF SHOTS,Proximity_to_Hole_from__10_yards_SCRAMBLING RANK
55,T49,T49,Brad Faxon,94,"3' 7""",433.333,120,25
56,T49,T49,Carlos Franco,99,"3' 7""",519.8330000000001,144,42
57,T49,T49,Cliff Kresge,89,"3' 7""",587.5,164,134
58,T49,T49,Davis Love III,85,"3' 7""",426.667,119,33
59,T49,T49,José María Olazábal,56,"3' 7""",230.25,64,8
60,T49,T49,Tim Petrovic,111,"3' 7""",559.75,155,50
61,T49,T49,Brett Quigley,102,"3' 7""",525.4169999999999,146,124
62,T63,T63,Rich Barcelo,67,"3' 8""",411.167,112,168
63,T63,T63,Fred Couples,54,"3' 8""",268.58299999999997,73,187
64,T63,T63,Brent Geiberger,94,"3' 8""",486.75,132,46
65,T63,T63,Tim Herron,84,"3' 8""",419.833,114,101
66,T63,T63,Lee Janzen,84,"3' 8""",459.75,124,78
67,T63,T63,Mark O'Meara,58,"3' 8""",285.75,78,31
68,T63,T63,Ryan Palmer,103,"3' 8""",605.8330000000001,165,126
69,T63,T63,Jesper Parnevik,86,"3' 8""",494.167,136,5
70,T63,T63,Vijay Singh,112,"3' 8""",556.5,152,19
71,T63,T63,Roland Thatcher,66,"3' 8""",380.417,103,169
72,T63,T63,Esteban Toledo,92,"3' 8""",522.5,142,106
73,T63,T63,Mark Wilson,62,"3' 8""",317.75,87,150
74,T75,T75,Brian Bateman,84,"3' 9""",457.167,123,114
75,T75,T75,Rich Beem,81,"3' 9""",440.75,117,180
76,T75,T75,Robert Damron,92,"3' 9""",581.1669999999999,156,59
77,T75,T75,Luke Donald,72,"3' 9""",312.33299999999997,84,60
78,T75,T75,Sergio Garcia,65,"3' 9""",316.0,84,184
79,T75,T75,Mark Hensby,97,"3' 9""",572.0830000000001,153,75
80,T75,T75,Brian Kortan,65,"3' 9""",436.167,117,52
81,T75,T75,Neal Lancaster,106,"3' 9""",646.4169999999999,172,104
82,T75,T75,J.L. Lewis,106,"3' 9""",627.5830000000001,166,125
83,T75,T75,Steve Lowery,91,"3' 9""",550.3330000000001,147,139
84,T75,T75,Patrick Sheehan,113,"3' 9""",739.8330000000001,198,53
85,T75,T75,Scott Simpson,55,"3' 9""",321.25,86,83
86,T87,T87,Craig Barlow,80,"3' 10""",377.0,98,84
87,T87,T87,Ken Duke,89,"3' 10""",502.417,132,172
88,T87,T87,Steve Flesch,109,"3' 10""",523.25,137,130
89,T87,T87,Dan Forsman,79,"3' 10""",425.833,111,32
90,T87,T87,Harrison Frazar,86,"3' 10""",550.5,144,119
91,T87,T87,David Frost,78,"3' 10""",463.417,121,44
92,T87,T87,Todd Hamilton,92,"3' 10""",507.0,132,93
93,T87,T87,Zach Johnson,109,"3' 10""",562.0830000000001,146,69
94,T87,T87,David Morland IV,73,"3' 10""",440.333,116,152
95,T87,T87,Joe Ogilvie,104,"3' 10""",654.75,169,47
96,T87,T87,Dan Olsen,75,"3' 10""",403.75,106,190
97,T87,T87,Deane Pappas,72,"3' 10""",466.917,121,101
98,T87,T87,Tom Pernice Jr.,103,"3' 10""",534.0,138,29
99,T87,T87,Dicky Pride,66,"3' 10""",464.417,121,157
100,T87,T87,Ted Purdy,114,"3' 10""",723.0,189,98
101,T87,T87,Jeff Sluman,98,"3' 10""",501.0,132,107
102,T87,T87,Roger Tambellini,81,"3' 10""",449.833,118,176
103,T87,T87,Scott Verplank,92,"3' 10""",446.333,116,27
104,T87,T87,Dean Wilson,99,"3' 10""",719.8330000000001,188,51
105,T106,T106,Stephen Ames,97,"3' 11""",558.0830000000001,143,55
106,T106,T106,Stuart Appleby,84,"3' 11""",438.25,112,43
107,T106,T106,Aaron Baddeley,87,"3' 11""",547.5830000000001,140,153
108,T106,T106,Danny Briggs,85,"3' 11""",524.0,135,128
109,T106,T106,Tom Carter,113,"3' 11""",642.3330000000001,164,182
110,T106,T106,Ben Curtis,56,"3' 11""",325.41700000000003,83,113
111,T106,T106,Lucas Glover,95,"3' 11""",582.5830000000001,148,189
112,T106,T106,Billy Mayfair,109,"3' 11""",639.6669999999999,163,149
113,T106,T106,Kevin Na,100,"3' 11""",630.25,162,12
114,T106,T106,Chris Riley,78,"3' 11""",391.5,100,53
115,T106,T106,David Toms,80,"3' 11""",366.25,93,142
116,T117,T117,Steve Allan,102,"4' 0""",631.25,159,96
117,T117,T117,Cameron Beckman,99,"4' 0""",663.5,167,30
118,T117,T117,Olin Browne,92,"4' 0""",608.25,153,67
119,T117,T117,Alex Cejka,76,"4' 0""",431.833,109,135
120,T117,T117,Greg Chalmers,70,"4' 0""",479.833,120,57
121,T117,T117,Todd Fischer,104,"4' 0""",681.5,171,56
122,T117,T117,Peter Lonard,68,"4' 0""",413.833,104,129
123,T117,T117,Len Mattiace,75,"4' 0""",524.8330000000001,131,94
124,T117,T117,Shaun Micheel,93,"4' 0""",458.333,114,138
125,T117,T117,Arron Oberholser,77,"4' 0""",423.833,107,79
126,T117,T117,Pat Perez,102,"4' 0""",655.8330000000001,164,167
127,T117,T117,Kirk Triplett,88,"4' 0""",461.417,116,10
128,T129,T129,Michael Allen,87,"4' 1""",621.5,152,71
129,T129,T129,David Branshaw,84,"4' 1""",518.4169999999999,126,174
130,T129,T129,Bart Bryant,73,"4' 1""",443.25,109,89
131,T129,T129,Jonathan Byrd,85,"4' 1""",632.8330000000001,154,90
132,T129,T129,Tripp Isenhour,55,"4' 1""",291.33299999999997,71,192
133,T129,T129,Skip Kendall,99,"4' 1""",642.9169999999999,157,18
134,T129,T129,Scott McCarron,88,"4' 1""",624.3330000000001,152,126
135,T129,T129,Spike McRoy,93,"4' 1""",509.0,124,151
136,T129,T129,Nick Price,51,"4' 1""",284.5,70,21
137,T129,T129,Joey Sindelar,100,"4' 1""",675.8330000000001,165,109
138,T129,T129,Grant Waite,79,"4' 1""",469.583,116,181
139,T140,T140,Tim Clark,84,"4' 2""",541.4169999999999,131,49
140,T140,T140,José Coceres,68,"4' 2""",512.1669999999999,124,2
141,T140,T140,Ben Crane,92,"4' 2""",620.6669999999999,150,22
142,T140,T140,Rocco Mediate,53,"4' 2""",284.83299999999997,68,162
143,T140,T140,Phil Mickelson,83,"4' 2""",379.25,91,3
144,T140,T140,Rod Pampling,98,"4' 2""",579.4169999999999,139,45
145,T140,T140,John Rollins,90,"4' 2""",689.25,165,121
146,T140,T140,Rory Sabbatini,89,"4' 2""",547.5,132,13
147,T140,T140,Vaughn Taylor,84,"4' 2""",542.25,130,171
148,T140,T140,Bo Van Pelt,107,"4' 2""",594.3330000000001,143,101
149,T150,T150,Kris Cox,73,"4' 3""",490.75,115,179
150,T150,T150,Danny Ellis,81,"4' 3""",488.833,115,133
151,T150,T150,Jonathan Kaye,79,"4' 3""",542.8330000000001,127,147
152,T150,T150,Stephen Leaney,84,"4' 3""",438.083,104,91
153,T150,T150,Shigeki Maruyama,93,"4' 3""",569.1669999999999,134,36
154,T150,T150,Hirofumi Miyase,65,"4' 3""",463.25,110,183
155,T150,T150,Andre Stolz,53,"4' 3""",357.833,85,188
156,T150,T150,Bob Tway,90,"4' 3""",515.5830000000001,122,28
157,T158,T158,Jeff Brehaut,106,"4' 4""",675.5,157,159
158,T158,T158,Darren Clarke,54,"4' 4""",266.66700000000003,61,58
159,T158,T158,Blaine McCallister,68,"4' 4""",433.083,100,154
160,T161,T161,Robert Allenby,93,"4' 5""",504.583,115,156
161,T161,T161,Guy Boros,64,"4' 5""",538.0,121,185
162,T161,T161,Mark Calcavecchia,79,"4' 5""",622.3330000000001,140,71
163,T161,T161,Chad Campbell,100,"4' 5""",618.0,139,86
164,T161,T161,K.J. Choi,83,"4' 5""",477.417,108,116
165,T161,T161,Ernie Els,62,"4' 5""",355.083,80,7
166,T161,T161,Dudley Hart,60,"4' 5""",449.083,101,158
167,T161,T161,Scott Hend,81,"4' 5""",606.9169999999999,138,193
168,T161,T161,Frank Lickliter II,89,"4' 5""",730.3330000000001,166,140
169,T161,T161,Kevin Muncrief,50,"4' 5""",424.583,96,195
170,T161,T161,John Riegger,53,"4' 5""",369.083,83,154
171,T161,T161,Hidemichi Tanaka,89,"4' 5""",586.0,132,131
172,T161,T161,Jay Williamson,100,"4' 5""",920.5,209,88
173,T174,T174,Woody Austin,94,"4' 6""",604.0830000000001,135,173
174,T174,T174,Jason Bohn,98,"4' 6""",727.6669999999999,162,164
175,T174,T174,Jay Delsing,76,"4' 6""",433.333,97,123
176,T174,T174,Hunter Mahan,94,"4' 6""",758.0830000000001,170,119
177,T174,T174,Craig Perks,75,"4' 6""",451.917,101,65
178,T179,T179,Billy Andrade,104,"4' 7""",786.5830000000001,171,73
179,T179,T179,Arjun Atwal,85,"4' 7""",723.0,158,137
180,T179,T179,David Gossett,57,"4' 7""",432.917,94,194
181,T179,T179,Mike Heinen,53,"4' 7""",503.5,110,186
182,T179,T179,Gene Sauers,83,"4' 7""",522.8330000000001,115,177
183,T179,T179,Adam Scott,55,"4' 7""",274.5,60,144
184,T179,T179,Chris Smith,105,"4' 7""",674.6669999999999,147,191
185,T186,T186,Fred Funk,97,"4' 8""",752.5,161,39
186,T186,T186,Retief Goosen,56,"4' 8""",288.33299999999997,62,1
187,T186,T186,Mathias Grönberg,91,"4' 8""",698.0830000000001,149,70
188,T186,T186,Tommy Tolles,67,"4' 8""",550.5830000000001,119,174
189,190,190,D.J. Brigman,79,"4' 9""",605.6669999999999,127,165
190,T191,T191,Paul Azinger,75,"4' 10""",532.3330000000001,111,92
191,T191,T191,Brenden Pappas,111,"4' 10""",955.25,198,117
192,T193,T193,Chris Couch,55,"5' 0""",482.0,97,196
193,T193,T193,Kent Jones,99,"5' 0""",624.9169999999999,124,159
194,T193,T193,Mike Weir,75,"5' 0""",481.75,96,77
195,196,196,Kenny Perry,79,"5' 3""",580.6669999999999,111,170
