,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
0,1,1,Luke Donald,71,37.78,135,51
1,2,2,Steve Stricker,73,37.66,154,58
2,3,3,Bo Van Pelt,104,37.6,242,91
3,4,4,Paul Casey,64,37.5,120,45
4,5,5,Tom Gillis,97,37.35,249,93
5,6,6,Woody Austin,93,37.34,233,87
6,7,7,Ryuji Imada,90,37.02,208,77
7,8,8,Matt Kuchar,97,36.96,184,68
8,9,9,Charlie Wi,95,36.25,240,87
9,10,10,Ryan Palmer,84,36.2,221,80
10,11,11,Ben Curtis,78,36.14,166,60
11,12,12,Ben Crane,85,36.13,191,69
12,13,13,Jimmy Walker,82,35.81,215,77
13,14,14,Chris Couch,66,35.54,166,59
14,15,15,Mike Weir,59,35.35,99,35
15,16,16,Carl Pettersson,99,35.29,221,78
16,17,17,Kevin Na,94,35.27,224,79
17,18,18,John Mallinger,78,35.23,176,62
18,19,19,Greg Chalmers,93,35.22,230,81
19,20,20,Jeff Maggert,76,35.11,188,66
20,21,21,Bryce Molder,84,34.95,186,65
21,22,22,Geoff Ogilvy,62,34.94,166,58
22,23,23,George McNeill,79,34.83,201,70
23,24,24,Stewart Cink,84,34.81,181,63
24,25,25,Brandt Snedeker,89,34.65,202,70
25,26,26,Ryan Moore,80,34.42,154,53
26,27,27,Jeff Overton,89,34.38,192,66
27,28,28,Brian Davis,101,34.25,254,87
28,29,29,Webb Simpson,98,34.21,266,91
29,T30,T30,Matt Every,60,34.18,158,54
30,T30,T30,Brian Gay,101,34.18,237,81
31,32,32,D.A. Points,90,34.17,199,68
32,33,33,Justin Leonard,89,34.11,214,73
33,34,34,Freddie Jacobson,83,34.01,197,67
34,35,35,Mathias Grönberg,61,33.83,133,45
35,36,36,K.J. Choi,82,33.76,157,53
36,37,37,Steve Wheatcroft,74,33.71,178,60
37,38,38,David Toms,86,33.68,190,64
38,39,39,Dean Wilson,54,33.58,137,46
39,40,40,Greg Owen,69,33.53,170,57
40,41,41,Robert Allenby,76,33.52,182,61
41,42,42,Chad Collins,87,33.5,197,66
42,43,43,Charles Howell III,103,33.47,245,82
43,T44,T44,Zach Johnson,93,33.33,231,77
44,T44,T44,John Merrick,109,33.33,252,84
45,46,46,Johnson Wagner,85,33.18,217,72
46,47,47,Stephen Ames,75,32.85,207,68
47,48,48,Steve Flesch,78,32.8,186,61
48,49,49,James Nitties,92,32.76,232,76
49,50,50,Bill Lunde,79,32.69,156,51
50,51,51,Craig Bowden,56,32.67,150,49
51,52,52,Rickie Fowler,98,32.63,236,77
52,53,53,Rory McIlroy,54,32.54,126,41
53,54,54,Scott Piercy,88,32.23,242,78
54,55,55,Ted Purdy,86,32.21,208,67
55,56,56,Troy Merritt,86,32.17,230,74
56,57,57,David Duval,71,32.12,165,53
57,58,58,J.B. Holmes,100,32.1,243,78
58,59,59,Vance Veazey,58,32.06,131,42
59,T60,T60,James Driscoll,78,32.02,178,57
60,T60,T60,Sean O'Hair,84,32.02,178,57
61,62,62,Michael Bradley,77,31.93,166,53
62,63,63,Justin Rose,78,31.91,188,60
63,64,64,Martin Flores,75,31.87,182,58
64,65,65,Garrett Willis,82,31.78,214,68
65,66,66,Steve Marino,81,31.74,167,53
66,67,67,Brian Stuard,81,31.71,205,65
67,68,68,Joe Ogilvie,99,31.62,234,74
68,69,69,Pat Perez,90,31.58,228,72
69,70,70,Heath Slocum,97,31.55,206,65
70,71,71,Charley Hoffman,85,31.53,203,64
71,72,72,Michael Sim,64,31.51,146,46
72,73,73,Jay Williamson,76,31.35,185,58
73,74,74,Kenny Perry,69,31.33,150,47
74,75,75,Brent Delahoussaye,57,31.3,131,41
75,76,76,Aaron Baddeley,94,31.22,237,74
76,77,77,Scott Verplank,74,31.21,157,49
77,78,78,Chris Stroud,90,31.19,202,63
78,79,79,J.J. Henry,92,31.12,196,61
79,80,80,J.P. Hayes,79,31.02,216,67
80,81,81,Chris Tidland,77,30.97,155,48
81,82,82,Rich Barcelo,70,30.94,181,56
82,83,83,Bill Haas,87,30.91,220,68
83,84,84,Jim Furyk,76,30.82,159,49
84,85,85,Y.E. Yang,72,30.72,166,51
85,86,86,Briny Baird,87,30.67,225,69
86,87,87,Bob Estes,79,30.62,209,64
87,88,88,Kevin Streelman,90,30.6,232,71
88,89,89,Steve Lowery,67,30.54,167,51
89,90,90,Skip Kendall,58,30.5,141,43
90,91,91,Michael Letzig,84,30.4,227,69
91,92,92,Andres Romero,73,30.33,211,64
92,93,93,Justin Bolli,55,30.28,109,33
93,94,94,Michael Connell,89,30.26,228,69
94,95,95,Matt Jones,89,30.21,192,58
95,96,96,Richard Johnson,90,30.05,193,58
96,T97,T97,Jonathan Byrd,85,29.91,214,64
97,T97,T97,Greg Kraft,52,29.91,117,35
98,99,99,Ricky Barnes,103,29.84,248,74
99,100,100,Ernie Els,72,29.68,155,46
100,101,101,Joe Durant,67,29.67,182,54
101,102,102,Jeff Quinney,91,29.66,236,70
102,103,103,Marc Leishman,87,29.65,199,59
103,104,104,Kevin Stadler,86,29.47,207,61
104,105,105,Retief Goosen,75,29.46,129,38
105,T106,T106,Nathan Green,86,29.41,221,65
106,T106,T106,Padraig Harrington,57,29.41,102,30
107,T106,T106,D.J. Trahan,92,29.41,221,65
108,109,109,Jason Dufner,87,29.35,184,54
109,110,110,Stuart Appleby,101,29.18,257,75
110,111,111,Lucas Glover,75,29.17,144,42
111,112,112,Rod Pampling,77,28.95,152,44
112,113,113,Rory Sabbatini,79,28.92,166,48
113,114,114,Bubba Watson,77,28.89,180,52
114,115,115,Derek Lamely,81,28.85,156,45
115,116,116,Tim Clark,88,28.84,215,62
116,117,117,Nick Watney,91,28.76,153,44
117,118,118,Blake Adams,84,28.72,188,54
118,119,119,Brad Faxon,58,28.68,136,39
119,120,120,Steve Elkington,74,28.65,171,49
120,121,121,Mark Wilson,87,28.64,213,61
121,122,122,Tim Petrovic,105,28.62,269,77
122,T123,T123,Henrik Bjornstad,72,28.57,161,46
123,T123,T123,Tim Herron,79,28.57,196,56
124,T123,T123,Dustin Johnson,83,28.57,175,50
125,T123,T123,Jerry Kelly,99,28.57,238,68
126,T123,T123,Ian Poulter,55,28.57,70,20
127,128,128,Chris Wilson,65,28.37,141,40
128,129,129,Davis Love III,79,28.34,187,53
129,130,130,Vaughn Taylor,87,28.3,212,60
130,131,131,Brett Wetterich,54,28.28,145,41
131,132,132,Spencer Levin,110,28.19,259,73
132,133,133,Shaun Micheel,70,28.15,135,38
133,134,134,Will MacKenzie,72,28.11,185,52
134,135,135,Andrew McLardy,52,28.1,121,34
135,136,136,Daniel Chopra,74,28.05,164,46
136,137,137,Jason Bohn,84,27.93,222,62
137,138,138,Charles Warren,64,27.92,154,43
138,139,139,Kris Blanks,91,27.85,219,61
139,140,140,Paul Goydos,78,27.84,194,54
140,141,141,Jason Day,82,27.78,198,55
141,142,142,Alex Prugh,88,27.73,220,61
142,143,143,Chris Riley,73,27.72,184,51
143,144,144,Boo Weekley,88,27.37,190,52
144,145,145,David Lutterus,69,27.27,165,45
145,146,146,Scott McCarron,90,27.23,213,58
146,147,147,Kevin Sutherland,86,27.18,206,56
147,148,148,Chris DiMarco,88,27.04,196,53
148,149,149,Robert Garrigus,71,26.98,189,51
149,150,150,Graham DeLaet,88,26.61,218,58
150,151,151,Alex Cejka,81,26.49,185,49
151,152,152,Jerod Turner,54,26.42,106,28
152,153,153,Brendon de Jonge,114,26.37,273,72
153,154,154,Jeev Milkha Singh,59,26.32,133,35
154,155,155,Chad Campbell,94,26.09,230,60
155,156,156,Matt Bettencourt,91,25.85,205,53
156,157,157,Adam Scott,70,25.68,148,38
157,158,158,John Rollins,81,25.57,219,56
158,159,159,Jeff Gove,57,25.4,126,32
159,160,160,Roland Thatcher,72,25.29,174,44
160,161,161,Rocco Mediate,71,25.14,179,45
161,162,162,Brett Quigley,96,25.11,235,59
162,163,163,Josh Teater,101,25.1,259,65
163,164,164,Troy Matteson,84,25.0,228,57
164,165,165,Brenden Pappas,66,24.71,170,42
165,166,166,Tom Pernice Jr.,74,24.67,150,37
166,167,167,Garth Mulroy,53,24.64,138,34
167,168,168,Nicholas Thompson,88,24.57,232,57
168,T169,T169,Cameron Beckman,68,24.43,176,43
169,T169,T169,John Daly,63,24.43,131,32
170,171,171,Ángel Cabrera,64,24.32,148,36
171,172,172,Billy Mayfair,78,24.24,198,48
172,T173,T173,Martin Laird,91,24.22,223,54
173,T173,T173,Cameron Percy,73,24.22,161,39
174,175,175,Trevor Immelman,55,24.19,124,30
175,176,176,Hunter Mahan,85,24.18,182,44
176,177,177,Sergio Garcia,58,24.17,120,29
177,178,178,John Senden,103,23.85,218,52
178,179,179,Mathew Goggin,85,23.56,208,49
179,180,180,Mark Calcavecchia,50,23.53,119,28
180,181,181,Aron Price,70,23.46,179,42
181,182,182,Cameron Tringale,55,22.96,135,31
182,183,183,Roger Tambellini,77,22.65,181,41
183,184,184,Vijay Singh,75,22.44,156,35
184,185,185,Cliff Kresge,50,22.22,126,28
185,186,186,Paul Stankowski,62,21.9,137,30
186,187,187,Kevin Johnson,62,21.48,135,29
187,188,188,Phil Mickelson,76,21.47,163,35
188,189,189,Omar Uresti,74,21.38,159,34
189,190,190,Camilo Villegas,78,21.05,152,32
190,191,191,Lee Janzen,77,20.63,189,39
191,192,192,Jarrod Lyle,54,20.33,123,25
