,Putting_from_9_RANK THIS WEEK,Putting_from_9_RANK LAST WEEK,Putting_from_9_PLAYER NAME,Putting_from_9_ROUNDS,Putting_from_9_% MADE,Putting_from_9_ATTEMPTS,Putting_from_9_PUTTS MADE
0,1,1,Retief Goosen,75,71.88,32,23
1,2,2,Rory Sabbatini,79,64.58,48,31
2,3,3,Paul Goydos,78,61.7,47,29
3,4,4,George McNeill,79,61.54,52,32
4,5,5,Hunter Mahan,85,60.87,46,28
5,6,6,Ian Poulter,55,60.0,25,15
6,7,7,Jerod Turner,54,59.38,32,19
7,8,8,Mark Calcavecchia,50,58.33,24,14
8,9,9,Ángel Cabrera,64,58.0,50,29
9,10,10,Paul Casey,64,57.89,38,22
10,T11,T11,Richard Johnson,90,57.5,40,23
11,T11,T11,Brian Stuard,81,57.5,40,23
12,13,13,Rich Barcelo,70,57.14,42,24
13,T14,T14,Steve Marino,81,56.92,65,37
14,T14,T14,Carl Pettersson,99,56.92,65,37
15,16,16,Troy Merritt,86,56.9,58,33
16,17,17,Joe Durant,67,56.67,30,17
17,18,18,Charlie Wi,95,56.6,53,30
18,19,19,Luke Donald,71,56.1,41,23
19,20,20,Brad Faxon,58,55.26,38,21
20,21,21,Charles Warren,64,54.9,51,28
21,22,22,Mark Wilson,87,54.72,53,29
22,23,23,Brandt Snedeker,89,54.24,59,32
23,24,24,Phil Mickelson,76,54.17,48,26
24,25,25,Bryce Molder,84,54.0,50,27
25,T26,T26,Ricky Barnes,103,53.85,52,28
26,T26,T26,Y.E. Yang,72,53.85,39,21
27,28,28,Mathew Goggin,85,53.7,54,29
28,29,29,Brian Gay,101,52.94,51,27
29,T30,T30,Briny Baird,87,52.83,53,28
30,T30,T30,Stewart Cink,84,52.83,53,28
31,32,32,Shaun Micheel,70,52.63,38,20
32,33,33,David Toms,86,52.46,61,32
33,T34,T34,Matt Jones,89,52.0,50,26
34,T34,T34,Tom Pernice Jr.,74,52.0,50,26
35,36,36,K.J. Choi,82,51.85,54,28
36,37,37,Matt Kuchar,97,51.72,58,30
37,38,38,Alex Cejka,81,51.67,60,31
38,39,39,Michael Sim,64,51.61,31,16
39,40,40,Dean Wilson,54,51.52,33,17
40,41,41,Vijay Singh,75,51.43,35,18
41,42,42,Jimmy Walker,82,51.02,49,25
42,43,43,Zach Johnson,93,50.98,51,26
43,44,44,Pat Perez,90,50.85,59,30
44,45,45,Charley Hoffman,85,50.79,63,32
45,46,46,J.P. Hayes,79,50.72,69,35
46,T47,T47,Michael Connell,89,50.0,56,28
47,T47,T47,Chris DiMarco,88,50.0,58,29
48,T47,T47,David Duval,71,50.0,48,24
49,T47,T47,Dustin Johnson,83,50.0,54,27
50,T47,T47,James Nitties,92,50.0,56,28
51,T47,T47,Ryan Palmer,84,50.0,58,29
52,T47,T47,D.A. Points,90,50.0,62,31
53,T47,T47,Brett Quigley,96,50.0,60,30
54,T47,T47,Jeev Milkha Singh,59,50.0,44,22
55,T47,T47,Camilo Villegas,78,50.0,32,16
56,57,57,Brian Davis,101,49.3,71,35
57,58,58,Woody Austin,93,49.25,67,33
58,59,59,Bubba Watson,77,49.09,55,27
59,T60,T60,Chad Collins,87,49.06,53,26
60,T60,T60,Nick Watney,91,49.06,53,26
61,T62,T62,Scott McCarron,90,49.02,51,25
62,T62,T62,Scott Piercy,88,49.02,51,25
63,64,64,Bill Haas,87,48.94,47,23
64,65,65,Scott Verplank,74,48.84,43,21
65,T66,T66,Garth Mulroy,53,48.65,37,18
66,T66,T66,Paul Stankowski,62,48.65,37,18
67,T66,T66,Brett Wetterich,54,48.65,37,18
68,69,69,Jason Dufner,87,48.57,35,17
69,70,70,Tom Gillis,97,48.44,64,31
70,T71,T71,Brent Delahoussaye,57,48.39,31,15
71,T71,T71,Geoff Ogilvy,62,48.39,31,15
72,73,73,Chris Tidland,77,48.15,54,26
73,74,74,Webb Simpson,98,48.0,50,24
74,75,75,Ryan Moore,80,47.73,44,21
75,76,76,Joe Ogilvie,99,47.69,65,31
76,77,77,Lucas Glover,75,47.62,42,20
77,T78,T78,Brendon de Jonge,114,47.46,59,28
78,T78,T78,Troy Matteson,84,47.46,59,28
79,80,80,Chris Wilson,65,47.22,36,17
80,81,81,Graham DeLaet,88,47.17,53,25
81,82,82,J.B. Holmes,100,47.06,51,24
82,83,83,Jeff Quinney,91,46.97,66,31
83,84,84,Aron Price,70,46.81,47,22
84,T85,T85,Chris Couch,66,46.67,45,21
85,T85,T85,John Mallinger,78,46.67,60,28
86,87,87,Tim Petrovic,105,46.48,71,33
87,88,88,Trevor Immelman,55,46.43,28,13
88,89,89,Martin Flores,75,46.3,54,25
89,90,90,Kevin Johnson,62,46.15,26,12
90,91,91,Justin Leonard,89,46.03,63,29
91,T92,T92,Tim Herron,79,46.0,50,23
92,T92,T92,Jarrod Lyle,54,46.0,50,23
93,94,94,John Merrick,109,45.9,61,28
94,T95,T95,Rocco Mediate,71,45.83,48,22
95,T95,T95,Mike Weir,59,45.83,24,11
96,97,97,Greg Chalmers,93,45.76,59,27
97,98,98,Chris Riley,73,45.71,35,16
98,99,99,Stuart Appleby,101,45.57,79,36
99,T100,T100,Tim Clark,88,45.45,55,25
100,T100,T100,Steve Stricker,73,45.45,33,15
101,102,102,John Rollins,81,45.31,64,29
102,103,103,Skip Kendall,58,45.24,42,19
103,T104,T104,Kris Blanks,91,45.16,31,14
104,T104,T104,Sergio Garcia,58,45.16,31,14
105,T106,T106,Nathan Green,86,44.9,49,22
106,T106,T106,Marc Leishman,87,44.9,49,22
107,108,108,Alex Prugh,88,44.78,67,30
